,ndev,entrophy,fix,sexp,ld,age,rexp
0,0.04663742690058481,0.0016081871345029254,0.0,0.007017543859649122,0.0804093567251462,-0.010526315789473694,0.033187134502923966
1,0.20634361233480175,0.022731277533039607,0.0,0.0008810572687224294,0.1108370044052863,0.014449339207048406,0.009339207048458077
2,0.05015608740894906,0.011862643080124923,0.0,-0.004578563995837603,0.06597294484911553,-0.004786680541102983,0.0010405827263268107
3,0.06344647519582247,0.03080939947780681,0.0,0.008877284595300284,0.068668407310705,0.009138381201044399,0.0036553524804177505
4,-0.0013210039630118908,0.03038309114927342,0.0,0.0015852047556142335,0.13077939233817698,0.013474240422721228,0.014795244385733142
5,0.023300970873786398,0.02857142857142856,0.0,0.08793342579750343,0.039112343966712884,0.009153952843273227,0.0044382801664355044
6,0.01820276497695854,0.010829493087557606,0.0,0.10506912442396313,0.03525345622119815,-0.014285714285714301,-0.009216589861751135
7,0.028413284132841297,0.004059040590405893,0.0,0.16217712177121768,0.14760147601476012,-0.000738007380073813,-0.008856088560885645
8,0.049323621227887623,0.03600416233090531,0.0,-0.001040582726326722,0.07554630593132157,0.004578563995837693,0.03891779396462018
9,0.0011869436201781048,0.05479723046488631,0.0,0.000989119683481765,0.16498516320474782,0.005736894164193962,0.001582591493570784
10,0.0032000000000000028,0.06919999999999996,0.0,-0.008600000000000007,0.15599999999999997,-0.005400000000000005,0.01359999999999999
11,0.17757296466973885,0.009062980030721946,0.0,0.08725038402457755,0.10752688172043008,0.0024577572964669782,-0.007680491551459312
12,0.024234853216739526,-0.003247970018738311,0.0,0.11055590256089942,0.1133041848844472,0.005121798875702655,-0.003997501561524075
13,0.04389233954451346,0.07108350586611459,0.0,0.07342995169082125,0.037681159420289864,0.011042097998619705,0.012836438923395454
14,0.008695652173913016,0.017719442165709576,0.0,0.012141099261689913,0.13634126333059887,0.006070549630844924,-0.0009844134536505455
15,0.014741035856573692,-0.0035856573705179253,0.0,0.09760956175298807,0.1741035856573705,-0.0009960159362549792,0.006972111553784854
16,0.05233033524121009,0.00752248569092393,0.0,0.04170073589533929,0.09272281275551916,0.020441537203597693,0.012591986917416143
17,0.06822157434402334,0.0068513119533528235,0.0,0.09154518950437321,0.13425655976676387,0.033527696793002916,0.020262390670553975
18,0.02586989409984868,0.01603630862329799,0.0,0.03827534039334337,0.07806354009077152,0.010438729198184537,0.0019667170953100886
19,0.0374608150470219,0.008150470219435735,0.0,0.11144200626959247,0.08338557993730407,-0.0009404388714733481,-0.004075235109717856
20,0.031235955056179775,0.003146067415730336,0.0,0.11730337078651687,0.14876404494382023,-0.020449438202247185,-0.0146067415730337
21,0.062389380530973496,0.01969026548672568,0.0,0.012831858407079677,0.11150442477876106,0.018805309734513286,0.029424778761061976
22,0.04644268774703562,0.09505928853754946,0.0,0.09802371541501984,0.06877470355731233,0.004940711462450631,0.06699604743083007
23,0.24150943396226415,0.00019860973187686427,0.0,0.08997020854021846,0.18649453823237339,-0.0037735849056603765,0.004170804369414105
24,0.22224352828379673,0.006136145733461107,0.0,0.018791946308724782,0.08974113135186959,-0.005944391179290553,0.047938638542665335
25,0.04431818181818181,0.0061363636363636065,0.0,0.024318181818181815,0.03386363636363634,0.01477272727272727,0.02295454545454545
26,0.17018633540372674,0.07801242236024847,0.0,0.1761490683229814,0.17366459627329195,0.000496894409937898,0.17664596273291927
27,0.015873015873015817,-0.0007326007326007966,0.0,0.0026862026862026324,0.0632478632478632,0.00268620268620261,0.028327228327228247
28,0.00045977011494253707,-0.0029885057471264577,0.0,0.13241379310344828,0.059310344827586216,0.026436781609195402,0.03264367816091955
29,0.03525114155251148,-0.0007305936073058961,0.0,0.02502283105022838,0.1788127853881279,-0.003470319634703167,-0.012054794520547873
30,0.01915492957746472,0.005633802816901357,0.0,0.03737089201877928,0.07342723004694833,0.0028169014084506784,0.004319248826291045
31,0.043408360128617395,0.013183279742765253,0.0,0.011254019292604523,0.0334405144694534,-0.0028938906752411287,0.02861736334405147
32,0.012987012987012969,0.01428571428571428,0.0,0.01558441558441559,0.09437229437229437,0.007792207792207772,0.0051948051948051965
33,0.022922636103151883,-0.0126074498567335,0.0,0.12034383954154729,0.09856733524355303,0.02865329512893986,0.06189111747851004
34,0.05274725274725276,-0.034065934065934056,0.0,0.05494505494505497,0.04285714285714286,0.047252747252747265,0.0076923076923076875
35,-0.013065326633165841,0.07236180904522611,0.0,0.029145728643216094,0.17688442211055275,-0.014070351758794009,0.17688442211055272
36,-0.00481283422459895,-0.014973262032085622,0.0,0.005347593582887678,0.02032085561497321,0.03208556149732615,0.008021390374331538
37,0.17006369426751589,0.07961783439490444,0.0,-0.04585987261146496,0.0006369426751592355,-0.03248407643312101,-0.028025477707006363
38,0.17354497354497356,0.0,0.0,0.005291005291005302,0.24338624338624343,0.03809523809523811,0.027513227513227555
39,0.22222222222222224,0.10930930930930934,0.0,0.2042042042042042,0.19039039039039043,0.1771771771771772,0.20120120120120122
40,0.1979661016949153,0.10644067796610171,0.0,0.19661016949152546,0.17830508474576273,0.17762711864406783,0.01898305084745766
41,0.12307692307692308,0.08589743589743593,0.0,0.20256410256410257,0.16153846153846155,0.09358974358974359,-0.055128205128205134
42,-0.010687022900763376,0.02290076335877862,0.0,0.04122137404580153,0.007633587786259532,0.042748091603053415,0.010687022900763376
43,-0.006593406593406614,0.03076923076923075,0.0,-0.002197802197802212,0.02857142857142858,-0.01978021978021982,-0.02637362637362639
44,-0.001980198019801982,0.011881188118811892,0.0,0.001980198019801982,0.06732673267326736,0.0,0.0
45,-0.011428571428571432,0.04142857142857144,0.0,-0.02428571428571431,0.02714285714285718,0.12857142857142856,0.037142857142857144
46,0.1867768595041322,0.08760330578512396,0.0,0.17851239669421487,0.19173553719008268,0.09256198347107437,0.18181818181818182
47,0.2633333333333333,0.07666666666666666,0.0,0.11000000000000001,0.24666666666666667,0.2,0.023333333333333327
48,0.19999999999999996,0.09787234042553188,0.0,-0.008510638297872353,-4.4408920985006264e-17,0.04680851063829785,0.004255319148936154
49,0.030463576158940374,0.06092715231788075,0.0,0.2291390728476821,0.08079470198675491,0.15099337748344369,0.09271523178807943
50,0.029457364341085323,0.04806201550387603,0.0,0.032558139534883755,0.13798449612403105,-0.0031007751937984105,0.03565891472868221
