,ld,exp,lt,ndev,rexp,ns,la,nuc,entrophy,age
0,-0.01651376146788992,0.013761467889908263,-0.01651376146788992,0.0,-0.0009174311926605672,0.0,0.014678899082568808,-0.01009174311926606,0.0,0.004587155963302725
1,0.0038834951456310552,0.009708737864077655,0.003883495145631044,0.0,0.001941747572815511,0.0,0.023948220064724923,-0.0006472491909385259,0.0006472491909385036,0.0
2,0.027046263345195776,-0.001423487544483981,0.007829181494661963,-0.002135231316725972,0.019217081850533856,0.003558718861210064,0.14306049822064063,0.008540925266903998,0.023487544483985802,0.019217081850533856
3,-0.0033149171270718146,0.001104972375690605,0.027255985267035033,-0.0007366482504604033,0.011049723756906094,0.0,0.13480662983425415,0.03241252302025786,-0.00036832412523020165,-0.006261510128913428
4,-0.025454545454545396,-0.008181818181818134,0.012727272727272764,0.000909090909090926,0.021818181818181893,0.00545454545454549,0.11818181818181821,0.03590909090909096,0.016363636363636403,-0.00045454545454539643
5,0.036933797909407685,0.030662020905923338,0.04111498257839724,0.004878048780487809,0.032055749128919876,-0.02090592334494774,0.06829268292682926,0.10243902439024391,0.018815331010452963,0.03623693379790942
6,0.04821428571428572,0.029166666666666695,0.02261904761904763,0.0,0.018452380952380998,-0.007738095238095211,0.06309523809523812,0.030952380952381,0.005357142857142882,0.03809523809523814
7,0.01551724137931032,0.01436781609195401,0.023563218390804573,0.0011494252873563092,-0.010344827586206895,-0.002873563218390829,0.08850574712643677,0.002298850574712663,0.002298850574712641,-0.008045977011494277
8,0.06629213483146072,-0.0005617977528089568,0.0067415730337079035,0.003932584269662942,0.026404494382022504,4.4408920985006264e-17,0.12078651685393264,-0.015168539325842657,0.0106741573033708,0.028089887640449486
9,-0.0021978021978022342,-0.005494505494505519,0.009890109890109855,-0.009340659340659353,-0.000549450549450592,0.03296703296703296,0.04670329670329667,0.02087912087912085,0.020329670329670278,0.05054945054945055
10,0.027053140096618345,0.02125603864734298,0.020933977455716568,0.00837359098228665,0.06666666666666668,0.020289855072463746,0.13301127214170694,0.06570048309178744,0.0006441223832528209,0.10595813204508857
11,0.04680851063829785,0.04113475177304966,-0.0010638297872340497,-2.2204460492503132e-17,0.013475177304964503,0.004609929078014163,0.02092198581560283,0.013120567375886493,0.014184397163120543,0.04964539007092197
12,0.04372469635627525,0.020242914979757075,0.0008097165991902244,0.010526315789473651,0.014574898785425084,-0.0016194331983806042,0.06234817813765179,0.008906882591093068,0.01376518218623477,0.04210526315789469
