,nd,age,lt,ndev,sexp,rexp,la,ns,ld,fix,nuc
0,0.0038251366120218623,-0.0010928961748633893,0.03934426229508199,0.0032786885245901674,-0.0038251366120218623,0.006557377049180335,0.10601092896174864,0.0,0.0,0.0,0.03606557377049184
1,0.0,0.0,0.0,0.0,0.0,0.0,0.18675958188153313,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0022988505747125743,0.0,0.24137931034482757,0.01149425287356316,0.0,0.0,0.02452107279693485
3,0.0,0.0,0.0,0.0,0.0,0.0,0.1905123339658444,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.16694915254237283,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.15550755939524846,0.0,0.0,0.0,0.0
6,0.0,0.0198934280639431,0.0,0.0,0.0,0.0,0.175133214920071,0.0,0.0,0.0,0.0
7,-0.003197158081705198,-0.020603907637655426,0.005328596802841923,0.03161634103019537,-0.022024866785079932,0.026642984014209593,0.09094138543516869,0.0,0.009591474245115417,0.00994671403197156,0.00106571936056834
8,-0.0048780487804878534,0.01275797373358345,0.012007504690431502,0.0037523452157598447,-0.02776735459662292,-0.007504690431519756,0.13508442776735455,0.008630393996247609,-0.008255159474671703,-0.014258911819887476,-0.0112570356472796
9,0.0,0.0,0.0,0.0,0.0,0.0,0.20476947535771065,0.0,0.0,0.0,0.0
10,0.0,0.014335664335664355,0.0,0.0,0.0,0.0,0.1391608391608392,0.0,0.0,0.0,0.0
11,0.009051724137931049,0.019827586206896553,0.011206896551724133,0.008189655172413813,0.026724137931034474,0.02370689655172418,0.1616379310344828,-0.0012931034482758896,-0.002586206896551735,0.0012931034482758675,0.0
12,0.0,0.08111888111888113,0.024242424242424242,-0.0009324009324009231,0.013986013986013979,0.026573426573426585,0.1324009324009324,0.0,0.006526806526806506,0.0,0.0
13,0.0,0.0,0.006486486486486443,0.0,0.0,0.0,0.12648648648648644,0.0,0.0,0.0,0.0
14,0.04081632653061225,0.012755102040816313,0.02806122448979591,0.008163265306122481,0.009183673469387777,0.0,0.15153061224489797,-0.005102040816326503,0.06275510204081633,-0.004081632653061207,0.015816326530612247
15,0.008121827411167515,0.028087986463620963,0.012859560067681897,-0.012182741116751262,0.010829103214890012,0.012859560067681897,0.08730964467005076,0.0,0.012859560067681897,0.0,-0.006091370558375631
16,-0.012759170653907437,0.009888357256778346,0.03381180223285494,0.07240829346092507,0.032854864433811845,0.005103668261563032,0.13429027113237646,0.0,0.0,0.0,0.014673046251993704
17,0.0,0.0,0.0,0.019093078758949944,0.03818615751789982,0.0,0.05489260143198096,0.0,-0.019093078758949833,0.0,0.011933174224343746
18,0.0,0.0,0.0,0.0,0.0,0.0,0.17424657534246576,0.0,0.0,0.0,0.0
19,0.0,0.045535714285714325,0.0,0.029017857142857185,0.08660714285714288,0.015178571428571486,0.13928571428571432,0.0,0.009375000000000022,0.0,0.0
20,0.0055459272097054145,0.010051993067591015,0.015251299826689801,0.031889081455805934,0.04263431542461007,0.012131715771230556,0.15389948006932413,0.0,0.02495667244367421,0.0,0.007972270363951494
21,0.0,0.0,0.0,0.04173354735152483,0.055216693418940574,0.0,0.16597110754414118,0.0,0.0,-0.0009630818619583259,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.21919504643962845,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.013109243697479012,0.0,-0.0026890756302520914,0.17277310924369751,0.0,0.0,0.0,0.0
24,-0.002252252252252296,0.0,-0.00045045045045049025,0.02342342342342336,0.020720720720720665,0.004954954954954904,0.12477477477477475,0.0,0.003603603603603567,0.0,0.0018018018018017613
25,0.0073710073710073765,-0.002457002457002422,0.0,-0.006879606879606914,0.005405405405405394,-0.006388206388206386,0.10565110565110562,0.0,-0.005896805896805879,0.0,0.0
26,0.012419700214132745,0.003854389721627438,0.014132762312633851,0.06680942184154177,0.0017130620985010836,0.0,0.07451820128479661,0.02526766595289076,0.008565310492505395,0.0,0.02398286937901497
27,0.004379562043795549,0.018978102189780955,0.003284671532846661,0.012043795620437892,0.0036496350364963125,0.009854014598540073,0.1357664233576642,0.0,0.017518248175182417,-4.4408920985006264e-17,-0.0007299270072993247
28,0.005293005671077489,-0.0056710775047259295,-0.007939508506616288,0.014744801512287343,0.001890359168241962,0.007939508506616223,0.09489603024574667,-0.0030245746691871743,-0.005671077504725952,-0.006427221172022724,-0.001890359168241984
29,-0.0013392857142856761,-0.005357142857142794,0.008928571428571463,0.0058035714285714635,-0.0017857142857142794,0.0,0.22901785714285716,0.0,0.003571428571428581,0.0,0.001339285714285743
30,0.0,0.0,0.011494252873563204,0.010114942528735594,0.04137931034482758,0.0,0.15954022988505748,0.0,0.0041379310344827665,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.18778947368421053,0.0,0.0,0.0,0.0
32,0.06378132118451027,-0.02277904328018221,0.035535307517084266,0.0031890660592255094,0.015034168564920259,0.0,0.011389521640091105,0.0,-0.0031890660592255094,0.0,-0.0013667425968109325
33,0.0,0.0,-0.0012084592145015227,0.006646525679758319,0.0,0.0,0.12507552870090635,0.0,0.0,0.0,-0.01268882175226591
34,0.0,0.0,0.0,0.0,0.0,0.0,0.2270588235294118,0.0,0.0,0.0,0.0
35,0.0,0.007366482504604121,0.0,0.0,0.034254143646408886,0.0007366482504604476,0.16979742173112344,0.0,0.001841620626151097,0.0,0.01546961325966858
36,0.0,0.0,0.0,0.0,0.046447140381282524,0.0,0.16464471403812828,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.16696914700544468,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.03283582089552237,-0.003837953091684487,0.1458422174840085,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.2126865671641791,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.1830115830115831,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.05576923076923075,0.0,0.10913461538461533,0.0,0.0,0.0,0.0
42,0.0,0.0,2.2204460492503132e-17,0.023430962343096273,0.01171548117154817,0.0033472803347280645,0.13096234309623433,0.0,0.0,4.4408920985006264e-17,0.01046025104602517
43,0.0,0.0,0.01927194860813699,-0.0042826552462527315,0.006423982869378975,0.0,0.07537473233404705,0.0,-0.0025695931477516475,0.0,-0.008137044967880125
44,0.0062893081761006275,0.0,0.014675052410901479,-0.008385744234800829,0.021383647798742154,-0.0037735849056603986,0.08595387840670858,0.0,0.002096436058700202,0.0,-0.0058700209643605785
45,0.0,0.0,0.0,0.0,0.017118997912317323,0.0,0.10939457202505218,0.0,0.010855949895615846,0.0,0.0
46,0.0,0.002495543672014211,0.007130124777183555,0.01497326203208551,0.010338680926916166,0.0,0.11479500891265593,0.003921568627450922,0.03065953654188942,0.0,0.008556149732620266
47,0.0,0.0,0.0,0.0,0.0770114942528736,0.0,0.20038314176245214,0.0,0.0,0.0,0.004214559386973215
48,0.0,0.0,0.0,0.0,0.0,0.0,0.14509018036072147,0.0,0.0,0.0,0.0
49,0.0,-0.006072106261859544,0.0,0.0,0.022770398481973465,0.0,0.11499051233396584,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.1747016706443915,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.14125412541254126,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.1329787234042553,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.12383177570093454,0.0,0.0,-0.024766355140186946,0.0
54,0.0,0.0,-0.0010989010989010729,0.052197802197802214,0.005494505494505519,0.04615384615384617,0.17967032967032973,0.0,-0.007692307692307665,0.0,0.0
55,0.11266846361185981,0.0,0.0,0.0,0.005390835579514808,0.0075471698113207305,0.0,0.0,0.0,0.0,0.004851752021563338
56,0.0,0.0,0.0,0.0,0.0,0.0,0.19752066115702477,0.0,0.0,0.0,0.0
57,0.0,-0.0006211180124223725,0.0,0.003105590062111796,0.0,0.0,0.22204968944099374,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.25652724968314333,0.0,0.0,0.0,0.0
59,0.014960629921259882,0.0,0.03963254593175858,0.0,0.0060367454068241955,0.013385826771653586,0.2060367454068242,0.0,0.008136482939632584,0.0,0.04015748031496065
60,0.0,0.0,0.0,0.0,0.0,0.0,0.2368200836820084,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.017973856209150284,0.0,0.2094771241830065,0.0,0.015686274509803866,0.0,0.0
62,0.0,0.0,0.00512820512820511,0.016550116550116532,0.027972027972027958,0.0,0.11561771561771558,0.0,0.00862470862470861,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.11489932885906043,0.0,0.0,0.0,0.0
64,0.008707865168539363,0.0,0.0,-0.015168539325842634,0.006179775280898947,0.0,0.10842696629213489,0.0,0.0030898876404495067,0.0,0.006179775280898947
65,0.023488372093023256,0.007674418604651146,0.0,-0.009069767441860476,0.0034883720930232397,0.0,0.0655813953488372,0.0,0.0,0.0,-0.00046511627906977717
66,0.007478890229191815,0.0,0.012786489746682794,0.0,0.0386007237635706,0.0024125452352232067,0.16574185765983115,0.0,0.0,0.0,0.0014475271411339198
67,-0.003293413173652704,0.0,0.0,0.0,0.0,0.0,0.029640718562874247,0.0,0.01736526946107786,0.0,0.0
68,0.0,0.0,0.0,-0.00735785953177257,0.008695652173913038,-0.028093645484949813,0.03812709030100332,0.0,-0.0010033444816053504,0.0,-0.009364548494983272
69,-0.008862275449101786,0.0016766467065868706,0.0,0.05604790419161678,0.0,0.0,0.03329341317365271,0.0,0.0067065868263473495,0.0,0.02467065868263474
70,0.0,-0.023249999999999993,0.0,0.0,0.034250000000000023,0.0,0.13325,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.1495107632093934,0.0,0.0,0.0,0.0
72,0.0006944444444443975,-0.004166666666666719,0.0027777777777777237,-0.0017361111111111605,0.03715277777777772,0.006249999999999955,0.08680555555555554,0.0,-0.004513888888888928,0.0,0.0
73,0.00707395498392287,-0.003215434083601276,-0.005466237942122176,0.015434083601286197,-0.000964630225080354,0.0,0.0861736334405145,0.0,0.0,0.0,0.022186495176848876
74,-0.0038408779149520234,0.0,0.0,0.012345679012345645,0.012071330589849083,0.0074074074074073955,0.15500685871056236,0.0,0.0,0.0,0.0
75,-0.0021715526601520097,0.0,0.0,0.01563517915309447,0.030184581976112936,0.039087947882736174,0.07665580890336594,0.0,0.0,0.0,0.0019543973941368088
76,0.0,0.0,0.0,0.0,0.0,0.0,0.18226711560044898,0.0,0.0,0.0,0.0
77,0.000657174151150075,0.024096385542168686,-0.02562979189485213,0.023439211391018632,0.003066812705366928,0.0035049288061336447,0.06571741511500548,0.0,0.014895947426067924,0.0,-0.019277108433734914
78,0.0,-0.005902192242833037,0.004215851602023602,0.04283305227655985,0.010455311973018544,0.0,0.10522765598650927,0.0,0.002023608768971319,0.0,0.000843170320404707
79,0.0,0.0629422718808194,0.0,0.0836126629422719,0.0,0.0,0.11433891992551215,0.0,0.0,0.0,0.0020484171322160405
80,0.0,0.01007194244604317,0.0,0.04388489208633093,0.005515587529975985,0.06139088729016786,0.08105515587529977,0.0,0.0,0.0,0.0
81,0.0008310249307479145,0.05484764542936289,0.018559556786703603,0.025207756232686986,0.04376731301939059,0.02659279778393351,0.06786703601108032,0.0011080332409972194,-0.002493074792243766,0.0,-0.005817174515235423
82,0.0,0.0,-0.0015789473684210576,0.027631578947368406,0.013684210526315788,0.0,-0.003684210526315801,0.0,-0.015526315789473699,0.0,0.0
83,0.023399014778325067,0.008128078817733942,0.0,0.08866995073891622,0.0054187192118226426,0.0426108374384236,0.011576354679802914,0.0,-0.02044334975369457,0.0,0.019211822660098486
84,-0.006818181818181746,0.002922077922077948,-0.0009740259740259382,0.014610389610389674,-0.01363636363636358,0.0230519480519481,-0.006493506493506463,0.0,-0.017857142857142794,0.0,0.0032467532467532756
85,0.0,0.0052892561983471035,0.007933884297520687,-0.003966942148760299,-0.0006611570247933463,0.0013223140495868036,0.05190082644628102,0.0,0.0,0.013884297520661181,0.011900826446280988
86,0.0,0.054161162483487416,0.0,0.0,0.0,0.040158520475561434,0.04887714663143987,0.0,0.0,0.0,-0.007926023778071344
87,0.0,0.006994818652849654,0.01891191709844555,-0.015803108808290188,0.0158031088082901,0.0005181347150259086,0.026424870466321183,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.11515863689776729,0.0,0.0,0.0,0.0
89,0.016100178890876515,0.0026833631484793896,0.01878354203935595,0.026475849731663614,0.001431127012522304,0.0,0.049910554561717314,0.0,-0.0007155635062612075,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0983435047951177,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.12249208025343195,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.1093198992443325,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0904494382022472,0.0,0.0,0.0,0.0
94,0.0012383900928791824,-0.005263157894736881,0.0,0.0009287925696593868,0.006191950464396245,0.002476780185758476,0.07925696594427238,0.0,0.0,0.0,-0.008978328173374673
95,0.0,0.008042895442359232,0.0,0.0,0.016621983914209038,-0.01823056300268098,0.0249329758713136,0.0,0.0,0.0,-0.001072386058981234
96,0.0,0.0,0.0,0.0,0.0,0.0,0.05905420991926178,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,-0.04556291390728475,0.0,0.06516556291390727,0.0,0.0,0.0,0.0
