,nd,age,lt,ndev,entrophy,rexp,la,ns,ld,fix,nuc
0,0.00020920502092049986,0.0008368200836819994,-0.0020920502092049986,0.0,0.0,-0.0008368200836819994,0.0,0.0,0.004602510460251019,0.0,0.0010460251046024993
1,0.0,0.0017108639863130382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0007373271889400401,-0.0012903225806451869,0.0,0.0,-0.0016589861751152401,-0.0035023041474654846,0.0,0.0,0.0,0.0,-0.0005529953917050801
3,0.0,0.004259438528557568,0.012584704743465625,-0.0017424975798644882,-0.004646660212971954,0.0017424975798644438,0.002129719264278762,0.0,0.031945788964181966,0.0,0.005421103581800568
4,0.0,0.006141078838174252,0.0026556016597510277,0.0,0.0014937759336099532,0.00215767634854771,0.006473029045643131,0.0,0.0,0.0,0.0
5,0.00012919896640828377,0.008785529715762297,0.003359173126615045,-0.0012919896640826822,-0.0015503875968991832,0.003229974160206761,-0.0010335917312661147,0.0,0.007105943152454786,0.0,-0.0006459948320413078
6,0.021144164759725404,0.010617848970251708,0.021327231121281476,0.00146453089244849,0.0023798627002288076,0.0011899313501143815,-0.001006864988558376,0.0,0.01254004576659038,0.007414187643020575,-0.0012814645308924844
7,0.038607594936708844,0.03726265822784811,0.0003955696202532222,-0.006803797468354422,0.02729430379746838,7.911392405066665e-05,0.0,0.0,0.0,0.012025316455696222,0.0
8,0.029789942711648587,0.026734563971992344,0.007765754296626315,0.0047103755569700475,0.012348822406110705,-0.0014003819223424863,0.03488224061107572,0.0008911521323997195,0.01349458943348183,0.003819223424570306,0.004837683004455706
9,0.0030501089324619147,0.003921568627451033,0.009586056644880237,-0.015250544662309306,0.0030501089324619147,-0.002178649237472685,0.026579520697167826,0.0,0.0209150326797386,0.0,-0.0004357298474945148
10,0.0,0.03205128205128205,0.010256410256410243,0.002564102564102555,0.018376068376068422,0.010256410256410286,0.01282051282051282,0.0,-0.002991452991452981,-0.0012820512820512775,0.00042735042735042583
11,0.004352806414662069,0.013287514318442106,0.013516609392898005,0.004123711340206171,0.0032073310423825553,0.016723940435280582,0.021534936998854448,0.0,0.006185567010309256,0.0016036655211912887,0.00045819014891177454
12,0.011571540265832691,0.011258795934323707,0.0003127443315089851,-0.004847537138389368,0.0020328381548084364,0.003909304143862391,0.007193119624706812,0.0,0.0045347928068804055,0.001876465989053977,-0.004847537138389368
13,0.012993421052631616,0.0,0.002960526315789491,-0.015624999999999977,0.0016447368421052878,-0.0059210526315789155,-0.0032894736842104867,0.0,-0.0004934210526315486,0.0018092105263157964,-0.01726973684210522
14,0.008961748633879729,0.005683060109289606,0.005464480874316879,0.00852459016393441,0.0,0.004371584699453512,-0.00546448087431699,0.0,0.002404371584699394,0.0,0.0006557377049179802
15,-0.006625980819529231,-0.006277244986922459,0.0,0.0,0.0,0.0,-0.00017436791630343063,0.0,0.0,0.0,-0.002441150828247629
16,0.021020282728949003,-0.007006760909649623,0.012538414259373121,-0.0025814382298709137,0.013275968039336217,-0.0020897357098955014,0.008113091579594367,0.0,0.005285802089735725,0.0004917025199754121,0.00024585125998770606
17,0.04356589147286827,0.0,0.001240310077519391,0.0015503875968992497,0.03457364341085276,0.0,0.0035658914728682544,0.0,0.00031007751937985886,0.0,-0.009302325581395298
18,0.10309523809523809,-0.000952380952380949,0.010238095238095202,0.0,0.0638095238095238,0.000952380952380949,-0.002142857142857135,0.0,0.017142857142857126,0.0,0.00023809523809523725
19,0.08719999999999997,0.0,0.008533333333333304,0.0,0.056533333333333304,0.0,0.0074666666666666215,0.0,0.00346666666666664,-0.0002666666666667039,0.018933333333333312
20,0.0027586206896551557,0.013793103448275867,0.009379310344827575,-0.005241379310344829,-0.002758620689655178,-0.015448275862068983,0.015448275862068938,0.0,-0.01379310344827589,-0.007448275862068976,0.013241379310344813
21,0.0,0.010131712259371862,0.012563323201621058,-0.0018237082066869359,-0.0008105369807497542,0.005471124620060807,-0.011347517730496425,0.0,0.0016210739614994862,0.013373860182370833,0.005471124620060807
22,0.0211650485436893,0.023106796116504836,-0.0011650485436893732,0.0,0.005825242718446577,0.005436893203883431,0.0015533980582524086,0.0,0.0009708737864077444,-0.000776699029126271,0.004466019417475686
23,0.01975308641975304,0.023793490460157107,0.023344556677889972,-0.00044893378226713577,0.0011223344556677394,-0.0022446689113356567,0.018181818181818122,0.0,-0.007856341189674576,0.005836139169472477,0.0011223344556677394
24,0.013029315960912058,0.00021715526601520096,0.0230184581976113,0.0026058631921824114,0.0,-0.0010857763300760048,0.008251900108577636,0.0,0.0004343105320304019,0.0,0.02931596091205213
25,0.001351351351351382,0.009459459459459451,0.006756756756756776,-0.0018018018018018055,0.012612612612612617,0.0024774774774774856,0.00855855855855856,0.0,-0.0020270270270270397,0.006981981981981966,-0.0177927927927928
26,-0.005889884763124265,-0.0002560819462228414,0.0,-0.0061459667093470395,-0.0015364916773368043,0.0,0.0,0.0,0.0,0.0,-0.013060179257362381
27,0.01644444444444444,-0.018444444444444465,0.006222222222222196,-0.0035555555555555783,0.010222222222222199,-0.010666666666666668,-0.010000000000000031,0.0,-0.013333333333333374,-0.0017777777777777891,-0.020000000000000018
28,0.0,0.0,-0.0007448789571695036,0.0,-0.027560521415270055,0.0,-0.002979515828677881,0.0,0.0018621973929235924,0.0,-0.020111731843575464
29,0.001367989056087504,0.010259917920656591,0.010670314637482825,0.00013679890560871488,0.007660738714090254,-0.0016415868673051337,0.005198358413132653,0.0,0.0,0.013953488372092981,-0.022024623803009624
30,-0.0010946907498631253,-0.0008757525998905003,-0.002627257799671545,-0.0003284072249589043,-0.014121510673234795,-0.002189381499726295,0.004597701149425348,0.0,-0.00350301039956209,0.003940886699507406,-0.0008757525998905003
31,0.00011926058437683462,0.003577817531305838,0.020274299344066726,-0.003577817531305949,-0.00011926058437690123,0.0032200357781752677,0.0033392963625521245,0.0,-0.0064400715563506464,-0.001431127012522415,-0.004054859868813421
32,0.0,0.00016339869281045694,0.01437908496732021,0.007843137254901933,0.008169934640522847,-0.002287581699346397,0.013725490196078383,0.0,0.0,0.004575163398692794,0.00016339869281045694
33,0.009790209790209748,0.0016783216783216703,0.0,-0.005594405594405627,0.0,0.0,0.004755244755244736,0.0,0.0,0.00783216783216778,0.0
34,0.02255965292841646,0.0034707158351409808,0.03427331887201732,-0.003470715835141047,0.014316702819956607,0.012581344902386115,0.008676789587852474,0.0,-0.00043383947939263924,0.012147505422993454,0.0030368763557483635
