,ns,ndev,la,lt,sexp,ld,age,exp,rexp,nuc,fix
0,0.0038961038961039087,0.0,0.005194805194805219,0.0012987012987013102,0.014285714285714323,-0.0012987012987012657,0.0025974025974026204,2.2204460492503132e-17,-0.006493506493506484,-0.002597402597402576,0.0
1,0.007826086956521715,0.0,0.11652173913043477,0.042608695652173886,0.04086956521739129,-0.010434782608695658,-0.021739130434782594,0.004347826086956497,-0.001739130434782621,0.008695652173913016,0.0
2,0.0,0.0,0.14071428571428574,0.018571428571428593,0.021428571428571463,0.0,-0.002142857142857135,0.01642857142857148,0.023571428571428597,0.0028571428571428693,0.0
3,-0.002366863905325434,-0.0059171597633135955,0.013017751479289985,-0.0035502958579881395,-0.04497041420118342,-0.0224852071005917,-0.002366863905325434,-0.014201183431952624,-0.01775147928994083,0.00118343195266275,-0.0035502958579881837
4,-0.00196078431372555,-0.0009803921568627637,0.09999999999999995,-0.020588235294117706,-0.0029411764705883137,-0.019607843137254943,-8.881784197001253e-17,0.01666666666666663,-0.008823529411764763,-0.0058823529411765165,-0.0029411764705882916
5,-0.0004405286343612369,0.0030837004405286582,0.0947136563876652,0.006167400881057295,-0.007048458149779746,0.01938325991189429,0.003524229074889873,-0.006607929515418487,0.0,0.00396475770925111,0.0
6,0.0,0.00108108108108107,0.031351351351351364,0.007567567567567579,0.0007207207207207134,0.0007207207207207134,-0.005405405405405394,0.011531531531531547,0.006846846846846865,-0.0003603603603603567,0.0
7,-0.004453441295546612,0.0008097165991902466,0.021457489878542457,0.0032388663967610975,0.006477732793522195,0.0004048582995951344,0.0,-0.00283400809716603,-0.008097165991902865,-0.007692307692307732,0.0
8,-0.0020689655172413833,0.0,0.008275862068965533,0.0020689655172413833,0.008965517241379329,0.006206896551724151,0.0048275862068965615,0.015862068965517274,0.0034482758620689724,0.002758620689655178,0.0
9,0.006818181818181812,0.0,0.059090909090909124,0.020454545454545437,0.018181818181818167,-0.015909090909090894,0.018181818181818167,0.002272727272727271,-0.013636363636363624,0.020454545454545437,0.0
10,0.008333333333333304,0.0,0.17777777777777776,0.05833333333333328,0.03888888888888888,0.0,0.008333333333333304,0.002777777777777746,0.008333333333333326,0.0,0.0
11,0.0015037593984962515,0.01804511278195491,0.10225563909774438,0.0015037593984962739,0.015037593984962405,-0.0015037593984962294,4.4408920985006264e-17,0.013533834586466198,0.0,-0.0015037593984962294,0.0
12,0.0,0.0,0.029885057471264374,0.01609195402298851,0.004597701149425282,-0.004597701149425282,-0.002298850574712641,0.009195402298850585,-0.029885057471264333,0.013793103448275845,0.0
13,0.023529411764705844,0.0,0.03529411764705879,0.03529411764705877,0.011764705882352922,0.0,0.03529411764705877,0.05882352941176461,0.011764705882352922,0.011764705882352922,0.0
14,-0.0018867924528301883,-0.005660377358490565,0.04150943396226414,0.007547169811320753,0.02264150943396226,0.0037735849056603765,-0.026415094339622636,-0.02264150943396226,-0.018867924528301883,-0.007547169811320753,0.0
15,0.0,0.0030303030303030277,0.006818181818181812,-0.0030303030303030277,0.0,-0.004545454545454542,0.0015151515151515138,0.007575757575757569,-0.004545454545454542,-0.006818181818181812,0.0007575757575757569
16,0.0017391304347825986,0.009565217391304292,-0.00782608695652176,0.006086956521739117,-0.01043478260869568,-0.004347826086956541,-0.001739130434782643,0.005217391304347774,0.003478260869565197,-0.00521739130434784,0.0017391304347825986
17,0.0,0.0,0.1311827956989248,-0.0021505376344086004,0.008602150537634445,-0.004301075268817201,0.010752688172043046,-0.0129032258064516,0.004301075268817201,-0.0064516129032258,0.0
18,-0.002325581395348819,-0.030232558139534828,-0.009302325581395321,-0.05813953488372088,-0.03488372093023251,-0.027906976744186008,-0.013953488372092959,-0.04883720930232553,-0.0069767441860464794,-0.03720930232558135,0.009302325581395366
19,0.004918032786885229,-0.0049180327868852515,0.022950819672131084,-0.027868852459016425,0.01967213114754094,0.011475409836065542,-0.031147540983606593,-0.01639344262295086,0.0016393442622950395,-0.0032786885245901674,-0.008196721311475419
20,0.00869565217391306,0.00521739130434784,0.03652173913043477,0.006956521739130461,0.013913043478260856,0.013913043478260856,-0.008695652173913016,0.005217391304347863,4.4408920985006264e-17,0.001739130434782643,0.0
21,-0.0027027027027027193,0.008108108108108091,0.005405405405405373,0.005405405405405373,-0.005405405405405461,0.027027027027026994,-0.018918918918918948,-0.005405405405405461,-0.02162162162162169,-0.027027027027027063,0.0
22,0.0,0.006060606060606033,0.0747474747474747,0.028282828282828243,0.025252525252525238,0.01616161616161609,0.010101010101010055,0.002020202020201989,0.012121212121212043,0.01919191919191916,0.006060606060605989
23,0.006425702811244993,0.006425702811244993,0.07550200803212852,0.017670682730923714,0.008835341365461847,0.02088353413654618,0.007228915662650626,0.001606425702811265,2.2204460492503132e-17,0.031325301204819266,0.006425702811244993
24,-0.011570247933884259,0.000826446280991755,0.10661157024793395,-0.009917355371900772,0.005785123966942196,0.0033057851239669976,-0.005785123966942108,-0.009917355371900772,-0.013223140495867725,0.008264462809917416,0.0
25,0.006249999999999978,0.009374999999999977,0.09812499999999998,0.009999999999999986,-0.003750000000000009,0.013125000000000008,-0.006874999999999987,0.002499999999999969,-0.0031250000000000223,-0.003750000000000009,0.0
26,0.010483870967741948,-0.010483870967741903,0.12862903225806452,0.03508064516129035,0.005645161290322598,0.025806451612903247,0.0342741935483871,0.012096774193548399,0.0185483870967742,0.0217741935483871,0.006048387096774221
27,0.0013698630136986135,0.0061643835616438155,0.17054794520547945,0.011301369863013689,0.003767123287671237,0.00034246575342467,0.0010273972602739434,0.019520547945205458,0.0,0.0003424657534246478,0.0
28,-0.010544815465729362,2.2204460492503132e-17,0.12302284710017579,0.03514938488576451,0.01687170474516697,0.021441124780316366,0.0031634446397188266,0.015114235500878736,0.011247803163444647,0.01862917398945523,0.0
29,0.0,0.0,0.22175141242937854,0.0,0.006497175141242928,0.0064971751412429505,-0.005649717514124286,-0.002259887005649719,0.0,0.0,0.0
30,0.001966041108132277,0.012868632707774807,0.20464700625558535,0.01858802502234138,0.006434316353887404,0.006613047363717617,0.00840035746201966,0.01697944593386953,0.01054512957998215,-0.001251117068811447,0.00035746201966042613
31,-0.002714932126696823,0.014479638009049745,0.16176470588235292,0.002036199095022617,-0.0009049773755656076,-0.007692307692307665,-0.0011312217194570096,0.009276018099547501,-0.0004524886877828038,0.005429864253393646,-0.0013574660633484115
32,0.002898550724637694,0.006521739130434812,0.12028985507246379,-0.023188405797101443,0.00869565217391306,0.0,0.0,-0.0028985507246376495,0.0007246376811594236,0.047826086956521775,-0.002173913043478226
33,0.02583732057416266,0.0009569377990430672,0.07655502392344497,-0.007655502392344538,-0.004784688995215336,-0.011483253588516807,-0.0066985645933014485,0.0076555023923444935,0.001913875598086112,-0.011483253588516762,0.0
34,0.02389937106918245,0.011320754716981152,0.08427672955974852,0.060377358490566135,0.03647798742138375,0.03270440251572335,-0.005031446540880502,0.038993710691824,0.028930817610062977,0.032704402515723374,0.0
35,0.007079646017699126,-0.0017699115044248037,0.08672566371681414,0.024778761061946875,0.024778761061946895,0.037168141592920326,0.031858407079645976,0.06017699115044246,0.024778761061946895,0.003539823008849563,0.0017699115044247816
36,-0.0009803921568626972,-0.008823529411764675,0.0382352941176471,-0.025490196078431327,0.01666666666666672,-0.003921568627450944,-0.046078431372548946,-0.044117647058823505,-0.01764705882352935,-0.014705882352941124,-0.001960784313725461
37,-0.00324324324324321,0.010810810810810834,0.0886486486486487,0.004324324324324347,0.04540540540540543,0.011891891891891904,-0.008648648648648626,0.006486486486486509,-0.024864864864864833,0.008648648648648694,-0.00432432432432428
38,0.012949640287769792,-0.015827338129496417,0.014388489208633115,-0.017266187050359715,-0.01151079136690647,-0.015827338129496393,-0.0446043165467626,-0.002877697841726623,-0.007194244604316546,-0.004316546762589924,0.004316546762589901
39,0.013753581661891157,-0.11518624641833808,0.08882521489971348,-0.042979942693409746,0.026361031518624668,-0.05386819484240683,-0.16905444126074498,-0.14727793696275068,0.0,0.0034383954154727724,-0.0005730659025787954
40,-0.007586206896551628,0.004827586206896583,0.11034482758620694,0.026206896551724167,0.0151724137931035,0.011034482758620734,0.011034482758620734,0.005517241379310378,0.01862068965517245,0.0006896551724138389,-0.0048275862068964505
41,0.009609609609609548,0.0,0.07987987987987984,0.022822822822822775,0.005405405405405373,0.010810810810810766,0.004204204204204176,0.10090090090090084,-0.0018018018018018279,0.004804804804804763,0.0
42,-0.006748466257668717,-0.0006134969325153339,0.15030674846625766,0.021472392638036797,0.015950920245398747,-0.006134969325153406,-0.004907975460122715,0.08159509202453988,0.011042944785276055,0.005521472392638049,-0.0006134969325153339
43,0.0234375,0.0390625,0.15078125,0.04453125,0.0203125,0.00859375,0.01796875,0.0515625,0.003125,0.01640625,0.00859375
44,-0.00467836257309937,0.02456140350877196,0.20233918128654974,0.029239766081871378,0.028070175438596513,0.007017543859649167,0.01169590643274856,0.005847953216374302,0.022222222222222254,0.0035087719298245723,0.0
45,0.0064000000000000055,0.01120000000000001,0.1056,0.017600000000000015,0.06560000000000003,0.03360000000000003,0.0064000000000000055,0.016000000000000014,0.03840000000000003,0.014400000000000013,0.0
46,0.0,0.006315789473684208,0.12631578947368421,0.0021052631578947433,0.039999999999999966,-2.2204460492503132e-17,-0.004210526315789487,0.012631578947368416,-0.018947368421052668,-2.2204460492503132e-17,0.0
47,0.0,0.04444444444444447,0.2166666666666667,0.011111111111111138,4.4408920985006264e-17,-0.005555555555555536,0.01851851851851858,0.024074074074074116,0.01296296296296302,0.03333333333333337,0.0
48,0.08484848484848484,0.05575757575757574,0.2509090909090909,0.0060606060606061,0.06545454545454543,0.00484848484848488,0.00242424242424244,0.0,0.007272727272727297,0.0036363636363636377,0.0
49,0.00467836257309937,0.024561403508771916,0.06432748538011693,0.018713450292397637,0.011695906432748492,0.003508771929824528,0.00467836257309937,0.01988304093567248,-2.2204460492503132e-17,-0.0035087719298245944,-0.005847953216374324
50,0.010218978102189769,0.05547445255474452,0.11970802919708026,0.029197080291970767,0.014598540145985384,0.013138686131386846,0.0029197080291970766,0.033576642335766384,0.029197080291970767,0.02481751824817515,0.0029197080291970766
51,0.0,-0.002469135802469169,0.12345679012345676,-0.004938271604938293,-0.014814814814814836,-0.014814814814814836,0.009876543209876498,0.02222222222222219,-0.03703703703703707,-0.0024691358024691466,0.0024691358024691245
52,0.016666666666666653,0.07619047619047611,0.052380952380952285,0.021428571428571373,0.04047619047619044,0.028571428571428536,0.00952380952380949,-2.2204460492503132e-17,-2.2204460492503132e-17,0.014285714285714235,0.0023809523809523725
53,0.008333333333333304,0.040277777777777746,0.061111111111111095,0.009722222222222188,0.009722222222222188,0.047222222222222186,0.009722222222222188,0.012499999999999956,0.004166666666666652,0.024999999999999956,0.020833333333333304
54,0.012121212121212177,0.030303030303030342,0.14545454545454553,0.05050505050505057,0.014141414141414167,0.02626262626262632,0.0060606060606061,0.012121212121212177,0.012121212121212154,0.06666666666666672,0.004040404040404066
55,0.01526717557251911,0.03816793893129773,0.03511450381679391,0.04274809160305344,-0.009160305343511466,0.021374045801526752,0.006106870229007644,-0.010687022900763376,0.01679389312977102,-0.004580152671755733,0.03206106870229013
56,0.0096385542168675,0.012048192771084354,0.07951807228915664,0.024096385542168686,0.026506024096385562,0.0,0.024096385542168662,0.00963855421686748,0.028915662650602393,0.00963855421686748,0.012048192771084354
57,0.0125,0.0125,0.14375,-0.0125,0.04375,0.078125,-0.003125,0.00625,-0.00625,0.0,0.0
58,-0.01076923076923073,-0.03538461538461538,0.053846153846153835,-0.015384615384615375,-0.013846153846153841,-0.004615384615384599,-0.00461538461538461,-0.01692307692307691,0.001538461538461533,-0.004615384615384621,-0.00923076923076922
59,-0.0032258064516129,0.07419354838709673,0.009677419354838701,0.023655913978494602,0.05053763440860211,0.09354838709677422,0.004301075268817201,0.0032258064516129,0.005376344086021501,0.032258064516129004,0.0032258064516129
60,0.0019047619047618757,0.04190476190476187,0.0933333333333333,0.017142857142857126,0.02285714285714282,0.003809523809523774,-0.013333333333333353,0.022857142857142798,0.030476190476190435,0.013333333333333286,-0.0019047619047619425
61,-0.02564102564102566,-0.010256410256410265,0.0615384615384615,-0.010256410256410286,-0.030769230769230792,-0.015384615384615396,-0.02564102564102566,0.04102564102564097,-0.015384615384615418,-0.010256410256410265,-2.2204460492503132e-17
62,0.006557377049180335,0.016393442622950838,0.03278688524590166,0.02622950819672134,0.019672131147541006,0.0032786885245901566,0.019672131147541006,-0.009836065573770503,0.022950819672131174,0.08196721311475412,0.0
63,0.0,0.01379310344827589,0.0344827586206897,0.010344827586206917,-0.006896551724137901,-0.031034482758620686,0.031034482758620707,-0.04137931034482758,-0.02758620689655169,0.02758620689655176,0.020689655172413834
64,0.039999999999999945,0.03499999999999999,0.07499999999999996,-0.030000000000000027,0.00499999999999996,-0.0050000000000000044,0.00499999999999996,0.0,-0.010000000000000009,0.059999999999999984,0.0050000000000000044
65,0.04166666666666663,0.04166666666666663,0.19166666666666662,-2.2204460492503132e-17,0.06666666666666661,0.05833333333333328,-0.004166666666666696,0.03749999999999996,0.033333333333333284,0.01666666666666663,0.0
66,0.0035087719298245944,0.0,0.06666666666666668,-0.010526315789473651,0.0035087719298245944,-0.014035087719298223,0.0035087719298245944,-0.056140350877192935,0.010526315789473694,-0.01754385964912275,0.0
67,-0.00550458715596327,-0.00183486238532109,0.1211009174311927,0.005504587155963336,-0.00550458715596327,0.022018348623853257,0.012844036697247763,-0.018348623853210965,0.011009174311926651,0.014678899082568853,-0.014678899082568786
68,-0.024390243902439046,-0.004878048780487809,0.11463414634146338,-0.02682926829268295,0.0,-0.017073170731707353,-0.024390243902439046,-0.012195121951219523,-0.017073170731707332,0.0,-0.004878048780487809
69,0.02058823529411762,-0.005882352941176472,0.008823529411764675,0.0,-0.038235294117647076,0.0029411764705882027,-0.011764705882352988,0.014705882352941124,0.023529411764705844,0.07941176470588233,0.0
70,0.011063829787234058,0.025531914893617058,0.12765957446808512,0.028085106382978765,-0.0059574468085105805,-0.011063829787233992,-0.01106382978723397,0.03829787234042559,0.021276595744680882,0.03489361702127665,0.0
71,0.024000000000000066,0.0,0.08800000000000006,0.002666666666666684,-0.0026666666666666393,-0.01866666666666663,-0.005333333333333324,-0.005333333333333324,0.013333333333333374,-0.007999999999999941,-0.002666666666666662
72,-0.0016393442622950837,0.3098360655737705,0.00327868852459019,-0.011475409836065542,0.0016393442622950837,-0.021311475409836002,-0.0016393442622950837,0.0016393442622950837,-0.011475409836065542,0.0049180327868852515,0.0
73,0.025263157894736897,0.07157894736842112,0.040000000000000056,0.00631578947368423,0.0,-0.004210526315789442,0.00631578947368423,0.008421052631578973,0.0,0.008421052631578973,0.0
74,-0.007407407407407441,-0.027777777777777835,0.025925925925925887,0.027777777777777724,-0.007407407407407441,-0.0037037037037037424,-0.0037037037037037646,-4.4408920985006264e-17,-0.0037037037037037646,0.024074074074074005,0.0018518518518518378
75,0.014117647058823546,0.0,0.03764705882352944,0.01882352941176473,0.014117647058823546,0.05411764705882355,0.042352941176470614,0.03294117647058825,0.021176470588235307,0.014117647058823558,-0.00470588235294116
76,-0.001626016260162566,-0.004878048780487787,0.013008130081300839,-0.013008130081300773,0.0016260162601626326,0.011382113821138207,-0.009756097560975618,0.024390243902439046,-0.014634146341463405,-0.008130081300812986,0.0016260162601626105
77,-0.0041095890410959065,0.002739726027397249,0.08767123287671233,0.03287671232876714,-0.008219178082191747,0.02876712328767126,-0.01643835616438354,0.0013698630136986356,-0.005479452054794521,-0.006849315068493134,-0.0013698630136986356
78,0.00857142857142854,0.019999999999999928,0.0671428571428571,0.032857142857142786,0.029999999999999936,0.014285714285714235,0.022857142857142798,0.009999999999999964,0.007142857142857095,0.022857142857142798,0.00857142857142854
79,0.00588235294117645,0.027450980392156876,0.1137254901960784,0.013725490196078428,0.04313725490196074,0.025490196078431372,0.027450980392156855,0.003921568627450989,-0.011764705882352944,0.0,0.0
80,0.0,0.08764044943820222,0.006741573033707838,0.020224719101123535,0.006741573033707815,0.049438202247190956,0.0,0.024719101123595454,0.008988764044943776,0.06292134831460668,0.0
