,la,nd,ld,lt,rexp,fix,entrophy,nuc,ndev,age,ns
0,0.010041841004184083,-0.003138075313807542,0.013389121338912102,0.0008368200836819994,0.035983263598326334,-0.0014644351464435323,-0.00020920502092051097,-0.00020920502092052206,0.07154811715481171,0.0018828451882844988,0.0
1,0.0035928143712574802,0.010094097519247225,0.003421727972626176,0.010094097519247202,0.012660393498716848,0.00119760479041916,0.008383233532934142,0.009580838323353292,0.015911035072711723,0.010436270316509833,0.0
2,-0.006267281105990774,0.009216589861751157,-0.0051612903225806365,-0.0023963133640552805,0.007004608294930903,-0.010322580645161273,-0.006820276497695854,-0.0009216589861751334,0.002580645161290307,0.024331797235023035,0.0
3,-0.005808325266214931,0.0034849951597289318,-0.0030977734753146356,-0.0029041626331074654,-0.0036786060019361024,0.017037754114230384,-0.018973862536302046,-0.001355275895450192,-0.006001936108422101,0.004453049370764739,0.0
4,0.0006639004149377569,0.0099585062240664,0.0,-0.010124481327800795,0.011618257261410792,-0.0004979253112033178,-0.004647302904564299,-0.006473029045643131,-0.008298755186721962,0.01576763485477182,0.0
5,0.0009043927648578753,-0.0018087855297157507,0.003746770025839785,-0.0003875968992248069,0.0036175710594315235,0.002067183462532318,0.0007751937984495916,0.00012919896640826157,0.00012919896640826157,-0.0025839793281653865,0.007364341085271331
6,-0.0008237986270022812,0.009977116704805522,0.004393592677345559,0.00018306636155609456,0.007871853546910779,0.0015560640732265485,-0.012906178489702502,-0.0022883295194507935,-0.007871853546910756,0.018764302059496595,0.0
7,0.007357594936708889,0.015901898734177224,0.006408227848101267,0.006170886075949356,-0.001661392405063289,0.0090981012658228,-0.0004746835443038222,0.0004746835443038,-0.008465189873417711,0.0231012658227848,0.013291139240506311
8,0.0003819223424569973,0.023042647994907673,-0.0015276893698281668,0.0016549968173137808,-0.004583068109484456,0.007511139401654954,-0.0007638446849141056,0.0008911521323997418,-0.0006365372374284251,0.024188415022278774,0.010566518141311265
9,0.03137254901960782,-0.0013071895424836776,0.011328976034858362,-0.006100217864923785,-0.006535947712418344,0.001307189542483611,-0.018300653594771267,-0.0008714596949891407,-0.0034858387799564738,0.005664488017429159,0.003050108932461826
10,-0.0012820512820512775,0.013247863247863267,-0.00811965811965809,-0.009829059829059794,-0.008547008547008517,0.002991452991452981,-0.017948717948717906,-0.0034188034188034067,-0.002564102564102555,0.02991452991452992,0.005982905982905962
11,-0.0038946162657502725,0.029324169530355125,-0.0038946162657502725,-0.006414662084765155,-0.00710194730813285,0.000458190148911819,0.01145475372279503,0.0043528064146621135,0.0045819014891180345,0.029553264604811023,0.011683848797250929
12,0.00015637216575443703,0.025332290852228257,-0.0014073494917905105,-0.011571540265832736,-0.0031274433150899617,0.0028146989835808878,0.01939014855355743,0.0031274433150898727,0.003752931978107843,0.02720875684128221,0.011102423768569158
13,0.013322368421052676,0.00855263157894739,0.00838815789473688,0.001315789473684248,0.0026315789473684514,0.000657894736842124,0.000164473684210531,-0.000328947368421062,0.000493421052631593,0.001973684210526372,0.0067434210526316155
14,0.0074316939890711085,0.014207650273224081,0.009180327868852544,0.0010928961748634114,0.0037158469945355764,0.0,0.001530054644808776,0.00043715846994536457,-0.0010928961748633225,0.002404371584699505,0.0028415300546448473
15,0.006800348735832662,0.006800348735832662,0.008892763731473474,0.00017436791630343063,0.0029642545771578544,0.005928509154315642,-0.008892763731473362,-0.004184829991281558,0.0019180470793374483,-0.008718395815169954,0.0034873583260680353
16,0.0006146281499692652,0.006023355869698798,0.00012292562999385303,-0.0003687768899815591,0.0011063306699446774,0.0008604794099569713,-0.0006146281499692652,0.00024585125998770606,0.0007375537799631182,-0.0019668100799016485,0.008236017209588154
17,0.010697674418604631,0.005116279069767415,0.010077519379844913,0.004496124031007698,-0.004341085271317891,-0.0006201550387597398,-0.0224806201550388,-0.003410852713178358,-0.006046511627907036,-0.004806201550387646,0.004651162790697638
18,0.016190476190476134,0.03595238095238094,0.013809523809523761,0.006428571428571406,0.00428571428571427,0.00428571428571427,-0.009285714285714253,0.01047619047619044,-0.00261904761904761,0.014999999999999947,0.0
19,0.016799999999999947,0.012533333333333263,0.02133333333333327,0.0023999999999999135,0.001599999999999957,0.0013333333333332975,-0.01893333333333338,0.0002666666666665707,-0.0024000000000000245,0.014666666666666606,0.002133333333333276
20,0.005241379310344807,0.035034482758620665,0.005241379310344829,0.0041379310344827665,0.0022068965517241467,0.0022068965517241246,-0.0030344827586207047,0.0005517241379310311,-0.0027586206896551557,0.008551724137931038,0.007172413793103449
21,0.004457953394123582,0.02451874366767981,0.0036474164133738275,-0.0028368794326241397,-0.0004052684903748993,-0.003647416413373894,-0.008713272543059803,-0.010739614994934166,-0.003242147922999039,0.0032421479229989723,0.005065856129685908
22,0.005242718446602001,0.022135922330097136,0.000776699029126271,0.002718446601941782,-0.005825242718446555,-0.002912621359223255,-0.009126213592232956,0.017864077669902945,-0.0015533980582523865,0.011844660194174805,0.0013592233009709132
23,0.003142536475869795,0.03524130190796852,0.013019079685746292,0.004489337822671136,0.003815937149270465,0.002020202020202011,0.0029180695847362383,0.004489337822671136,0.00022446689113355677,0.004938271604938249,0.003142536475869795
24,0.0032573289902280145,0.030184581976112936,0.006080347448425627,0.0056460369163952254,0.004560260586319221,-0.006948968512486431,-0.006080347448425627,-0.0026058631921824114,-0.004125950054288818,0.009120521172638441,0.006080347448425627
25,0.0067567567567567545,0.0022522522522522735,0.0,-0.0004504504504504681,-0.001126126126126148,0.0,-0.0033783783783783773,-0.003603603603603589,-0.0009009009009009139,0.0002252252252252118,0.012387387387387382
26,-0.0007682458386683022,0.007170294494238205,0.0030729833546735198,0.0012804097311140072,-0.003585147247119025,0.001792573623559579,-0.003072983354673453,-0.004865556978232965,-0.0010243277848911215,0.0005121638924456163,-0.0007682458386683244
27,-0.0033333333333333214,-0.006666666666666687,-0.002444444444444427,-0.003555555555555556,-0.003777777777777769,-0.0004444444444444029,-0.007777777777777795,-0.01333333333333333,-0.004666666666666685,-0.009777777777777752,2.2204460492503132e-17
28,-0.00018621973929242586,0.04283054003724392,-0.0007448789571695036,-0.0050279329608939,-4.4408920985006264e-17,0.0009310986964618184,-0.02011173184357542,0.0014897579143388962,0.0014897579143388962,0.006517690875232751,0.005027932960893855
29,0.00041039671682627785,-0.0008207934336524891,0.000273597811217563,-0.000273597811217452,0.0002735978112175408,0.0004103967168263001,-0.002735978112175075,-0.0028727770177838117,-0.00027359781121747415,0.005608755129959042,0.006292749658002772
30,-0.010837438423645374,0.06338259441707712,0.0022988505747125743,-0.011603721948549594,-0.007443897099069563,0.006677613574165231,0.055172413793103406,0.004926108374384208,-0.009085933223864329,0.049917898193760225,-0.0030651340996169065
31,0.0016696481812760843,0.00023852116875371364,0.0008348240906380422,0.0025044722719141043,-0.0005963029218843064,0.0008348240906379978,-0.0003577817531305705,0.00011926058437685682,0.00011926058437685682,-0.00023852116875371364,0.007751937984496115
