,la,nuc,lt,age,ld,ns,rexp,ndev,entrophy,exp
0,0.0,0.000917431192660545,0.0,0.006422018348623837,0.002752293577981635,-0.00183486238532109,0.000917431192660545,0.0,0.00183486238532109,0.009174311926605516
1,0.0025889967637540813,0.0,0.0,0.0,0.0,0.0,0.0,0.00517799352750814,0.0,0.006472491909385147
2,0.03914590747330957,0.007117437722419906,0.007117437722419906,0.008540925266903887,0.03416370106761566,-0.004270462633451988,0.0007117437722419905,0.002135231316725972,0.005693950177935924,0.02348754448398571
3,0.01657458563535912,-0.0033149171270718146,-0.00036832412523020165,-0.015837937384898713,0.022099447513812143,-0.02099447513812156,-0.001104972375690605,-0.00036832412523020165,-0.0246777163904236,0.0033149171270718146
4,0.009090909090909104,0.000454545454545463,0.0031818181818181967,0.001818181818181852,0.008636363636363664,2.2204460492503132e-17,0.0,0.0013636363636363891,0.000454545454545463,0.010000000000000009
5,0.0027874564459930084,0.0,0.0006968641114982521,0.0,-0.0027874564459930084,0.0,0.006968641114982632,0.004878048780487809,0.0,0.011846689895470396
6,0.04523809523809526,-0.0023809523809523725,0.0011904761904761862,0.0023809523809523725,0.026785714285714322,-0.010119047619047583,0.0017857142857143015,0.0023809523809523946,0.011904761904761951,0.0023809523809523946
7,0.034482758620689634,0.0028735632183908067,-0.002873563218390829,-0.0034482758620689503,0.02931034482758621,-0.005747126436781635,-0.0017241379310344973,0.017816091954023006,0.002298850574712663,0.005172413793103447
8,0.03539325842696635,-0.0022471910112359162,0.003932584269662942,0.0011235955056180468,0.009550561797752844,2.2204460492503132e-17,-0.0011235955056179358,0.04943820224719107,-0.002808988764044873,-0.008988764044943753
9,0.025824175824175864,4.4408920985006264e-17,-0.003296703296703263,-0.0016483516483516204,0.03131868131868136,-0.007142857142857095,0.0,-0.006043956043956,0.03131868131868139,-0.004945054945054905
10,0.041867954911433226,0.0035426731078905148,0.004508856682769768,0.0019323671497584627,0.022544283413848665,0.011916264090177186,-0.002576489533011217,0.0025764895330112835,0.021256038647343045,0.002898550724637694
11,0.025531914893616968,0.0014184397163119922,0.002482269503546064,-0.0014184397163121032,0.03652482269503541,0.020567375886524776,-0.008510638297872398,0.0007092198581559961,0.004609929078014163,0.0007092198581559739
12,-0.0024291497975708954,-0.0016194331983806042,0.0032388663967610754,-0.012955465587044569,-0.0024291497975708954,-0.012955465587044569,-0.006477732793522284,0.0016194331983805377,-0.03238866396761135,-0.006477732793522284
13,0.01839080459770113,0.0011494252873563316,-0.017241379310344862,-0.012643678160919557,0.009195402298850585,-0.0011494252873563537,-0.0149425287356322,-0.0022988505747126853,-0.04022988505747129,-0.002298850574712663
14,0.0968152866242038,0.001273885350318471,-0.001273885350318471,0.003821656050955413,0.0,-0.008917197452229297,-0.001273885350318471,-0.001273885350318471,0.005095541401273884,0.006369426751592355
15,0.07263157894736838,0.003157894736842093,0.02631578947368418,0.01684210526315786,0.005263157894736814,-2.2204460492503132e-17,0.0,0.002105263157894721,0.032631578947368386,0.012631578947368372
16,0.03874999999999995,0.012499999999999933,0.031249999999999955,0.00374999999999992,0.047499999999999945,0.0037499999999999643,-0.006250000000000045,-0.006250000000000045,0.006249999999999955,0.019374999999999965
17,0.04111111111111108,-0.0005555555555555536,0.03944444444444439,-0.0022222222222222144,0.03277777777777775,-0.017777777777777826,-0.03500000000000005,-0.0022222222222222144,0.0022222222222221923,0.002777777777777768
18,0.017573221757322167,0.0025104602510460207,0.025941422594142248,0.0016736401673639989,-0.0041841004184100415,0.002510460251046043,-0.004184100418410064,0.007531380753138061,0.009205020920502105,0.0025104602510460207
19,0.03141361256544508,0.011518324607329888,0.0178010471204189,0.011518324607329888,0.00837696335078537,0.004188481675392719,4.4408920985006264e-17,0.04188481675392677,0.02617801047120425,0.0010471204188481798
20,0.010909090909090868,0.044848484848484825,0.020606060606060583,-0.002424242424242484,-0.003636363636363682,0.018181818181818167,0.0012121212121211755,0.06666666666666665,-0.009696969696969737,-0.001212121212121242
21,0.06993006993006996,0.03636363636363642,0.06293706293706298,0.004195804195804254,0.0223776223776224,0.01958041958041965,0.005594405594405605,-0.0013986013986013513,0.0,0.004195804195804209
22,0.06481481481481481,0.009259259259259234,-0.005555555555555536,0.008333333333333349,0.020370370370370372,0.0074074074074073955,-0.004629629629629606,0.010185185185185209,0.012037037037037046,0.0037037037037037203
23,0.06588235294117643,-0.0011764705882353122,0.012941176470588189,0.00705882352941174,0.04705882352941173,0.0,0.00588235294117645,-0.003529411764705914,0.010588235294117631,-0.004705882352941182
24,0.0340425531914893,-0.004255319148936199,-0.02553191489361708,-0.042553191489361764,0.025531914893616968,-0.004255319148936176,-0.004255319148936199,-0.008510638297872375,-4.4408920985006264e-17,-0.008510638297872375
25,0.011575562700964648,0.015434083601286197,0.0167202572347267,0.0019292604501607747,-0.016720257234726678,0.0019292604501607523,-0.007073954983922803,-0.0019292604501607747,-0.022508038585209,0.0012861736334405238
26,-0.0021917808219177994,0.004383561643835609,0.00493150684931507,0.014246575342465739,0.0010958904109588997,0.0136986301369863,-0.005479452054794498,-0.002739726027397249,-0.003287671232876721,0.0032876712328766987
27,0.024870466321243567,0.005181347150259086,0.0031088082901554515,0.0010362694300518171,0.0010362694300518616,0.0341968911917099,-0.002072538860103612,0.008290155440414537,0.0020725388601036563,0.0020725388601036342
28,0.01780821917808224,0.006849315068493201,0.01506849315068497,-0.012328767123287631,0.019178082191780854,-0.017808219178082153,0.005479452054794542,-0.009589041095890382,0.020547945205479513,0.006849315068493178
29,0.06341463414634152,0.0,0.0,0.014634146341463428,2.2204460492503132e-17,0.04390243902439028,-0.009756097560975573,0.0,0.04878048780487809,0.004878048780487832
30,-0.010909090909090934,-0.00909090909090915,-0.005454545454545467,-0.02000000000000004,0.0036363636363636155,-0.025454545454545487,-4.4408920985006264e-17,-0.0036363636363636598,-0.001818181818181852,0.0
31,0.011851851851851869,0.0014814814814814836,0.010370370370370386,0.005925925925925934,0.01629629629629632,0.0,0.005925925925925934,0.010370370370370386,0.031111111111111155,0.06222222222222225
32,0.045098039215686246,0.04117647058823528,0.045098039215686225,0.007843137254901933,0.01568627450980391,0.0019607843137254832,0.015686274509803887,-0.0019607843137254832,-0.013725490196078428,0.045098039215686246
33,0.019047619047619025,-0.013333333333333353,-0.0019047619047619202,0.04571428571428569,-0.060952380952381,-0.005714285714285739,-0.057142857142857176,-0.03047619047619051,0.024761904761904752,-0.009523809523809545
34,0.03461538461538464,0.025,0.03076923076923078,0.02115384615384617,0.021153846153846145,-0.024999999999999956,-0.04038461538461535,-0.03076923076923075,0.04423076923076926,0.009615384615384626
35,0.030630630630630606,-0.0018018018018018055,0.005405405405405394,-0.01981981981981986,0.027027027027026994,-0.007207207207207222,-0.005405405405405417,0.03963963963963961,0.0018018018018018055,0.03243243243243241
36,-0.01560283687943258,-0.011347517730496448,-0.009929078014184411,-0.0028368794326241176,-0.025531914893616992,-0.012765957446808529,-0.009929078014184389,-0.015602836879432624,-0.005673758865248235,0.03262411347517735
37,0.02962962962962956,0.016666666666666607,0.0277777777777777,0.0018518518518518157,-0.005555555555555603,-0.031481481481481534,0.01851851851851847,-0.0018518518518519044,0.01851851851851847,-4.4408920985006264e-17
38,0.07796610169491527,-0.023728813559322014,0.006779661016949179,-0.02033898305084745,0.016949152542372902,-0.10169491525423724,-0.016949152542372857,-0.027118644067796606,-0.054237288135593184,-0.016949152542372857
39,0.02727272727272726,0.04242424242424242,0.033333333333333326,-0.06060606060606057,0.021212121212121193,-0.015151515151515138,-0.015151515151515138,-0.006060606060606055,0.0030303030303030277,-0.033333333333333326
40,0.04155844155844153,-0.04675324675324675,-0.06233766233766234,-0.038961038961038974,0.01038961038961036,-0.005194805194805219,-0.023376623376623395,-0.04935064935064935,-0.0025974025974025983,0.002597402597402576
