,lt,nd,nuc,ns,rexp,ld,age,fix,entrophy,la,ndev
0,0.021548117154811662,-4.4408920985006264e-17,0.02552301255230125,0.0,0.03765690376569031,-0.0037656903765691087,0.00878661087866106,0.0043933054393304975,0.00020920502092049986,-0.0014644351464435656,0.002928870292886998
1,0.01283147989734812,0.010949529512403754,0.015055603079555136,0.0,0.008383233532934086,-2.2204460492503132e-17,0.00615911035072707,-4.4408920985006264e-17,0.0008554319931565191,0.0032506415739948615,0.0020530367835756456
2,-0.0009216589861750669,0.007373271889400934,0.00018433179723502667,0.0,0.007557603686635939,0.0016589861751152401,0.0,-0.0011059907834101378,0.0023963133640553026,0.00036866359447005335,0.004792626728110605
3,-0.008325266214907989,0.0001936108422072369,0.0013552758954501697,0.0,-0.0030977734753145692,0.0009680542110358514,0.007550822846079419,-0.00813165537270084,-0.007938044530493649,0.002323330106486021,-0.0019361084220715697
4,-0.008132780082987612,-0.007302904564315438,-0.015435684647302961,0.0,-0.0053112033195021665,-0.0028215767634855783,-0.0038174273858921914,-0.013941908713693007,-0.011618257261410858,-0.00896265560165983,-0.010456431535269784
5,0.0034883720930233286,0.02416020671834631,-0.004909560723514161,0.001162790697674465,0.021059431524547857,0.014728682170542684,0.01731266149870807,0.0006459948320413744,-0.010981912144702788,0.004134366925064636,-0.0045219638242893325
6,0.001281464530892462,0.02151029748283755,-0.0037528604118993282,0.00027459954233410855,0.017665903890160185,0.000732265446224245,0.011716247139588099,-0.016109839816933636,0.016109839816933657,0.0021052631578947654,-0.00018306636155607237
7,-0.0010284810126582888,0.015189873417721489,-0.008465189873417756,0.006249999999999955,-0.0005537974683544888,0.015031645569620177,0.04580696202531638,0.006566455696202467,0.006645569620253089,0.021202531645569577,-0.008623417721519044
8,0.02571610439210694,0.01960534691279441,-0.008020369191597676,0.004964990451941454,0.006110757479312579,0.012476129853596451,0.047740292807129235,0.008911521323997463,0.020496499045194173,0.03309993634627628,-0.0014003819223424418
9,0.038344226579520704,0.0065359477124183,-0.011764705882352944,0.0034858387799564074,-0.008278867102396514,0.007843137254901978,0.03442265795206971,-0.0039215686274509665,0.018300653594771243,0.03529411764705881,-0.010893246187363825
10,-0.006837606837606813,-0.004273504273504258,-0.016239316239316227,0.0,-0.01495726495726495,0.010683760683760712,0.018803418803418827,0.00042735042735044806,-0.0038461538461538104,0.020940170940170956,-0.014957264957264927
11,0.0233676975945017,0.017182130584192424,0.009163802978235935,0.0,0.0016036655211912887,0.002290950744558984,0.015120274914089293,0.012371134020618513,0.01993127147766318,-0.00022909507445589838,-0.01397479954180989
12,-0.003283815480844399,0.029710711493354202,-0.0023455824863174214,-0.000938232994526933,0.0046911649726349095,-0.004378420641125836,0.03424550430023458,0.01751368256450354,0.03596559812353404,0.018764659890539503,-0.004378420641125857
13,0.027302631578947367,0.00970394736842104,-0.010361842105263187,-0.001315789473684248,-0.0052631578947368585,0.0018092105263157743,0.005921052631578938,0.014638157894736815,0.005263157894736836,0.015624999999999955,-0.010032894736842124
14,-0.002841530054644803,0.025792349726775975,-0.027978142076502732,0.00021857923497268228,-0.005683060109289584,0.0006557377049180469,0.019672131147540982,0.0013114754098360714,0.018797814207650275,0.017267759562841545,-0.012896174863387988
15,0.0012205754141238145,-0.004010462074978194,0.005754141238012189,-0.0013949433304272008,0.0010462074978204283,0.0006974716652136115,0.030863121185701826,0.0045335658238883966,0.029468177855274624,0.009067131647776816,0.009590235396687019
16,0.01905347264904733,0.028027043638598627,-0.005900430239705013,0.00012292562999385303,0.008481868469575904,0.009342347879532854,0.005285802089735681,0.009588199139520581,-0.00467117393976646,0.005777504609711115,-0.0011063306699446774
17,0.017209302325581398,0.05984496124031009,-0.01085271317829455,-0.0035658914728682323,0.0052713178294574005,0.006976744186046502,0.04697674418604651,-0.004186046511627928,0.04697674418604654,0.028527131782945768,0.011007751937984488
18,0.011904761904761951,0.11261904761904766,-0.002142857142857135,0.0016666666666666607,0.008333333333333349,0.013571428571428634,0.07976190476190478,0.0011904761904762084,0.09333333333333335,0.02452380952380955,-0.013333333333333308
19,0.015733333333333332,0.02746666666666664,-0.01066666666666669,-0.001866666666666661,0.014933333333333309,0.02693333333333332,0.05386666666666669,-0.000533333333333319,0.05919999999999996,0.02506666666666666,-0.020000000000000018
20,-0.004413793103448272,0.058206896551724174,0.014068965517241395,0.0022068965517241467,0.0,0.004413793103448272,0.054896551724137946,0.017103448275862097,2.2204460492503132e-17,0.009379310344827595,0.002758620689655178
21,-0.005268490374873314,-0.025329280648429542,-0.0184397163120567,0.0018237082066869582,0.01418439716312061,0.0062816616008105845,0.0478216818642351,0.00445795339412367,0.002228976697061835,0.007902735562310071,-0.0036474164133738054
22,0.0066019417475727815,-0.000970873786407811,0.004077669902912584,0.0005825242718446421,0.007184466019417424,0.005048543689320328,0.026213592233009675,0.00524271844660189,0.023689320388349498,0.04038834951456305,-0.008932038834951505
23,0.0026936026936027037,0.017508417508417494,-0.0017957351290684542,0.0013468013468013406,0.00044893378226711355,-0.006509539842873169,0.012570145903479246,0.0033670033670033517,0.02648709315375981,0.028282828282828264,-0.03950617283950617
24,0.012160694896851254,0.0008686210640608038,-0.007166123778501632,0.008034744842562436,0.01368078175895766,-0.0036916395222584162,0.018241042345276882,0.005863192182410426,0.03409337676438655,0.04191096634093379,-0.010857763300760048
25,-0.01509009009009008,0.03536036036036039,-0.016891891891891865,0.0006756756756756798,0.007207207207207222,0.0004504504504504681,-0.0004504504504504236,-0.00788288288288288,-0.005405405405405394,0.0006756756756757021,-0.020495495495495453
26,0.018437900128040984,-0.033802816901408475,-0.020230473751600496,0.000512163892445594,0.0005121638924455718,-0.004609475032010257,0.04763124199743916,-0.019462227912932128,0.003072983354673453,0.02663252240717027,0.019974391805377724
27,-0.01599999999999997,-0.05711111111111107,-0.05088888888888885,-0.001999999999999935,-0.019111111111111058,0.0068888888888889,0.0084444444444445,-0.016444444444444394,-0.009333333333333305,0.01111111111111116,-0.0086666666666666
28,0.007635009310986951,-0.012662942271880806,-0.02960893854748603,0.0020484171322160405,0.0027932960893854776,0.024953445065176917,-0.016387337057728102,-0.015083798882681566,-0.003351955307262533,-0.008752327746741173,-0.0026070763500931184
29,-0.0009575923392612928,0.032968536251709965,0.007797537619699013,0.0034199726402188713,-0.003283173734610112,0.012448700410396696,0.010123119015047876,0.00013679890560873708,0.00957592339261284,0.006429548563611465,-0.017783857729138174
30,0.028899835796387486,0.013136288998357925,-0.015763546798029625,-0.0021893814997263838,-0.005035577449370598,-0.00043787629994531676,0.019157088122605304,0.010946907498631586,0.016639299397920037,0.011932129173508433,-0.0007662835249042654
31,0.014669051878354211,0.01943947525342875,0.002862254025044719,0.0039355992844364975,-0.012880143112701225,0.0035778175313059047,0.02242098986285035,-0.00751341681574238,0.08228980322003579,0.009183064997018509,0.0041741204531902335
32,0.015849673202614434,0.0019607843137255053,-0.0032679738562091166,0.0,-0.01225490196078427,0.007026143790849737,0.0019607843137255053,-0.002614379084967311,0.011437908496732074,0.005882352941176538,0.007516339869281086
33,-0.019020979020979035,0.05622377622377619,0.006993006993006956,0.0011188811188810987,-0.03048951048951052,-0.0008391608391608684,0.00979020979020977,-0.013706293706293749,0.01874125874125874,0.03328671328671327,-0.022657342657342695
34,0.0078091106290672395,-2.2204460492503132e-17,0.006941431670282006,0.0,0.007809110629067284,0.012147505422993522,0.03470715835141001,0.0060737527114967495,0.028199566160520616,0.06464208242950109,0.003470715835141003
35,-0.0042801556420233085,0.04007782101167319,-0.005058365758754823,0.00038910505836575737,-0.0038910505836575516,-0.0077821011673151474,0.028793774319066157,0.00817120622568097,0.011284046692607052,2.2204460492503132e-17,0.007392996108949457
36,-0.0009324009324009452,-0.0011655011655011815,-0.013519813519813528,0.0011655011655011815,-0.0037296037296037587,0.04312354312354312,0.03403263403263401,0.005361305361305346,0.04055944055944054,-0.0018648018648018683,-0.014918414918414946
37,-0.010247026532479464,-0.004025617566331264,-0.02195791399817022,0.002012808783165587,-0.003110704483074178,0.0027447392497712553,-0.00494053064958837,-0.004940530649588349,-0.00237877401646851,0.004757548032936843,-0.011344922232387988
38,0.0023809523809523725,0.016666666666666653,0.0067765567765567525,0.0023809523809523725,-0.011172161172161155,0.007692307692307665,-0.0038461538461538325,0.00366300366300365,0.044871794871794844,0.021062271062271053,0.005494505494505475
39,0.01244444444444448,0.009422222222222266,-0.01884444444444444,0.0055111111111111775,0.004800000000000049,-0.0056888888888888545,0.01848888888888891,0.013688888888888927,0.0016000000000000458,0.04657777777777781,-0.012799999999999988
40,-0.03008403361344538,0.014789915966386591,-0.0314285714285714,0.004369747899159648,-0.011428571428571389,0.014117647058823546,0.021008403361344553,0.0005042016806722672,0.008907563025210096,0.024873949579831956,-0.030756302521008406
41,0.0005277044854881341,0.03043095866314862,-0.002638522427440626,0.0035180299032541605,-0.0047493403693931405,0.006684256816182943,0.05892700087950749,0.004221635883905029,0.05839929639401935,0.029375549692172376,0.008970976253298147
42,-0.0001776198934280826,0.06767317939609234,0.0015985790408525658,0.00035523978685612077,-0.005506216696270006,-0.0040852575488455,0.00106571936056834,0.025399644760213124,0.01989342806394314,-0.006216696269982269,0.005683836589698022
43,-0.01570512820512826,0.017788461538461496,-0.010096153846153899,0.0017628205128205066,0.0017628205128205066,-0.0011217948717948678,0.02259615384615381,0.0068910256410256165,0.03637820512820509,0.006249999999999955,-0.02147435897435901
44,-0.007246376811594168,-0.012137681159420289,-0.004347826086956474,0.0,0.015036231884057982,0.001449275362318847,2.2204460492503132e-17,0.02300724637681162,0.005615942028985544,0.011413043478260887,0.003079710144927561
45,0.005714285714285694,-0.03226890756302521,0.017142857142857126,0.0010084033613445343,-0.00235294117647058,-0.0010084033613445343,0.01142857142857141,0.005378151260504183,0.010084033613445365,0.024873949579831932,-0.003697478991596648
46,0.009336609336609292,0.016707616707616647,0.0014742014742014308,-0.0004914004914005066,0.012776412776412704,0.014250614250614201,0.009828009828009753,0.007862407862407817,0.024078624078624024,0.017199017199017154,-0.011793611793611825
47,-0.01074964639321072,-0.012446958981612388,0.0031117397454031525,0.00028288543140029263,0.03451202263083457,0.007072135785007117,0.0025459688826025674,0.0011315417256011929,0.01103253182461108,0.013012729844413085,-0.02432814710042428
48,0.0074550128534705,0.026221079691516724,0.04678663239074552,0.0,0.004113110539845799,0.028277634961439625,0.00642673521850905,0.002313624678663273,0.06298200514138823,0.03007712082262215,-0.01568123393316192
49,-0.00685111989459819,0.05428194993412381,0.04031620553359683,0.0015810276679841585,0.012384716732542777,0.031620553359683765,0.0247694334650856,0.02055335968379446,0.08221343873517784,0.028722002635046096,0.01343873517786558
50,0.011948051948051975,-0.008051948051948022,0.0025974025974026204,0.007272727272727297,-0.0015584415584415589,0.011428571428571455,0.018181818181818167,-0.012987012987012969,0.05948051948051947,0.03116883116883116,-0.0002597402597402265
51,-0.007964601769911506,0.014601769911504425,-0.002212389380530977,0.0011061946902654717,-0.0017699115044247816,-0.007743362831858424,0.03473451327433628,0.003539823008849541,0.0044247787610619425,0.0044247787610619425,0.0006637168141592875
52,0.0,0.02532299741602071,0.001378122308354901,0.0,0.00034453057708874193,0.005167958656330751,0.021016365202411725,0.010335917312661503,0.0006890611541774839,0.007407407407407418,-0.0003445305770886975
53,0.01050000000000002,0.018166666666666664,-0.00283333333333331,-0.000666666666666682,0.001000000000000023,-0.0005000000000000115,-0.0056666666666666645,0.022166666666666668,-0.0001666666666666483,0.0035000000000000144,0.0001666666666666927
54,0.00670897552130556,0.012148685403445181,0.004895738893925694,0.00036264732547599545,0.00018132366273801992,0.0018132366273798882,0.02194016319129648,0.015956482320942933,0.012511332728921154,0.01831368993653677,0.0043517679057117455
55,0.011678832116788307,0.016934306569343048,0.01547445255474451,0.00029197080291969434,0.0020437956204379494,0.0032116788321167712,0.016350364963503637,0.013430656934306584,0.026569343065693408,-2.2204460492503132e-17,-0.0008759124087591719
56,-0.00410677618069819,0.002874743326488671,-0.025051334702258753,-0.005338809034907621,0.017248459958932205,-0.009034907597535979,-0.003285420944558548,0.02628336755646814,0.017659137577002038,0.04353182751540039,-0.010266940451745431
57,-0.04864864864864864,-0.00038610038610038534,-0.037837837837837854,-0.003474903474903468,-0.020463320463320424,0.0030888030888030827,0.002316602316602312,0.009266409266409249,-0.010424710424710404,0.013127413127413102,-0.037837837837837854
58,0.010377358490566046,-0.008490566037735837,-0.010849056603773555,-0.002358490566037741,0.002358490566037741,-0.0014150943396226134,0.01981132075471701,0.004716981132075482,0.029716981132075503,0.019339622641509437,-0.04481132075471694
