,nuc,entrophy,ndev,ns,exp,rexp,la,lt,fix,ld
0,-4.4408920985006264e-17,-2.2204460492503132e-17,-0.007407407407407429,0.009259259259259234,0.01666666666666663,0.007407407407407351,0.04629629629629628,0.016666666666666618,0.005555555555555513,-0.0018518518518519044
1,0.023684210526315797,-0.0013157894736842036,0.02763157894736843,0.0,0.005263157894736847,0.003947368421052633,0.028947368421052645,0.0013157894736842257,0.0065789473684210505,0.0065789473684210505
2,0.010666666666666625,0.03822222222222216,0.014222222222222181,-0.017777777777777826,-0.003555555555555601,-0.0008888888888889168,0.09866666666666664,0.04444444444444442,-0.0035555555555555783,-0.0017777777777778115
3,-0.009865470852017943,0.027802690582959654,0.06547085201793726,0.04484304932735428,0.01165919282511214,0.019730941704035908,0.12017937219730945,0.026905829596412568,0.010762331838565054,0.039461883408071795
4,0.046616541353383424,0.0015037593984962073,0.03157894736842104,0.004511278195488711,0.018045112781954864,0.006015037593984918,0.13233082706766913,0.01353383458646613,-0.0015037593984962739,-2.2204460492503132e-17
5,-0.008849557522123908,0.0,0.0,0.0,-0.01238938053097347,0.005309734513274322,0.10265486725663713,-0.0035398230088495852,0.0,0.02123893805309729
6,0.06293706293706289,-0.013986013986014022,0.013986013986013957,-0.011188811188811232,0.0391608391608391,0.03496503496503493,0.137062937062937,0.08811188811188808,0.015384615384615353,0.05734265734265733
7,0.02175732217573225,0.0008368200836820439,-0.021757322175732164,-0.024267782426778184,-0.009205020920502039,-0.018410041841004143,-0.022594142259414186,0.025941422594142293,0.014225941422594169,0.11548117154811718
8,-0.0022304832713754717,-0.0022304832713754717,0.011152416356877293,0.03271375464684014,0.0007434944237918239,-0.008178438661710063,0.12713754646840145,0.08550185873605946,-0.0029739776951672957,-0.0029739776951672957
9,-0.005235602094240876,-0.001047120418848202,-0.006282722513089034,-0.0020942408376963596,0.04293193717277481,-0.008376963350785416,0.029319371727748633,0.03979057591623032,0.005235602094240765,-0.001047120418848202
10,0.021666666666666702,0.011666666666666691,0.0,-0.014999999999999968,-0.0016666666666666607,-0.004999999999999982,0.03500000000000003,0.01499999999999999,-0.0033333333333333214,-0.0283333333333333
11,0.028888888888888898,0.0022222222222222144,0.03666666666666667,-0.0022222222222222144,-0.00777777777777775,0.010000000000000009,0.06111111111111114,0.021111111111111126,0.0122222222222222,0.04444444444444444
12,-0.007142857142857095,0.0047619047619047675,0.02619047619047621,0.010714285714285765,0.021428571428571463,-0.0023809523809523504,0.009523809523809556,0.03809523809523814,-0.017857142857142815,0.050000000000000044
13,0.0,0.0046875,-0.0109375,0.06875,0.0203125,0.0046875,0.0484375,0.0625,0.015625,0.053125
14,-0.019999999999999973,-0.003076923076923066,-0.001538461538461533,-0.04615384615384612,0.006153846153846132,0.004615384615384621,0.10153846153846155,0.07999999999999999,-0.012307692307692264,-0.012307692307692287
15,-0.00499999999999996,0.0,0.0025000000000000356,0.005000000000000027,-0.024999999999999977,-0.01749999999999998,0.1325,0.042500000000000024,0.0,0.017500000000000026
16,0.0,0.014285714285714258,-0.004081632653061229,0.0020408163265306146,-0.030612244897959218,0.016326530612244892,0.09999999999999998,0.09999999999999998,0.0,-0.032653061224489834
