,lt,nuc,ns,rexp,sexp,ld,age,fix,entrophy,la,ndev
0,0.002808988764044984,0.00730337078651686,0.002247191011236005,0.0016853932584270036,0.0016853932584270036,0.006179775280898858,0.002808988764044984,-0.0011235955056179581,0.009550561797752821,0.002247191011236005,0.0005617977528090013
1,0.00583333333333329,0.012499999999999956,0.0,0.004999999999999982,-2.2204460492503132e-17,0.004999999999999982,0.005833333333333313,-0.0008333333333333304,0.012499999999999956,0.01749999999999996,0.0
2,0.0022471910112359605,0.03483146067415736,0.0,-0.0011235955056179137,0.0022471910112359605,-0.019101123595505552,0.003370786516853963,-0.007865168539325751,-0.007865168539325774,0.028089887640449486,-0.03146067415730332
3,0.018181818181818167,0.050000000000000044,0.0015151515151515138,-0.0007575757575757569,0.07272727272727275,-0.04166666666666663,-0.008333333333333326,0.0015151515151515138,0.03712121212121211,0.10075757575757578,0.009090909090909104
4,0.0063953488372093135,0.008720930232558155,0.009302325581395366,0.013953488372093047,0.006976744186046524,0.01511627906976747,0.01802325581395352,-0.018604651162790708,0.006976744186046524,0.03953488372093024,0.029651162790697728
5,0.0028846153846153744,-0.0019230769230769384,0.0,-0.0009615384615384581,0.0019230769230769162,0.01826923076923077,0.006730769230769229,-0.0009615384615384581,0.0038461538461538325,0.05769230769230771,0.0
6,0.008888888888888924,0.011111111111111138,0.021111111111111146,0.007777777777777795,0.03777777777777782,0.022222222222222254,0.0,0.0,-0.01666666666666663,0.16444444444444445,0.02888888888888892
7,0.013551401869158841,0.02242990654205603,-0.0018691588785046953,0.01635514018691584,-0.006542056074766434,0.09766355140186914,-0.020560747663551447,-2.2204460492503132e-17,0.007943925233644799,0.09813084112149527,-0.00046728971962619605
8,0.0386666666666667,0.020000000000000063,-0.0008888888888888502,0.013333333333333374,0.004000000000000048,0.009333333333333393,0.012888888888888927,-0.0004444444444444029,0.004000000000000026,0.026666666666666717,0.004444444444444473
9,0.10121951219512193,0.03292682926829271,0.007317073170731714,0.0060975609756097615,0.0060975609756097615,0.06341463414634145,0.0,0.0012195121951219523,0.0,0.1121951219512195,-0.003658536585365857
10,0.031034482758620707,0.05172413793103452,0.0,0.01379310344827589,0.020689655172413834,0.11034482758620692,0.020689655172413834,0.0,0.006896551724137945,0.13793103448275865,0.006896551724137945
11,0.01944444444444444,0.0375,0.011111111111111072,0.008333333333333304,0.009722222222222233,0.05138888888888889,-0.001388888888888884,0.001388888888888884,0.016666666666666673,0.05555555555555556,0.029166666666666653
12,-0.031746031746031786,0.0432539682539682,-0.009920634920634996,-0.002777777777777879,0.013888888888888862,-0.016269841269841323,-0.0023809523809524614,0.0,-0.02738095238095244,0.052777777777777715,0.006349206349206304
13,-0.0011857707509881133,-0.0023715415019762267,-0.0019762845849802257,0.002766798418972338,2.2204460492503132e-17,0.00474308300395263,0.015810276679841962,-0.0015810276679841806,-0.0015810276679841806,0.07865612648221347,0.00197628458498027
14,0.0006756756756756355,0.00608108108108103,0.0,-0.0006756756756756798,-0.02635135135135138,0.002027027027026973,-0.006756756756756776,-0.0006756756756756798,-0.006081081081081119,0.05135135135135129,-0.0027027027027027193
15,0.002510460251045998,0.022175732217573185,0.0008368200836819994,-0.0008368200836820661,0.001255230125522977,0.00836820083682006,-2.2204460492503132e-17,0.0020920502092049986,0.002928870292886998,0.11799163179916314,0.0033472803347279977
16,-0.00859375,0.00625,-0.001171875,0.00546875,0.003515625,0.044921875,0.00078125,0.000390625,-0.00390625,0.03671875,0.004296875
17,-0.027884615384615417,-0.004807692307692313,0.0024038461538461453,-0.00048076923076922906,0.0009615384615384581,-0.004807692307692313,-0.0009615384615384803,-0.00048076923076922906,-0.0024038461538461453,-0.00048076923076927346,0.0014423076923076872
18,-0.0026490066225165476,0.0013245033112582849,-0.00331125827814569,0.007947019867549709,0.0,0.007947019867549688,0.00860927152317883,0.0,0.0006622516556291424,0.017218543046357636,0.0013245033112582849
19,0.004347826086956519,-0.01666666666666672,0.0,0.004347826086956474,-0.005797101449275388,0.03840579710144927,-0.001449275362318847,-0.0007246376811594236,0.018115942028985477,0.019565217391304325,0.0007246376811594236
20,0.014110429447852745,0.01104294478527601,0.007361963190184007,0.003680981595091981,-0.019018404907975506,0.030674846625766805,0.004907975460122671,-0.01963190184049084,-0.001840490797546046,0.0355828220858895,-4.4408920985006264e-17
21,0.08605769230769231,0.03509615384615383,0.012019230769230792,0.03076923076923077,0.06153846153846154,0.02548076923076923,0.03269230769230771,0.008653846153846123,0.034615384615384624,0.06490384615384612,-0.00048076923076922906
22,0.012500000000000044,0.021875000000000044,0.0010416666666666964,-0.005208333333333282,0.03177083333333337,0.02135416666666672,0.006250000000000022,-0.013541666666666608,0.010937500000000044,0.03802083333333339,0.009895833333333392
23,0.014598540145985429,0.04890510948905109,0.0,0.008759124087591252,0.00875912408759123,0.041605839416058374,0.010948905109489048,0.0021897810218977744,0.008029197080291973,0.0357664233576642,-0.0036496350364963793
24,0.06758620689655168,0.1344827586206896,0.0027586206896551115,0.004137931034482701,0.03310344827586202,0.1068965517241379,-0.004137931034482789,-0.0027586206896552,0.05655172413793097,0.05310344827586202,0.03379310344827582
25,0.02233502538071066,-0.009644670050761417,-0.013705583756345185,-0.0005076142131979821,-0.001522842639593902,0.0010152284263959198,0.002538071065989822,0.003045685279187804,0.08071065989847717,0.0949238578680203,-0.011167512690355342
26,0.00844155844155845,0.0720779220779221,0.02012987012987013,0.003896103896103931,-0.005844155844155851,0.0,0.005194805194805241,0.0,0.005194805194805219,0.04480519480519483,0.005194805194805219
27,0.0012195121951219523,0.03658536585365848,0.0,0.0006097560975609762,0.0006097560975609762,-0.0024390243902439046,-0.0024390243902439046,0.0,0.0,0.0213414634146341,0.0012195121951219523
28,0.005031446540880458,0.031761006289308134,0.0,0.0037735849056603544,-0.003144654088050336,0.02264150943396224,0.0015723270440251458,0.0015723270440251458,0.0003144654088049981,0.015723270440251548,-0.00031446540880506466
29,-0.0005681818181817677,0.01335227272727273,-0.003977272727272685,-0.002272727272727226,-0.0008522727272727071,0.017045454545454565,0.0,0.0,0.008806818181818188,0.008238636363636375,0.0042613636363636465
30,0.0039513677811550355,-0.0039513677811550355,-0.002127659574468077,0.0033434650455927083,-0.0006079027355623268,0.021884498480243163,0.0027355623100303816,-0.0012158054711246314,0.0018237082066869137,0.04255319148936172,-0.009422492401215777
