,entrophy,rexp,fix,ld,ndev,sexp,age
0,0.004239766081871377,0.03391812865497081,0.0,0.08669590643274858,0.0004385964912281048,-0.0011695906432747983,0.00482456140350882
1,0.0021145374449339283,0.006519823788546275,0.0,0.1018502202643172,0.18731277533039653,0.007048458149779768,-0.006872246696035233
2,0.045369406867845984,0.07346514047866803,0.0,0.27429760665972946,0.0024973985431841596,0.02143600416233089,0.010405827263267442
3,-0.002872062663185382,0.012010443864229736,0.0,0.15117493472584853,-0.0002610966057441155,0.016187989556135762,-0.008877284595300261
4,-0.0010568031704095483,-0.006605019815059477,0.0,0.11466314398943193,0.0005284015852047075,0.0023778071334213504,0.00660501981505941
5,0.006657420249653256,0.006380027739251037,0.0,0.08349514563106793,-0.006934812760055475,-0.007766990291262132,0.015811373092926483
6,0.010368663594470084,0.01175115207373274,0.0,0.13202764976958525,0.008986175115207384,0.14746543778801846,0.0039170506912442615
7,0.012915129151291472,0.008302583025830201,0.0,0.14114391143911437,0.016051660516605115,0.0891143911439114,0.14335793357933574
8,-0.0024973985431841817,-0.009365244536940676,0.0,0.09947970863683664,0.15733610822060354,0.11300728407908431,0.021436004162330914
9,0.009099901088031626,0.022354104846686384,0.0,0.09970326409495545,0.009693372898120644,0.1491592482690405,0.023145400593471744
10,0.018600000000000016,0.00040000000000000034,0.0,0.11479999999999999,0.18319999999999995,0.06719999999999995,0.027600000000000024
11,0.007987711213517646,-0.005376344086021523,0.0,0.12734254992319508,0.16036866359447005,0.1780337941628264,0.0026113671274961446
12,0.008244846970643293,0.011867582760774487,0.0,0.10630855715178011,0.17863835103060582,0.14840724547158024,0.016239850093691423
13,-0.0005521048999309608,0.004416839199447931,0.0,0.09013112491373365,0.014216701173222957,0.12298136645962736,0.008971704623878552
14,0.0016406890894175464,0.0032813781788350706,0.0,0.10500410172272352,0.007054963084495447,0.13945857260049216,0.001312551271534046
15,0.0,0.0191235059760956,0.0,0.12669322709163347,0.013346613545816722,0.13745019920318724,-0.0007968127490039833
16,0.020605069501226557,0.052820932134096533,0.0,0.14047424366312353,0.013246116107931383,0.0595257563368766,0.010629599345870844
17,0.0034985422740524408,0.011807580174927113,0.0,0.07419825072886296,0.026239067055393563,0.18192419825072886,0.0223032069970845
18,0.0071104387291982315,-0.007866868381240533,0.0,0.1006051437216339,0.003177004538577921,0.059606656580938,0.011649016641452348
19,0.006112852664576773,-0.00031347962382453074,0.0,0.09216300940438868,0.022884012539184883,0.1180250783699059,0.01332288401253916
20,0.008314606741573005,-0.003595505617977568,0.0,0.09303370786516851,0.010337078651685382,0.0795505617977528,-0.013932584269662929
21,-0.006858407079645979,-0.018141592920353933,0.0,0.10818584070796469,0.029646017699115103,0.16659292035398235,-0.004867256637168094
22,0.00039525691699604515,-0.003162055335968361,0.0,0.0822134387351779,0.19011857707509885,0.06600790513833996,-0.008695652173913016
23,0.014697120158887755,0.008142999006951323,0.0,0.08857994041708042,0.21012909632571994,0.10347567030784506,0.010327706057596808
24,0.001917545541706689,0.011505273250239733,0.0,0.053499520613614626,0.20536912751677855,0.15052732502396934,0.006903163950143854
25,0.005000000000000049,0.040909090909090964,0.0,0.06795454545454549,0.029090909090909146,0.1313636363636364,0.015000000000000058
