,fix,nuc,entrophy,la,ns,ndev,lt,sexp,age
0,0.0,-0.004022988505747093,0.0005747126436781658,0.01034482758620694,0.0,0.010919540229885106,0.014367816091954099,0.018390804597701194,0.05402298850574718
1,0.005217391304347796,0.005797101449275322,0.014492753623188404,0.0028985507246376495,0.0,0.0028985507246376495,-2.2204460492503132e-17,-0.006956521739130461,0.02318840579710142
2,-0.001918465227817734,0.011031175059952058,0.012949640287769792,0.00863309352517987,0.0,-0.007673860911270957,-0.0004796163069544335,0.003836930455635512,0.011990407673860925
3,-0.029023746701846997,-0.0158311345646438,0.035356200527704454,-0.0026385224274406704,0.0,-0.011081794195250728,-0.012664907651715084,0.0005277044854880897,0.06226912928759891
4,0.005090909090909146,-0.018909090909090855,0.010909090909090957,0.011636363636363667,0.0,-0.016727272727272702,0.015272727272727282,-0.003636363636363593,0.0312727272727273
5,-0.000706713780918733,-0.005653710247349819,0.0431095406360424,0.02332155477031801,0.0,-0.004240282685512353,0.024028268551236763,0.002826855123674932,-0.010600706713780906
6,0.0009828009828009687,-0.008353808353808344,0.025552825552825564,0.02211302211302213,0.0,0.00491400491400491,0.007371007371007399,-2.2204460492503132e-17,-0.0044226044226044255
7,0.0,0.007441860465116301,0.024651162790697723,-0.0009302325581395099,0.0,0.014883720930232557,0.0013953488372093314,0.00046511627906979934,0.06744186046511629
8,0.0,0.014615384615384652,0.011538461538461563,0.005384615384615388,0.0,0.0038461538461538767,-0.012307692307692308,-0.01923076923076923,0.0453846153846154
9,0.0,-0.010344827586206962,0.05057471264367812,0.02988505747126431,0.0,0.0022988505747125964,-0.0011494252873563537,0.0022988505747125743,-0.012643678160919603
10,-4.4408920985006264e-17,0.028458498023715362,0.09328063241106713,0.057707509881422904,0.0,0.008695652173912993,0.04980237154150195,-0.0071146245059288795,0.12490118577075096
11,0.0008403361344537785,-0.00252100840336138,0.011764705882352877,-0.00252100840336138,0.0,-0.0025210084033613577,-0.0033613445378151583,0.015126050420168013,0.07899159663865543
12,0.005025125628140703,0.0010050251256281228,-0.0030150753768844575,0.026130653266331638,0.0,0.010050251256281385,0.028140703517587885,-0.045226130653266375,0.04623115577889445
13,-0.006225680933852229,0.020233463035019404,0.017120622568093345,0.052918287937743114,0.0,0.0031128404669260147,0.008560311284046662,0.005447470817120581,0.02101167315175092
14,0.011392405063291111,0.010126582278481022,0.032911392405063265,0.015189873417721489,0.0,0.0063291139240506,0.008860759493670845,-4.4408920985006264e-17,0.0544303797468354
15,-0.008849557522123908,-0.053097345132743376,-0.031858407079646045,-0.012389380530973493,0.0,-0.02477876106194694,0.030088495575221218,0.012389380530973448,0.024778761061946875
16,0.006211180124223526,0.016149068322981307,-0.060869565217391355,0.014906832298136607,0.0,-0.014906832298136673,0.06459627329192538,0.0,0.019875776397515497
17,0.0,0.013414634146341475,-0.008536585365853666,0.008536585365853666,0.0,0.026829268292682906,-0.0012195121951219523,0.0012195121951219523,0.028048780487804903
18,-0.007352941176470562,-0.04264705882352939,0.005882352941176472,-0.039705882352941126,0.0,-0.055882352941176425,-0.023529411764705844,-0.019117647058823482,0.032352941176470605
19,0.009090909090909104,-0.02727272727272718,-0.009090909090909038,0.027272727272727317,0.0,-0.012727272727272653,-0.010909090909090823,-0.0018181818181817854,0.020000000000000018
20,0.0,0.00714285714285714,0.0,0.01428571428571428,0.0,0.0,-0.02857142857142858,-0.014285714285714323,-0.00714285714285714
21,-0.005405405405405394,-0.013513513513513464,-0.03513513513513507,0.005405405405405439,0.0,-0.043243243243243204,0.002702702702702742,-0.0459459459459459,0.016216216216216273
22,-0.009345794392523388,-0.044859813084112174,-0.0168224299065421,-0.014953271028037406,0.0,0.007476635514018648,-0.013084112149532734,-0.026168224299065467,0.008411214953270995
23,0.0,-0.0030188679245283013,-0.01283018867924528,0.009811320754716978,0.0,0.0,0.0,-0.012075471698113205,0.006037735849056603
24,0.0041152263374485635,-0.025514403292181086,-0.004938271604938293,0.10781893004115224,0.0,0.007407407407407374,0.0065843621399176875,0.011522633744855936,0.013168724279835398
25,0.004608294930875556,0.004608294930875556,0.0009216589861751112,0.12626728110599078,0.0,0.013824884792626757,0.0027649769585253335,-0.0009216589861751334,-0.0027649769585253335
26,0.005357142857142838,0.012499999999999956,-0.026785714285714322,0.03749999999999996,0.0,-0.016071428571428605,0.0321428571428571,0.0017857142857142573,0.03214285714285712
27,0.0,0.0,0.006896551724137922,-0.020689655172413814,0.0,-0.04137931034482763,-0.06206896551724141,-0.020689655172413855,0.020689655172413744
28,0.0,0.009523809523809535,0.0,-0.028571428571428536,0.0,0.009523809523809556,0.009523809523809535,0.0,0.03809523809523814
29,0.04489795918367345,0.08163265306122447,0.04081632653061218,0.16326530612244897,0.0,0.08979591836734693,0.028571428571428536,0.07755102040816324,0.04489795918367343
30,0.020895522388059674,-0.020895522388059716,-0.017910447761194014,-0.0029850746268656803,0.0,0.0059701492537313165,0.10746268656716418,0.07164179104477612,0.035820895522388006
31,0.0,0.0412903225806452,0.007741935483870988,0.059354838709677435,0.0,0.0012903225806451645,0.019354838709677448,0.024516129032258104,0.041290322580645175
32,-0.009090909090909127,0.007792207792207751,0.0012987012987012657,0.019480519480519452,0.009090909090909061,-0.006493506493506507,-0.0038961038961039087,-0.014285714285714323,0.0415584415584415
33,-0.004301075268817201,-0.02580645161290327,-0.021505376344086093,-0.02150537634408607,-0.004301075268817201,0.0021505376344086004,-0.0021505376344086225,-0.015053763440860245,0.0064516129032258
