,age,lt,nuc,la,sexp,ndev,ns,rexp,exp,ld,fix
0,0.027272727272727292,-0.02207792207792205,0.01558441558441559,-0.001298701298701288,0.011688311688311725,0.0,0.0,-0.02727272727272727,-0.003896103896103864,0.009090909090909127,0.0
1,0.00869565217391306,0.05652173913043479,-0.002608695652173876,0.12695652173913047,0.0165217391304348,0.0,0.0,0.01739130434782612,-0.015652173913043455,0.020869565217391316,0.0
2,0.03928571428571435,0.046428571428571465,0.032857142857142876,0.15071428571428577,0.05857142857142861,0.0,0.0,0.03214285714285716,0.05714285714285718,0.07000000000000002,0.0007142857142857118
3,-0.005917159763313573,0.0035502958579881616,-0.01775147928994083,0.008284023668639073,-0.03431952662721893,0.0,0.0,0.018934911242603557,0.005917159763313617,-0.0035502958579881616,0.0
4,0.0009803921568627416,0.019607843137254898,0.008823529411764675,0.0676470588235294,-0.023529411764705865,0.0,0.0,0.011764705882352922,-0.017647058823529415,0.0,0.006862745098039191
5,-0.015418502202643136,-0.004405286343612325,-0.015859030837004417,0.09295154185022028,0.01938325991189427,0.006167400881057272,-0.0017621145374449477,-0.003964757709251088,0.014537444933920706,0.006607929515418531,0.0004405286343612369
6,-0.004324324324324324,0.003963963963963968,0.012972972972972997,0.05297297297297299,-0.007927927927927913,0.0,-0.0028828828828828534,0.0003603603603603789,0.002522522522522519,0.023783783783783784,0.0
7,0.013360323886639658,-0.004858299595141747,-0.004858299595141768,0.0032388663967610975,-0.010121457489878583,0.0004048582995951344,-2.2204460492503132e-17,-0.002024291497975739,-0.008502024291498022,-0.0012145748987854477,0.0
8,0.014482758620689684,0.0,0.009655172413793123,0.009655172413793123,0.0048275862068965615,0.0,0.0,0.002758620689655178,0.005517241379310356,0.009655172413793123,0.0
9,0.009090909090909084,-0.006818181818181834,0.004545454545454542,0.011363636363636354,0.006818181818181812,0.0,0.0,-0.004545454545454542,0.004545454545454542,0.0022727272727272483,0.0
10,0.03055555555555558,0.06111111111111116,0.03611111111111116,0.06944444444444449,0.07777777777777779,0.0,0.0,0.013888888888888928,0.06388888888888893,0.016666666666666698,0.0
11,-0.004511278195488755,0.00751879699248117,-0.01954887218045116,0.0345864661654135,0.03157894736842102,0.0,0.0,-0.0045112781954887325,0.003007518796992459,-0.0165413533834587,0.0
12,-0.034482758620689634,-0.0436781609195402,-0.06206896551724137,-0.009195402298850564,-0.009195402298850564,-0.002298850574712641,-0.013793103448275845,0.011494252873563204,-0.016091954022988485,-0.01609195402298851,0.0
13,0.0,0.02352941176470589,-0.011764705882352944,0.04705882352941175,0.011764705882352944,0.0,0.0,0.0,0.05882352941176472,0.04705882352941175,0.0
14,-0.018867924528301883,0.026415094339622636,-0.03962264150943395,0.01132075471698113,-0.030188679245283012,-0.0037735849056603765,0.0,-0.007547169811320753,0.028301886792452824,0.005660377358490565,0.0
15,0.01439393939393938,0.012878787878787868,0.007575757575757569,0.02196969696969695,0.022727272727272707,-0.0015151515151515138,0.0,0.0,0.007575757575757569,0.0015151515151515138,0.0
16,0.007826086956521715,0.024347826086956494,0.03304347826086955,0.042608695652173914,0.02608695652173911,0.0008695652173912993,0.010434782608695592,0.002608695652173898,0.027826086956521733,0.053043478260869525,0.0
17,-0.10322580645161292,-0.023655913978494602,-0.04946236559139783,-0.019354838709677403,-0.0924731182795699,-0.0021505376344086004,-0.004301075268817201,0.010752688172043001,-0.04946236559139781,-0.0838709677419355,0.0
18,0.025581395348837167,0.004651162790697638,-0.0023255813953488636,0.06744186046511627,0.03255813953488369,0.0,-0.009302325581395366,-0.004651162790697683,0.016279069767441846,0.03953488372093024,-0.0023255813953488415
19,0.021311475409836043,-0.008196721311475441,0.022950819672131105,0.10327868852459013,0.0704918032786885,0.006557377049180335,-0.0032786885245901674,0.0016393442622950616,0.006557377049180269,0.08032786885245898,0.0
20,-0.0278260869565218,0.00869565217391297,-6.661338147750939e-17,0.06782608695652168,-0.003478260869565264,-2.2204460492503132e-17,0.008695652173912993,0.010434782608695592,0.0017391304347825543,-0.006956521739130484,-0.001739130434782621
21,0.054054054054054036,0.029729729729729693,0.05945945945945941,0.08108108108108103,0.021621621621621557,0.0,0.0,0.018918918918918882,0.005405405405405373,0.043243243243243204,0.0
22,2.2204460492503132e-17,0.004040404040404089,-0.008080808080808067,0.06868686868686871,4.4408920985006264e-17,-0.002020202020201989,-0.0010101010101009945,-0.0010101010101009722,0.004040404040404089,0.027272727272727337,0.0
23,0.000803212851405588,-4.4408920985006264e-17,0.02409638554216864,0.032128514056224855,0.000803212851405588,0.003212851405622463,-0.008032128514056259,0.01204819277108431,0.006425702811244949,0.02409638554216864,-0.001606425702811265
24,0.017355371900826498,0.02892561983471078,0.024793388429752115,0.05206611570247941,0.016528925619834767,-0.0024793388429751985,0.00165289256198351,0.008264462809917439,0.0148760330578513,0.035537190082644665,0.0
25,-0.012499999999999933,-0.01624999999999994,0.008750000000000036,0.02250000000000001,-0.02374999999999996,0.006875000000000053,0.0006250000000000089,-0.011874999999999924,-0.006249999999999955,0.012500000000000067,0.0
26,0.009677419354838724,0.006451612903225823,0.007258064516129048,0.125,-0.0028225806451612546,-0.01129032258064513,0.0020161290322581182,-0.012499999999999956,0.004838709677419372,0.03830645161290325,0.00040322580645162364
