,nd,fix,age,exp,ns,sexp,ld,nuc,lt,ndev,la,entrophy
0,0.05026950354609929,0.0031773049645390295,0.06621276595744681,0.0038014184397163085,0.018780141843971632,0.017929078014184398,0.0007943262411347574,0.026099290780141858,0.022468085106382985,0.0015886524822695369,0.00034042553191491185,0.08436879432624116
1,0.02259414225941423,0.00786610878661087,0.047196652719665264,-0.003765690376569042,0.01531380753138074,0.0034309623430962112,0.0013389121338912124,0.01640167364016736,0.00025104602510459537,0.0005020920502091907,-0.0012552301255230214,0.05832635983263597
2,0.0030893710923133753,0.006252298639205645,0.03464509010665693,0.016108863552776787,0.013460831187936817,0.00772342773078345,7.355645457893801e-05,0.02074292019124684,0.0004413387274733838,0.0031629275468922913,-0.0025009194556821824,0.02243471864656128
3,0.0014003819223425084,0.013812858052196075,0.009102482495226005,0.014894971355824316,0.004264799490770232,0.011203055378739713,0.0,0.020114576702737107,0.0007001909611712431,0.00375556970082751,-0.0020369191597708,0.012030553787396592
4,0.027758234729772947,0.04067796610169492,0.040614007035497265,-0.004157339302846186,0.010169491525423702,-0.00837863767189,-0.00025583626479055435,0.0250079948832747,-0.008762392069075786,-0.009401982731052149,-0.0029421170450911528,0.044899264470738706
5,-0.006291781360597692,0.003696421549351203,0.000786472670074767,-7.864726700741453e-05,-0.023830121903263835,0.0030672434132914205,-0.0015729453401493788,-0.07109712937475421,-0.05631144317734953,-0.03940228077074317,-0.027762485253637427,-0.015650806134486793
6,0.020320111343075896,-0.0005567153792623181,0.0,0.04147529575504527,0.005845511482254717,0.016701461377870586,0.0026443980514961885,0.009603340292275608,0.0030619345859429713,0.04439805149617262,0.019624217118997957,0.0
7,0.023628691983122407,0.007836045810729364,0.022664255575647975,0.013261000602772776,0.0,-0.001446654611211562,0.0053044002411091196,0.020976491862567847,-0.00024110910186856405,0.0003616636528029016,0.004701627486437631,0.044725738396624484
8,0.010248324793062636,0.004729996058336549,0.05463145447378788,0.01765865195112335,0.014347654710287715,0.00015766653527782282,0.00417816318486397,0.07780843515963734,0.02656681119432396,0.053764288529759494,-0.0003153330705558233,0.054710287741426854
9,0.018330804248861955,0.0,0.0,0.025007587253414322,-0.004370257966616031,0.00236722306525039,0.0,0.026403641881638885,-0.004066767830045492,0.029438543247344497,0.0,0.0
10,0.003183166981386587,0.0055570542217426855,-0.00010790396547071257,0.012516859994604834,-0.0015646074993255876,-0.005179390342595069,0.0,0.007391421634745088,0.001834367413002469,-0.006743997841920701,-0.00021580793094144735,-0.00016185594820610215
11,-0.007565875293503765,0.0012001043569006332,-0.0038612053222019105,0.013514218627706742,-0.0006783198539003443,0.0007826767545003888,0.002661100965301344,-0.0024002087138011996,0.009913905557004976,-0.0028698147665014327,-0.009026871901904498,0.014557787633707298
12,-0.00151276394579265,-0.006051055783170512,0.006996533249290881,0.005357705641348831,-6.303183107470023e-05,-0.0008824456350456922,0.004412228175228461,0.00951780649227858,-0.0005672864796722355,-0.002017018594390163,0.0030255278915852337,0.01361487551213363
13,0.009302325581395321,0.0072623419012647576,0.002039983680130519,0.02407180742554056,0.0024479804161566367,0.017135862913096676,0.0008159934720521677,0.03337413300693588,0.003916768665850623,0.01191350469196244,0.0025295797633618556,0.0002447980416156348
14,0.009058116232464974,-0.0037675350701402268,0.00561122244488983,-0.005531062124248453,0.0012024048096192842,-0.004569138276553053,0.0024849699398798108,0.008817635270541135,0.008817635270541135,0.007935871743487023,-0.0034468937875751005,0.00048096192384774474
15,0.016238670694864066,-0.004305135951661598,0.0007552870090634656,-0.02129909365558911,0.0,-0.01095166163141994,0.0,0.008383685800604246,-0.012990936555891208,0.001963746223564944,0.0,0.0
16,0.019580924855491323,-0.012933526011560725,0.012644508670520227,0.0013005780346820428,0.0,0.005419075144508656,-0.0007225433526011793,0.0018063583815028706,-0.012427745664739897,0.00036127167630053416,0.0006502890173410103,-0.0048410404624277485
17,0.010488505747126498,0.0,0.01609195402298853,-0.0008620689655172376,0.0,0.0,0.0,0.008117816091954055,-0.007830459770114895,-0.003448275862068928,0.0013649425287356465,0.0
18,0.008768084173607993,0.0007014467338885888,0.019815870232354184,0.0020166593599297844,0.0,0.004734765453748313,0.0,0.02367382726874172,-0.004734765453748424,-0.0006137658921526068,0.0,0.0
