,ns,entrophy,ndev,la,lt,ld,age,exp,rexp,nuc
0,0.0,-0.00183486238532109,0.0,0.006422018348623881,-0.0009174311926605228,0.0,0.002752293577981657,0.0,0.0,0.00183486238532109
1,0.0,-0.009708737864077688,0.0,0.010355987055016192,-0.01035598705501617,0.00453074433656957,-0.022006472491909367,0.0,-0.018122977346278303,0.0
2,0.0,0.0,0.0,0.07188612099644129,-0.009252669039145877,0.003558718861209953,0.003558718861209975,0.010676156583629859,-0.006405693950177915,-0.0049822064056939345
3,-0.00220994475138121,-0.0077348066298342346,0.0014732965009208066,0.0438305709023941,0.010313075506445646,-0.0025782688766114114,-0.0036832412523020164,0.0014732965009208066,0.0007366482504604033,-0.013259668508287303
4,0.009545454545454524,0.0013636363636363447,-0.000454545454545463,0.07590909090909088,-0.013636363636363646,-0.0027272727272727336,-0.000909090909090926,0.0009090909090908817,0.004999999999999982,0.026363636363636346
5,-0.006271777003484358,-0.009756097560975641,0.0,0.01881533101045294,0.005574912891986039,0.002090592334494756,0.0013937282229965042,0.01602787456445993,0.004878048780487765,0.004878048780487787
6,0.0005952380952380931,0.014880952380952417,-0.0011904761904761862,0.02083333333333337,-0.0029761904761904656,0.032738095238095274,-0.008333333333333304,0.022023809523809557,-0.0035714285714285587,0.004166666666666719
7,0.014367816091954033,0.031609195402298874,0.0,0.12011494252873564,0.0385057471264368,0.005172413793103447,-0.0028735632183907846,0.02241379310344831,-0.010344827586206872,0.01551724137931032
8,0.004494382022471921,0.012359550561797782,0.0005617977528089791,0.0348314606741573,0.0196629213483146,0.02584269662921348,0.003370786516853919,0.025280898876404456,0.00898876404494382,0.02247191011235954
9,0.017032967032966993,0.0060439560439560225,0.0016483516483516425,0.02802197802197799,0.0346153846153846,0.010989010989010973,0.007692307692307665,0.038461538461538436,0.026373626373626325,0.025824175824175778
10,-0.00032206119162643266,0.0038647342995168144,0.009661835748792202,0.05056360708534615,0.004830917874396068,0.00869565217391297,-0.00032206119162647706,0.019645732689210927,0.01674718196457321,0.013204508856682718
11,-0.0017730496453901567,-0.0024822695035461527,0.0024822695035460864,0.07659574468085104,-4.4408920985006264e-17,0.02517730496453896,0.0024822695035460417,0.03262411347517726,0.007801418439716268,0.004609929078014141
12,0.004048582995951388,0.01133603238866392,0.009716599190283382,0.03724696356275301,0.0024291497975708065,0.03643724696356274,-0.0024291497975708733,0.00485829959514168,-0.0032388663967611643,0.023481781376518174
13,0.0,0.005747126436781569,0.0022988505747126185,0.02643678160919536,0.005747126436781569,0.0022988505747126185,0.0022988505747125964,0.004597701149425237,0.011494252873563182,0.029885057471264333
14,-0.030573248407643305,-0.015286624203821653,0.010191082802547768,0.06242038216560508,0.003821656050955413,-0.040764331210191074,-0.05987261146496814,0.005095541401273884,-0.02547770700636942,-0.019108280254777066
15,-0.0052631578947367474,0.003157894736842115,0.0,0.05052631578947371,0.011578947368421088,0.017894736842105317,0.006315789473684252,0.06842105263157898,0.015789473684210575,0.03263157894736848
16,0.011249999999999937,0.02749999999999997,-0.005625000000000058,-0.003750000000000053,-0.0031250000000000444,-0.00125000000000004,0.00499999999999996,0.05812499999999994,-0.01375000000000004,-0.007500000000000018
17,-0.0016666666666666607,0.045,-0.023888888888888914,0.053888888888888896,0.011111111111111117,0.009444444444444412,-0.005555555555555558,0.036666666666666695,-0.00777777777777775,-0.0022222222222222365
18,0.0,-0.0008368200836820217,0.0016736401673639989,0.07698744769874473,0.010041841004184083,-0.011715481171548147,0.01673640167364012,0.03765690376569033,-0.015062761506276213,-0.014225941422594191
19,0.0010471204188481575,-0.00837696335078537,0.012565445026178002,0.03350785340314135,0.012565445026178002,0.013612565445026138,0.014659685863874339,0.04607329842931938,0.010471204188481664,0.016753926701570675
20,0.007272727272727297,2.2204460492503132e-17,0.02666666666666666,0.0290909090909091,0.05090909090909086,0.008484848484848474,0.01333333333333333,0.07636363636363637,-0.00242424242424244,0.019393939393939387
21,0.0,0.00979020979020977,0.01258741258741256,0.03076923076923077,0.027972027972027958,-0.009790209790209814,-0.009790209790209791,0.1776223776223776,0.0013986013986013956,0.002797202797202791
22,0.010185185185185141,0.0324074074074074,-0.005555555555555558,0.04166666666666663,0.010185185185185163,0.010185185185185141,0.009259259259259234,0.08240740740740737,0.02129629629629628,0.021296296296296258
23,-0.005882352941176427,0.004705882352941226,2.2204460492503132e-17,0.09294117647058826,0.004705882352941204,-0.00117647058823529,0.02588235294117649,0.0670588235294118,0.01882352941176475,0.015294117647058857
24,0.03404255319148934,-0.04255319148936167,0.004255319148936176,0.012765957446808529,0.01702127659574466,-0.017021276595744705,-0.02127659574468086,-0.03829787234042552,0.004255319148936176,0.04680851063829785
25,-0.0019292604501607523,0.011575562700964603,-0.0032154340836012983,0.04758842443729898,0.028938906752411554,0.020578778135048225,0.013504823151125379,0.05787781350482313,0.010289389067524102,0.008360128617363327
26,0.0,0.012602739726027457,0.005479452054794565,0.003835616438356171,0.015342465753424683,0.017534246575342482,0.020273972602739755,0.2279452054794521,0.004931506849315093,-0.002739726027397249
27,0.0,0.008290155440414471,0.011398963730569877,0.05077720207253884,0.026943005181347134,0.01450777202072535,0.042487046632124326,0.0186528497409326,0.014507772020725373,-0.0010362694300518171
28,0.0,0.0,-0.008219178082191702,0.010958904109589085,0.002739726027397271,0.005479452054794542,2.2204460492503132e-17,0.05890410958904113,0.002739726027397271,0.0013698630136986356
29,0.0,0.004878048780487787,0.0,0.03902439024390236,0.009756097560975573,0.0,0.0,0.024390243902438956,0.0,0.024390243902438956
30,0.045454545454545435,-0.0036363636363636598,0.007272727272727231,0.032727272727272716,0.014545454545454528,0.007272727272727231,0.025454545454545462,0.07454545454545451,0.0,0.014545454545454506
31,0.0,0.0014814814814814836,0.002962962962962967,0.023703703703703737,0.019259259259259264,0.011851851851851846,-0.008888888888888901,0.0651851851851852,0.0,-0.04296296296296296
32,0.0,-0.0039215686274509665,0.0019607843137254832,0.009803921568627439,-0.015686274509803932,0.025490196078431393,-0.005882352941176472,0.039215686274509796,-0.007843137254901955,0.009803921568627461
