,ndev,ld,lt,nd,fix,sexp,ns,nuc,la,entrophy,age,exp
0,-0.028936170212765955,-0.0010212765957446912,-0.010042553191489324,-0.004765957446808522,0.0004539007092198455,-0.013446808510638286,-0.0003971631205673676,-0.011404255319148926,-0.0002836879432624118,-0.0006241134751773014,-0.0006808510638297794,-0.02093617021276597
1,-0.017489539748953953,-0.000753138075313764,0.011966527196652744,-0.0015062761506275946,-0.0033472803347279977,-0.005355648535564828,-0.0007531380753137862,-0.005355648535564805,-0.0008368200836819772,-0.002594142259414167,0.00016736401673644874,-0.028284518828451864
2,-0.029569694740713536,0.00014711290915774277,-0.00544317763883786,-0.0016182420007356147,0.004192717910996624,-0.008753218094887893,0.00058845163663106,-0.022066936373666836,0.0009562339095255279,0.0006620080912099535,0.0026480323648399697,-0.020301581463773498
3,-0.01947803946530875,0.0007638446849140834,-0.02119669000636537,-0.00031826861871422365,-0.0019732654360280046,0.033863781031190324,-0.001591343093570985,0.006938255887969436,0.001464035646085282,0.003373647358370446,0.004392106938255869,0.023169955442393354
4,-0.03146786056923565,0.00012791813239527717,-0.029804924848097204,-0.0021746082507195117,-0.007483210745123125,-0.004157339302846163,0.0030700351774864522,-0.020658778381835607,0.0008314678605692461,0.007866965142308956,-0.0017908538535337248,0.004221298369043858
5,-0.01486433346441216,0.00023594180102239903,-0.000707825403067286,-0.0007078254030673081,-0.004168305151396057,0.03908769170271327,0.0012583562721194986,-0.009123082972866747,-0.0001572945340149845,0.0010224144710970994,0.0018088871411717999,0.03507668108533222
6,-0.012386917188587376,0.00027835768963113683,-0.027835768963117635,0.0006958942240778976,-0.007098121085595044,-0.015588030619345883,0.0013917884481558396,0.016005567153792578,0.00027835768963113683,-0.0027835768963117903,0.0020876826722337817,-0.022546972860125282
7,-0.02206148282097642,2.2204460492503132e-17,-0.019529837251356198,0.006268836648583509,0.0056660638939120215,-0.030741410488245902,0.0021699819168173873,0.029897528631705896,0.00012055455093433754,0.0025316455696202888,0.00024110910186867507,-0.016636528028933072
8,0.00575482853764282,0.00047299960583366827,0.026487977926685002,-0.004808829325975617,0.001813165155695673,-0.037682301931415085,0.0010248324793062035,7.883326763891141e-05,-0.0005518328734726241,-0.0006306661411115799,0.00047299960583362387,-0.03649980291683095
9,0.004248861911987878,0.0003034901365705833,-0.008012139605462787,-0.011168437025796663,-0.00212443095599395,-0.053596358118361144,-0.0007890743550834634,0.0013960546282245634,0.00012139605462824221,-0.004066767830045515,0.0016388467374810478,-0.04752655538694992
10,-0.015700026975991356,-0.00016185594820610215,-0.013326139735635279,-0.0031831669813865426,-0.0012948475856487506,-0.024224440248179113,-0.0018343674130024024,-0.03242514162395464,0.0011869436201780825,-0.002913407067709728,-0.0015106555165901759,-0.029080118694362
11,-0.005061309679102477,-0.00041742760240015553,-0.008818158100704365,-0.004696060527002288,0.0014609966084007553,-0.023271588833811595,-0.0006783198539002999,0.0021914949126011552,-0.0017740673102008442,0.00046960605270025547,0.00046960605270025547,-0.0038612053222018884
12,-0.01953986763315476,0.0003151591553734345,-0.008446265364008877,-0.003781909864481614,0.005105578317050075,-0.009580838323353302,-0.0028364323983612215,0.012228175228490356,0.002773400567286455,-0.0008194138039710585,-2.2204460492503132e-17,-0.013551843681058972
13,-0.008404732762137957,0.0007343941248469487,0.037943696450428346,0.00016319869441037139,0.0077519379844960936,0.007343941248469954,-0.0017135862913097099,0.007996736026111728,0.006772745818033421,0.004406364749081959,0.001550387596899161,0.0005711954304365108
14,-0.005531062124248476,0.001362725450901836,-0.011543086172344674,-0.0022444889779558606,0.0007214428857715838,-0.0046492985971943405,-0.002084168336673309,0.011783567134268558,0.005450901803607256,-0.000561122244488943,0.00040080160320645766,0.01370741482965936
15,-0.04395770392749243,0.0006042296072507391,-0.008534743202416938,-0.006948640483383695,-0.01057401812688823,-0.017673716012084607,-0.0014350453172205623,-0.033761329305136,0.004380664652567956,-0.004154078549848961,-0.0006042296072507836,-0.009894259818731144
16,-0.010187861271676235,0.0006502890173410991,-0.0091040462427745,0.0014450867052023364,0.007586705202312194,-0.02037572254335256,-7.225433526008019e-05,0.004046242774566533,-0.00036127167630055633,-0.003468208092485514,-0.0016618497109826213,-0.017124277456647352
17,-0.009267241379310343,-0.0007902298850574363,0.021767241379310364,0.0007183908045977683,-0.0015804597701148727,-0.039870689655172376,0.0006465517241379892,-0.011709770114942498,0.0001436781609195803,0.0010057471264368178,-0.0021551724137930605,-0.03872126436781607
18,0.018412976764576917,0.0007891275756247041,0.020868040333187142,0.0003507233669442833,0.004296361245067937,-0.04664620780359494,-0.00131521262604124,0.0007014467338886332,0.0008768084173607748,-0.0002630425252082791,-0.0020166593599298733,-0.05067952652345464
19,0.0034797738147020587,0.0002609830361026688,0.029143105698129657,-0.003131796433231804,-0.003827751196172224,-0.024097433666811652,0.001391909525880819,-0.00113092648977815,0.00017398869073512735,-0.001739886907351007,0.0009569377990431116,-0.02053066550674203
20,-0.002492447129909392,0.000528700906344426,-0.013444108761329333,-0.003172205438066489,-0.006873111782477337,-0.015332326283987951,7.552870090634655e-05,-0.027870090634441125,-0.0001510574018126931,0.002114803625377615,0.0013595166163141935,-0.02688821752265864
21,-0.02144948755490488,-0.0006588579795022698,-0.017130307467057147,-0.010322108345534464,-0.004758418740849235,-0.011200585651537365,0.00014641288433381305,-0.03411420204978042,0.0009516837481698071,-0.0008052708638360606,-0.0017569546120058898,-0.027452415812591547
22,0.02679367653019866,-8.107012565863325e-05,0.02030806647750307,0.001905147952979336,0.008877178759627125,0.025374949331171525,0.0009728415079043983,0.03250912038913663,0.0007701661937576487,0.0050263477908391255,0.0004053506282935437,0.04203486015403328
23,-0.020528367258553514,-0.0003031615417929956,0.008618449545257678,0.001472498917280196,-0.011390212213079277,-0.024859246427024705,-4.330879168472635e-05,-0.034733650931139004,-0.0006929406669554106,-0.0027284538761368827,0.0017323516673884653,-0.013122563880467753
24,-0.001751313485113748,-0.0008756567425568518,0.014973730297723354,0.007005253940455347,0.0035901926444834144,-0.01436077057793339,0.001663747810858185,-0.0035901926444833034,0.00035026269702278514,-0.004991243432574377,0.0041155866900175475,-0.013047285464098012
25,-0.023556581986143143,0.00018475750577366944,0.009976905311778306,0.0034180138568129514,0.007297921478060099,-0.00027713625866048196,0.0022170900692841,-0.020046189376443403,-0.0007390300230946778,0.004341801385681321,-0.0017551963048498599,0.0019399538106235736
26,0.005860255447032325,7.513148009019588e-05,0.010443275732531964,0.003080390683696521,0.011570247933884347,-0.0069872276483846415,0.0034560480841472783,-0.01705484598046576,0.001803155522163813,-7.513148009012927e-05,0.0007513148009016035,-0.007438016528925573
27,0.013084112149532734,-0.00041536863966769034,0.035306334371754976,-0.00173070266528208,0.008030460366908987,-0.02367601246105917,-0.001592246452059487,-0.004015230183454443,0.0010384215991693369,-0.002422983731394912,0.0003461405330564382,-0.03509865005192105
28,-0.023460674157303418,0.0003595505617977501,-0.009078651685393301,-0.008359550561797801,-0.004314606741573112,-0.012404494382022513,-0.0022471910112360494,-0.008089887640449489,-0.00017977528089887506,-0.0031460674157304026,-0.0007191011235955447,-0.017977528089887663
29,0.006879844961240322,-0.000678294573643412,0.019476744186046547,-0.0036821705426356654,-0.010077519379844958,-0.007267441860465107,-0.000678294573643412,0.004166666666666674,-0.0003875968992248069,-0.0002906976744186052,-0.0014534883720930258,0.004166666666666674
30,0.008043478260869596,-0.00021739130434779154,0.017282608695652214,-0.006956521739130417,0.006086956521739184,0.0016304347826087361,-0.000978260869565184,0.002065217391304386,0.0013043478260869712,-0.0030434782608695253,-0.0003260869565217206,0.02358695652173919
31,0.010837438423645328,2.2204460492503132e-17,0.012807881773399065,-0.0009852216748768017,-0.008976464148877917,-0.000875752599890478,0.0005473453749316182,-0.009414340448823189,0.0003284072249589931,-0.0020799124247399712,0.0003284072249590153,-0.019923371647509548
32,0.0028225806451612767,0.0007056451612903025,-0.009173387096774177,-0.005141129032258029,-0.006250000000000022,-0.014314516129032251,-0.0008064516129032029,-0.0077620967741935274,0.0007056451612903247,-0.00453629032258065,-0.0006048387096774244,-0.0336693548387097
33,0.026491994177583744,-0.0008733624454148048,0.01387675885492481,0.0014556040756914302,-0.0018437651625424322,-0.012615235322658869,-0.0011644832605530952,0.0060164968461912105,-9.704027171273389e-05,-0.002231926249393501,-9.704027171273389e-05,-0.015041242115477882
34,0.025144508670520295,-9.633911368012171e-05,0.0025048169556840306,-0.0010597302504816275,-0.00019267822736026562,-9.63391136800773e-05,-9.633911368012171e-05,-0.010211946050096277,0.0008670520231214285,-0.004913294797687784,-0.0010597302504816498,0.005009633911368083
35,0.01450335161486902,0.0006093845216331717,0.01950030469226085,0.0030469226081657696,0.010603290676416854,0.0188909201706277,0.001096892138939687,0.008775137111517405,0.0013406459475929556,0.009628275441803802,0.0006093845216331717,0.02096282754418042
36,0.02017603249830737,-0.00013540961408260445,0.023561272850372395,-0.00027081922816518667,0.004197698036560582,-0.018686526743398768,0.0018957345971564177,0.0010832769126608132,-0.0009478672985782088,0.002708192281652022,-0.000677048070413,-0.02992552471225456
37,0.03379310344827589,-0.0002758620689655267,0.03724137931034484,0.0030344827586206826,0.004275862068965552,0.010758620689655185,0.0008275862068966022,0.03296551724137935,0.00082758620689658,0.005517241379310334,0.003034482758620727,0.0009655172413793433
38,0.02646502835538751,0.0003780718336483968,0.011531190926275947,-0.0011342155009452127,-0.0005671077504725952,0.04650283553875236,0.0001890359168241984,0.0020793950850661602,0.0007561436672967936,-0.0056710775047259295,-0.0032136105860113727,0.044801512287334574
39,0.06673773987206821,0.002345415778251536,0.07057569296375261,-0.004904051172707935,0.0017057569296374808,0.04093816631130061,-0.0006396588486141441,0.024520255863539408,0.002132196162046851,0.004690831556503161,0.0027718550106609063,0.052665245202558594
40,0.021607142857142846,-0.0005357142857142838,-0.02428571428571431,-0.0003571428571428559,-0.0003571428571428559,-0.00732142857142859,-0.0023214285714285633,0.010535714285714249,-0.0014285714285714236,-0.006071428571428572,-0.002857142857142847,0.008214285714285684
41,0.014866032843560894,0.0006914433880725656,0.001901469317199589,0.001210025929127001,-0.00034572169403634945,0.03647363872082969,0.0003457216940362828,0.0005185825410544131,0.0005185825410544354,0.003111495246326679,0.00034572169403626065,0.03197925669835779
42,0.018577075098814212,-0.0005928853754940677,0.04664031620553359,0.004940711462450564,0.005138339920948587,0.014426877470355714,-0.002371541501976271,-0.007509881422924902,-0.00019762845849802257,-0.0005928853754940677,-0.0025691699604742935,0.017984189723320144
43,-0.017604617604617557,-0.0002886002886002714,0.015151515151515204,-0.003318903318903299,-0.0010101010101009945,0.016594516594516606,-0.0007215007215007008,-0.022943722943722912,-0.0004329004329003849,-0.00043290043290040715,-0.0007215007215007008,0.022077922077922075
44,-0.01984732824427484,0.0015267175572518886,0.027128596594245446,0.007163828537874339,-0.0032883147386964405,0.006811509101585411,0.0003523194362888615,-0.016911332941867308,0.0023487962419259877,-0.0014092777451556238,0.0009395184967703862,0.025014679976511987
45,-0.0047885075818036695,0.00015961691939345713,-0.02043096568236229,0.0006384676775738285,0.006225059856344806,0.01691939345570632,0.001436552274541114,0.04086193136472469,0.0011173184357541998,0.001276935355147657,0.0017557861133280285,0.003351955307262622
46,0.012834978843441447,0.0009873060648801113,0.008180535966149493,0.0009873060648801113,0.003385049365303239,0.009449929478138209,0.0001410437235543016,0.009026798307475303,0.0001410437235543016,0.007757404795486589,-0.00042313117066290485,0.009167842031029605
47,0.012477504499100234,0.00047990401919619787,0.03515296940611884,-0.007558488302339494,-0.0011997600479903836,0.0046790641871626406,-0.004199160167966354,0.005878824235153024,0.0016796640671866258,0.00851829634073189,0.0033593281343731853,0.030593881223755302
48,-0.008075709779179773,0.00012618296529969263,0.012996845425867565,0.00656151419558364,0.0005047318611987927,0.02384858044164042,0.0007570977917981559,-0.0003785488958990335,-0.00012618296529967043,0.005678233438485836,0.001892744479495323,0.012492113564668793
49,0.012707498568975373,-0.0006868918145392699,0.011448196908986819,-0.0022896393817974036,-0.0006868918145392477,0.018317115054378896,0.0025186033199771085,0.0037779049799656185,-0.0013737836290784288,-0.002976531196336607,0.0003434459072695573,0.009845449341728662
50,-0.01520047875523639,0.0009575104727708172,0.042369838420107754,-0.004787552363853964,0.0032315978456014527,-0.026331538001196853,-0.002872531418312352,0.0073010173548773375,0.002513464991023351,0.003470975463794157,-0.0003590664272890232,-0.0032315978456014193
51,0.022340425531914888,0.001196808510638281,0.0550531914893617,0.008776595744680838,0.00013297872340423122,-0.05890957446808511,0.0005319148936170137,0.0015957446808510412,-0.00026595744680850685,0.001196808510638281,0.0019946808510638014,-0.05252659574468084
52,-0.0016082711085583456,-4.4408920985006264e-17,0.005858701895462337,-0.00022975301550838269,0.004939689833429006,-0.019414129810453807,-0.00011487650775419134,0.010224009190120564,-0.0005743825387708457,-0.00045950603101669875,0.00298678920160822,-0.019069500287191298
53,0.0011421319796954376,-0.00012690355329949554,0.03680203045685278,-0.0052030456852792065,-2.2204460492503132e-17,-0.004441624365482233,-0.0005076142131979821,-0.021446700507614214,-0.0017766497461928709,-0.0008883248730964466,-0.0007614213197969733,-0.013959390862944177
54,0.011872146118721427,0.00018264840182646847,0.011689497716894958,0.0007305936073058739,0.0005479452054794054,-0.012968036529680416,0.0023744292237442453,-0.008767123287671286,0.0016438356164383272,0.0016438356164383272,0.005114155251141517,-0.011872146118721495
55,-0.013372956909361045,0.0008915304606240682,-0.00549777117384842,0.004160475482912341,-0.0014858841010401136,-0.01961367013372952,0.0011887072808320909,-0.02451708766716194,0.0010401188707280795,-0.0023774145616641817,0.0023774145616641817,-0.031203566121842476
56,-0.016788321167883247,0.0013381995133819435,-0.024574209245742162,-0.005474452554744569,0.00559610705596103,-0.03211678832116793,-0.0008515815085158529,-0.02177615571776159,0.00024330900243305643,-0.0036496350364964014,-0.0030413625304136715,-0.0317518248175183
57,0.0018080667593880716,0.00013908205841446365,-0.016133518776077847,-0.00945757997218355,0.0005563282336578546,-0.016828929068150165,-0.0022253129346314184,-0.024061196105702343,-0.0002781641168289273,-0.0073713490959665725,0.0002781641168289273,-0.008762169680111254
58,0.0013148283418553453,-0.0007304601899197349,0.00642804967129289,0.005551497443389319,0.0016070124178231948,0.030387143900657398,0.0008765522279035487,0.03520818115412707,0.0014609203798392478,0.002337472607742863,-0.0007304601899197127,0.006574141709276793
59,-0.020239880059970062,0.0,-0.04422788605697159,-0.008545727136431824,0.0005997001499249866,0.028035982008995465,-0.004947526236881617,-0.00014992503748130216,-0.0026986506746627505,0.00029985007496247107,-0.0031484257871065013,0.012593703148425738
60,-0.028987194412107085,0.0,0.016763678696158336,-0.005820721769499437,-0.005238649592549494,0.012223515715948818,-0.0010477299185098986,-0.030849825378346907,-0.0017462165308498312,-0.009662398137368999,0.0015133876600698537,-0.005355064027939482
61,-0.00912863070539427,0.0006224066390041472,0.058713692946058035,-0.006639004149377681,0.004253112033195006,0.07385892116182569,0.00010373443983402453,-0.02354771784232368,0.0005186721991701226,-0.004875518672199264,-0.001556016597510368,0.07157676348547715
62,-0.03312101910828025,-0.0006034193764666851,-0.024740194435132444,0.0010056989607777345,-0.00020113979215556909,0.0343949044585987,0.0,-0.02239356352665105,-0.0008045591686222098,-0.003151190077103583,-0.0006034193764666629,0.0033523298692591298
63,0.0022499239890544144,0.0004864700516874265,0.021222256004864694,0.0013986013986013956,-0.002736394040741863,0.015871085436302824,-0.00012161751292185662,0.026391000304043778,0.0004256612952264982,0.0016418364244451089,0.000972940103374853,-0.0005472788081483992
64,-0.014425314099581189,0.0005583992554676787,0.02354583527221966,0.001302931596091217,9.306654257796864e-05,-0.0093066542577943,-0.0006514657980455807,-0.01675197766402977,-0.0004653327128896878,-0.0013029315960911946,9.306654257795755e-05,-0.013494648673801757
65,0.015941209723007367,0.0005087620124364367,0.03646127755794236,-0.0003957037874505187,-0.0026003391746749482,0.03527416619559075,0.00016958733747882704,0.005709440361786356,0.00141322781232337,-0.0012436404748445208,-0.0010175240248727958,0.022555115884680642
66,0.03192245557350561,0.00012924071082389687,0.0007754442649434035,-0.0007754442649434923,0.0018093699515346674,0.024038772213247128,-0.0001292407108239635,0.06772213247172856,-0.00038772213247175726,0.002132471728594476,-0.0001292407108239413,-0.01990306946688212
67,0.00663101604278078,0.0014973262032086155,-0.001390374331550781,-0.0014973262032084822,0.0014973262032086155,-0.02802139037433151,2.2204460492503132e-17,0.06032085561497332,-0.0014973262032085266,-0.0028877005347593297,0.0,-0.040427807486630954
68,0.010508940852819748,0.00033012379642363145,-0.008583218707015172,5.50206327372349e-05,-0.0011554332874828433,-0.010453920220082579,-0.0005502063273728153,-0.006162310866574994,-0.00044016506189823443,0.0030811554332874193,0.0006602475928472629,-0.0262998624484182
69,0.0032858707557503085,0.0014238773274918182,0.02502738225629795,-0.0003833515881708438,0.0026834611171960843,-0.022617743702081018,0.000930996714129273,0.03849945235487408,0.0012048192771084599,0.0012048192771084599,0.00032858707557504864,0.0050383351588171085
70,-0.00860072775388685,0.003506450545815465,0.016341382732385057,-0.001918623883559345,0.004035726099900794,-0.0001323188885212767,2.2204460492503132e-17,0.005358914985114138,-0.0006615944426066501,0.000595434998346045,0.000727753886867366,0.0003307972213033583
71,-0.004522924411400275,0.0003717472118959231,0.025774473358116466,-0.0018587360594795933,0.004275092936802949,0.024907063197026024,-0.00012391573729864103,0.025216852540272595,0.0011771995043370342,0.0011771995043370121,0.00024783147459723766,0.031164807930607184
72,-0.017028493894165563,0.00013568521031201986,0.025237449118046106,-0.0004070556309362594,-0.0011533242876526685,-0.030257801899592974,0.000474898236092236,0.026662143826322905,0.00013568521031204206,6.784260515602103e-05,0.0006105834464043003,-0.04246947082767982
73,0.013501829065513804,0.0002660458929165443,0.014233455271034234,-0.00538742933155969,0.001529763884270019,0.021150648486863988,0.0007316262055204525,0.01157299634186899,-0.0009311606252078386,-0.0031260392417692185,0.0004655803126039304,0.005453940804788826
74,-0.020549927641099884,-0.0003617945007236001,-0.006584659913169366,-0.0008683068017366624,-0.003835021707670072,-0.022358900144717843,0.00043415340086825347,0.00926193921852383,0.0013024602026048715,-0.0004341534008683645,0.0018089725036178894,-0.0026049204052098762
