,lt,age,nd,fix,ndev,ld,entrophy,la,nuc,rexp,ns
0,0.004602510460251019,0.0023012552301254984,0.034100418410041834,-0.0010460251046025214,0.00418410041841002,0.0004184100418409997,0.001255230125522999,-0.001464435146443499,0.046025104602510455,-0.0014644351464435435,0.0
1,-0.014884516680923854,0.004106073567151425,0.008554319931565479,-0.002053036783575668,0.000342172797262652,0.0008554319931565635,0.0006843455945252597,0.0017108639863131047,0.030966638152266922,0.0013686911890505194,0.0
2,0.0071889400921659515,0.002764976958525356,0.009032258064516152,0.0022119815668203203,0.004792626728110627,0.0,0.0001843317972350489,0.0009216589861751334,0.014009216589861784,0.02764976958525347,0.0
3,-0.011423039690222713,0.001161665053242933,0.00716360116166499,-0.016650532429816112,-0.004065827686350465,0.0027105517909002284,0.004453049370764695,0.00232333010648591,-0.022652468538238192,-0.024007744433688315,0.0
4,0.016431535269709575,-0.0038174273858921025,0.003319502074688785,0.006307053941908736,-0.0008298755186721962,0.0011618257261410748,0.004979253112033177,0.007302904564315327,-0.007468879668049766,0.02224066390041497,0.0
5,-0.008785529715762297,0.003746770025839785,-0.006459948320413455,-0.012790697674418627,0.0028423772609818877,0.00413436692506457,0.0034883720930232397,0.002196382428940535,-0.009560723514211888,0.007493540051679593,0.0
6,0.0004576659038901143,0.0008237986270022368,0.005949656750572019,-0.0027459954233409966,0.005675057208237933,0.0012814645308923734,0.007780320366132654,0.0008237986270022368,-0.012082379862700266,0.012997711670480494,0.0
7,0.005379746835443067,0.002294303797468378,0.0024525316455696667,-0.0056962025316455115,0.005142405063291178,0.001661392405063311,0.0019778481012658667,0.0020569620253164888,4.4408920985006264e-17,-0.007278481012658178,2.2204460492503132e-17
8,0.01043921069382565,0.007638446849140701,0.011712285168682435,0.009293443666454548,0.014513049013367318,-0.0003819223424569973,0.01845957988542333,-0.0020369191597708,0.012094207511139455,0.006619987269255323,0.0003819223424570417
9,0.007407407407407374,-0.002614379084967333,0.009586056644880148,0.006971677559912815,0.0026143790849672667,0.004793028322440063,0.014379084967320233,0.0004357298474944926,-0.01132897603485843,-0.030065359477124187,-0.002178649237472796
10,-0.014102564102564098,0.002136752136752129,0.007264957264957262,0.026495726495726533,-0.00940170940170939,-0.0017094017094017033,0.0021367521367521513,-0.002136752136752129,-0.02564102564102566,-0.018376068376068377,-0.0017094017094017033
11,0.02290950744558993,-0.001145475372279492,0.021993127147766356,0.01351660939289805,-0.008247422680412387,-0.003665521191294374,0.016265750286368806,-0.0020618556701030855,0.00572737686139746,0.00022909507445589838,-0.0009163802978235935
12,0.0004691164972634443,0.003283815480844354,0.02548866301798276,0.021266614542611362,0.0018764659890539103,-0.0020328381548085027,0.016575449569976496,0.0004691164972634443,0.011102423768569158,-0.002658326817826473,-2.2204460492503132e-17
13,0.006250000000000045,0.0003289473684210842,0.008881578947368452,-0.0036184210526315486,-0.015953947368420995,-0.00148026315789469,0.008552631578947433,0.0016447368421052878,-0.0029605263157894248,0.0029605263157895132,0.000822368421052655
14,-0.0037158469945354653,0.0028415300546448473,0.013989071038251399,0.014863387978142106,0.01267759562841535,-0.002185792349726756,-0.00021857923497263786,0.00021857923497270448,-0.010273224043715778,0.0041530054644809185,0.0
15,0.0101133391455972,0.004184829991281602,0.005754141238012189,-0.0006974716652135893,0.005928509154315598,0.002615518744550993,0.012031386224934604,0.0019180470793373817,0.014646904969485619,0.0057541412380122114,0.0
16,0.0003687768899815369,0.0014751075599262365,0.009956976029502162,-0.007867240319606639,-0.008236017209588175,0.0014751075599262365,0.004548248309772585,-0.0017209588199139426,0.004056545789797172,-0.0023355869698832078,0.0012292562999385304
17,0.005271317829457311,-0.00046511627906982157,0.002790697674418552,0.002325581395348797,0.002790697674418574,0.0010852713178294282,-0.006046511627907036,0.001085271317829406,0.02899224806201548,0.00434108527131778,0.0
18,0.0007142857142857784,-0.001904761904761898,-0.0014285714285713791,-0.003333333333333277,-0.006904761904761858,-0.002857142857142847,0.005238095238095264,-0.0009523809523809046,0.010952380952381002,-0.02095238095238088,0.0
19,-0.017333333333333378,0.00346666666666664,0.004533333333333301,-0.011200000000000054,-0.024000000000000042,0.0023999999999999577,0.006399999999999984,0.006399999999999984,0.005599999999999938,-0.015200000000000036,-0.0002666666666666817
20,-0.021241379310344866,-0.00358620689655178,0.008827586206896498,-0.00855172413793106,-0.030620689655172485,-0.0024827586206897178,0.007448275862068932,-0.0008275862068966022,-0.030068965517241454,-0.013517241379310407,0.0
21,0.007902735562310048,-0.0014184397163120367,0.0028368794326241397,-0.007902735562310026,-0.000810536980749732,0.0020263424518743856,-0.0008105369807497098,-0.0032421479229989723,0.00932117527862213,0.013576494427558284,-0.00020263424518742745
22,0.02174757281553392,0.00019417475728149557,0.0034951456310679417,0.006019417475728095,-0.015339805825242747,0.0005825242718445978,0.01106796116504849,0.0031067961165048173,0.01126213592233003,0.00038834951456305776,0.0
23,0.011896745230078599,-0.0035914702581369084,-0.007631874298540953,-0.0042648709315375784,-0.03411896745230074,0.0042648709315376235,0.0060606060606061,0.005611672278338964,0.0038159371492705097,0.008529741863075202,0.0
24,-0.007600434310532034,-0.00021715526601520096,-0.0006514657980456029,0.0021715526601520097,-0.015200868621064068,0.00021715526601520096,-0.0015200868621064068,0.0006514657980456029,0.03496199782844724,-0.012812160694896857,0.0
25,-0.013513513513513532,-0.003828828828828823,0.0018018018018017834,-0.007432432432432479,-0.030180180180180226,-0.0006756756756757021,0.0060810810810810745,0.0004504504504504236,0.018243243243243223,0.007432432432432412,0.0
