,lt,age,ndev,sexp,entrophy,la,ns,fix,nuc
0,0.02701149425287357,0.04885057471264367,0.0,0.013218390804597658,-0.006896551724137967,0.017241379310344796,0.0,0.0,0.0
1,0.009275362318840585,0.044057971014492804,0.0,0.004637681159420315,0.013333333333333353,0.0011594202898550954,0.0,0.0,2.2204460492503132e-17
2,0.0,0.02973621103117501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.037994722955145166,0.023746701846965722,0.01794195250659636,0.034828496042216384,0.01688654353562009,0.02110817941952512,0.0,0.011081794195250705,0.020580474934036964
4,-0.009454545454545493,0.0458181818181818,-0.000727272727272732,-0.005090909090909123,0.07781818181818179,0.0,0.0,0.0,0.0
5,0.01908127208480568,0.0,0.0,0.0,0.06360424028268555,0.02826855123674916,0.0,0.0,0.0
6,-0.010810810810810811,-0.007371007371007354,0.0014742014742014531,-0.012776412776412793,0.02358722358722356,-0.014742014742014753,0.0,0.0,-0.0068796068796068924
7,-0.004186046511627861,0.040000000000000036,0.006511627906976814,0.005116279069767482,0.012093023255813984,-0.022325581395348792,0.0,0.0,-0.015348837209302269
8,-0.023846153846153895,0.09769230769230766,0.0,-0.0038461538461538993,0.0007692307692307443,0.016153846153846095,0.0,0.0,-0.006923076923076965
9,-0.004597701149425282,0.10689655172413792,-0.01609195402298851,0.01839080459770113,0.07586206896551721,0.07241379310344825,0.0,0.0,0.008045977011494277
10,0.024505928853754987,0.03557312252964432,-0.0007905138339920903,-0.04743083003952564,0.055335968379446696,0.030039525691699653,0.0,0.0,0.016600790513834042
11,0.005042016806722671,0.047899159663865556,0.0,0.01680672268907566,0.014285714285714301,0.006722689075630228,0.0,0.0,0.003361344537815114
12,0.012060301507537684,0.01105527638190954,0.0,-0.07939698492462315,-0.0010050251256281451,0.003015075376884435,0.0,-0.006030150753768848,0.0170854271356784
13,-0.0023346303501945885,0.02023346303501945,0.0,-0.026459143968871612,-0.008560311284046728,0.020233463035019418,0.0,-0.0023346303501945442,0.0
14,-0.0025316455696202888,0.0683544303797468,0.0,0.0,0.0,0.015189873417721466,0.0,0.0,0.0
15,0.031858407079646066,0.0,0.01238938053097347,0.0,0.0,0.07256637168141596,0.0,0.0,0.007079646017699126
16,0.0,0.0,0.0,0.0,-0.02484472049689439,0.004968944099378913,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,-0.019512195121951237,-0.014634146341463428,0.0,0.0,0.0
18,-0.004411764705882315,0.02941176470588236,0.010294117647058853,-0.007352941176470562,0.005882352941176538,0.0,0.0,0.0,-0.03088235294117645
19,-0.019999999999999952,0.045454545454545484,0.03454545454545459,-0.005454545454545423,0.007272727272727297,-0.007272727272727231,0.0,-0.0018181818181818078,-0.01272727272727272
20,0.0,0.0,0.07142857142857142,0.0,0.0,0.09285714285714286,0.0,0.0,0.0714285714285714
21,0.032432432432432434,0.005405405405405417,0.0,0.0,0.013513513513513487,0.03513513513513515,0.0,0.0,0.008108108108108091
22,0.016822429906542036,0.01028037383177569,0.0,0.0,0.0,0.0,0.0,0.0,0.02056074766355138
23,0.04075471698113207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03396226415094339
24,-0.0074074074074073955,0.013991769547325106,-0.025514403292181086,-0.003292181069958833,-0.012345679012345645,0.08395061728395063,0.0,0.0,0.0
25,0.0064516129032258,0.0,0.0,-0.008294930875576045,0.0,0.13456221198156681,0.0,0.0,0.012903225806451623
26,-0.010714285714285765,0.010714285714285654,-0.028571428571428602,-0.005357142857142882,0.012499999999999978,-0.005357142857142905,0.0,0.0017857142857142794,-0.014285714285714323
27,-0.055172413793103406,0.11034482758620692,-0.05517241379310338,0.006896551724137967,-0.013793103448275845,0.0,0.0,-0.03448275862068961,0.0
28,-0.02857142857142858,0.10476190476190472,-0.03809523809523811,0.0,0.0,-0.009523809523809535,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.036734693877550975,0.0,0.0,0.036734693877550975
30,0.047761194029850726,0.0,0.0,0.13731343283582087,0.0,0.03880597014925369,0.0,0.008955223880596996,0.0
31,-0.0012903225806451424,0.006451612903225823,0.0,0.032258064516129045,0.0,-0.011612903225806447,0.0,0.0,0.033548387096774226
32,-0.018181818181818188,0.011688311688311682,0.0,-0.06753246753246755,0.0,-0.009090909090909104,0.0,0.0,0.0
33,0.0,0.10967741935483874,0.0,0.0,0.015053763440860245,4.4408920985006264e-17,0.0,0.0,0.0
