,ld,fix,rexp,sexp,ndev,ns,entrophy,age,nuc
0,0.0019230769230769162,0.0,0.0014423076923076872,0.0019230769230769162,-0.025000000000000022,0.0,0.033173076923076916,-0.006250000000000045,0.007211538461538436
1,0.021818181818181848,0.0,0.00033057851239670644,-0.011570247933884281,-0.04661157024793387,0.0,0.010578512396694228,-0.0026446280991735405,-0.028099173553718958
2,0.009557522123893847,-0.001769911504424737,0.0035398230088495852,0.007433628318584096,-0.006017699115044173,0.0,0.012035398230088545,0.004601769911504472,-0.03044247787610612
3,0.017500000000000005,-0.002499999999999991,0.007000000000000006,0.02200000000000004,-0.003499999999999992,0.0,0.08,0.010000000000000031,0.019500000000000028
4,0.008536585365853666,-0.013414634146341475,-0.00792682926829269,-0.014634146341463428,-0.004878048780487809,0.0,0.07560975609756096,-0.010365853658536595,-0.012195121951219523
5,0.019161676646706628,0.0023952095808383424,-0.0047904191616765955,0.0035928143712575357,0.0035928143712575357,0.0,0.08023952095808388,-0.0035928143712574247,0.026347305389221608
6,-0.06792452830188678,0.0,0.0,0.026415094339622636,0.0,0.0,-0.05660377358490565,-0.01132075471698113,-0.03396226415094339
7,-0.02222222222222221,0.0,0.0,0.0,0.0,0.0,-0.08888888888888884,-0.06666666666666662,0.04444444444444447
8,-4.4408920985006264e-17,0.004081632653061185,0.028571428571428536,0.004081632653061185,-0.008163265306122481,0.0,0.04081632653061222,0.008163265306122413,0.04489795918367341
9,0.01290322580645158,-0.0032258064516129227,-0.029032258064516214,-0.006451612903225867,-0.003225806451612945,0.0,-2.2204460492503132e-17,-0.01935483870967749,-0.009677419354838745
10,-0.0044444444444444505,0.07111111111111108,0.031111111111111044,0.09777777777777777,0.04888888888888885,0.0,-0.053333333333333365,0.07555555555555551,-0.013333333333333353
11,-0.04941176470588238,0.0,0.023529411764705854,-0.004705882352941204,-0.002352941176470602,0.0,-0.007058823529411773,0.01647058823529409,-0.040000000000000015
12,0.02244897959183676,0.0,0.010204081632653083,0.0,0.0,0.0,0.048979591836734705,0.012244897959183687,-0.15306122448979587
13,0.0060606060606061,0.004040404040404089,-0.0202020202020202,0.0,0.002020202020202033,0.0,0.012121212121212154,-0.020202020202020176,-0.036363636363636334
14,0.0,0.0357142857142857,-0.00714285714285714,0.02142857142857142,0.0714285714285714,0.0,0.02857142857142856,0.02857142857142856,-0.07857142857142858
15,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,-0.1,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
