,ld,fix,rexp,sexp,ndev,ns,entrophy,age,nuc
0,0.0024038461538461453,0.0,-0.04278846153846159,0.00048076923076922906,-0.00336538461538467,0.0,0.0043269230769230616,0.004807692307692291,0.011538461538461508
1,0.015206611570247986,-0.002975206611570225,-0.016859504132231362,-0.007603305785123915,-0.06545454545454543,0.0,-0.010909090909090868,-0.020165289256198315,-0.04958677685950412
2,-0.017699115044247794,-0.001415929203539812,-0.002123893805309751,-0.017345132743362846,-0.01982300884955752,0.0,0.00035398230088492524,0.0017699115044247816,-0.02230088495575222
3,0.010000000000000031,0.003000000000000047,0.005500000000000016,0.029000000000000047,-0.005999999999999983,0.0,0.05500000000000007,0.01150000000000002,-0.007499999999999951
4,0.025000000000000022,0.0024390243902439046,0.0,0.014634146341463428,0.01097560975609757,0.0,0.048170731707317116,0.003658536585365857,0.0
5,-0.010778443113772407,0.0,-0.008383233532934086,-0.031137724550898138,-0.005988023952095789,0.0,0.019161676646706628,0.011976047904191689,-0.015568862275449047
6,-0.018867924528301883,0.0,0.0,-0.018867924528301903,0.0037735849056603765,0.0,-0.07547169811320761,-0.01132075471698113,0.007547169811320753
7,-0.02222222222222221,0.0,0.0,0.0,-0.02222222222222221,0.0,-0.08888888888888884,-0.08888888888888884,-0.08888888888888884
8,-0.05306122448979598,0.0,-0.004081632653061251,0.03265306122448972,-0.004081632653061229,0.0,-2.2204460492503132e-17,-0.004081632653061273,-2.2204460492503132e-17
9,0.02580645161290318,0.0,-0.02903225806451617,0.01290322580645158,-0.003225806451612945,0.0,0.01935483870967738,-6.661338147750939e-17,-0.003225806451612945
10,0.0,0.0,-0.013333333333333353,0.031111111111111135,0.0,0.0,0.008888888888888901,0.04444444444444442,0.00888888888888888
11,-0.05411764705882355,0.002352941176470591,-0.009411764705882364,-0.018823529411764704,-0.016470588235294136,0.0,0.0588235294117647,-0.011764705882352955,-0.08000000000000003
12,0.05306122448979587,0.0,0.11632653061224488,-0.008163265306122458,0.0,0.0,0.03469387755102038,0.12040816326530608,-0.010204081632653073
13,0.006060606060606033,0.002020202020202011,-0.014141414141414187,0.0,0.0,0.0,0.022222222222222164,0.0444444444444444,-0.01818181818181821
14,0.01428571428571428,0.0,0.028571428571428536,0.00714285714285714,0.00714285714285714,0.0,-0.050000000000000065,-0.050000000000000086,-0.03571428571428574
15,0.0,0.0,-0.125,0.0,0.0,0.0,-0.125,-0.075,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.10751445086705205,2.2204460492503132e-17,0.02196531791907521,0.0023121387283237425,0.0,0.0,0.09826589595375727,0.004624277456647441,-0.031213872832369916
18,0.05146198830409354,0.0,0.0070175438596491,-4.4408920985006264e-17,0.0,0.0,0.015204678362573065,0.005847953216374236,0.011695906432748492
19,0.093719806763285,0.0,0.010628019323671434,0.0009661835748792091,0.0,0.0,0.07922705314009659,0.00869565217391297,0.019323671497584516
20,0.02428571428571431,0.0,-0.017142857142857147,-0.017142857142857192,0.0071428571428571175,0.0,-0.015714285714285726,-0.02000000000000004,0.019999999999999973
21,0.013852813852813894,0.0,-0.05714285714285712,-0.06493506493506492,0.0,-0.007792207792207751,-0.0034632034632034346,-0.05627705627705626,4.4408920985006264e-17
22,0.03661016949152544,0.000677966101694949,-0.0061016949152542296,-0.011525423728813534,-0.0020338983050847137,0.00542372881355937,0.025762711864406818,0.00949152542372882,0.010847457627118673
23,0.043165467625899234,0.0,0.010071942446043125,0.003357314148681034,-0.001918465227817756,0.000959232613908867,0.01199040767386086,-0.005275779376498857,-0.008153477218225458
24,0.039399624765478446,-0.0007504690431519468,-0.0018761726078799334,0.054784240150093796,-0.0030018761726078756,-0.009756097560975618,0.02814258911819889,0.004127579737335863,-0.03789868667917447
25,0.041095890410958937,0.0,-0.0013698630136986135,-0.007305936073059316,-0.0009132420091323646,-0.00045662100456620445,0.11506849315068497,0.0,0.0009132420091324756
26,0.03874015748031501,-0.00031496062992124595,-0.00881889763779522,-0.002204724409448766,0.006614173228346521,0.010393700787401627,0.07401574803149613,-0.00031496062992120155,0.005354330708661448
27,0.06693877551020407,0.0,0.0021768707482992867,0.0005442176870747772,0.0002721088435373442,-0.0008163265306122769,0.021768707482993133,0.003809523809523774,0.005714285714285672
28,0.028782287822878283,-0.0025830258302582676,0.0036900369003690426,-0.004428044280442767,0.017343173431734395,-0.00221402214022135,0.02250922509225097,-0.007380073800737952,0.023247232472324787
29,0.05054945054945055,0.009340659340659307,0.030219780219780203,0.010439560439560448,0.012637362637362638,0.00219780219780219,0.049450549450549455,0.021978021978021966,0.0043956043956044025
30,0.05498652291105122,0.007008086253369283,0.008625336927223736,0.049056603773584916,0.03072776280323448,-0.011320754716981152,0.043126684636118615,0.030188679245283033,0.030188679245283033
31,0.057815845824411106,0.0017130620985010615,-0.02226980728051393,-0.009421841541755894,-0.010706638115631707,-0.009421841541755894,0.04411134903640253,-0.0004282655246252931,-0.01327623126338331
32,0.054044750430292554,0.002409638554216853,0.015490533562822683,-0.005163511187607606,0.0020654044750429757,0.001376936316695332,0.1163511187607573,-0.004819277108433773,0.005163511187607539
33,0.044334975369458185,0.002955665024630605,0.026600985221674957,0.021018062397372826,0.01018062397372752,0.007881773399014858,0.08341543513957313,0.007553366174055887,0.005582922824302195
