,ns,entrophy,ndev,la,lt,ld,exp,rexp,nuc,fix
0,0.0,0.007407407407407418,0.02777777777777779,0.020370370370370382,0.005555555555555558,0.0,0.011111111111111117,0.009259259259259278,0.012962962962962976,0.0037037037037036978
1,0.0,0.06315789473684208,0.0,0.10263157894736843,0.010526315789473694,-0.006578947368421062,0.0013157894736842036,0.01842105263157894,-0.007894736842105265,0.0
2,0.0,-0.004444444444444429,-0.0008888888888888946,0.08177777777777777,-0.01777777777777778,-0.02755555555555551,-0.034666666666666644,-0.025777777777777768,-0.0026666666666666393,-0.0008888888888888725
3,0.0286995515695067,0.01524663677130047,0.0035874439461883512,0.12556053811659193,0.013452914798206294,0.0053811659192825045,0.020627802690582953,0.03228699551569507,0.005381165919282527,-0.0035874439461883512
4,0.006015037593984918,0.004511278195488688,0.03157894736842102,0.05263157894736838,0.01353383458646613,0.048120300751879674,0.003007518796992459,-2.2204460492503132e-17,0.01203007518796988,0.015037593984962383
5,-0.02477876106194694,0.026548672566371632,0.01769911504424777,0.05840707964601766,0.0584070796460177,0.05840707964601768,0.023008849557522117,0.014159292035398207,0.0,-0.005309734513274345
6,-0.005594405594405605,-0.005594405594405627,0.005594405594405582,0.0699300699300699,0.055944055944055916,-0.012587412587412628,0.002797202797202769,-0.015384615384615418,-0.00839160839160844,-0.001398601398601418
7,0.0,0.0669456066945607,0.0,0.09037656903765694,0.05523012552301261,0.01338912133891217,-0.0008368200836819772,-0.0033472803347279977,0.022594142259414272,0.005857740585774107
8,0.014869888475836479,0.017843866171003774,0.0014869888475836702,0.0944237918215614,0.059479553903345764,0.011895910780669205,0.04163568773234205,-0.005947955390334503,0.012639405204461007,0.0052044609665427895
9,0.0010471204188481575,0.011518324607329844,-0.009424083769633529,0.05026178010471203,0.01884816753926699,-0.001047120418848202,-0.001047120418848202,0.008376963350785305,-0.013612565445026203,-0.013612565445026181
10,0.001666666666666683,-2.2204460492503132e-17,0.008333333333333304,0.07999999999999999,0.04166666666666663,0.08666666666666664,0.018333333333333313,0.008333333333333349,0.039999999999999966,-0.008333333333333349
11,-0.00777777777777775,0.01555555555555559,-0.00888888888888888,0.00666666666666671,-0.0011111111111111072,0.014444444444444482,-0.02555555555555551,0.016666666666666698,-0.014444444444444416,0.008888888888888924
12,0.025000000000000043,0.021428571428571484,0.010714285714285787,0.025000000000000043,0.04880952380952386,0.01666666666666672,-0.007142857142857095,-0.0023809523809523504,-0.0023809523809523504,0.0035714285714286255
13,0.0203125,0.05,0.0,0.0109375,0.040625,0.003125,-0.0015625,0.025,-0.0296875,0.0
14,0.0,0.007692307692307665,0.001538461538461533,0.029230769230769206,0.03076923076923076,0.012307692307692264,-0.012307692307692353,-0.015384615384615396,-0.010769230769230776,-0.004615384615384599
15,0.0025000000000000356,0.005000000000000049,0.007500000000000018,0.050000000000000044,0.01750000000000005,0.050000000000000024,0.02250000000000003,-0.00499999999999996,0.02250000000000003,0.0025000000000000356
16,-0.006122448979591866,-0.010204081632653073,-0.010204081632653073,0.08775510204081627,0.020408163265306055,-0.006122448979591866,-0.020408163265306166,-0.024489795918367373,-0.008163265306122502,-0.012244897959183687
17,0.0,0.07586206896551728,0.012068965517241436,0.1448275862068966,0.0827586206896552,0.020689655172413814,0.0034482758620689945,0.04137931034482763,0.01034482758620694,0.006896551724137967
18,-0.0021505376344086004,-0.019354838709677424,0.004301075268817201,0.03655913978494622,-0.006451612903225823,-0.03655913978494627,-0.008602150537634402,-0.09032258064516133,-0.023655913978494668,-0.0043010752688172225
19,0.0,0.0,0.018518518518518535,0.025925925925925943,0.012962962962962999,0.009259259259259278,-0.007407407407407374,0.016666666666666673,-0.01666666666666663,0.0
20,0.0,-0.00601503759398494,0.0,0.15338345864661657,0.007518796992481214,0.021052631578947413,-0.013533834586466153,-0.018045112781954864,0.012030075187969969,0.010526315789473717
21,0.0065934065934065925,0.008791208791208783,-0.00439560439560438,0.05714285714285716,0.010989010989010995,0.02637362637362639,0.030769230769230792,0.02637362637362639,0.05714285714285716,-0.013186813186813185
22,0.0,0.04594594594594591,0.0324324324324324,0.07027027027027025,-0.032432432432432434,0.005405405405405394,0.016216216216216196,0.016216216216216196,0.03243243243243239,0.005405405405405394
23,0.0,0.021132075471698108,0.010566037735849054,0.15396226415094336,0.021132075471698108,0.01735849056603773,0.0037735849056603765,0.016603773584905657,0.021132075471698108,0.0037735849056603765
24,0.008720930232558089,-0.013372093023255838,0.0034883720930232176,0.10058139534883717,-4.4408920985006264e-17,0.05872093023255811,0.0174418604651162,-0.01569767441860468,0.01569767441860459,-0.0023255813953488415
25,-0.002400000000000002,-0.005600000000000005,-0.012800000000000011,0.04960000000000005,-0.008000000000000007,0.04640000000000004,-0.054399999999999935,-0.019999999999999997,-0.021599999999999998,-0.012800000000000011
26,-0.006324110671936722,0.0015810276679842472,-0.0007905138339920681,0.03952569169960478,-0.0023715415019762488,0.0007905138339921569,-0.02213438735177864,-0.011857707509881377,0.013438735177865646,-0.003162055335968361
27,-0.0005050505050504972,0.02373737373737377,0.001515151515151536,0.053030303030303094,0.005050505050505083,0.03535353535353538,0.010101010101010166,0.0,0.003030303030303072,-0.005555555555555513
