,age,ld,rexp,sexp,ndev,entrophy,nuc,fix,ns
0,-0.024038461538461564,-0.008653846153846123,-0.0043269230769230616,-0.06875000000000002,0.03173076923076925,0.00048076923076922906,-0.0009615384615384581,-0.00048076923076922906,0.0
1,-0.0085950413223141,-0.0013223140495868257,0.007933884297520599,-0.02975206611570256,-0.041983471074380205,0.009256198347107381,-0.018181818181818254,-0.012892561983471152,0.0
2,0.003185840707964571,-0.016991150442477898,-0.0017699115044248037,-0.02300884955752216,-0.010265486725663719,-0.023716814159292075,-0.02017699115044249,-0.005663716814159314,0.0
3,0.01799999999999997,0.019999999999999973,0.002499999999999991,0.007499999999999951,0.010999999999999987,-0.0005000000000000337,0.03299999999999999,-0.0030000000000000248,0.0004999999999999894
4,0.010365853658536595,0.06341463414634144,0.0018292682926829285,0.006707317073170738,0.0012195121951219523,0.012195121951219523,0.040243902439024405,0.004878048780487809,0.0006097560975609762
5,0.016766467065868283,-0.007185628742514938,0.003592814371257513,0.010778443113772452,-0.0023952095808382756,0.004790419161676662,-0.0047904191616765955,0.0023952095808383424,-0.0011976047904191489
6,0.04150943396226416,-0.030188679245283012,0.0,0.0,-0.01132075471698113,-0.026415094339622636,-0.030188679245283012,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-0.008163265306122502,-0.004081632653061251,-2.2204460492503132e-17,0.004081632653061185,0.04489795918367341,0.004081632653061185,-0.024489795918367373,0.01224489795918362,0.0
9,-0.02580645161290327,0.0129032258064516,0.003225806451612878,0.01290322580645158,0.019354838709677403,-0.006451612903225823,0.0,-0.019354838709677448,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-0.02117647058823524,-0.028235294117647004,0.13647058823529415,0.007058823529411784,0.0,0.05411764705882356,-0.061176470588235256,0.0,0.0
12,0.08775510204081627,0.028571428571428536,0.004081632653061207,-0.008163265306122458,0.0,0.0,0.0,0.04081632653061218,0.0
13,0.018181818181818233,0.028282828282828333,0.0,0.0,0.002020202020202033,0.1818181818181819,0.11313131313131317,0.0020202020202020553,0.0
14,-0.0357142857142857,0.02857142857142858,-0.049999999999999975,0.0,0.0,0.028571428571428602,-0.014285714285714258,0.0,0.0
15,0.0,-0.025,0.0,0.0,0.0,0.05,-0.075,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.003468208092485514,0.08092485549132943,-0.0023121387283237204,-0.042774566473988494,0.0,0.011560693641618446,-0.08901734104046248,-0.0011560693641618825,0.0
18,0.08421052631578944,0.07368421052631575,0.0678362573099415,-0.026900584795321668,0.0,0.03274853801169588,0.0,0.0,0.0
19,0.010628019323671477,0.13429951690821257,0.004830917874396134,0.03768115942028984,-0.0038647342995169255,0.12173913043478261,-0.0067632850241545975,0.0,-0.009661835748792291
