,la,ld,exp,lt,rexp,fix,sexp,nuc,ndev,age,ns
0,0.023636363636363657,-0.045454545454545435,0.008484848484848517,-0.0018181818181817854,-0.0018181818181818299,-0.0018181818181818078,0.062424242424242424,-0.01212121212121211,-0.0024242424242424177,0.01333333333333333,-0.009090909090909104
1,0.002693602693602748,-0.027609427609427573,-0.018181818181818122,-0.018855218855218812,-0.008754208754208714,0.0006734006734007147,0.02760942760942764,-0.030303030303030255,-0.031649831649831615,0.006734006734006748,-0.010101010101010078
2,0.03726235741444863,-0.007604562737642606,-0.008365019011406894,0.009885931558935334,0.007604562737642562,0.006083650190114032,0.0106463878326996,-0.0045627376425855905,-0.008365019011406894,0.006083650190114009,-0.01140684410646393
3,0.0636363636363636,-0.0020202020202020553,0.02878787878787876,0.0015151515151514694,0.008585858585858563,0.002020202020201989,0.02727272727272727,0.006060606060606011,0.016161616161616155,0.013636363636363646,0.015151515151515138
4,0.01741176470588237,-0.003294117647058825,-0.02164705882352942,-0.009882352941176453,-0.0065882352941176725,-0.008941176470588208,0.011764705882352944,-0.002352941176470602,-0.00894117647058823,0.00047058823529411153,-0.012235294117647056
5,-0.00980926430517708,-0.015803814713896424,0.008174386920980981,0.00926430517711172,0.0016348773841962094,-0.013623978201634857,-0.003814713896457733,-0.005449591280653943,0.014168937329700282,-0.007084468664850107,0.010354223433242526
6,0.026934984520123884,0.018575851393188892,-0.01764705882352935,-0.027554179566563454,-0.004643962848297179,-0.004334365325077383,-0.01578947368421051,-0.02600619195046434,-0.030959752321981383,-0.012383900928792513,-0.018266253869968985
7,0.04379562043795624,0.01138686131386868,-0.045547445255474425,-0.03182481751824813,-0.0020437956204379048,-0.0011678832116787774,-0.027445255474452535,-0.03211678832116784,-0.03766423357664228,-0.011678832116788284,-0.02131386861313862
8,0.0717062634989201,0.005183585313174954,-0.00820734341252698,0.005615550755939535,0.0025917926565874883,-0.004751619870410373,-0.023326133909287283,-0.0004319654427645814,-2.2204460492503132e-17,-0.0038876889848812103,-0.018574514038876888
9,0.0484076433121019,0.006369426751592355,0.020382165605095537,0.019108280254777066,0.014012738853503182,0.0,-0.007643312101910826,-0.001273885350318471,0.010191082802547768,-0.010828025477707004,-0.005095541401273884
10,0.02696078431372544,0.008823529411764675,-0.003921568627451033,-0.011274509803921617,0.0058823529411764055,-0.000490196078431393,-0.026470588235294155,-0.010784313725490246,-0.02892156862745101,-0.0009803921568628082,-0.014705882352941235
11,0.03918367346938774,0.011020408163265261,-0.01795918367346938,-0.00040816326530612734,-0.002857142857142847,-0.00040816326530612734,-0.02571428571428571,-0.0032653061224489966,-0.02897959183673473,0.005306122448979567,-0.019183673469387763
12,0.06363636363636367,0.042424242424242434,2.2204460492503132e-17,0.00121212121212122,0.012727272727272764,0.0,-0.012727272727272698,0.022424242424242458,-0.011515151515151478,0.011515151515151544,0.0036363636363636377
