,lt,age,ndev,sexp,entrophy,rexp,la,ns,ld,fix,nuc
0,0.0,0.0,0.0,0.00730337078651686,0.0,0.0,0.08932584269662924,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.09833333333333334,0.0,0.0,0.0,0.0
2,0.0449438202247191,0.0,0.0,0.016853932584269638,0.0,0.0,0.08876404494382022,0.0,-0.0213483146067416,-0.012359550561797761,0.0
3,0.05151515151515158,0.0,0.0,0.029545454545454607,0.0,0.0,0.13030303030303034,0.0,0.0,0.014393939393939403,0.0
4,0.025000000000000043,0.0,0.0,0.0029069767441860517,0.0,0.0,0.07790697674418608,0.0,0.0,0.0,-0.016860465116279054
5,0.0,0.0,0.0,0.0,0.0,0.0,0.044230769230769226,0.0,0.0,0.0,-0.021153846153846145
6,0.0,0.0,0.0,0.0,0.0,0.0,0.18444444444444447,0.0,0.0,0.0,0.0
7,-0.009813084112149517,0.0,0.0,0.0,0.0,0.0,0.11495327102803739,0.0,0.0,0.0,0.0
8,0.011555555555555541,0.0,-0.00977777777777782,0.018222222222222195,0.0,0.0191111111111111,0.033333333333333305,0.0,-0.01333333333333333,0.0,-0.008888888888888901
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12682926829268296,0.0,0.0
10,-0.006896551724137922,0.0,0.0,0.12068965517241381,-0.003448275862068928,0.0,0.07931034482758625,0.0,0.0931034482758621,0.0,0.037931034482758655
11,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.0,0.0,0.0,0.0
12,0.011904761904761862,0.0,0.0,0.011111111111111072,0.0,0.0,0.08809523809523809,0.0,0.07777777777777775,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.11857707509881424,0.0,0.0,0.0,0.0
14,-0.010810810810810766,0.0,0.0,0.005405405405405417,0.008108108108108136,0.0,0.09054054054054057,0.0,0.011486486486486513,0.0,0.006756756756756776
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0849372384937239,0.0,0.022594142259414272,0.0,0.0
16,-0.003125,-0.0015625,0.0,-0.005859375,0.0,0.0,-0.007421875,0.0,0.02109375,0.0,0.01484375
17,-0.012019230769230749,0.0,0.0,-0.00048076923076922906,0.01009615384615381,0.0,0.07740384615384617,0.0,-0.013461538461538459,0.0,0.016346153846153833
18,-0.031125827814569497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03245033112582778,0.0,0.0
19,-0.008695652173913082,-0.001449275362318847,0.004347826086956519,0.015217391304347804,0.019565217391304325,0.0,0.021739130434782594,0.0,0.05289855072463765,0.0,-0.021739130434782615
20,0.033742331288343516,0.0,0.02515337423312878,0.04294478527607357,0.0036809815950920033,0.0,0.03926380368098155,0.0,0.04601226993865024,0.0,0.009815950920245365
21,0.0028846153846154186,0.0,0.0,-0.021153846153846124,0.00625,0.0,-0.044711538461538455,0.0,0.010096153846153855,0.0,0.009615384615384647
22,-0.024999999999999977,0.0,0.0,0.035416666666666693,-0.0015624999999999778,0.0,0.014062500000000023,0.0,0.009375000000000045,0.0,-0.03906249999999998
23,-0.0007299270072992803,0.0,0.0,-0.024087591240875915,0.04598540145985401,0.0,0.07518248175182482,0.0,0.0,0.0,0.0036496350364964014
24,0.04965517241379307,0.0,0.0,-0.011034482758620711,0.018620689655172405,0.0,0.09379310344827585,0.0,0.0,0.0,0.0041379310344827665
25,0.0,0.0,0.0,0.0705583756345178,0.0,0.0,0.07817258883248732,0.0,0.0,0.0,0.0
26,0.025324675324675326,0.0,0.0,-0.027272727272727317,0.0,0.0,0.1136363636363636,0.0,0.0,0.0,0.0
27,0.026219512195121863,0.0,0.0,0.017073170731707242,-0.014634146341463428,0.0,0.038414634146341387,0.0,-0.012195121951219523,0.0,0.0012195121951219079
28,0.03396226415094339,0.0,-0.000628930817610085,0.040251572327043995,0.026729559748427632,0.0,0.03364779874213832,0.0,0.0182389937106918,0.0,0.0
29,0.05142045454545453,0.0,0.002272727272727271,0.014772727272727248,0.0014204545454545193,0.0,0.0,0.0,0.034659090909090896,0.0,0.02244318181818179
30,0.0,0.0,0.010638297872340408,0.011854103343465061,0.0,0.0,0.0,0.0,0.06778115501519759,0.0,0.0027355623100303816
31,0.0,0.0,0.0,0.012755102040816335,0.03214285714285714,0.0,0.05102040816326534,0.0,0.0,0.0,0.0857142857142857
32,-0.000751879699248148,0.002255639097744333,-0.0018796992481203035,0.012781954887218006,-0.02105263157894739,0.0,0.01353383458646613,0.0,-0.005639097744360911,0.0,-0.02969924812030076
33,0.018609865470852062,0.0040358744394619174,0.01278026905829599,0.0322869955156951,0.0015695067264574146,-0.0042600896860986335,-0.0022421524663676974,0.0,0.029820627802690614,0.008520179372197356,0.05112107623318385
34,0.040823970037453174,-6.661338147750939e-17,0.013108614232209659,0.020224719101123535,0.0007490636704119424,0.0,0.1164794007490636,0.0,0.0,0.0,0.0026217228464418874
35,0.017180616740088105,0.0,0.0,0.02290748898678414,0.004845814977973606,0.0,0.06784140969162997,0.0,-0.0004405286343612147,0.0,-0.002643171806167399
36,0.012676056338028175,0.0,-0.0028169014084506784,0.0045774647887323995,-0.0028169014084506784,0.0,0.03309859154929582,0.0014084507042253724,0.009859154929577518,0.0,-0.005985915492957683
37,0.0,0.0,0.0,0.0,0.0,0.0,0.17474402730375432,0.0,0.016040955631399356,0.017747440273037585,0.0
38,0.0,0.0,0.0,-0.0015015015015014566,0.026126126126126147,0.0,0.10720720720720726,0.0,0.0,-0.007807807807807765,0.0
39,0.05079872204472844,0.0,0.016293929712460086,0.02268370607028756,0.03578274760383386,0.0,0.10575079872204474,0.0,0.03514376996805113,0.0,-0.008306709265175693
40,0.038775510204081584,-0.004421768707483009,0.0,0.04183673469387752,0.0,0.0034013605442176687,0.06870748299319726,0.012244897959183664,0.02142857142857142,0.0,-2.2204460492503132e-17
41,0.015537848605577675,0.0,0.021513944223107574,-0.00239043824701195,0.008366533864541826,0.0,0.04183266932270924,0.0,0.05816733067729089,0.0,0.015139442231075707
42,-0.00669856459330147,0.0,0.008133971291865971,-0.0019138755980861789,0.0,0.0,-0.01626794258373212,0.0,0.042105263157894667,-0.0004784688995215447,-0.0023923444976077235
43,-0.006514657980456029,0.0,0.0,-0.007817589576547235,0.0,0.0,0.0,0.0,0.04625407166123781,0.0,0.0019543973941368088
44,0.005555555555555536,0.0,0.0007936507936507908,0.013095238095238049,0.011111111111111072,-0.00039682539682541764,0.003968253968253954,0.0,0.03452380952380951,0.0,0.030555555555555537
45,0.04710144927536235,0.0036231884057971175,0.010144927536231928,0.08550724637681162,0.018840579710144988,0.0,0.07463768115942031,0.0,0.03768115942028989,0.0,0.04202898550724641
46,0.04150943396226414,0.0,0.0,0.06320754716981129,0.026415094339622636,0.0,0.05471698113207546,0.0,-0.0033018867924528685,0.0,-0.0009433962264151052
