,entrophy,age,fix,rexp
0,0.18072289156626506,0.0072289156626506035,-0.00481927710843375,-0.012048192771084354
1,0.17293233082706766,0.04962406015037597,0.11729323308270678,0.012030075187969969
2,0.21333333333333337,0.018888888888888955,-0.017777777777777715,4.4408920985006264e-17
3,0.17115072933549438,0.027552674230145867,0.0515397082658023,0.011669367909238292
4,0.11876208897485493,0.13810444874274663,0.13926499032882014,0.0030947775628626718
5,0.1344129554655871,0.2278002699055331,0.16572199730094472,0.01646423751686914
6,0.11731343283582088,0.1925373134328358,0.13402985074626864,-0.004179104477611983
7,0.18216560509554147,0.12016985138004255,0.129511677282378,-0.002972399150743099
8,0.23611859838274935,0.11805929919137473,0.13477088948787067,0.0026954177897574594
9,0.20857142857142855,0.10799999999999998,0.11600000000000002,0.017142857142857147
10,0.19105058365758754,0.08326848249027234,0.10856031128404667,0.005836575875486361
11,0.20939289805269184,0.16792668957617407,0.10492554410080182,0.08865979381443297
12,0.142550911039657,0.1318327974276527,0.10075026795284023,0.009217577706323633
13,0.14029411764705885,0.12382352941176475,0.002647058823529469,0.008529411764705942
14,0.17031249999999998,0.06218749999999995,0.08843749999999997,0.18968749999999995
15,0.19916083916083924,0.14181818181818187,0.09874125874125879,0.2103496503496504
16,0.17839721254355398,0.05783972125435537,0.11126596980255513,0.033914053426248494
17,0.14891676168757134,0.11562143671607758,0.11265678449258842,0.16282782212086663
18,0.16960926193921852,0.1426917510853835,0.10159189580318381,0.19710564399421132
19,0.2164804469273743,0.12681564245810056,0.10977653631284919,0.014245810055865938
20,0.17003058103975538,0.10621814475025489,0.09255861365953114,0.18572884811416926
21,0.14920634920634918,0.15674603174603172,0.09444444444444444,0.20198412698412693
22,0.13171759747102219,0.1384615384615385,0.08219178082191787,0.21475237091675453
23,0.19630314232902032,0.11959334565619224,0.09149722735674677,0.20110905730129391
24,0.20383036935704507,0.16114911080711353,0.09247606019151844,0.2404924760601915
25,0.1991091314031181,0.11559020044543433,0.09086859688195995,0.21269487750556798
26,0.18189655172413793,0.10603448275862071,0.0806896551724138,0.22362068965517246
27,0.15624489795918367,0.10497959183673473,0.07542857142857147,0.23624489795918371
28,0.18704177323103152,0.08815004262574591,0.08439897698209715,0.20699062233589088
29,0.20646352723915046,0.06518928901200365,0.11154201292705443,0.21421975992613107
30,0.19460539460539455,0.0691308691308691,0.09490509490509488,0.2151848151848151
31,0.16644295302013418,0.13449664429530198,0.08268456375838924,0.22120805369127514
32,0.18664886515353807,0.04138851802403205,-0.006141522029372482,0.0021361815754339154
33,0.2004778972520908,0.016248506571087208,-0.007646356033452784,0.0
34,0.1959183673469388,0.04854994629430722,-0.002577873254564955,0.041031149301825984
35,0.1435843054082715,0.11346765641569463,0.09395546129374341,0.20381760339342528
36,0.15619834710743807,0.05371900826446285,0.09752066115702485,0.20220385674931132
37,0.17513089005235602,0.08376963350785335,0.09293193717277488,0.22958115183246072
38,0.09372093023255812,0.07604651162790695,-0.005581395348837237,0.2337209302325581
39,0.07142857142857144,0.07698412698412697,-0.007341269841269815,0.21329365079365079
40,0.13738977072310404,0.073015873015873,0.08941798941798942,0.21587301587301583
41,0.15147928994082838,0.06461538461538459,0.09633136094674555,0.21372781065088758
42,0.16898079763663215,0.09453471196454943,0.0818316100443131,0.18966026587887735
43,0.08562197092084003,0.09822294022617124,0.06946688206785137,0.19224555735056542
44,0.07927272727272723,0.06145454545454539,0.09636363636363632,0.22036363636363632
45,0.1272727272727273,0.04123376623376625,0.11006493506493509,0.19870129870129868
46,0.018897637795275556,0.0532283464566929,0.08409448818897633,0.17984251968503934
47,0.019273301737756654,0.049289099526066305,0.10616113744075825,0.010742496050552863
48,0.13797216699801187,0.06202783300198802,0.10178926441351883,-0.016699801192843
49,0.1719438877755511,0.15551102204408823,0.011222444889779571,0.20761523046092184
50,0.1420393559928444,0.14740608228980323,-0.00322003577817529,0.1992844364937388
51,0.11111111111111105,0.0827886710239651,0.08496732026143787,0.23572984749455334
52,0.14972067039106143,0.05698324022346366,0.06554934823091248,0.19106145251396647
53,0.21786407766990293,0.07145631067961167,0.0776699029126214,0.1887378640776699
54,0.2603773584905661,0.12506738544474397,-0.01132075471698113,0.029110512129380074
