,age,fix,rexp,lt,entrophy,ld
0,-0.004146341463414571,0.009268292682926838,0.0051219512195122,0.0434146341463415,0.02658536585365856,0.05146341463414639
1,-0.003220035778175356,-0.007692307692307732,0.0010733452593917336,0.12826475849731658,0.05348837209302319,0.056529516994633246
2,0.009203722854188223,0.0022750775594622573,0.054808686659772454,0.025129265770423913,0.01882109617373313,0.13485005170630812
3,0.008354708684499834,0.0005130084279956204,0.10670575302308541,0.04470502015390256,0.012751923781604991,0.08127519237816053
4,0.019909128459314297,0.0016522098306484211,0.009500206526228783,0.05757951259809992,0.015861214374225496,0.1232548533663775
5,0.0043373493975903624,0.0383132530120482,-0.005060240963855422,0.10650602409638552,0.010602409638554234,0.18686746987951805
6,0.008695652173913038,0.002741020793950866,0.0005671077504726174,0.05293005671077507,0.06531190926275994,0.02797731568998112
7,0.010004349717268334,-0.0019138755980861565,0.0627229230100043,0.14545454545454542,0.07429317094388861,0.1074380165289256
8,0.00559852670349914,-0.004640883977900479,0.05871086556169436,0.17274401473296508,0.08287292817679563,0.05856353591160226
9,-0.0025196850393701233,0.0070078740157479835,0.04944881889763775,0.09535433070866137,0.030629921259842475,0.049527559055118076
10,-0.0052781740370898556,0.0018544935805991259,0.00741797432239657,0.16205420827389447,0.01426533523537803,0.02767475035663338
11,0.013708019191226838,0.006716929403701122,0.004934886908841629,0.33776559287182994,0.015352981494174056,0.03029472241261135
12,0.011886662059433385,0.006496199032481042,0.0056668970283345384,0.31209398756046997,0.00995162404975818,0.006772633033863218
13,0.004257835600236515,0.0011827321111768097,0.0008279124778237668,0.3428740390301596,0.004139562389118834,0.007924305144884647
14,0.0020030045067601643,0.0023034551827741945,0.003505257886830271,0.3451176765147722,0.010615923885828748,0.017926890335503275
15,-0.0032040472175379974,0.002529510961214121,-0.00286677908937607,0.28887015177065756,0.08701517706576725,0.034232715008431655
16,0.009189189189189206,0.006126126126126175,0.004684684684684704,0.33225225225225224,0.01009009009009012,0.024864864864864878
17,0.005850091407678249,0.004996953077391853,0.001096892138939687,0.29055453991468616,0.01401584399756246,0.02169408897014018
18,-0.008815991799077393,-0.002050230650948226,-0.0014351614556637581,0.2946181445412609,0.00707329574577138,0.010148641722193718
19,-0.0006018054162487907,-0.003309929789368127,-0.0001003009027081614,0.2898696088264794,0.005015045135406205,0.007422266800401189
20,0.010056497175141278,0.008022598870056496,0.006214689265536722,0.19355932203389833,0.21706214689265538,0.011638418079096047
21,0.005092297899427156,0.007511139401655043,-0.001782304264799439,0.25945257797581156,0.19796308084022918,0.007256524506683681
22,0.011638591117917318,0.006278713629402732,0.0006125574272587642,0.26477794793261866,0.18943338437978557,0.023277182235834616
23,0.028689370485036125,-0.005985552115583071,0.0008255933952528549,0.23095975232198143,0.19958720330237362,0.03591331269349847
24,0.02155477031802122,-0.0028268551236748873,-0.001943462897526471,0.20406360424028272,0.20494699646643114,0.03127208480565373
25,0.093213296398892,0.004847645429362913,-0.0024930747922437212,0.2376731301939059,0.1980609418282549,0.01786703601108035
26,0.0041753653444676075,0.009324982602644383,0.001670146137787021,0.2713987473903966,0.09714683368128044,0.025608907446068186
27,-0.007948094079480961,0.003244120032441189,-0.004055150040551481,0.30721816707218164,0.01265206812652071,0.016545012165450144
28,0.0004882017900732505,0.005532953620829973,-0.0008136696501220397,0.14255492270138329,0.10724165988608628,0.04247355573637104
29,0.09487951807228916,0.001957831325301207,0.0,0.0855421686746988,0.12048192771084336,0.03960843373493976
30,0.0113314447592068,0.0049575070821529675,0.0014164305949008194,0.27507082152974505,0.010339943342776192,0.027337110481586425
31,-0.001003134796238303,-0.002884012539184999,0.0007523510971786385,0.3028213166144201,0.013040752351097163,-0.004012539184953012
32,0.003710353081986817,0.004308797127468567,0.0002393776181926821,0.2928785158587672,0.01041292639138236,0.0069419509275882255
33,0.013168187744458937,0.001825293350717061,-0.00013037809647979958,0.2679269882659713,0.0059973924380704036,0.015384615384615375
34,0.004946413849958841,-0.0008244023083264107,0.0011541632316570904,0.17345424567188794,0.007089859851607638,0.022258862324814555
35,0.006587837837837829,0.0003378378378377844,0.0033783783783783773,0.23260135135135132,0.006756756756756732,0.017567567567567544
36,0.012519561815336444,-0.0010954616588419563,0.001251956181533642,0.24710485133020343,0.012989045383411568,0.033646322378716745
37,0.04808510638297878,0.003687943262411375,0.004397163120567394,0.27361702127659576,0.03021276595744682,0.046382978723404286
38,0.0021603183627060705,-0.0004548038658328757,0.002615122228538924,0.2308129619101762,0.02194428652643543,0.024900511654349013
39,0.013397129186602874,-0.001913875598086112,0.005194805194805219,0.2401913875598086,0.029938482570061507,0.040601503759398486
40,0.017787913340935012,0.00022805017103764147,0.0011402508551881408,0.23010262257696695,0.013683010262257734,0.0547320410490308
41,0.023602484472049667,0.0016563146997929268,0.0004140786749482261,0.2320910973084886,0.008695652173913038,0.019875776397515522
42,0.01804123711340211,0.0008591065292096189,-0.0017182130584192379,0.1785223367697595,0.004982817869415812,0.014776632302405534
43,0.0185483870967742,0.0009216589861751334,0.0010368663594470195,0.21301843317972352,0.02384792626728114,0.02661290322580645
44,0.010526315789473628,0.002903811252268551,0.0027828191167573292,0.2546884452510586,0.030006049606775508,0.025771324863883803
45,-0.009583858764186659,0.0007566204287515532,-0.0007566204287515977,0.19268600252206808,0.00252206809583857,0.00731399747793191
46,0.009302325581395366,0.0016415868673050893,0.0016415868673050893,0.20793433652530782,0.0076607387140902984,0.013406292749658034
47,0.0067536454336147855,-0.0035303146584803715,0.00306983883346128,0.15640828856485037,0.010590943975441358,0.005679201841903336
48,0.001689189189189233,-0.0010135135135135088,-0.00016891891891890332,0.2096283783783784,0.007094594594594628,0.00557432432432432
49,0.009724473257698518,0.0008103727714748654,0.004051863857374371,0.23014586709886548,0.0205834683954619,0.030794165316045376
50,0.034403997144896524,0.002426837972876528,0.0082798001427552,0.19357601713062103,0.009421841541755894,0.08051391862955033
51,0.03741176470588239,0.04470588235294122,0.002000000000000046,0.2135294117647059,0.012352941176470632,0.09341176470588239
52,0.019796954314720772,0.06243654822335023,0.1656091370558375,0.22703045685279183,0.04048223350253801,0.11776649746192887
53,0.10693069306930698,-0.007755775577557711,-0.0019801980198019377,0.26122112211221127,0.0009900990099010354,0.09273927392739278
