,ld,lt,rexp,fix,entrophy,age
0,0.10512195121951218,-0.004390243902439028,0.009756097560975618,0.016829268292682876,0.019512195121951147,-0.0004878048780487809
1,0.050626118067978565,0.1762075134168158,0.04883720930232564,-0.0026833631484793675,0.07316636851520578,0.009838998211091266
2,0.10341261633919334,0.034436401240951334,0.09596690796277148,0.006204756980351611,0.11261633919338154,0.007549120992761127
3,0.01744228655185054,0.12312202271894472,0.019421033345547855,0.00300476364968858,0.030047636496885334,-0.0013924514474165984
4,0.1681123502684841,0.002313093762907914,0.005782734407269752,0.0012391573729863881,0.025196199917389528,0.0018174308137133722
5,0.1371084337349398,0.07626506024096391,0.008072289156626545,-0.00012048192771081378,0.016024096385542207,0.0014457831325301652
6,0.024291115311909306,0.004442344045368673,0.004442344045368673,0.0021739130434782926,0.1415879017013233,0.004820415879017048
7,0.019921705089169194,0.05071770334928234,0.007220530665506741,-8.699434536754146e-05,0.07107438016528929,0.004436711613745148
8,0.028066298342541485,0.07255985267034992,0.017163904235727466,0.002283609576427281,0.0668139963167588,0.01856353591160227
9,0.04787401574803145,0.12157480314960627,0.02228346456692909,0.0010236220472440438,0.07385826771653536,0.006062992125984179
10,0.006276747503566371,0.08288159771754641,0.041797432239657706,-0.009415121255349445,0.07403708987161203,0.01711840228245367
11,4.4408920985006264e-17,0.27621658670322147,-0.0009595613433858397,-0.00438656614119255,0.03920493488690888,-0.0016449623029471728
12,0.19143054595715275,0.22100898410504496,0.00013821700069112098,0.10172771250863857,0.15245335176226676,0.17194194885970976
13,0.04872856298048489,0.291425192193968,0.017859254878769937,0.003784742755765791,0.11200473092844472,0.11224127735068008
14,0.08102153229844763,0.2558838257386079,0.01582373560340513,0.0016024036054081091,0.06730095142714072,0.14191286930395594
15,0.07841483979763916,0.29224283305227666,0.006070826306914068,0.003372681281618939,0.09274873524451946,0.0008431703204047514
16,0.14594594594594595,0.22648648648648653,0.009369369369369385,-0.0009009009009008917,0.1484684684684685,0.14054054054054058
17,0.1191956124314442,0.2383912248628884,0.0035344302254722627,-0.006459475929311398,0.08957952468007309,0.003900060938452121
18,0.1268067657611481,0.21619682214249097,0.0014351614556637581,-0.0019477191184009035,0.012301383905689356,-0.0003075345976423005
19,0.16108324974924773,0.16970912738214644,0.023169508525576733,0.10621865596790367,0.12306920762286858,0.14854563691073217
20,0.07999999999999999,0.03175141242937853,0.0003389830508474079,0.10451977401129939,0.20022598870056493,0.08892655367231636
21,0.019223424570337388,0.27905792488860603,-0.0011457670273710807,0.0015276893698281668,0.19478039465308722,0.009548058561425866
22,0.08437978560490045,0.26539050535987746,0.011791730474731987,0.086676875957121,0.19494640122511483,0.16676875957120982
23,0.03818369453044377,0.23075335397316818,-0.0020639834881320818,0.0004127966976264164,0.19112487100103198,0.021465428276573783
24,0.005300353356890497,0.2277385159010601,-0.000706713780918733,-0.0010600706713780994,0.19310954063604244,0.00653710247349828
25,0.02077562326869804,0.2732686980609419,0.004016620498614953,0.0005540166204985875,0.21094182825484764,0.010526315789473651
26,0.013500347947112013,0.044676409185803734,0.06471816283924844,0.00403618649965205,0.08420320111343074,0.004592901878914391
27,0.1328467153284672,0.24006488240064883,0.016058394160583946,-0.0048661800486617945,0.18718572587185725,0.12668288726682891
28,0.018388934092758324,0.19479251423921887,0.0014646053702196626,0.0006509357200976229,0.1554109031733116,0.0100895036615134
29,0.05978915662650604,0.05496987951807233,0.01219879518072291,-0.0010542168674698483,0.17183734939759038,0.1376506024096386
30,0.005665722379603388,0.17563739376770535,0.0356940509915014,0.0,0.03555240793201133,0.006373937677053809
31,-0.001755485893416875,0.020188087774294726,0.03021943573667716,-0.00025078369905950915,0.05617554858934173,0.003761755485893481
32,0.16732495511669662,0.2548174745661281,0.012447636146020357,-0.001077199281867136,0.14470377019748654,0.17953321364452424
33,0.1946544980443285,0.006649282920469313,0.23481095176010425,0.08318122555410686,0.09361147327249017,0.0009126466753585083
34,0.008408903544929958,0.05754328112118714,0.021434460016488056,-0.0021434460016487742,0.03215169002473208,0.005770816158285253
35,0.0010135135135134865,0.0680743243243243,-0.001520270270270263,0.007432432432432412,0.11942567567567566,-0.0011824324324324564
36,0.13411580594679182,0.12597809076682312,0.00187793427230043,-0.0023474178403756207,0.17449139280125192,0.02488262910798118
37,0.004113475177304937,0.03489361702127658,0.024539007092198584,-0.009503546099290739,0.03361702127659576,0.003120567375886507
38,0.010801591813530376,-0.006253553155201863,0.039113132461625885,-0.005457646389994375,0.053325753268902765,0.00045480386583283126
39,0.03349282296650722,0.02706766917293235,0.0,-0.003691045796308945,0.048530416951469604,-0.002050580997949414
40,0.012770809578107233,0.13546180159635127,0.031014823261117486,-0.011174458380843744,0.05108323831242878,0.02280501710376286
41,0.16645962732919256,0.2070393374741201,0.01904761904761909,0.012008281573499003,0.03933747412008284,0.1768115942028986
42,0.02989690721649485,0.013573883161512068,0.006872852233676974,0.005670103092783485,0.03178694158075601,0.007216494845360843
43,-0.00288018433179722,0.0751152073732719,-0.003110599078341014,2.2204460492503132e-17,0.03870967741935487,0.0009216589861751334
44,0.014882032667876554,0.020931639443436123,0.0584392014519056,0.015849969751966085,0.07162734422262548,0.04500907441016331
45,0.0007566204287516199,0.19596469104665828,-0.002269861286254682,-0.0012610340479192405,0.012358133669609117,0.0032786885245901674
46,0.02352941176470593,0.16662106703146376,-0.00218878248974006,0.001094391244870052,0.0016415868673050672,-0.008755129958960306
47,-4.4408920985006264e-17,0.008288564850345348,-0.00030698388334613467,-0.004297774366845752,0.025326170376055245,0.002455871066768989
48,0.003209459459459452,0.1456081081081081,0.004898648648648663,-0.0006756756756757021,0.013006756756756754,-0.0006756756756757021
