,fix,nuc,lt,ns,ld,exp,ndev,nd,age,entrophy,la
0,-0.0036714975845410615,-0.013719806763285037,-0.013526570048309173,-0.0013526570048308928,-0.004637681159420292,-0.001545893719806779,-0.004444444444444429,-0.025700483091787473,-0.01758454106280192,0.0017391304347825986,-0.009661835748792268
1,0.00015444015444014968,-0.02332046332046329,-0.00030888030888029936,0.0004633204633204491,-0.001544401544401519,-0.00108108108108107,-0.001081081081081048,-0.03150579150579147,-0.0004633204633204491,-0.017142857142857126,-0.03320463320463318
2,0.0013442867811799708,0.0022404779686332477,0.0029873039581777006,0.0011949215832710801,-0.038386855862584036,-0.004032860343539979,0.00941000746825984,-0.009708737864077666,-0.0020911127707244235,-0.016579536967886478,-0.03883495145631073
3,0.0024875621890547038,0.00410447761194026,0.0026119402985074424,-0.0012437810945273853,-0.038059701492537346,0.0013681592039800794,0.0029850746268656357,-0.009825870646766188,-0.0017412935323383172,-0.018283582089552254,-0.03146766169154232
4,0.0023424428332403657,0.003234802007808124,-0.0007808142777467886,0.0003346346904629094,-0.02308979364194088,0.0031232571109871543,-0.009258226436140582,0.003792526491912973,0.009146681539319523,0.001115448968209698,-0.021305075292805387
5,-0.007424812030075234,-0.005733082706766979,-0.0001879699248120925,-0.0008458646616541943,-0.009304511278195515,0.0010338345864661313,-0.02030075187969931,0.008364661654135297,0.0016917293233082332,-0.025187969924812093,-0.023496240601503814
6,-0.0014124293785311437,-0.00932203389830515,0.0021892655367231396,-0.00035310734463280815,-0.009745762711864447,-0.0033192090395480767,-0.014406779661017,-0.0072740112994350795,0.028389830508474524,-0.000776836158192129,-0.016242937853107355
7,0.0004838221953431976,-0.00556395524644695,0.008345932869670402,0.0007862110674327294,-0.0035681886906561823,-0.002116722104626567,0.0007862110674327072,0.01451466586029635,0.06676746295736317,0.03162987602056242,-0.009374055034774731
8,0.0009083402146985442,-0.008670520231213886,0.00016515276630881814,0.0032204789430222204,-0.014698596201486414,0.0008257638315441352,-0.0016515276630883814,0.0237819983484723,0.015194054500412845,0.018497109826589565,-0.016597853014038023
9,-0.0005390835579514475,-0.0008984725965857532,0.010422282120395376,-0.0017969451931715286,-0.0364779874213836,0.0010781671159030282,-0.00017969451931709735,-0.00413297394429466,0.0023360287511231316,-0.005750224618149091,-0.01832884097035039
10,0.00017953321364447828,0.004847396768402112,-0.017773788150807945,-0.000538599640933568,-0.018491921005386058,0.001077199281867136,-0.0030520646319569743,0.0053859964093356805,0.007001795332136407,0.007540394973069975,-0.017414721723518923
11,0.0022075055187637414,0.016335540838852046,0.052244297277409826,-0.00014716703458426129,-0.012509197939661588,0.004415011037527528,0.0008830022075054789,0.015305371596762285,0.016188373804267808,0.03517292126563647,-0.0029433406916851146
12,0.0008308605341246445,0.012344213649851676,0.0036795252225519715,0.0005934718100890412,-0.011988130563798194,-0.0017804154302670573,0.0016617210682492666,0.017685459940652848,0.021839762611276004,0.03477744807121665,-0.017685459940652827
13,0.0006448641179179982,0.00036849378166741164,-0.007093505297098135,9.212344541682515e-05,-0.01612160294795024,0.011146936895439863,0.0011054813450022572,0.007001381851681221,0.01326577614002764,0.0011976047904191268,-9.212344541689176e-05
14,-0.0026755852842809125,0.004968944099378936,-0.004968944099378847,-0.000573339703774467,-0.0043956043956043574,0.005351170568561913,-0.0012422360248446785,0.012422360248447228,0.00611562350692787,0.015097945532728207,0.007644529383659848
15,0.000974025974026027,0.002489177489177541,0.007142857142857206,-0.0016233766233765933,-0.011147186147186105,0.00043290043290049595,0.004004329004329077,0.004112554112554156,0.010173160173160233,0.030844155844155896,-0.007683982683982626
16,-0.0027791087685672842,-0.01264973646382359,0.008049832295160587,-0.00019166267369423727,-0.018016291327263966,-0.009199808337326254,-0.012841399137517895,0.010541447053186447,0.005749880210828983,0.009678965021562092,-0.021274556780067
