,fix,lt,age,ld,rexp,entrophy
0,0.01658536585365855,0.0321951219512195,0.0102439024390244,0.04926829268292676,0.004878048780487809,0.04414634146341458
1,0.0014311270125223706,0.0064400715563506464,0.002146690518783556,0.02808586762075138,-0.005187835420393539,0.029338103756708422
2,0.011995863495346449,0.005377456049638063,0.0056876938986556436,0.03133402275077557,0.0009307135470527417,0.0781799379524302
3,-0.0029314767314034818,0.027116159765481828,-0.0001465738365702185,0.029681201905459843,0.004250641260534959,0.04770978380359103
4,-2.2204460492503132e-17,0.02817017761255678,0.0034696406443617935,0.041057414291615,0.008426270136307302,0.039239983477901676
5,0.002409638554216853,0.018915662650602384,0.014698795180722857,0.040722891566265004,0.008313253012048171,0.046746987951807185
6,0.0024574669187145347,0.013894139886578439,0.004442344045368607,0.023913043478260843,0.0024574669187145347,0.05236294896030247
7,-0.008177468464549786,0.016441931274467157,0.0017398869073510514,0.029839060461070033,-0.0010439321444106308,0.04575902566333188
8,-0.003093922651933667,0.020478821362799306,-0.00022099447513808103,0.025709023941068176,0.0007366482504604476,0.06128913443830577
9,-0.0014960629921259682,0.03519685039370084,0.0016535433070866468,0.020157480314960674,0.002913385826771675,0.04472440944881897
10,0.0019971469329529644,0.040513552068473666,-0.004707560627674701,0.032810271041369535,0.00513552068473615,0.03637660485021403
11,0.006854009595613375,0.08498971898560652,0.005346127484578434,0.005620287868402985,0.016175462645647686,0.047292666209732645
12,2.2204460492503132e-17,0.06869384934346927,-0.0004146510020732519,-0.0027643400138216644,0.012301313061506591,0.05127850725639253
13,0.004612655233589558,0.10916617386162034,0.0003548196333530429,0.0052040212891779625,0.011945594322885889,0.03418095801301002
14,0.009213820731096644,0.12929394091136703,-0.0015022533800701065,0.0005007511266900578,0.01291937906860292,0.03194792188282425
15,0.011129848229342354,0.08971332209106242,0.004215851602023646,-0.006913996627318686,0.007082630691399694,0.03844856661045535
16,0.00810810810810807,0.07279279279279276,-0.0007207207207207578,0.009729729729729675,0.0073873873873873345,0.028288288288288266
17,0.007312614259597794,0.07154174283973187,-0.002925045703839113,0.011700182815356498,0.0037781840341255314,0.03631931748933579
