,rexp,la,ndev,sexp,ld,ns,nuc,lt,age,exp,fix
0,0.019393939393939363,0.15696969696969693,0.00060606060606061,0.045454545454545414,0.054545454545454494,0.0024242424242423956,0.06909090909090905,0.045454545454545435,-0.00060606060606061,0.009696969696969671,-0.0018181818181818299
1,0.0,0.11851851851851854,-0.006734006734006703,0.020202020202020176,0.0,-0.0013468013468013406,-0.004040404040404022,0.009427609427609429,0.004040404040404022,0.0,0.0
2,0.020532319391635023,0.16045627376425858,-0.012927756653992373,-0.0106463878326996,-0.001520912547528508,0.010646387832699644,0.000760456273764265,0.0030418250950570826,0.005323193916349856,0.006083650190114098,-0.0015209125475284635
3,0.006565656565656552,0.19646464646464645,0.0,0.018686868686868686,0.004545454545454542,0.0,0.0,0.033333333333333326,0.022727272727272707,0.0,-0.003535353535353547
4,0.01929411764705884,0.17129411764705885,0.12611764705882353,0.02400000000000002,0.11858823529411766,0.00894117647058823,0.0,0.0023529411764706245,0.06447058823529413,0.11952941176470588,0.027294117647058823
5,-0.03705722070844688,0.064850136239782,0.0,0.003814713896457755,0.0,0.0,0.02561307901907357,-0.021798365122615813,0.0,0.0,-0.0021798365122615905
6,0.011764705882352944,0.16811145510835912,0.06687306501547985,0.10866873065015478,0.011764705882352944,0.0021671826625387024,0.020743034055727548,0.14520123839009288,0.009597523219814242,0.028173374613003066,0.0
7,-0.0049635036496350924,0.15854014598540142,0.057226277372262734,0.0017518248175182327,-0.0017518248175182993,0.0,-0.007883211678832169,0.12613138686131384,-0.0026277372262774267,0.008175182481751775,-0.0017518248175182993
8,0.004319654427645814,0.2393088552915767,0.030237580993520564,-0.0017278617710583255,-0.0012958963282936997,0.0038876889848812324,-0.012095032397408167,0.08120950323974085,-0.00518358531317491,-0.005183585313174932,0.0
9,0.040764331210191185,0.22356687898089178,0.014012738853503293,0.12929936305732492,0.00063694267515928,0.002547770700637009,0.02292993630573259,0.13121019108280263,0.0,0.01719745222929945,0.003821656050955502
10,-0.0014705882352941124,0.13774509803921567,0.017156862745098023,0.09019607843137252,-0.003921568627450989,-0.011274509803921594,-0.004411764705882337,0.05931372549019607,-0.002450980392156876,0.008333333333333304,-0.0019607843137254832
11,0.002448979591836675,0.10816326530612241,0.027346938775510154,0.03428571428571423,0.0,0.0,-0.0008163265306122769,0.0,0.0,-0.03142857142857147,0.0
12,0.015757575757575793,0.20969696969696977,0.027878787878787926,0.024848484848484877,0.00848484848484854,4.4408920985006264e-17,0.016969696969697034,0.019393939393939474,0.0072727272727273196,-0.005454545454545401,0.0
13,-0.007518796992481191,0.1511278195488722,0.00827067669172934,-0.016541353383458635,-0.00977443609022557,-0.0015037593984962515,2.2204460492503132e-17,-0.003759398496240607,-0.014285714285714258,-0.005263157894736814,-0.005263157894736836
14,0.0,0.14857142857142855,0.0,0.0035714285714285366,-0.0007142857142857118,0.0,-0.0035714285714285587,0.010714285714285676,-0.010714285714285742,0.00857142857142854,0.0014285714285714236
15,0.002005012531328276,0.1558897243107769,0.013032581453634062,0.002005012531328276,0.0,0.005513784461152848,0.01152882205513781,0.014035087719298223,0.013032581453634062,0.012030075187969901,-0.008020050125313306
16,0.0,0.16869009584664538,0.0,0.0,0.04089456869009585,0.0,0.0,0.0,0.03961661341853038,0.028753993610223638,0.0
17,-2.2204460492503132e-17,0.22678571428571423,0.0071428571428571175,0.07678571428571423,0.021428571428571352,0.016071428571428514,0.019642857142857094,0.021428571428571373,0.007142857142857095,0.05535714285714281,0.0
18,0.013651877133105849,0.24095563139931744,0.03276450511945397,0.10034129692832769,0.0047781569965870355,0.014334470989761127,0.003412969283276479,0.0716723549488055,0.03003412969283281,0.03412969283276455,0.008873720136518815
19,-0.009896907216494878,0.22268041237113398,0.025567010309278326,0.0894845360824742,-0.0024742268041237246,0.0020618556701030855,-0.00453608247422681,0.056082474226804103,0.015670103092783515,0.02350515463917522,0.0012371134020618512
