,nuc,entrophy,ndev,ns,exp,rexp,la,lt,fix,ld
0,0.0018518518518518823,0.0037037037037037203,-0.009259259259259222,0.0018518518518518823,5.551115123125783e-17,0.0092592592592593,0.025925925925925974,0.00925925925925929,0.003703703703703731,0.00555555555555558
1,0.027631578947368386,0.03684210526315788,0.0013157894736842036,0.0,0.003947368421052633,0.00657894736842104,0.09210526315789472,-0.010526315789473694,0.003947368421052611,0.021052631578947323
2,0.0071111111111110455,0.08711111111111106,0.008888888888888858,0.0,0.001777777777777745,0.006222222222222173,0.11822222222222219,0.05422222222222219,0.007999999999999962,0.009777777777777752
3,-0.008071748878923724,0.00807174887892379,0.062780269058296,0.024215246636771326,0.022421524663677174,0.01165919282511214,0.11121076233183862,-0.0017937219730941756,0.0008968609865471322,0.021524663677130084
4,0.03157894736842106,-0.013533834586466153,0.049624060150375945,0.004511278195488755,0.007518796992481214,0.01654135338345868,0.13834586466165416,0.024060150375939872,-0.004511278195488711,-0.0015037593984962294
5,-0.014159292035398252,-0.014159292035398252,-0.0017699115044247816,-0.019469026548672597,-0.008849557522123908,-0.008849557522123908,0.1575221238938053,0.0831858407079646,0.003539823008849563,-0.003539823008849563
6,0.05314685314685312,0.04335664335664333,0.005594405594405582,-0.001398601398601418,0.04195804195804191,0.030769230769230726,0.11188811188811185,0.10349650349650345,0.047552447552447516,0.10629370629370627
7,0.01004184100418406,-0.0066945606694561064,0.010878661087866082,-0.011715481171548126,-0.024267782426778274,-0.017573221757322212,-0.009205020920502127,0.035146443514644334,-0.0008368200836820217,0.07949790794979077
8,0.07063197026022303,0.09144981412639405,0.011152416356877314,0.023791821561338255,0.013382899628252742,0.0007434944237918017,0.14052044609665426,0.16877323420074347,-0.0037174721189591198,0.008921933085501843
9,0.0020942408376963817,0.008376963350785393,-0.005235602094240832,-0.00628272251308899,0.049214659685863894,0.007329842931937192,0.027225130890052386,0.03036649214659688,0.013612565445026203,0.001047120418848202
10,-0.011666666666666648,-0.016666666666666653,-0.006666666666666643,0.0,-0.01666666666666663,-0.004999999999999982,0.03333333333333335,0.0050000000000000044,0.0016666666666666607,-0.008333333333333304
11,-0.0033333333333333214,-0.0022222222222222144,-0.0033333333333333214,-0.009999999999999986,-0.013333333333333308,-0.004444444444444429,0.03222222222222226,0.0011111111111111293,-0.005555555555555536,-0.004444444444444429
12,-0.024999999999999956,-0.005952380952380931,-0.011904761904761885,-0.0011904761904761641,-0.004761904761904745,0.0011904761904762084,0.027380952380952395,0.06785714285714285,0.020238095238095256,0.06785714285714287
13,0.0234375,0.0,0.0171875,0.0546875,0.0140625,0.0046875,0.06875,0.078125,0.01875,0.078125
14,-0.01230769230769233,0.01076923076923073,-0.0030769230769231324,-0.02769230769230775,-0.004615384615384665,-0.0015384615384615552,0.11384615384615379,0.09846153846153842,0.007692307692307665,-0.006153846153846221
15,0.03749999999999996,0.022499999999999944,0.002499999999999969,0.004999999999999982,0.019999999999999973,-0.0025000000000000356,0.15249999999999997,0.057499999999999975,-0.005000000000000049,0.09499999999999995
16,-0.014285714285714258,0.07346938775510208,0.020408163265306166,0.032653061224489834,0.006122448979591843,0.014285714285714323,0.06938775510204087,0.06530612244897963,0.0,-0.0020408163265306146
17,0.0,-0.006896551724137945,0.0,-0.0034482758620689503,-0.017241379310344817,-0.010344827586206872,0.07413793103448277,0.10172413793103448,0.0034482758620689503,0.013793103448275867
18,0.02795698924731178,0.019354838709677403,-0.02795698924731187,0.015053763440860202,0.008602150537634402,0.010752688172043001,0.09677419354838704,0.13118279569892471,-0.012903225806451646,0.010752688172043001
19,-0.033333333333333284,-0.018518518518518445,-0.011111111111111049,0.0,0.0037037037037037424,-0.012962962962962931,0.06666666666666672,0.01296296296296302,0.007407407407407441,-0.012962962962962931
20,0.022556390977443618,0.010526315789473717,-0.007518796992481191,0.0030075187969925256,-0.0015037593984962073,-0.0030075187969924367,0.10075187969924815,-0.018045112781954864,-0.05563909774436086,-0.010526315789473651
21,-0.0197802197802198,0.05934065934065926,-0.0043956043956044025,0.00659340659340657,-0.01978021978021982,-0.02197802197802199,0.0637362637362637,-0.015384615384615418,-0.09450549450549453,-0.03736263736263741
22,-0.018918918918918948,0.021621621621621623,-0.005405405405405417,0.0,0.002702702702702697,0.0,0.127027027027027,0.002702702702702697,0.0,0.0
23,-0.007547169811320753,-0.004528301886792452,-0.005283018867924527,0.0,-0.018867924528301883,-0.049056603773584895,0.15999999999999998,-0.004528301886792452,-0.009056603773584904,-0.002264150943396226
24,0.05523255813953487,0.007558139534883712,0.0034883720930232397,0.0011627906976743984,-0.0005813953488372104,0.004069767441860472,0.19825581395348832,-2.2204460492503132e-17,0.012790697674418584,0.020930232558139483
25,0.0032000000000000028,-0.007200000000000007,0.0,0.0016000000000000014,-0.0040000000000000036,0.01200000000000001,0.1816,0.015200000000000014,-0.0040000000000000036,0.01120000000000001
26,0.07588932806324114,0.030830039525691744,0.012648221343873556,0.0007905138339921125,0.02371541501976291,0.011067193675889353,0.07114624505928857,0.02766798418972336,0.011067193675889398,0.033201581027668035
27,-0.012626262626262607,0.03333333333333337,-0.0015151515151514694,-0.00656565656565653,0.010101010101010121,-0.0050505050505049946,0.1772727272727273,0.01262626262626263,0.0,-0.005050505050505039
28,0.002054794520547909,-0.0013698630136986356,0.002054794520547909,-0.002739726027397271,0.0431506849315068,0.013013698630136971,0.09246575342465749,0.02397260273972599,-0.01506849315068497,0.030821917808219145
29,0.014285714285714323,0.10000000000000006,0.005102040816326569,0.0020408163265306367,0.010204081632653095,0.003061224489795977,0.08979591836734697,0.1071428571428572,0.0010204081632653405,0.03367346938775515
30,0.009137055837563435,0.0030456852791878263,0.012182741116751262,0.0,0.019289340101522813,0.009137055837563413,0.16954314720812183,0.0010152284263959198,-0.0020304568527918843,0.005076142131979666
31,0.03682983682983676,0.03682983682983676,0.0027972027972027248,0.0032634032634031975,0.02564102564102557,0.010722610722610649,0.14965034965034957,0.03449883449883444,0.0032634032634032196,0.04195804195804189
32,0.08834586466165409,0.050375939849624005,0.02593984962406006,0.03609022556390973,0.007518796992481147,0.008270676691729295,0.0890977443609022,0.06203007518796986,0.010902255639097701,0.00601503759398494
