,la,nuc,rexp,fix,entrophy,ns,lt,ndev,age
0,0.05163398692810459,0.015032679738562083,-0.005882352941176472,0.0,0.024183006535947717,0.0,0.04967320261437909,0.0,-0.009150326797385611
1,0.0,-0.014925373134328379,0.0,0.0,0.0,0.0,0.0,0.0,0.001990049751243772
2,0.012500000000000044,0.013750000000000063,0.04375000000000007,0.0,-0.002499999999999991,0.00750000000000004,0.01375000000000004,0.0,0.008750000000000058
3,0.030769230769230792,0.001398601398601418,-0.008391608391608374,0.0,2.2204460492503132e-17,-0.0013986013986013956,0.0447552447552448,0.009790209790209836,0.0
4,0.06153846153846152,0.0,0.0,0.0,0.0,0.0018099547511311932,0.032579185520361965,0.0,0.0
5,0.07589743589743587,0.0,0.0,0.0,0.0,0.004102564102564088,0.036923076923076927,0.0,0.0
6,0.11866666666666663,0.0,0.014666666666666606,0.0,0.0,0.0,0.10799999999999996,0.0,0.0
7,0.012280701754386026,0.01403508771929829,-0.005263157894736814,0.0,0.04561403508771935,0.0,0.012280701754386003,0.028070175438596533,0.0
8,-0.004411764705882315,-0.004411764705882315,-0.04264705882352939,0.0,-0.02205882352941173,0.0,-0.027941176470588202,0.04117647058823533,-0.007352941176470562
9,0.06315789473684208,0.018623481781376516,0.0,0.0,0.0,0.0,0.02105263157894739,0.0,-0.004048582995951433
10,0.004587155963302725,-0.008256880733944972,-0.003669724770642202,0.0,0.0,0.0,0.00183486238532109,0.0,0.0
11,0.0,0.0,0.023655913978494602,0.0,0.0,0.0,0.0,0.06021505376344087,0.0
12,0.007860262008733642,0.0,-0.006113537117903922,0.0,-0.0034934497816593744,0.007860262008733642,0.007860262008733642,0.0,0.0
13,0.0338842975206612,-0.008264462809917328,0.06611570247933889,0.0,0.06776859504132235,0.009917355371900905,0.028099173553719048,0.0074380165289256615,0.0
14,0.03055555555555558,0.0,2.2204460492503132e-17,0.0,0.06944444444444449,0.002777777777777857,0.01041666666666674,0.0,0.0
15,0.0,0.0,0.0,0.0,0.15961538461538458,0.0,0.0,0.0,0.0
16,0.0,0.0,-0.0063829787234042975,0.0,0.0,-0.008510638297872398,0.0,0.0,0.002127659574468055
17,0.0,0.0,0.0,0.0,0.0,0.12038834951456305,0.0,0.0,0.029126213592232976
18,0.029007633587786286,0.04122137404580153,-0.003053435114503822,0.0,0.03664122137404582,0.0,0.0,0.0,-0.001526717557251911
19,0.0,0.0,0.0,0.0,0.11975308641975305,0.0,0.0061728395061728,0.0,0.0
20,0.09230769230769227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.01935483870967738,0.000921658986175089,0.016589861751152048,0.0,0.0,0.0,0.0,0.010138248847926246,-0.0009216589861751112
22,0.09856459330143544,0.02392344497607657,0.003827751196172291,0.0,0.0,0.0,0.040191387559808646,0.0,0.0
23,0.11234567901234568,0.022222222222222233,-0.0024691358024691245,-0.014814814814814814,0.007407407407407418,0.0,0.08271604938271607,0.0,-0.00864197530864197
24,0.016393442622950838,0.019672131147540982,-0.0049180327868852515,0.0,-0.0032786885245901674,-0.006557377049180335,0.02295081967213113,-0.01311475409836067,0.05409836065573768
25,0.02289156626506026,-0.036144578313253,0.0,0.0,0.006024096385542155,0.0,0.0,0.0,0.024096385542168686
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06638297872340423
27,0.012698412698412764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03968253968253974
28,0.013872832369942167,-0.003468208092485581,-0.004624277456647419,0.0,0.024277456647398866,0.0,0.021965317919075123,0.0,-0.016184971098265933
29,0.04975609756097563,0.0,0.0,0.0,0.0029268292682926855,0.0,0.04878048780487809,0.030243902439024417,0.09853658536585366
30,-0.012060301507537674,0.008040201005025139,-0.01105527638190953,-0.010050251256281362,0.03316582914572865,0.0,0.0341708542713568,-0.0010050251256281228,0.04723618090452262
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005911330049261076,-0.005911330049261076
32,0.028880866425992725,-0.015884476534296078,0.0,0.0,0.01444043321299635,0.0,0.026714801444043278,0.0,0.0
33,0.04691358024691361,-0.01646090534979421,0.0049382716049382715,0.0,0.01316872427983542,0.0,0.06913580246913582,0.017283950617283984,0.0
34,0.07804878048780484,0.015609756097560944,-0.01560975609756099,0.01853658536585361,-0.005853658536585371,0.0,0.0029268292682926855,0.023414634146341394,0.039999999999999925
35,0.02125603864734298,0.046376811594202885,-0.011594202898550754,0.0019323671497584404,0.007729468599033784,0.02125603864734298,0.009661835748792268,0.012560386473429896,0.02028985507246377
36,0.030456852791878132,-4.4408920985006264e-17,0.01319796954314718,-0.004060913705583769,-0.005076142131979711,0.09644670050761414,0.03756345177664973,0.06497461928934008,0.0
37,-0.000803212851405588,0.0,0.0,0.0,0.0,0.03775100401606426,-0.007228915662650559,0.03775100401606426,0.02168674698795183
