,ld,fix,rexp,sexp,ndev,entrophy,age
0,0.054970760233918115,0.0,0.00277777777777779,0.002192982456140369,0.05687134502923981,0.03289473684210524,0.0035087719298245723
1,0.042290748898678454,0.0,0.00017621145374455694,-0.005462555066079266,0.05638766519823792,0.049691629955947184,0.01832599118942735
2,0.07762747138397508,0.0,0.002081165452653533,0.005827263267429839,0.017065556711758623,0.03579604578564002,0.018314255983350725
3,0.05300261096605743,0.0,0.00287206266318536,0.00287206266318536,0.012271540469973873,0.024804177545691884,0.01044386422976502
4,0.04147952443857335,0.0,0.002377807133421439,0.0047556142668428334,0.02192866578599737,0.02140026420079264,0.0060766182298547244
5,0.02496532593619971,0.0,-0.006102635228848819,-0.0058252427184465995,-0.0058252427184465995,0.019140083217753113,-0.003328710124826628
6,0.05622119815668196,0.0,0.00023041474654372784,0.0011520737327188391,-0.004838709677419395,0.027649769585253427,0.0046082949308755335
7,0.06734317343173435,0.0,0.0025830258302583344,0.006642066420664228,0.011992619926199266,0.01254612546125462,0.009963099630996309
8,0.06347554630593129,0.0,-0.0010405827263267665,0.003746097814776239,0.0035379812695108814,0.017689906347554584,0.002497398543184115
9,0.08071216617210683,0.0,-0.003165182987141435,0.008704253214638946,0.007121661721068229,0.019584569732937696,-0.002571711177052416
10,0.07840000000000003,0.0,-0.001200000000000001,0.002400000000000002,0.009400000000000009,0.03160000000000003,-0.008000000000000007
11,0.12350230414746548,0.0,0.0009216589861751556,0.003072196620583734,0.010599078341013857,0.020122887864823413,0.008294930875576067
12,0.03997501561524046,0.0,-0.002123672704559687,0.0011242973141786018,-0.002748282323547824,0.0162398500936914,0.0033728919425358938
13,0.0459627329192547,0.0,0.0008281573498964967,0.009109730848861308,0.01145617667356802,0.009937888198757783,0.0026224982746722247
14,0.03888433141919605,0.0,0.004593929450369116,0.003445447087776876,0.010828547990155845,0.02526661197703033,0.004429860541427355
15,0.09342629482071711,0.0,0.013745019920318713,0.018924302788844605,0.024701195219123485,0.032470119521912325,0.001195219123505975
16,0.08192968111201966,0.0,0.007195421095666421,0.029272281275551947,0.029926410466067054,0.01978740801308263,-0.0035977105478331773
17,0.1027696793002916,0.0,0.014431486880466516,0.020845481049562742,0.015743440233236195,0.007580174927113737,-0.0034985422740524408
18,0.08744326777609683,0.0,0.005143721633888054,0.0001512859304084513,0.032375189107413035,0.029500756429652063,-0.004992435703479558
19,0.08087774294670849,0.0,0.0025078369905956466,-0.0007836990595610826,0.0018808777429467627,0.02758620689655178,0.0026645768025078897
20,0.08539325842696628,0.0,0.013483146067415741,0.015955056179775308,0.036404494382022444,0.026741573033707854,0.005842696629213484
21,0.13163716814159296,0.0,4.4408920985006264e-17,0.0033185840707965044,0.007964601769911539,0.000884955752212413,-0.0011061946902654717
22,0.08695652173913042,0.0,0.011264822134387332,0.015217391304347783,0.18932806324110668,0.035573122529644216,0.004545454545454497
23,0.09076464746772588,0.0,0.017080436941410083,-0.0009930486593843657,0.008738828202581872,0.006554121151936409,0.0037735849056603323
