,entrophy,lt,ld,age,rexp,fix
0,0.029512195121951246,0.008536585365853666,0.07585365853658543,-0.002682926829268295,-0.0019512195121951237,0.0017073170731707332
1,0.015742397137745945,-0.005008944543828275,0.040608228980322035,0.0008944543828264706,0.0,0.0
2,0.12306101344364007,0.029162357807652462,0.06318510858324713,-0.0022750775594622573,0.03236814891416746,0.0033092037228541924
3,0.117478930010993,0.13147673140344446,0.05709050934408204,0.0018321729571271206,0.10553316233052394,-0.0014657383657017409
4,0.024783147459727383,0.007434944237918217,0.049731515902519605,-0.003221809169764578,-0.003965303593556358,-0.001156546881453946
5,0.03771084337349395,0.014337349397590349,0.0872289156626506,0.01975903614457828,0.004216867469879504,0.004216867469879459
6,0.10557655954631384,0.024291115311909327,0.016162570888468862,0.0034971644612476816,0.004253308128544475,0.0019848771266541164
7,0.07672901261418005,0.013919095258808144,0.024358416702914276,-0.00165289256198351,0.0013919095258807968,-0.0015658982166159463
8,0.11255985267034987,0.057532228360957616,0.020626151012891315,-0.004272559852670388,-0.0072928176795580505,0.0006629834254143318
9,0.031181102362204706,0.0322834645669291,0.020629921259842487,0.0014960629921259682,-0.0005511811023622526,-0.00031496062992129035
10,0.13452211126961483,0.13195435092724678,0.01911554921540659,0.041226818830242505,0.020399429386590583,0.012410841654778904
11,0.0301576422206991,0.20534612748457848,0.003427004797806732,0.0013708019191227105,0.00479780671692942,0.0012337217272104573
12,0.18700760193503804,0.11914305459571531,-0.0019350380096751607,0.0013821700069108988,0.0008293020041465704,0.005805114029025638
13,0.12678888231815494,0.07025428740390302,0.002720283855706662,0.0015375517445298525,0.011354228267297461,0.0009461856889414477
14,0.012218327491236924,0.2644967451176766,0.002503755633450222,-0.0040060090135202175,0.005608412618928438,0.0
15,0.1527824620573356,0.11568296795952782,0.06947723440134909,-0.003204047217537953,0.013153456998313672,0.007925801011804401
16,0.15729729729729727,0.11243243243243242,0.06972972972972971,-0.009369369369369385,-0.005585585585585617,0.001081081081081048
17,0.08580134064594762,0.13357708714198663,0.033881779402803215,-0.0003656307129798364,-0.018647166361974367,-0.009140767824497197
18,0.19507944643772424,0.20953357252690924,0.06222450025627877,0.00235776524859046,0.010763710917478186,0.0005125576627370565
19,0.17311935807422266,0.20802407221664992,0.0023069207622868682,0.005516549648946855,0.004312938816449341,0.0011033099297893755
20,0.20881355932203385,0.11265536723163834,0.004632768361581862,0.0053107344632767894,0.005762711864406711,0.11649717514124289
21,0.20038192234245705,0.0035646085295990117,-0.004073838319541645,0.004073838319541734,-0.0003819223424569973,-0.0006365372374283806
22,0.16003062787136296,0.06049004594180705,0.009647779479326157,-0.002297090352220521,0.0015313935681470214,0.08468606431852985
23,0.1913312693498452,0.0008255933952528549,0.008462332301341635,-0.0004127966976263719,0.12879256965944275,0.00041279669762643855
24,0.16501766784452296,0.0031802120141342983,0.008127208480565317,0.0026501766784452485,0.0021201413427561766,0.0
25,0.22105263157894733,0.004293628808864236,0.0074792243767312526,0.005124653739612173,-0.005401662049861522,-0.001246537396121905
26,0.1727209464161448,0.18622129436325685,0.009324982602644449,0.11245650661099518,-0.005427974947807867,0.0023660403618650295
27,0.22027575020275747,0.20843471208434713,0.01800486618004864,0.006488240064882378,0.05531224655312243,0.004703974047039728
28,0.23547599674532135,0.014808787632221243,0.011228641171684251,0.0024410089503661193,0.002603742880390536,0.00048820179007318386
29,0.15692771084337348,0.03765060240963851,0.0022590361445783192,-0.0010542168674699149,0.007228915662650581,-0.0003012048192771122
30,0.024079320113314394,0.07294617563739374,0.005807365439093437,0.0007082152974503764,-0.0031161473087819138,0.0
31,0.0396238244514107,0.07034482758620694,-0.0025078369905955577,-0.005768025078369865,0.0015047021943574324,-0.001003134796238192
32,0.04536205864751648,0.08210652304009576,-0.0008378216636744318,2.2204460492503132e-17,0.008497905445840814,0.005266307600239384
33,0.13533246414602348,0.0036505867014341884,0.003911342894393721,0.0016949152542373059,-0.006127770534550203,0.008344198174706663
34,0.13932399010717228,0.033470733718054424,-0.007089859851607571,-0.0008244023083264773,-0.013685078318219279,-0.00016488046166529546
35,0.025168918918918946,0.04003378378378379,0.0008445945945946276,0.010135135135135132,-0.015033783783783772,0.0
36,0.2131455399061033,0.022848200312989085,0.016431924882629123,0.004851330203442905,0.012050078247261365,0.0014084507042253724
37,0.033049645390070846,0.011631205673758815,0.013758865248226892,-0.0005673758865248236,0.0076595744680850505,-0.00028368794326243395
