,nd,age,lt,ndev,sexp,rexp,la,ns,ld,fix,nuc
0,0.0,0.01202185792349728,0.025683060109289647,0.0005464480874316946,0.03551912568306015,-0.0005464480874316946,0.1497267759562842,0.0,-0.0010928961748633893,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.2090592334494774,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.006896551724137901,0.0,0.2383141762452107,0.00842911877394632,0.0,0.0,0.020689655172413723
3,0.0,0.0,0.0,0.0,0.0,0.0,0.1874762808349146,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.18644067796610164,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.1451403887688985,0.0,0.0,0.0,0.0
6,0.0,0.023090586145648274,0.0,0.0,0.0,0.0,0.15772646536412072,0.0,0.0,0.0,0.0
7,0.003552397868561319,0.004262877442273605,-0.0024866785079928457,0.03232682060390768,-0.007815275310834768,0.02024866785079933,0.1310834813499112,0.011012433392540011,-0.01314387211367669,2.2204460492503132e-17,0.016341030195381932
8,0.0,0.0,0.0,0.0,0.0,0.0,0.20712945590994378,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.1971383147853736,0.0,0.0,0.0,0.0
10,0.0,0.022727272727272752,0.0,0.0,0.0,0.0,0.15419580419580423,0.0,0.0,0.0,0.0
11,0.01594827586206895,-0.0008620689655173041,0.0,0.0,0.0,0.0,0.10086206896551717,0.0,0.0,0.0,0.0
12,0.006060606060606033,0.006060606060606033,0.0,0.0,0.020046620046620035,0.0,0.12307692307692306,0.0,0.0,0.0,0.011188811188811165
13,0.0,0.0,0.0,0.0,0.0,0.0,0.10054054054054051,0.0,0.0,0.0,0.0
14,0.025510204081632647,0.02448979591836733,0.0005102040816326481,0.0,0.0,0.0,0.14234693877551022,-0.0025510204081632625,0.005102040816326525,0.0035714285714285366,0.0
15,0.019627749576988117,-0.0016920473773265998,0.0084602368866328,0.013874788494077816,-0.0010152284263959422,0.014213197969543123,0.0913705583756345,-0.007783417935702208,0.029780033840947562,0.0,0.017597292724196256
16,0.0,0.014354066985645942,0.00797448165869219,0.12472089314194576,0.05933014354066986,0.0,0.12185007974481658,0.0,0.0,0.0,0.009569377990430627
17,0.0,0.0,0.007637231503579955,0.05918854415274464,0.03770883054892602,0.0,0.15035799522673027,0.0,0.0,0.0,0.0019093078758949833
18,0.0,0.006027397260273948,0.0,0.0032876712328766987,0.04712328767123284,-0.001095890410958944,0.14082191780821915,0.0,0.009315068493150646,0.0,-0.0021917808219178436
19,0.0,0.0,0.0,0.0,0.0,0.0,0.23035714285714287,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.031195840554592746,0.054072790294627394,0.004852686308492227,0.147313691507799,0.0,0.03882149046793763,0.0,0.0027729636048527294
21,0.0,0.0,0.0,0.0,0.0,0.0,0.21573033707865172,0.0,0.0,0.0,0.0
