,ld,exp,age,nuc,rexp,la,ns,lt,entrophy,ndev
0,0.06192170818505336,0.0007117437722419905,-0.006405693950177959,-0.014234875444839857,0.00996441281138789,0.039145907473309594,-0.004270462633451944,0.00854092526690393,-0.012811387900355853,0.001423487544483981
1,0.011049723756906072,0.004051565377532218,-0.0069981583793738535,0.006998158379373831,0.0018416206261510082,0.007366482504604055,0.0033149171270718146,-0.0007366482504604033,-0.009576427255985264,0.0
2,0.013181818181818138,0.003636363636363571,0.013181818181818138,0.02181818181818178,0.006818181818181746,0.06999999999999992,0.0027272727272726893,0.007727272727272694,0.003636363636363593,0.00045454545454544083
3,0.022996515679442518,0.009059233449477367,-0.018815331010452963,-0.02369337979094075,-0.005574912891986039,0.00766550522648084,-0.0013937282229965042,0.002090592334494801,0.004878048780487832,0.0
4,0.02261904761904756,-0.011904761904761973,0.01130952380952377,0.023214285714285632,-0.008928571428571508,0.01904761904761898,0.0023809523809523725,-0.022023809523809577,0.008333333333333304,0.0005952380952380931
5,-0.005747126436781547,-0.018965517241379248,-0.01781609195402294,0.019540229885057502,0.018390804597701215,0.062068965517241434,0.0011494252873563316,0.005747126436781658,0.0022988505747126853,0.0
6,0.06292134831460669,0.017977528089887618,0.04269662921348312,0.0022471910112359162,0.02752808988764044,0.07303370786516852,0.006741573033707838,0.027528089887640394,0.017415730337078595,-0.004494382022471965
7,0.0010989010989010729,-0.009890109890109921,-0.014835164835164848,-0.023076923076923106,-0.006043956043956067,0.06428571428571428,-0.003296703296703285,-0.03791208791208793,-0.00494505494505495,-0.01593406593406599
8,0.03542673107890506,0.005475040257648977,0.015136876006441268,0.01642512077294689,0.021578099838969456,0.10789049919484706,-0.0009661835748792091,0.023832528180354307,0.007729468599033851,0.0022544283413848732
9,0.02021276595744679,0.0007092198581560405,0.030851063829787216,0.024113475177304954,0.0031914893617021045,0.027304964539007083,-0.0024822695035461306,0.03049645390070921,0.006028368794326245,-0.0031914893617021266
10,0.017813765182186247,-0.0032388663967611196,0.008906882591093157,-0.004858299595141657,0.014574898785425127,0.0987854251012146,-0.012145748987854232,-0.017813765182186227,0.006477732793522306,0.0032388663967611864
11,0.03218390804597708,0.03103448275862075,-0.001149425287356265,-0.005747126436781569,0.01264367816091958,0.13218390804597707,0.002298850574712663,0.00919540229885063,0.00919540229885063,0.018390804597701194
