,nuc,entrophy,ndev,ns,exp,rexp,la,lt,fix,ld
0,0.011111111111111117,0.016666666666666673,0.0,0.0,0.020370370370370372,0.018518518518518535,0.1296296296296296,0.0074074074074073955,0.0018518518518518602,0.016666666666666673
1,-0.01578947368421051,-0.002631578947368385,-0.0013157894736842036,0.0,-0.0013157894736841812,-0.003947368421052611,0.16184210526315793,0.0013157894736842257,-0.01578947368421051,0.007894736842105333
2,0.020444444444444397,0.046222222222222234,0.009777777777777752,0.0,0.0,0.0,0.09333333333333331,0.012444444444444435,0.018666666666666654,-2.2204460492503132e-17
3,0.05739910313901349,0.01165919282511214,0.0071748878923767025,0.01883408071748882,0.009865470852017989,0.008071748878923812,0.12466367713004489,0.01524663677130047,0.0035874439461883734,0.031390134529148
4,0.03759398496240605,-0.004511278195488688,0.048120300751879744,-0.012030075187969901,0.016541353383458655,0.0060150375939849845,0.10075187969924812,0.01954887218045114,0.0015037593984962739,4.4408920985006264e-17
5,-0.01061946902654869,0.005309734513274345,-0.005309734513274345,0.0,0.023008849557522137,-0.01238938053097347,0.15221238938053097,0.11327433628318581,-0.003539823008849563,0.038938053097345146
6,-0.0013986013986013734,0.015384615384615418,0.008391608391608418,-0.00979020979020977,0.02517482517482521,-0.0013986013986013513,0.08111888111888114,0.06013986013986019,0.013986013986014045,0.07272727272727272
7,0.023430962343096273,-0.002510460251045954,-0.0008368200836819994,0.0,0.03682008368200842,0.010041841004184149,0.06610878661087871,0.07615062761506279,0.008368200836820106,0.03849372384937244
8,0.0275092936802974,0.006691449814126371,-0.00817843866171004,0.009665427509293667,0.0,0.01635687732342006,0.09739776951672863,0.09814126394052045,0.01263940520446094,-0.0037174721189591198
9,-0.007329842931937192,0.021989528795811487,-0.003141361256544517,0.004188481675392652,0.04293193717277486,-0.011518324607329888,0.041884816753926676,0.017801047120418835,-4.4408920985006264e-17,0.01989528795811517
10,0.03166666666666671,-0.011666666666666648,0.001666666666666683,0.005000000000000027,0.01666666666666672,-0.01666666666666663,0.07500000000000002,0.013333333333333374,-0.011666666666666648,0.025000000000000022
11,0.004444444444444473,0.005555555555555558,0.014444444444444482,-0.0022222222222222144,-0.014444444444444393,0.007777777777777817,0.07111111111111112,0.021111111111111126,0.006666666666666665,0.0255555555555556
12,-0.004761904761904701,-0.019047619047619,0.0023809523809524393,0.0,0.02380952380952388,-0.010714285714285676,0.003571428571428603,0.042857142857142906,-0.0023809523809523283,0.036904761904761926
13,-0.0484375,0.003125,0.009375,0.021875,0.034375,-0.0875,0.03125,-0.0484375,-0.05,0.05625
14,0.04923076923076919,0.0015384615384615107,-0.0015384615384615552,-0.030769230769230837,0.06923076923076918,0.0015384615384614886,-0.043076923076923124,0.09230769230769224,-0.01692307692307695,0.07230769230769225
15,0.02000000000000004,0.0,0.0,0.0,-0.004999999999999982,0.0025000000000000135,0.022500000000000055,0.005000000000000027,0.0,0.020000000000000063
16,0.02857142857142849,0.018367346938775442,0.02857142857142849,0.03469387755102034,0.020408163265306034,0.018367346938775442,0.11224489795918362,0.12040816326530608,0.11224489795918362,0.024489795918367262
17,0.0017241379310344973,0.05862068965517242,0.005172413793103447,0.020689655172413814,0.006896551724137945,0.02068965517241377,0.06034482758620687,0.06724137931034484,0.0568965517241379,-0.010344827586206895
18,-0.004301075268817201,-0.006451612903225823,-0.02150537634408607,0.010752688172043001,-0.008602150537634445,-0.01720430107526889,0.10752688172043008,0.0408602150537634,0.006451612903225779,-0.017204301075268845
19,-0.04444444444444444,-0.011111111111111117,-0.02222222222222221,0.0,0.0,-0.012962962962962954,0.06296296296296297,-0.03703703703703705,0.0,-0.009259259259259255
20,0.024060150375939827,-0.0060150375939849845,-0.015037593984962428,0.007518796992481147,0.022556390977443597,0.003007518796992459,0.12932330827067667,0.07067669172932325,-0.004511278195488755,0.00601503759398494
21,-4.4408920985006264e-17,0.08791208791208786,0.002197802197802168,0.0,-0.010989010989011016,-0.02637362637362639,0.035164835164835116,0.02197802197802192,-0.04615384615384619,-0.05714285714285716
22,0.0,-0.005405405405405394,0.0,0.0,0.0027027027027027193,0.0027027027027027193,0.1270270270270271,0.0,0.010810810810810834,0.016216216216216273
23,0.029433962264150938,0.026415094339622636,-0.021132075471698108,0.004528301886792452,0.006792452830188677,0.01132075471698113,0.13283018867924526,0.04830188679245282,0.0,0.004528301886792452
24,0.07906976744186049,-0.0005813953488371659,0.01802325581395352,0.008139534883720944,0.0023255813953488636,0.01802325581395352,0.06802325581395352,0.009302325581395387,0.0040697674418604946,0.07383720930232561
25,0.020000000000000018,0.0016000000000000014,0.0,0.0040000000000000036,0.012800000000000011,0.0016000000000000014,0.21280000000000002,0.026400000000000024,0.005600000000000005,0.017600000000000015
26,-0.004743083003952519,-0.0007905138339920237,-0.007905138339920926,-0.0063241106719367,-0.02450592885375489,0.002371541501976315,0.008695652173913082,0.011067193675889375,0.0007905138339921569,0.0371541501976285
27,-0.01161616161616159,0.007575757575757592,0.0015151515151515583,-0.0005050505050504972,0.008080808080808088,0.004040404040404066,0.2050505050505051,-0.012626262626262607,-0.0075757575757575465,0.005050505050505083
28,0.00684931506849309,0.0075342465753423845,0.0,0.0,-0.001369863013698658,-0.008219178082191813,0.1842465753424657,0.002054794520547909,-0.0027397260273972933,0.01232876712328761
29,0.00714285714285714,0.08265306122448983,0.012244897959183664,0.007142857142857184,0.010204081632653073,2.2204460492503132e-17,0.113265306122449,0.07040816326530615,0.0010204081632653184,0.026530612244897965
30,0.02944162436548221,0.023350253807106557,0.0020304568527918843,0.015228426395939043,0.017258883248730948,0.011167512690355296,0.19390862944162435,0.0710659898477157,0.0020304568527918843,0.008121827411167515
31,0.027505827505827484,0.023310023310023298,0.008391608391608352,-0.0037296037296037808,0.02657342657342656,0.028438228438228408,0.13799533799533795,0.015384615384615375,-0.001398601398601418,0.0461538461538461
32,0.048496240601503794,0.06090225563909777,0.022180451127819613,0.03195488721804514,0.010526315789473717,-0.004511278195488688,0.07368421052631582,0.047368421052631594,0.010902255639097792,-0.009022556390977422
33,0.043418013856812876,0.0387990762124711,-0.004618937644341825,-0.0013856812933025653,-4.4408920985006264e-17,0.0004618937644341736,0.1967667436489607,0.038337182448036924,0.0064665127020784976,0.00877598152424941
34,0.04096916299559472,0.03215859030837005,0.0008810572687224961,-0.0022026431718061624,0.010572687224669596,0.02819383259911896,0.15770925110132158,0.04757709251101323,-0.012334801762114522,0.005726872246696035
35,0.023318385650224194,0.037219730941704034,-0.003139013452914807,-0.0026905829596412635,0.017488789237668147,0.017488789237668168,0.11748878923766815,0.03452914798206277,0.014798206278026905,-0.012107623318385686
36,0.030648330058939143,0.005108055009823209,0.026719056974459754,-0.00039292730844793234,-0.005108055009823165,0.0023575638506876384,0.1960707269155207,0.020039292730844815,0.0015717092337917515,-0.0051080550098231425
37,0.034672304439746296,0.06680761099365755,0.034249471458773814,0.04862579281183936,0.023678646934460913,0.010147991543340385,0.08498942917547574,0.0389006342494715,0.02114164904862583,0.04693446088794932
38,0.0004494382022472099,0.06606741573033711,0.03955056179775283,-0.004494382022471877,-0.012134831460674156,0.00988764044943824,0.05528089887640453,-0.002696629213483126,0.02426966292134831,0.026067415730337107
39,0.0293628808864266,0.06481994459833798,0.028808864265927946,0.0775623268698061,-0.010526315789473672,0.006648199445983405,0.10914127423822714,0.02825484764542936,0.029916897506925187,0.004432132963988944
40,0.07844827586206896,0.003448275862068928,0.057758620689655135,-0.0017241379310344973,0.009482758620689636,0.025862068965517238,0.16293103448275864,0.024999999999999977,0.007758620689655138,0.0008620689655172376
41,0.05701149425287362,0.0036781609195402744,0.044597701149425316,0.00781609195402302,0.003218390804597715,0.00643678160919543,0.13379310344827589,0.03632183908045981,0.014252873563218426,0.010114942528735682
