,fix,nuc,lt,ns,ld,exp,ndev,nd,age,entrophy,la
0,-0.014879227053140043,-0.0017391304347825765,-0.025314009661835703,0.00019323671497584183,-0.06801932367149752,-0.04154589371980673,-0.08057971014492753,-0.02086956521739125,-0.003671497584541039,-0.005024154589371954,-0.08077294685990337
1,-0.0016988416988417577,-0.03119691119691126,-0.003706563706563726,0.0,-0.022548262548262588,-0.009266409266409337,-0.009420849420849442,-0.0038610038610038975,-0.007722007722007773,-0.028416988416988476,-0.011891891891891947
2,-0.0019417475728154888,-0.010007468259895402,-0.00821508588498876,0.002091112770724468,-0.015683345780433112,-0.013144137415982037,-0.012845407020164257,-0.007916355489170978,-0.002539208364451051,-0.02584017923823745,-0.03390589992531736
3,0.0018656716417910113,0.0055970149253731,0.004975124378109453,-0.00024875621890547707,-2.2204460492503132e-17,0.02201492537313432,0.004477611940298498,-0.003606965174129373,-0.007587064676616961,-0.009950248756218949,0.0043532338308457375
4,0.0,-0.006023424428332369,-0.0029001673173452147,0.0001115448968209698,-0.02264361405465696,-0.0012269938650306678,-0.0036809815950920033,-0.0029001673173452147,-0.002230897936419396,-0.0001115448968209698,-0.0349135527049637
5,-0.004135338345864703,-0.030733082706766956,-0.012781954887218071,0.0003759398496240296,-0.025187969924812047,0.00028195488721800556,-0.020488721804511334,0.0010338345864661313,0.008928571428571374,-0.021240601503759414,-0.028947368421052676
6,0.0025423728813559034,-0.010169491525423758,0.004872881355932168,-7.062146892657938e-05,0.0021186440677965824,-0.020056497175141262,-0.009110169491525455,0.009604519774011267,0.020197740112994335,0.017443502824858736,0.004661016949152508
7,0.006773510734804922,0.0032053220441487173,0.025340187481100653,0.005140610825521574,0.004414877532506756,-0.0020562443302087007,-0.008950710613849467,0.01723616570910187,0.01251889930450556,0.02322346537647413,0.02050196552766854
8,0.02411230388109,-0.010322047894302222,0.02700247729149463,-0.0035507844756399675,-0.003881090008257626,0.0005780346820808858,-0.0062758051197357775,0.0027250206440958104,-0.0038810900082576704,0.0030553261767134465,0.024938067712634182
9,0.004672057502246174,0.000718778077268678,0.016711590296495958,0.0021563342318059674,-0.04851752021563342,0.00035938903863432794,-0.008805031446540879,0.002875112309074579,0.010601976639712496,-0.0023360287511230648,-0.03665768194070083
10,-0.013824057450628379,-0.007360861759425496,0.0025134649910233398,-0.00017953321364452268,-0.055296229802513475,0.0026929982046678402,-0.0030520646319568854,0.005924596050269293,0.006822262118491929,-0.0026929982046678624,-0.03644524236983844
11,0.004415011037527616,-0.0019131714495952412,0.00044150110375278383,0.0007358351729213064,-0.020014716703458425,-0.006622516556291336,0.00044150110375278383,0.010448859455481973,0.020014716703458446,0.010743193524650496,-0.007947019867549665
12,0.021364985163204796,-0.0036795252225518826,0.04854599406528193,-0.00011869436201779049,-0.024569732937685405,-0.001780415430267035,-0.01637982195845693,0.008427299703264123,0.015786350148368,0.0043916913946588036,0.025163204747774538
13,0.007185628742514982,0.009304467987102738,-0.02229387379087977,-0.00027637033625054207,0.0011976047904191712,0.0070013818516812655,-0.0056195301704284,-0.0004606172270842812,0.0062643942883463975,-0.007554122524182439,0.007646245969599286
14,0.0004777830864787225,-0.03764930721452464,0.009364548494983294,0.0014333492594362119,0.015097945532728118,0.000191113234591489,-0.02159579550883899,0.003153368370759679,0.0047778308647874025,-0.004873387482083125,0.01997133301481129
15,-0.002597402597402554,-0.02077922077922074,-0.01179653679653676,-0.0011904761904761418,-0.027705627705627678,-0.01580086580086575,-0.005627705627705581,0.015151515151515183,0.007792207792207839,0.012554112554112585,0.0032467532467532977
16,0.008816482989937712,-0.013224724484906547,0.007666506947771911,9.583133684714085e-05,-0.002108289410637276,-0.015716339242932455,-0.006995687589841859,0.003641590800191663,-0.0009583133684714973,0.0019166267369429724,0.0035457594633445
17,0.004288070368334207,-0.01385376580538764,0.0013194062671797013,0.0014293567894446912,-0.007696536558548716,-0.012314458493677915,-0.025178669598680602,0.006816932380428775,0.010115448048378184,0.01825178669598675,-0.006816932380428864
18,0.008312551953449732,-0.001163757273482946,0.01014131338320865,-0.00033250207813799725,-0.0036575228595178365,0.007647547797173737,-0.007481296758104716,0.011970074812967635,0.008811305070656684,0.012136325852036611,0.01313383208645058
19,0.0055983205038488745,0.00013995801259625296,0.034989503149055336,0.001259622113365988,-0.016794961511546535,0.002239328201539581,-0.0008397480755772957,0.0011196641007698016,0.0025192442267320423,-0.003219034289713063,-0.006578026592022335
20,0.020417633410672886,-0.0016241299303944023,-0.005220417633410657,-0.006264501160092783,-0.0019721577726217856,0.005452436194895616,-0.0006960556844546994,0.017169373549883994,0.005104408352668233,-0.005684454756380508,-0.012412993039443121
21,-0.0006814310051106443,0.0037478705281090317,0.002271436683702488,0.0,0.002271436683702488,-0.002725724020442866,0.001930721181147077,0.006700738216922209,0.006700738216922209,-0.008972174900624541,-0.02941510505394653
22,-0.002508780732563931,-0.01435022579026588,-0.010737581535373764,0.0011038635223281634,-0.00742599096838934,-0.0033115905669844235,-0.006021073758153505,-0.007827395885599575,0.005920722528851008,-0.007024586051179083,-0.025489212242849946
23,0.000977039570102578,-0.006643869076697606,-0.004005862237420632,0.0012701514411333603,-0.026380068392769917,-0.0019540791402052004,-0.00019540791402055112,-0.000488519785051289,0.008207132388861726,-0.0014655593551538893,-0.006350757205666846
24,0.006210045662100483,-0.0038356164383561487,0.030319634703196385,9.132420091324533e-05,-0.017442922374429216,0.00310502283105023,0.0007305936073059627,0.0225570776255708,0.004657534246575357,-0.017077625570776234,0.009223744292237468
25,0.0031362007168458605,-0.0017025089605735122,-0.012813620071684606,8.960573476703981e-05,-0.02060931899641578,-0.005465949820788541,0.0017921146953404853,0.01236559139784943,0.0029569892473118252,0.0020609318996415603,-0.02894265232974911
26,-0.0024780588538977576,-0.004439855446566843,-0.005678884873515711,-0.00010325245224571678,-0.00980898296334536,-0.017036654620547244,-0.010118740320082597,0.017139907072792983,0.006504904491481689,0.004026845637583887,-0.012183789364997399
27,0.05210688591983559,0.003905447070914736,-0.003391572456320646,-0.0039054470709147136,-0.00349434737923946,0.007194244604316546,0.006577595066803732,0.01181911613566291,-0.004316546762589924,0.0018499486125385545,0.009558067831449146
28,0.011223147742218286,-0.009118807540552432,-0.006313020604997832,-0.0007014467338886776,0.005611573871109133,0.004822446295484406,0.00745287154756682,0.008943445857080179,0.03726435773783425,0.0009644892590968457,-0.004647084612012309
29,0.007419786096256664,-0.0005347593582887722,-0.003943850267379689,-0.0004679144385026701,-0.011296791443850296,0.0056818181818181655,-0.0032754010695187352,0.021323529411764696,0.006951871657753994,0.01116310160427807,-0.008221925133689866
