,age,ndev,sexp,entrophy,rexp,ld,fix
0,0.010964912280701733,0.24371345029239766,0.0,0.012573099415204635,0.018713450292397616,0.011695906432748492,0.0
1,0.0,0.0,0.0,0.0,0.0,0.240704845814978,0.0
2,-0.0010405827263267665,0.0,0.0,0.008949011446409982,0.0016649323621227507,0.16732570239334027,0.0
3,0.0,0.0,0.0,0.11201044386422973,0.0,0.19112271540469972,0.0
4,0.0,0.06129458388375166,0.0,0.10488771466314402,-0.0007926023778070945,0.11677675033025103,0.0
5,0.0,0.029126213592232997,0.07822468793342577,0.040776699029126194,0.0022191400832177522,0.04244105409153951,0.0
6,0.0,0.0,0.0,0.12695852534562213,0.0,0.19216589861751152,0.0
7,0.0023985239852398086,0.06457564575645751,0.0,0.030442804428044236,0.0,0.04889298892988925,0.0
8,0.030176899063475558,0.031009365244536947,-0.0045785639958376475,0.018938605619146776,0.00020811654526537994,0.03683662851196674,0.0
9,0.0,0.0,0.1930761622156281,0.0,0.01839762611275959,0.23461918892185954,0.0
10,0.0,0.189,0.005600000000000005,0.0032000000000000028,0.015800000000000015,0.2364,0.0
11,0.0,0.0,0.0,0.0,0.0,0.27219662058371735,0.0
12,0.0,0.0,0.0,0.0,0.0,0.25459088069956276,0.0
13,0.0,0.011042097998619793,0.0022084195997239984,0.0200138026224983,0.0,0.21118012422360252,0.0
14,0.0,0.0,0.03872026251025436,0.02018047579983597,0.0,0.050369155045118984,0.0
15,0.0,0.0,0.0,0.0,0.0,0.24422310756972113,0.0
16,-0.0029435813573180703,0.0722812755519215,0.003924775143090797,0.006704824202780069,0.008667211774325435,0.08814390842191333,0.0
17,0.03673469387755102,0.05262390670553936,0.05043731778425655,0.0,0.2260932944606414,0.10801749271137026,0.0
18,-0.006656580937972767,0.014977307110438742,-0.01043872919818456,0.004689863842662656,0.0001512859304084735,0.09969742813918303,0.0
19,0.0,0.016614420062695933,0.0014106583072100777,0.005015673981191226,0.0,0.20626959247648902,0.0
20,0.009438202247191052,0.04134831460674164,0.11033707865168543,-0.00022471910112353832,0.03528089887640453,0.12269662921348319,0.0
21,0.0,0.034070796460176946,-0.0033185840707965044,0.001769911504424715,0.19977876106194686,0.14845132743362827,0.0
22,0.010276679841897219,0.1891304347826087,0.03596837944664031,0.0017786561264822032,0.007707509881422903,0.1913043478260869,0.0
23,0.0,0.039126117179741814,0.0,0.0,0.0,0.13843098311817278,0.0
24,0.0,0.0,0.0,0.0,0.0,0.17411313518696075,0.0
25,0.03409090909090902,0.026818181818181762,0.0020454545454545057,0.003409090909090873,0.017272727272727217,0.1831818181818181,0.0
26,0.0,0.005217391304347796,0.0,0.0,0.005714285714285672,0.19652173913043475,0.0
27,0.016849816849816856,0.04078144078144077,0.14749694749694747,-0.0007326007326007522,-0.0034188034188034067,0.16483516483516483,0.0
28,0.0,0.0009195402298850741,0.0,0.0,0.0,0.07724137931034483,0.0
29,0.0,0.02904109589041093,0.0,0.0,0.0,0.11981735159817353,0.0
30,0.0,0.0,0.0,0.0,0.0,0.19004694835680747,0.0
31,0.0006430868167202286,0.09839228295819932,-2.2204460492503132e-17,0.0,0.0035369774919613572,0.09421221864951763,0.0
32,0.0,0.0,0.0,0.0,0.0,0.15324675324675327,0.0
33,0.056160458452722065,0.04183381088825218,0.024641833810888292,0.0011461318051575909,0.01948424068767911,0.0383954154727794,0.0
34,0.20219780219780223,0.1274725274725275,0.0,-0.02527472527472525,0.00219780219780219,0.13516483516483518,0.0
35,0.010050251256281362,0.06633165829145726,0.02211055276381908,0.03718592964824117,0.0,0.19798994974874368,0.0
36,0.018716577540107027,0.1224598930481284,0.01764705882352946,0.03475935828877008,0.02299465240641716,0.1545454545454546,0.0
37,0.0,0.14777070063694264,0.0,0.0,0.0,0.0,0.0
38,0.0021164021164021608,0.13756613756613761,0.009523809523809535,-0.012698412698412676,0.10582010582010584,0.1142857142857143,0.0
39,0.0,0.15375375375375377,0.0,0.0,0.0,0.0,0.0
40,0.0,0.18576271186440682,0.0,0.0,0.0,0.0,0.0
41,0.0,0.02692307692307694,0.0,0.0,0.0,0.15769230769230771,0.0
42,0.0030534351145037773,0.0,0.007633587786259488,0.024427480916030465,0.01374045801526711,0.03816793893129766,0.0
43,0.0,0.0,0.0,0.0,0.0,0.21098901098901104,0.0
44,-0.011881188118811892,0.005940594059405946,0.047524752475247546,0.07524752475247524,-0.00990099009900991,0.08514851485148518,0.0
45,0.0357142857142857,0.020000000000000018,-0.0014285714285714236,0.05857142857142859,-0.0014285714285714236,0.15714285714285714,0.0
46,0.01818181818181821,0.0,0.0,0.026446280991735606,-0.018181818181818143,0.17520661157024797,0.0
47,0.040000000000000015,-0.040000000000000015,-0.020000000000000018,-0.043333333333333335,-0.023333333333333383,0.0,0.0
48,0.0,0.08510638297872342,0.0,0.0,0.0,0.0,0.0
