,nuc,fix,entrophy,lt,ndev,age,la,rexp,ns
0,0.0013071895424836334,-0.014379084967320276,0.024836601307189544,0.0117647058823529,-0.01633986928104574,0.010457516339869244,-0.0065359477124183,-0.008496732026143806,0.0464052287581699
1,0.0,-0.000995024875621886,0.0,0.0,0.006965174129353246,-0.00497512437810943,0.0,-0.003980099502487544,0.0069651741293532245
2,0.006249999999999978,-0.012500000000000044,0.016249999999999966,0.002499999999999969,-0.017500000000000026,0.028749999999999953,-0.016250000000000053,-0.02375000000000005,0.03874999999999995
3,0.008391608391608418,0.002797202797202791,-0.013986013986013957,0.008391608391608418,-0.00979020979020977,0.0013986013986013956,0.004195804195804209,-0.002797202797202791,0.051748251748251796
4,-0.013574660633484115,0.0,-0.03076923076923077,-0.01628959276018096,-0.02081447963800902,-0.01266968325791853,0.01900452488687785,-0.016289592760180938,0.0642533936651584
5,0.00512820512820511,0.016410256410256396,0.012307692307692308,0.004102564102564132,0.031794871794871796,-0.013333333333333308,0.023589743589743594,-0.006153846153846132,0.015384615384615396
6,0.005333333333333324,0.019999999999999952,0.009333333333333282,0.003999999999999959,0.010666666666666625,0.003999999999999981,0.03066666666666662,0.019999999999999973,0.0026666666666666393
7,0.0,0.0,0.06140350877192986,0.03684210526315794,0.012280701754386003,0.0035087719298245723,0.01754385964912286,0.021052631578947413,0.05087719298245619
8,0.016176470588235303,0.002941176470588225,0.02941176470588238,0.026470588235294135,0.007352941176470585,0.00882352941176472,0.01470588235294117,0.010294117647058832,0.12058823529411763
9,0.0016194331983806042,-0.004858299595141657,0.034817813765182226,-0.00890688259109309,0.01862348178137656,0.04696356275303648,0.0024291497975708733,0.0008097165991903354,0.08016194331983809
10,-0.003669724770642202,-0.04862385321100919,-0.006422018348623859,-0.023853211009174348,0.01376146788990824,0.03302752293577982,-0.003669724770642224,-0.011926605504587151,0.0
11,-0.004301075268817201,-0.007526881720430101,0.0021505376344086113,-0.011827956989247301,-0.03225806451612902,-0.15268817204301072,-0.004301075268817201,0.003225806451612917,0.01505376344086023
12,0.015720524017467284,-0.0026200873362445033,0.019213973799126684,0.017467248908296984,0.0043668122270742685,-0.011353711790392929,0.004366812227074246,0.0,0.06200873362445418
13,0.012396694214876058,-0.0016528925619834656,0.010743801652892548,0.006611570247933884,-0.0016528925619834656,0.025619834710743805,-0.007438016528925617,0.010743801652892548,0.06115702479338843
14,0.009722222222222233,0.005555555555555536,0.046527777777777765,0.01527777777777779,0.008333333333333349,0.05625,-0.002083333333333326,0.002777777777777768,0.09513888888888893
15,0.0211538461538461,0.007692307692307642,0.04807692307692304,0.022115384615384558,0.01057692307692304,0.07307692307692301,0.008653846153846123,0.009615384615384559,0.06634615384615379
16,0.036170212765957485,-0.02127659574468086,0.040425531914893655,4.4408920985006264e-17,-0.014893617021276584,0.06595744680851068,-0.014893617021276607,0.019148936170212804,0.03404255319148939
17,0.08155339805825239,0.013592233009708733,0.042718446601941726,0.013592233009708733,0.023300970873786398,0.10291262135922326,-0.05048543689320397,0.007766990291262132,0.05048543689320386
18,0.05801526717557246,0.0,0.030534351145038108,0.01221374045801522,0.015267175572518998,0.07022900763358775,-0.022900763358778664,-0.006106870229007644,0.0641221374045801
19,0.04814814814814814,0.0,0.060493827160493806,0.01728395061728394,0.012345679012345668,0.04691358024691357,-0.007407407407407418,-0.004938271604938293,0.051851851851851816
20,0.028054298642533948,0.009049773755656122,0.02714932126696832,0.0018099547511312153,0.0,0.0497737556561086,-0.012669683257918552,-0.04886877828054299,-0.002714932126696823
