,fix,nuc,nd,entrophy,la,rexp,ns,ld,ndev,lt,age
0,0.0054393305439330185,0.022175732217573185,0.019874476987447688,0.00815899581589954,0.006276150627615063,0.013598326359832625,0.0,-0.009414225941422605,-0.00836820083682006,0.019456066945606688,0.0050209205020920415
1,0.0015397775876817344,-0.008725406330196805,-0.004448246364414055,-0.005303678357570596,0.013173652694610728,0.04893071000855429,0.0,-0.013857998289136076,0.019846022241231775,-0.010778443113772495,-0.010607356715141191
2,0.0007373271889401511,-0.0070046082949308365,-0.001843317972350178,-0.017511520737327136,0.0016589861751152624,-0.002027649769585227,0.0,0.0001843317972350711,0.005345622119815707,-0.00129032258064512,-0.015115207373271877
3,0.004840271055179079,0.000968054211035807,0.027879961277831544,-0.008906098741529566,0.007744433688286501,0.0019361084220715918,0.0,0.013359148112294262,-0.004259438528557613,0.002710551790900273,0.015488867376573068
4,-0.0011618257261410748,-0.005477178423236495,0.003153526970954346,0.0023236514522821496,-0.003983402489626542,0.0053112033195020555,0.0,0.0018257261410788317,0.0008298755186721962,0.016431535269709596,0.008464730290456402
5,0.00025839793281656753,0.0003875968992248513,0.014341085271317878,0.015762273901808798,0.0010335917312661812,0.023772609819121503,-0.0007751937984495693,0.0010335917312661812,-0.0054263565891472295,0.007364341085271353,0.0385012919896641
6,0.007139588100686512,0.0028375286041190106,0.027093821510297468,0.005034324942791768,0.008695652173913038,0.008695652173913038,0.0,0.0027459954233409745,-0.007322654462242539,0.005125858123569782,0.042379862700228865
7,0.011471518987341844,0.0013449367088608,0.016455696202531688,0.008544303797468445,0.009493670886075977,0.0016613924050633334,7.911392405064443e-05,-0.009256329113924,-7.911392405057782e-05,0.0002373417721519555,0.018512658227848155
8,0.016549968173138096,-0.0064926798217695755,0.01616804583068108,0.020751113940165468,0.012348822406110748,-0.009420751113940206,0.00012730744748568057,-0.01158497772119671,0.005856142584341151,0.0005092297899426778,0.036537237428389546
9,0.025272331154684125,-0.02178649237472763,0.002178649237472796,0.007843137254901999,-0.021786492374727674,-0.0008714596949890519,0.0,-0.023965141612200425,-0.016557734204793027,0.006535947712418322,0.012200435729847503
