,lt,exp,age,ndev,sexp,rexp,la,ns,ld,fix,nuc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090904,0.0,0.0,0.0,0.0
1,-0.004713804713804693,-0.05252525252525253,0.0,-0.0101010101010101,-0.03030303030303032,-0.007407407407407418,0.03434343434343436,0.0,-0.006060606060606055,0.0,0.0
2,0.011406844106463842,0.008365019011406826,-0.011406844106463887,0.0,-0.014448669201520926,-0.0273764258555133,0.04334600760456273,0.0,0.0,0.0,0.003802281368821281
3,0.0,0.04747474747474745,0.02777777777777777,0.0,0.011111111111111094,0.0,0.1207070707070707,0.0,0.0,0.0,0.0
4,-0.011764705882352922,-0.006117647058823517,-0.010352941176470565,0.0,0.00894117647058823,-0.008941176470588208,0.07952941176470588,0.0,0.0,0.0,-0.007529411764705873
5,-0.04414168937329706,0.0,0.0,0.0,-0.03324250681198913,0.0,0.06376021798365121,0.0,0.0,0.0,0.0
6,0.014241486068111441,0.0,0.0,0.0,-0.022291021671826616,0.0,0.05201238390092881,0.0,-0.012693498452012375,0.0,0.017647058823529394
7,0.0,0.0,0.0,0.0,0.0,0.0,0.14773722627737226,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.22030237580993517,0.0,0.0,0.0,0.0
9,0.06942675159235676,0.0,0.0,0.0,0.030573248407643305,0.010828025477707004,0.22547770700636952,0.0,0.0,0.0,0.0
10,0.04803921568627445,0.028921568627450923,0.020098039215686203,0.002941176470588225,0.004411764705882337,0.012745098039215664,0.09019607843137249,0.0,0.008333333333333304,0.0,0.014215686274509776
11,0.0,0.008571428571428563,0.031020408163265345,0.015102040816326535,0.013061224489795941,0.00897959183673469,0.1412244897959184,0.0,-0.019183673469387763,0.0,0.0032653061224489966
12,0.0,0.0,0.0,0.0,0.0,0.0,0.2121212121212122,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0022556390977443996,0.0,0.15112781954887225,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714286,0.0,0.0,0.0,0.0
15,0.0461152882205514,0.0,0.0,0.0,0.0,0.0,0.11829573934837094,0.0,0.0,0.0,0.0
16,0.03642172523961655,0.0,0.0,0.0,0.0,0.0,0.121405750798722,0.0,0.0,0.0,0.0
17,0.0,-0.012500000000000044,0.0,0.0,0.0,0.0,0.046428571428571395,0.0,0.0,0.0,0.0
18,0.036177474402730406,-0.00750853242320817,0.0,0.0,-0.02320819112627983,0.0,0.14061433447098978,0.0,0.0,0.0,0.04573378839590447
19,0.0,0.0,0.0,0.0,0.0,0.0,0.22515463917525783,0.0,0.0,0.0,0.0
20,0.01666666666666672,0.0005952380952381376,0.011904761904761951,0.0,0.012500000000000044,0.01130952380952388,0.17797619047619054,-0.005952380952380931,-0.0023809523809523725,0.0,0.05892857142857148
21,0.0,0.0,0.0,0.0,0.0,0.0,0.265934065934066,0.0,0.0,0.0,0.0
22,0.012371134020618558,-0.013745704467353948,0.012371134020618558,0.0,-0.007560137457044669,0.0,0.12371134020618557,0.0,0.0,0.0,0.0
23,0.036483516483516464,0.0804395604395604,0.01538461538461533,0.06637362637362636,0.06241758241758242,0.0,0.1274725274725274,0.0,0.0,0.0,0.036923076923076906
24,0.013271604938271642,0.016975308641975384,-0.002160493827160481,0.034567901234567947,0.05740740740740744,0.004320987654321007,0.10370370370370374,0.0,0.003395061728395077,0.0,0.029012345679012386
25,0.029918032786885252,0.010655737704918034,0.03524590163934427,0.0,0.0,0.0,0.06700819672131149,0.0,-0.0006147540983606481,0.0,0.0038934426229508155
26,0.014463276836158223,0.0549152542372882,0.0,0.004293785310734477,0.0002259887005650052,0.0,0.11932203389830512,0.0,0.0,0.0,0.0
27,-0.01146496815286624,-0.001273885350318471,0.0,0.03397027600849256,-0.003821656050955413,0.003397027600849256,0.10912951167728235,0.0,0.001273885350318471,0.0,-0.013163481953290868
28,0.0390681003584229,0.03369175627240142,0.001792114695340441,0.009318996415770543,0.042293906810035795,0.0,0.1344086021505376,0.0,0.031182795698924726,0.0,-0.001792114695340552
29,0.005163511187607606,0.028915662650602414,0.0006884681583476882,0.015834767641996605,-0.001376936316695354,-0.008950086058519768,0.14182444061962135,0.0,-0.00619621342512906,0.0,-0.008950086058519768
