,lt,exp,nuc,la,ndev,entrophy,ns,rexp,ld,fix
0,-0.014814814814814881,-0.0018518518518519044,-0.01111111111111116,0.05925925925925922,0.0,-0.0037037037037037203,0.0,-0.01296296296296302,0.027777777777777724,-0.007407407407407441
1,0.019736842105263164,0.010526315789473694,0.03157894736842106,0.10789473684210527,0.0,0.013157894736842124,0.0,0.0,0.08157894736842104,0.003947368421052611
2,0.00977777777777782,-0.0017777777777777226,0.006222222222222263,0.06755555555555562,0.0,0.008000000000000052,0.0,0.008888888888888946,0.04533333333333338,0.0008888888888888946
3,-0.047533632286995475,-0.020627802690582907,0.007174887892376747,0.022421524663677174,0.0,-0.0026905829596411968,0.0,0.0044843049327354615,-0.0017937219730941312,0.005381165919282549
4,-0.024060150375939872,0.006015037593984918,-0.04060150375939853,0.042105263157894715,-0.006015037593985006,0.004511278195488688,0.0015037593984962294,-0.012030075187969969,-0.007518796992481214,-0.016541353383458655
5,0.06902654867256638,0.008849557522123908,0.033628318584070824,0.11327433628318587,0.003539823008849563,0.007079646017699126,0.0,0.031858407079646066,0.09380530973451329,0.008849557522123908
6,0.032167832167832186,0.020979020979021,0.0027972027972028137,0.09930069930069933,0.002797202797202791,0.008391608391608397,0.0013986013986013956,0.005594405594405605,0.026573426573426605,-0.004195804195804187
7,0.035983263598326334,-0.0033472803347280424,0.014225941422594146,0.02761506276150625,0.00836820083682006,0.015062761506276123,0.002510460251045998,-0.0033472803347280645,0.02761506276150627,0.020083682008368187
8,0.04535315985130115,-0.0029739776951672515,0.013382899628252832,0.05427509293680299,0.0029739776951672957,0.008921933085501887,-0.0022304832713754496,0.0014869888475836923,0.03345724907063199,0.0022304832713754942
9,0.017801047120418922,-0.02617801047120414,-0.007329842931937125,0.026178010471204227,-0.002094240837696315,0.012565445026178046,-0.01780104712041879,0.01151832460732991,-0.020942408376963307,0.0020942408376963596
10,0.013333333333333308,0.024999999999999977,0.0033333333333333214,0.03166666666666664,-0.0016666666666666607,0.01666666666666663,0.006666666666666643,0.004999999999999982,0.03833333333333335,0.004999999999999982
11,0.01222222222222218,-0.022222222222222254,0.0011111111111110628,0.016666666666666653,0.0,0.00777777777777775,0.0,0.0211111111111111,0.015555555555555522,-2.2204460492503132e-17
12,0.01309523809523816,0.025000000000000067,0.01309523809523816,0.03214285714285721,-0.0011904761904761862,0.009523809523809601,0.0,0.0035714285714286255,0.04880952380952384,0.011904761904761973
13,0.0078125,-0.021875,-0.015625,-0.0078125,-0.0015625,0.009375,-0.0046875,-0.025,0.0,-0.0140625
14,0.05538461538461541,-0.009230769230769176,0.04615384615384621,0.07230769230769232,0.0015384615384615552,0.0,-0.006153846153846132,0.016923076923076975,0.04769230769230774,-0.006153846153846132
15,0.00499999999999996,-0.007500000000000018,0.007499999999999974,0.10249999999999997,0.0,-0.012500000000000044,0.0,0.009999999999999964,0.05999999999999996,-0.010000000000000054
16,0.022448979591836782,0.0020408163265306367,0.03469387755102045,0.05918367346938782,0.0020408163265306146,0.012244897959183687,-0.0020408163265305925,0.006122448979591843,0.022448979591836782,0.032653061224489834
17,0.012068965517241414,0.012068965517241436,0.02241379310344831,0.04827586206896557,0.0,0.0,0.0017241379310344973,0.0017241379310344973,-0.02068965517241377,-0.008620689655172376
18,0.0408602150537634,0.010752688172043001,0.008602150537634402,0.07311827956989243,-0.0021505376344086004,0.010752688172043001,0.0021505376344086004,0.008602150537634402,0.006451612903225779,0.019354838709677403
19,0.061111111111111026,0.01851851851851847,0.04999999999999993,0.1555555555555555,0.020370370370370306,0.01481481481481477,0.0,0.0277777777777777,0.10740740740740737,0.0407407407407407
20,0.018045112781954843,-0.012030075187969946,0.03609022556390975,0.10676691729323304,0.0015037593984962294,0.013533834586466153,0.003007518796992459,0.01353383458646613,0.016541353383458635,0.010526315789473672
21,-0.013186813186813185,0.03076923076923075,0.028571428571428536,0.03076923076923077,-0.002197802197802212,-0.015384615384615441,0.0,-0.02417582417582418,0.02637362637362637,-0.028571428571428626
22,-0.02972972972972978,0.013513513513513487,-0.021621621621621668,0.11621621621621617,0.002702702702702697,-0.016216216216216273,0.0,-0.02162162162162169,-0.027027027027027084,-0.016216216216216252
23,-0.03396226415094339,-0.033207547169811315,-0.004528301886792452,0.09358490566037733,-0.007547169811320753,0.0015094339622641507,-0.004528301886792452,-0.018867924528301883,-0.006037735849056603,-0.013584905660377355
24,-0.016279069767441888,0.007558139534883735,0.0029069767441860517,0.12790697674418602,0.0011627906976744208,-0.001744186046511631,0.0,0.004651162790697683,0.009302325581395344,0.007558139534883735
25,0.0040000000000000036,0.0040000000000000036,0.008800000000000007,0.12879999999999997,0.009600000000000008,0.0008000000000000007,0.0,0.002400000000000002,0.06319999999999999,0.0040000000000000036
26,-0.008695652173913016,-0.02213438735177862,-0.0063241106719367,0.10830039525691706,0.00316205533596845,0.0007905138339921348,0.0,0.009486166007905172,0.039525691699604806,-0.009486166007905061
27,-0.009595959595959602,0.0015151515151515138,-0.004040404040404022,0.09545454545454546,0.0010101010101009945,0.005050505050505083,0.0,-0.005050505050505039,0.04797979797979801,-0.006060606060606077
28,0.010273972602739745,0.01438356164383563,0.021917808219178082,0.13424657534246578,-0.005479452054794542,-0.005479452054794521,-0.0020547945205479532,2.2204460492503132e-17,0.007534246575342518,0.00068493150684934
29,0.012244897959183664,0.0071428571428571175,0.043877551020408176,0.09693877551020405,-0.007142857142857206,0.03571428571428572,0.006122448979591799,0.02142857142857142,0.021428571428571443,0.015306122448979576
30,-0.003045685279187804,0.0020304568527918843,-0.013197969543147203,0.1319796954314721,-0.0010152284263959422,-0.005076142131979711,0.0010152284263959422,-0.014213197969543146,0.026395939086294406,0.009137055837563458
31,0.0060606060606061,4.4408920985006264e-17,0.015384615384615375,0.1962703962703963,-0.0004662004662004282,0.004195804195804209,2.2204460492503132e-17,-0.002797202797202769,0.018181818181818188,0.002331002331002363
32,-0.003383458646616555,-0.010526315789473672,-0.0007518796992481702,0.15827067669172928,-0.0015037593984962739,-0.003759398496240607,0.0,-0.007894736842105288,-0.011654135338345894,-0.00676691729323311
33,0.014780600461893733,0.018013856812933014,0.009237875288683584,0.16628175519630484,0.005080831408775977,0.012471131639722844,0.0,0.0046189376443417805,0.004157043879907629,0.0064665127020784976
34,0.015859030837004462,0.0061674008810573165,-0.005726872246695991,0.14977973568281944,0.003964757709251132,0.0066079295154185536,-0.0004405286343611925,0.012334801762114567,-0.004405286343612302,0.007488986784141028
35,-0.019282511210762278,-0.00538116591928246,-0.010762331838564964,0.13318385650224218,-0.0017937219730941533,-0.00627802690582957,0.0013452914798206318,0.015695067264574036,-0.010313901345291466,-0.0008968609865470656
36,0.0003929273084479101,-0.0031434184675835477,0.006286836935166962,0.15717092337917482,-0.0003929273084479545,0.002750491159135504,-0.0019646365422397506,0.011787819253438104,0.0015717092337917294,0.012180746561886013
37,0.006342494714587743,0.018604651162790687,0.005073995771670159,0.06342494714587739,0.008879492600422822,-0.001268498942917562,0.0008456659619449969,0.00422832980972514,0.016490486257928105,-0.023255813953488393
38,0.001348314606741563,0.008089887640449423,-0.006741573033707859,0.06292134831460672,0.0,-0.005842696629213484,0.0008988764044943753,0.021123595505617952,-0.014831460674157304,-0.0013483146067415851
39,-0.0005540166204986097,0.009972299168975041,0.0005540166204986097,0.11357340720221605,-0.0011080332409972194,0.009972299168975064,0.0044321329639888775,0.004986149584487509,-0.006648199445983405,0.004432132963988899
40,-0.06896551724137936,0.024137931034482717,-0.037931034482758676,0.03448275862068959,0.006896551724137901,0.010344827586206872,0.0017241379310344528,-0.015517241379310386,-0.007758620689655204,-0.02931034482758623
41,-0.0009195402298850519,0.012873563218390793,-0.013793103448275824,0.08735632183908049,0.007356321839080482,0.0041379310344827665,0.004597701149425304,0.0013793103448276113,0.009195402298850608,2.2204460492503132e-17
