,ld,exp,lt,ndev,rexp,ns,la,nuc,entrophy,age
0,0.0,0.0,0.004587155963302725,0.0,0.00183486238532109,0.0,-2.2204460492503132e-17,0.002752293577981635,0.0,0.0
1,-0.0025889967637540146,-0.0025889967637540146,-0.0025889967637540146,0.0,-0.0045307443365695255,0.03818770226537218,0.0012944983818770294,0.0025889967637540813,0.0381877022653722,0.009061488673139207
2,0.02846975088967967,0.001423487544483981,-0.008540925266903998,-0.002846975088968051,0.01281138790035583,-6.661338147750939e-17,0.03701067615658358,-0.003558718861210064,0.02775800711743768,0.013523131672597822
3,0.009576427255985242,0.0,-0.00441988950276242,0.00036832412523020165,0.00220994475138121,0.00441988950276242,0.009944751381215488,0.00036832412523020165,-0.0018416206261510082,0.0025782688766114114
4,0.020454545454545458,-0.006363636363636349,0.028636363636363637,-0.0027272727272727336,0.043636363636363654,0.021363636363636362,0.12363636363636363,0.026363636363636367,0.011363636363636399,0.03500000000000003
5,0.025783972125435574,0.013240418118466902,-0.0034843205574912606,-0.0076655052264807955,-0.019512195121951192,-0.002090592334494756,0.03275261324041814,0.03554006968641118,0.006968641114982632,-0.020209059233449466
6,0.009523809523809535,-0.0005952380952380931,-0.008928571428571397,-0.0035714285714285587,-0.005952380952380931,0.013095238095238137,0.11190476190476191,0.008928571428571442,0.0059523809523809755,0.014880952380952394
7,0.040804597701149393,0.006321839080459757,0.020114942528735625,0.002298850574712663,0.01321839080459768,-0.005172413793103492,0.058045977011494256,0.045402298850574715,0.008045977011494254,0.025287356321839073
8,0.030337078651685424,0.021910112359550604,0.05056179775280902,0.042134831460674205,2.2204460492503132e-17,-0.005056179775280856,0.10449438202247194,0.028089887640449486,0.06629213483146071,0.0674157303370787
9,0.023626373626373674,0.0005494505494505697,-0.0027472527472527375,0.0010989010989011616,-0.0043956043956043574,-0.011538461538461497,0.08186813186813191,0.0038461538461539214,-0.016483516483516425,-0.010439560439560402
10,0.011916264090177186,0.010305958132045134,0.004508856682769768,0.0012882447665056417,0.010950080515297955,0.0016103059581320522,0.05410628019323675,0.018357487922705373,0.0045088566827697464,4.4408920985006264e-17
11,0.023049645390070882,0.010283687943262376,-2.2204460492503132e-17,-0.0014184397163120588,-0.00035460992907805356,0.00035460992907800917,0.05070921985815604,0.01879432624113473,-0.010638297872340451,0.013120567375886493
12,0.03157894736842108,0.03886639676113364,0.0056680161943320154,0.007287449392712597,0.01781376518218627,0.008097165991902865,0.051821862348178135,0.01781376518218627,0.02024291497975712,0.007287449392712575
13,0.03678160919540228,0.014942528735632132,-0.006896551724137967,0.0011494252873563092,0.0011494252873562871,0.0,0.05977011494252871,0.03448275862068961,0.004597701149425282,0.001149425287356265
14,0.02292993630573248,0.001273885350318449,0.03439490445859872,0.003821656050955413,0.02420382165605095,-0.001273885350318471,0.12611464968152863,0.026751592356687892,-0.008917197452229297,0.017834394904458595
