,la,lt,fix,entrophy,sexp,nuc,ndev,age,ns
0,0.004597701149425271,0.01551724137931033,-0.01379310344827588,-0.009195402298850585,-0.007471264367816111,-0.014367816091954033,-0.010344827586206917,0.008045977011494232,0.0
1,-0.024347826086956504,0.02202898550724639,0.0,0.0,-0.002318840579710146,0.0,0.0017391304347826098,0.0005797101449275365,-0.005217391304347829
2,0.023501199040767397,0.01678657074340526,0.0,0.009592326139088714,0.011031175059952058,0.010551558752997603,-0.000959232613908867,0.004796163069544379,0.0
3,-0.0005277044854881452,0.014248021108179404,0.0005277044854881008,-2.2204460492503132e-17,0.0015831134564643578,-0.0010554089709762682,0.0,-0.002638522427440659,0.0
4,-0.011636363636363622,0.0007272727272727763,0.005090909090909123,0.04509090909090911,-0.0021818181818181294,0.02618181818181824,0.020363636363636382,0.054545454545454584,0.0021818181818181958
5,-0.011307420494699572,0.000706713780918733,0.0,0.0007067137809187551,0.0,0.001413427561837488,-0.003533568904593598,0.0035335689045936647,0.0042402826855123974
6,-0.0073710073710073765,0.025061425061425103,-0.010319410319410327,0.04717444717444719,0.015724815724815745,0.015724815724815745,0.032432432432432455,0.01916461916461918,0.0
7,-0.008372093023255789,-0.013023255813953449,0.0013953488372093314,0.05674418604651167,0.011627906976744252,0.029767441860465184,0.03023255813953494,0.052093023255813976,0.0
8,-0.0007692307692307887,0.009230769230769209,0.0,0.0,0.0,0.0,0.0,0.0,-0.01692307692307694
9,-0.005747126436781569,-0.013793103448275801,0.0,0.0344827586206897,0.016091954022988575,-0.02183908045977003,-0.018390804597701083,0.02758620689655178,0.0
10,-0.015810276679841907,0.0,0.0,0.0,0.0,0.0,0.0,-0.005533596837944665,0.0015810276679841917
11,0.006722689075630206,0.03193277310924365,-0.008403361344537874,0.028571428571428536,0.00420168067226887,0.012605042016806678,0.007563025210084007,0.08823529411764701,0.003361344537815114
12,0.020100502512562856,0.01206030150753774,0.00603015075376887,-0.0020100502512562456,0.004020100502512581,0.0020100502512563345,0.0020100502512563345,0.032160804020100534,0.004020100502512581
13,0.020233463035019474,-0.01400778210116731,-0.021789883268482503,-0.017120622568093415,-0.0007782101167315147,0.007003891050583655,0.010894941634241229,-0.005447470817120603,0.0
14,-0.006329113924050667,-0.0025316455696202667,-0.0037974683544304,0.0025316455696202224,-0.0037974683544304,-0.0012658227848101554,-0.0025316455696202667,0.006329113924050556,0.010126582278480978
15,0.0017699115044248037,0.04070796460176993,-0.01061946902654869,0.0513274336283186,0.003539823008849563,0.02123893805309738,0.03539823008849561,0.023008849557522137,0.0
16,0.0,0.011180124223602528,-0.01118012422360246,-0.002484472049689401,0.0,0.012422360248447228,0.02608695652173918,0.03105590062111805,0.0
17,0.020731707317073144,0.012195121951219457,0.0,0.009756097560975596,0.0,0.021951219512195076,0.030487804878048697,0.04878048780487798,0.0
18,0.0,0.0014705882352941124,0.0,0.004411764705882337,0.0,0.007352941176470562,0.004411764705882337,0.02058823529411764,-0.002941176470588247
19,0.0036363636363636155,-0.00545454545454549,-0.0018181818181818299,-0.0072727272727273196,-0.0036363636363636598,-0.00909090909090915,-0.0036363636363636598,-0.007272727272727297,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.014018691588785048,-0.03364485981308411,-0.004672897196261683,0.0,-0.03644859813084113,-0.0028037383177570096,0.0009345794392523366,-0.016822429906542057,0.005607476635514019
23,-0.006792452830188677,-0.04075471698113207,-0.016603773584905657,0.016603773584905657,-0.021132075471698108,-0.002264150943396226,-0.018867924528301883,0.01283018867924528,0.0
24,0.1094650205761317,-0.0057613168724279795,0.0065843621399176875,-0.0024691358024691245,0.0065843621399176875,-0.0008230452674897082,0.01646090534979423,0.016460905349794254,0.0
25,0.0009216589861751334,0.005529953917050712,-0.0036866359447004448,0.0009216589861751334,0.0018433179723502558,2.2204460492503132e-17,0.0046082949308756,-0.000921658986175089,-0.015668202764976935
26,0.0,-0.001785714285714285,-0.00357142857142857,0.00357142857142857,-0.00714285714285714,0.00892857142857143,-0.00357142857142857,-0.001785714285714285,-0.02142857142857142
27,0.020689655172413834,0.06206896551724141,-0.013793103448275845,0.02758620689655178,0.10344827586206899,0.006896551724137945,0.020689655172413814,0.02758620689655176,-0.02068965517241379
28,0.0,0.0,-0.03809523809523814,-0.10476190476190479,0.0,-4.4408920985006264e-17,-0.028571428571428602,0.0,0.0
29,0.028571428571428602,0.0,0.028571428571428602,0.0,0.024489795918367353,0.012244897959183687,0.0,0.012244897959183687,0.0
30,0.008955223880597062,0.0268656716417911,0.0029850746268657246,-0.032835820895522325,0.08955223880597019,-0.017910447761193993,2.2204460492503132e-17,0.044776119402985114,0.0029850746268656803
31,0.04903225806451621,0.009032258064516152,0.003870967741935516,0.005161290322580681,0.009032258064516175,0.007741935483870988,2.2204460492503132e-17,0.010322580645161339,0.059354838709677435
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001298701298701288,0.06493506493506496
33,-0.03655913978494625,-0.0064516129032258,-0.0064516129032258,-0.017204301075268803,0.004301075268817201,-0.010752688172043001,0.0,0.0064516129032258,0.06451612903225805
