,la,ndev,sexp,ns,rexp,exp,ld,lt,nuc,age,fix
0,0.023030303030303047,-0.017575757575757578,0.021212121212121217,-0.0036363636363636377,0.003030303030303072,-0.00303030303030305,0.020606060606060628,0.006666666666666643,0.014545454545454573,-0.018787878787878777,0.0036363636363636598
1,0.042424242424242455,0.002693602693602681,0.03030303030303032,0.004040404040404022,0.0053872053872054074,0.0161616161616162,0.016835016835016824,0.012121212121212154,0.017508417508417518,0.010774410774410792,0.0013468013468013406
2,0.09277566539923957,-0.005323193916349789,0.014448669201520926,-0.00912547528517107,-0.016730038022813653,0.152851711026616,0.021292775665399243,0.03954372623574147,0.03878326996197723,0.026615969581749055,0.009125475285171136
3,0.10252525252525246,0.0010101010101009722,0.0030303030303030056,0.002525252525252486,0.0075757575757575465,0.014646464646464597,-0.009090909090909127,0.0015151515151514473,0.003030303030302983,-0.003030303030303072,-0.002525252525252575
4,0.013176470588235279,-0.004235294117647071,0.006117647058823517,-0.0018823529411764461,0.005647058823529405,-0.001411764705882379,0.008470588235294096,-0.004705882352941204,-2.2204460492503132e-17,0.004235294117647048,0.0018823529411764461
5,0.02724795640326978,0.003269754768392419,-0.026158038147138928,0.0010899182561308284,0.01580381471389649,-0.03106267029972749,-0.020163487738419562,0.023978201634877426,0.050681198910081784,-0.01961852861035416,-0.00490463215258854
6,0.0690402476780186,0.024458204334365363,-0.015170278637770873,-0.002476780185758476,-0.0030959752321981114,0.022600619195046457,0.007430340557275583,0.009597523219814285,0.02941176470588238,-0.0018575851393188626,0.0021671826625387245
7,0.15386861313868613,0.041167883211678816,0.01781021897810218,0.0023357664233576657,-0.0008759124087591274,-0.0023357664233576436,0.007883211678832125,0.09167883211678832,-0.0005839416058394109,0.001167883211678844,0.006715328467153258
8,0.09676025917926567,-0.008207343412526935,0.01036717062634993,-0.0038876889848811214,-0.005615550755939447,0.021166306695464397,-0.006047516198704051,0.06738660907127433,-0.02850971922246217,0.06263498920086397,0.0
9,0.07006369426751591,0.01719745222929936,0.03312101910828025,-0.008917197452229297,0.002547770700636942,-0.031847133757961776,-0.036305732484076425,0.08089171974522291,-0.05222929936305731,0.005095541401273884,-0.002547770700636942
10,0.08284313725490193,0.05637254901960782,0.04264705882352939,0.010294117647058787,0.004411764705882337,0.1176470588235294,0.02450980392156863,0.1602941176470588,0.013235294117647034,0.0691176470588235,0.0063725490196078205
11,0.044489795918367395,0.0212244897959184,0.0734693877551021,0.001224489795918382,0.036734693877551086,0.09020408163265312,0.037142857142857186,0.10367346938775515,0.0028571428571428914,0.04489795918367352,0.0016326530612245315
12,0.11575757575757575,0.0036363636363636155,0.036363636363636334,-0.00303030303030305,0.006666666666666621,0.033333333333333305,0.034545454545454525,0.014545454545454528,0.015757575757575748,0.018787878787878798,-0.00060606060606061
