,entrophy,rexp,fix,age,ld,lt
0,0.01829268292682922,-0.004634146341463419,0.004878048780487809,-0.002195121951219514,0.04390243902439017,0.010243902439024377
1,0.025939177101967824,0.023255813953488347,-0.0023255813953488415,-0.00518783542039356,0.0254025044722719,0.08729874776386404
2,0.0238883143743537,-0.0005170630816959676,0.006928645294725966,0.00382626680455016,0.194622543950362,0.0012409513960703223
3,0.012971784536460262,-0.004397215097105134,-0.0006595822645657501,0.0017588860388420891,0.1118358373030414,0.04683034078417005
4,0.026765799256505508,-0.003056588186699782,-0.0019000413052458142,-0.00024783147459732645,0.09409334985543157,0.0364312267657992
5,0.033855421686746975,0.008192771084337313,0.002771084337349361,0.0007228915662650159,0.04638554216867467,0.032530120481927674
6,0.09158790170132322,0.003591682419659703,-0.0009451795841210365,0.0013232514177693444,0.01096408317580333,0.03279773156899808
7,0.09952153110047843,0.0024358416702914055,-0.0020878642888212395,0.0024358416702914055,0.01765985210961285,0.027142235754675913
8,0.05090239410681403,-0.004125230202578267,-0.004935543278084676,-0.0007366482504603588,0.033664825046040556,0.0246777163904236
9,0.025039370078740176,-0.0034645669291338164,0.0001574803149606563,-0.0013385826771653564,0.0036220472440945174,0.03795275590551186
10,0.006990014265335276,-0.005706134094151194,0.00028530670470758854,0.0012838801711840375,0.001854493580599148,0.10171184022824539
11,0.011925976696367368,-0.0010966415352981595,-0.0020562028786840435,-0.000548320767649102,0.009869773817683303,0.2741603838245374
12,0.03870076019350377,0.003317208016586015,0.00525224602626122,0.00469937802349687,0.00663441603317203,0.21727712508638558
13,0.00484920165582492,-0.0013010053222944906,0.00011827321111768097,0.003548196333530429,-0.003075103489059727,0.351271437019515
14,0.002503755633450222,0.00040060090135205504,2.2204460492503132e-17,0.0024036054081121973,0.00040060090135207727,0.3586379569354031
15,0.010286677908937647,0.0,0.0026981450252951734,0.0,0.0005059021922428686,0.32242833052276565
16,0.0034234234234233885,0.0009009009009008917,0.00216216216216214,0.0003603603603603567,0.008468468468468448,0.3032432432432432
17,0.0,0.0,0.0,0.0,-0.001828153564899493,0.3074954296160877
18,0.004510507432086097,0.0003075345976422339,-0.000512557662737101,0.0001025115325474113,0.0009226037929267017,0.3174782162993336
19,0.01414242728184556,-0.0005015045135406293,-0.004112337011033085,-0.0017051153460381219,-0.002006018054162495,0.30802407221664996
20,0.0,0.0,0.0,0.0,0.0,0.28994350282485876
21,0.03539147040101842,-0.003819223424570373,-0.0016549968173138474,-0.0028007638446849725,-0.0006365372374284251,0.28555060471037547
22,0.15191424196018377,-0.003522205206738116,-0.0007656967840734997,-0.0004594180704440731,0.006125574272588063,0.14961715160796324
23,0.12549019607843134,0.003095975232198067,0.002683178534571673,0.0008255933952527883,0.001444788441692424,0.09122807017543857
24,0.17862190812720846,0.003003533568904615,0.0019434628975265155,0.0010600706713780994,-0.0008833922261484162,0.05282685512367489
25,0.023961218836565056,0.0,0.0015235457063711433,0.004570637119113518,-0.0009695290858726003,0.2585872576177285
26,0.003618649965205334,0.0005567153792623847,0.0006958942240779642,0.006541405706332682,-0.00041753653444671636,0.3408489909533752
27,-0.00032441200324413445,-0.0006488240064882689,-0.0006488240064882689,-0.00016220600162206723,0.08207623682076233,0.27753446877534466
28,0.003742880390561432,0.0026037428803905804,0.0024410089503661856,0.0032546786004882255,0.049145646867371884,0.26525630593978844
29,0.0,0.0,0.0,0.0,0.001506024096385561,0.309789156626506
30,0.0,0.0,0.0,0.0,0.0,0.3031161473087819
31,0.003385579937304084,-0.004137931034482745,-0.0018808777429466738,0.0016300940438871646,-0.0006269592476489061,0.29504702194357374
32,0.019030520646319604,-0.0017953321364452268,-0.0013165769000598182,4.4408920985006264e-17,-0.00011968880909631884,0.26870137642130465
33,0.01277705345501956,-0.0022164276401564153,0.0009126466753585527,-0.0011734028683180852,0.0026075619295958365,0.19087353324641465
34,0.07452596867271229,-0.0018136850783182056,0.002967848309975274,0.009398186314921708,0.004946413849958753,0.05061830173124484
35,0.05624999999999993,-0.0037162162162162502,0.00016891891891890332,-0.0023648648648649353,0.005067567567567499,0.024662162162162125
36,0.0633802816901408,-0.0010954616588419342,0.0010954616588419342,-0.002503912363067284,0.0023474178403755765,0.02159624413145538
37,0.004255319148936154,0.0007092198581560183,0.0012765957446807974,0.00014184397163119478,0.033049645390070895,0.19191489361702124
38,0.007276861853325744,-0.0021603183627060705,-0.0021603183627060705,-0.004548038658328602,0.14110289937464468,0.006594656054576498
39,0.1047163362952837,0.0,-0.0024606971975392523,0.0008202323991798322,0.030075187969924855,0.0535885167464115
40,0.07480045610034211,0.004561003420752607,-0.010262257696693223,-0.0009122006841504549,0.05108323831242878,0.03899657924743449
41,0.05797101449275362,-0.0014492753623188692,0.0006211180124223503,-0.0006211180124223503,0.010766045548654212,0.05113871635610763
42,0.06735395189003437,0.0001718213058419238,0.0,-0.006185567010309256,-0.0044673539518900185,0.028178694158075612
43,0.10806451612903227,0.0,0.0,0.00748847926267282,0.011751152073732719,0.047811059907834096
44,0.07368421052631584,0.0,0.0,0.019237749546279527,0.038959467634603805,0.04791288566243197
45,0.017150063051702413,-0.0012610340479193073,-0.0010088272383354413,0.0032786885245901674,0.0030264817150062796,0.018158890290037855
46,0.027086183310533564,-0.002188782489740038,-0.01285909712722295,0.009302325581395387,0.017783857729138198,0.039671682626539015
47,0.05418265541059095,0.011204911742133538,-0.0009209516500383597,0.0009209516500383819,0.01550268610897929,0.05633154259401381
48,0.026182432432432436,0.00016891891891892551,-0.00016891891891892551,-0.0016891891891891886,0.005067567567567566,0.03986486486486489
49,0.013290113452188024,0.0029173419773095956,-0.006158833063209035,0.013290113452188067,0.001458670988654842,0.07487844408427882
50,0.02640970735189154,0.00956459671663099,-0.004853675945753011,0.014418272662384024,-0.004853675945752989,0.05510349750178445
51,0.02811764705882356,0.004235294117647092,0.000823529411764734,0.014470588235294169,0.006941176470588273,0.06647058823529414
52,0.02525380710659899,0.005837563451776662,-0.002538071065989844,0.0186548223350254,0.01307106598984773,0.02779187817258886
53,0.021452145214521413,0.0009900990099009465,-0.00033003300330036733,0.007755775577557733,0.00462046204620461,0.014686468646864625
54,0.023539373412362473,0.007451312447078795,0.000677392040643543,0.01710414902624897,0.005757832345469982,0.016088060965283722
55,0.026203807390817423,0.0,0.0004479283314669402,0.009630459126539703,0.0015677491601343353,0.018812989921612466
56,0.02899628252788109,0.006691449814126416,-0.0004956629491945419,0.013878562577447373,0.02874845105328381,0.0438661710037175
57,0.019526066350710858,0.008909952606635052,0.002654028436018896,0.0018957345971563732,0.021800947867298536,0.0439810426540284
58,0.017264791464597452,-0.0042677012609117606,0.0019398642095053154,-0.005431619786614994,0.0031037827352085267,0.023278370514063985
59,0.02224719101123591,0.0,0.0,-0.003595505617977568,0.013258426966292092,0.021348314606741536
60,0.03855421686746987,0.0,0.0,-0.00381526104417671,0.018273092369477918,0.0469879518072289
61,0.006944444444444397,-0.0023809523809524393,-0.002777777777777857,-0.0011904761904762084,-0.00873015873015881,0.04623015873015868
62,0.02176870748299318,-0.0047619047619047675,-0.0023809523809523725,-0.001020408163265274,0.008843537414965973,0.1608843537414966
63,0.03355263157894735,-0.006743421052631593,0.0036184210526315486,-0.008881578947368452,-0.00542763157894739,0.15559210526315786
64,0.0,0.0,0.0,0.0,0.034194831013916446,0.05785288270377731
65,0.013120899718837809,0.001686972820993371,-0.0003748828491096923,0.006747891283973684,0.06391752577319584,0.03673851921274596
66,0.0027586206896551115,0.0053201970443349286,-0.0005911330049261698,0.006305418719211775,-0.008866995073891682,0.17536945812807875
67,-0.014014251781472664,0.00213776722090262,0.0014251781472684132,0.008313539192399078,-0.013539192399049837,0.1612826603325416
68,-0.0065217391304347675,0.001449275362318847,0.0,-0.002536231884057982,0.03152173913043481,0.022463768115942064
69,-0.004338394793926193,0.0,0.007809110629067329,-0.01995661605206067,0.0854663774403471,0.07245119305856837
70,0.010230179028133012,-0.00613810741687979,0.0,-0.011764705882352922,0.004092071611253201,0.04961636828644504
