,ns,entrophy,ndev,la,lt,ld,exp,rexp,nuc,fix
0,-0.007407407407407418,0.04814814814814814,0.012962962962962954,0.042592592592592585,0.007407407407407418,0.011111111111111094,0.007407407407407441,0.03148148148148151,0.05185185185185186,-0.009259259259259255
1,0.0,0.050000000000000024,0.0,0.09999999999999999,0.009210526315789492,0.00657894736842104,0.03289473684210529,0.050000000000000024,0.04210526315789476,0.002631578947368407
2,0.0,0.03288888888888888,0.0,0.09422222222222221,-0.0008888888888888946,-0.01066666666666669,-0.01244444444444448,0.016888888888888863,0.01777777777777776,0.011555555555555541
3,0.008968609865470878,0.022421524663677174,0.008968609865470878,0.09058295964125565,-0.006278026905829548,0.012556053811659229,0.030493273542600917,0.01883408071748882,0.010762331838565054,0.0026905829596412635
4,0.0015037593984962073,0.0030075187969924367,0.03007518796992479,0.05864661654135332,0.018045112781954843,0.05413533834586461,0.010526315789473672,0.00751879699248117,0.0030075187969924367,0.016541353383458614
5,-0.01238938053097347,0.01415929203539823,0.0017699115044247816,0.06902654867256634,0.06902654867256637,0.0566371681415929,0.023008849557522092,0.0017699115044247592,-0.0035398230088495852,-0.0017699115044248037
6,-0.002797202797202836,0.027972027972027958,0.0013986013986013734,0.10489510489510485,0.05034965034965031,0.012587412587412538,0.006993006993006978,-0.0069930069930070225,0.01678321678321675,-0.00139860139860144
7,0.0025104602510460207,0.0025104602510460207,-0.008368200836820083,0.041841004184100396,0.0008368200836819994,-0.007531380753138084,-0.005857740585774063,-0.05439330543933054,-0.017573221757322167,-0.00334728033472802
8,-0.0022304832713754717,0.030483271375464673,0.0014869888475836479,0.03494423791821562,0.035687732342007464,0.026765799256505574,-0.011152416356877314,0.006691449814126393,-0.0037174721189591198,0.0014869888475836479
9,0.003141361256544539,0.043979057591623086,0.013612565445026203,0.04816753926701571,0.04816753926701574,0.03141361256544504,0.007329842931937192,0.03141361256544504,0.027225130890052362,0.01675392670157072
10,-0.021666666666666678,-0.006666666666666665,0.016666666666666673,0.05500000000000001,0.004999999999999982,0.05166666666666668,0.009999999999999986,0.021666666666666702,0.018333333333333333,-0.030000000000000027
11,0.014444444444444393,-0.00555555555555558,-0.0011111111111111072,0.004444444444444429,0.02111111111111108,0.043333333333333314,-0.010000000000000031,0.009999999999999986,-0.0377777777777778,0.013333333333333286
12,0.014285714285714235,0.009523809523809467,-2.2204460492503132e-17,0.02380952380952377,0.058333333333333307,-0.021428571428571463,0.019047619047619,0.026190476190476143,-0.009523809523809578,-2.2204460492503132e-17
13,0.0140625,0.0375,0.0,0.046875,0.0328125,0.0140625,-0.0015625,0.0015625,-0.0125,-0.0015625
14,0.0,0.013846153846153841,0.0,-0.009230769230769265,0.004615384615384599,-0.01230769230769233,-0.026153846153846173,-0.026153846153846173,-0.010769230769230798,0.012307692307692264
15,-0.009999999999999964,-0.014999999999999947,0.0025000000000000135,0.017500000000000026,0.00750000000000004,0.05500000000000006,-0.039999999999999945,-0.03499999999999996,-0.012499999999999933,4.4408920985006264e-17
16,0.004081632653061207,0.010204081632653007,0.0,0.05918367346938773,0.05306122448979587,-0.010204081632653073,-2.2204460492503132e-17,0.00816326530612239,0.00816326530612237,-0.0020408163265306367
17,0.0034482758620689503,0.08103448275862071,-0.008620689655172398,0.09310344827586207,0.04482758620689655,0.013793103448275867,0.0,0.022413793103448286,-0.006896551724137922,0.006896551724137922
18,0.0,0.03655913978494629,0.0,0.062365591397849515,0.03870967741935485,0.0021505376344086004,0.008602150537634402,-0.06021505376344083,-0.004301075268817201,0.0
19,0.0,-0.016666666666666698,0.033333333333333305,0.029629629629629582,-0.012962962962962976,0.01666666666666663,-0.022222222222222233,-0.011111111111111138,-0.007407407407407441,-0.025925925925925953
20,-0.0015037593984962515,-0.0015037593984962515,0.03007518796992479,0.027067669172932306,0.048120300751879674,-0.009022556390977465,-0.010526315789473694,-0.06315789473684212,0.0030075187969924367,-0.003007518796992503
21,0.0065934065934065925,0.019780219780219755,-0.02197802197802199,0.05714285714285714,-0.015384615384615396,0.0065934065934065925,-0.010989010989011016,0.015384615384615375,0.0043956043956044025,-0.03736263736263738
22,0.0,0.045945945945945886,-0.016216216216216273,0.08108108108108102,0.016216216216216182,-0.008108108108108136,-0.008108108108108114,0.027027027027026973,0.03513513513513509,0.021621621621621557
23,0.0,0.0,0.002264150943396226,0.1924528301886792,0.010566037735849054,0.0030188679245283013,0.01132075471698113,-0.0030188679245283013,0.013584905660377355,0.0
24,0.0,-0.009302325581395366,-0.001744186046511631,0.11627906976744189,-0.0029069767441860517,-0.019767441860465106,-0.02151162790697676,-0.01976744186046515,-0.009302325581395366,-0.0023255813953488415
25,0.002400000000000002,-0.008000000000000007,0.008800000000000007,0.06720000000000007,0.0032000000000000028,0.04480000000000004,-0.013600000000000011,-0.009600000000000008,-0.019999999999999997,-0.005600000000000005
26,-0.010276679841897219,0.016600790513834007,-0.007905138339920948,0.06719367588932805,0.004743083003952564,-0.007114624505928857,-0.013438735177865601,-0.022134387351778684,0.0015810276679841806,-0.01264822134387351
27,0.0,0.0030303030303030277,0.0,0.1126262626262626,-0.007070707070707094,0.024242424242424197,-0.01212121212121211,0.0,0.005050505050505039,0.0
28,0.0,0.06712328767123285,0.008904109589041087,0.15753424657534243,0.023287671232876693,0.0006849315068493178,0.016438356164383515,0.004794520547945202,0.017808219178082153,-0.00958904109589045
29,0.0,0.06020408163265305,0.0,0.08163265306122447,0.043877551020408134,-0.01530612244897962,0.014285714285714258,0.023469387755102034,0.0,0.01020408163265305
30,0.0,0.025380710659898442,-0.0020304568527918843,0.09340101522842639,-0.0040609137055837245,0.005076142131979688,-0.021319796954314695,0.023350253807106557,-0.022335025380710638,0.008121827411167515
31,0.0074592074592074505,0.04195804195804194,-0.006060606060606077,0.11561771561771561,0.03589743589743586,0.013053613053613055,0.028904428904428882,0.008391608391608374,0.0032634032634032417,0.0
32,0.007518796992481258,0.02180451127819556,0.022556390977443663,0.14360902255639102,0.006390977443609081,0.009774436090225613,0.03796992481203012,0.013157894736842169,0.029699248120300826,0.001879699248120348
33,-0.0009237875288683028,0.01570438799076217,0.0,0.1191685912240185,0.017090069284064712,-0.013856812933025342,0.022170900692840688,-0.0027713625866049975,-0.0018475750577366724,0.0
34,-0.0004405286343612813,0.03568281938325988,0.011013215859030812,0.0700440528634361,0.011453744493392027,0.01585903083700437,-0.0048458149779735836,-0.0026431718061674437,0.0017621145374449032,-0.009251101321585931
35,0.0,-0.0035874439461883066,-0.0071748878923765915,0.1995515695067265,0.0278026905829597,-0.007174887892376613,0.008520179372197335,-0.003139013452914763,-0.0008968609865470434,0.008968609865470878
36,-0.004322200392927367,-0.001571709233791818,0.015324165029469494,0.12180746561886044,-0.0133595284872299,-0.005108055009823231,0.031827111984282855,0.005500982318271075,-0.004715127701375299,0.0019646365422396395
37,0.00042283298097252066,0.008879492600422867,0.053276955602537,0.10909090909090909,0.013953488372093047,0.012684989429175486,0.04862579281183936,-0.005073995771670181,0.0071881606765327845,0.015644820295983065
38,-0.006292134831460672,-0.00853932584269661,0.024269662921348335,0.048089887640449455,-0.0035955056179775013,-0.014831460674157304,-0.001348314606741563,-0.006741573033707838,-0.022921348314606727,0.014382022471910116
