,ld,ns,fix,rexp,exp,sexp,la,nuc,lt,ndev,age
0,-0.005194805194805174,0.0,0.0,0.0038961038961039087,0.0,0.08311688311688312,0.22077922077922082,0.0,0.006493506493506551,0.0,0.0
1,-0.023478260869565216,0.003478260869565197,0.0,-0.004347826086956519,-0.002608695652173898,-0.03391304347826087,0.1973913043478261,-0.017391304347826098,-0.01913043478260872,-0.014782608695652177,-0.0147826086956522
2,0.0,0.0,0.0,0.030714285714285715,0.0157142857142857,0.019999999999999973,0.19071428571428567,0.0,0.002142857142857135,0.0,-0.0035714285714285587
3,0.004733727810650912,0.00591715976331364,0.0,0.0011834319526627946,0.02366863905325447,0.047337278106508916,0.1053254437869823,0.031952662721893545,0.02011834319526633,0.001183431952662728,0.023668639053254493
4,-0.014705882352941235,-0.0009803921568627637,0.0009803921568627416,-0.0029411764705882916,0.03627450980392153,-0.00882352941176474,0.12647058823529408,0.003921568627450944,-0.004901960784313775,0.0009803921568627416,-0.007843137254901999
5,0.00837004405286339,0.0,0.0,0.0,0.004405286343612302,0.03524229074889864,0.08017621145374446,0.0,0.0017621145374449253,0.03127753303964753,0.0
6,0.0,-0.005765765765765795,0.0,0.0,0.00036036036036033445,0.020900900900900864,0.12108108108108104,0.0014414414414414267,0.022702702702702672,0.0,0.0
7,0.013765182186234792,0.022267206477732792,0.0,-0.011740890688259143,-0.0032388663967611643,-0.0036437246963562766,0.08623481781376519,0.0036437246963562987,-0.0032388663967611196,0.0004048582995951344,0.01578947368421053
8,0.0,0.0,0.0,0.0,0.02137931034482756,0.0,0.042068965517241354,0.010344827586206917,0.0,0.0,0.0
9,-0.018181818181818167,0.0045454545454545634,0.0,0.009090909090909104,0.025000000000000043,-0.011363636363636331,0.1522727272727273,-0.006818181818181812,-0.049999999999999954,0.036363636363636445,-0.009090909090909084
10,-0.00277777777777779,0.002777777777777768,0.0,0.030555555555555537,0.013888888888888862,-0.011111111111111138,0.21944444444444441,0.01944444444444444,0.01944444444444444,0.0,0.033333333333333284
11,0.00601503759398494,-0.007518796992481214,0.0,-0.012030075187969946,0.006015037593984918,0.025563909774436077,0.1082706766917293,-0.0015037593984962515,0.0,0.0015037593984962294,0.009022556390977399
12,0.0,-0.0275862068965518,-0.011494252873563315,-0.00919540229885063,-0.020689655172413834,-0.013793103448275912,0.04137931034482754,0.0,-0.016091954022988596,0.013793103448275845,0.002298850574712641
13,-0.1176470588235294,-0.011764705882352944,0.0,0.0,-0.04705882352941178,0.03529411764705883,-0.011764705882352944,0.0,0.03529411764705883,-0.02352941176470589,0.011764705882352944
14,-0.0018867924528301883,0.013207547169811318,0.0037735849056603765,0.0,0.02075471698113207,0.04339622641509433,0.07169811320754715,0.01132075471698113,0.009433962264150941,-0.009433962264150941,-0.009433962264150941
15,-0.0015151515151515138,0.0,0.004545454545454542,0.01212121212121211,0.027272727272727247,0.02196969696969695,0.06363636363636362,-0.0015151515151515138,0.013636363636363624,-0.01515151515151516,0.0
16,0.0,0.0,0.0,0.0,0.0,0.013043478260869556,0.09217391304347824,0.0,-0.0156521739130435,0.0,-0.030434782608695633
17,0.0,0.0,0.0,0.01290322580645158,0.01505376344086018,-0.004301075268817267,0.06021505376344081,0.0365591397849462,0.04731182795698922,0.006451612903225779,-0.0021505376344086446
18,-0.004651162790697683,-0.004651162790697683,0.0,-0.0046511627906976605,-0.011627906976744162,0.09534883720930236,0.14883720930232563,-0.0046511627906976605,0.009302325581395344,0.0,0.011627906976744207
19,0.0,0.014754098360655754,0.0,0.0,0.0032786885245901674,0.060655737704918014,0.09672131147540981,0.0,-0.011475409836065587,0.0,-0.0032786885245901674
20,0.008695652173913016,0.0017391304347825986,0.0,0.012173913043478235,0.07999999999999999,0.09913043478260866,0.11826086956521739,0.04347826086956521,0.027826086956521712,0.045217391304347786,-0.005217391304347863
21,0.0,0.0,0.0,0.0,0.07027027027027025,0.08918918918918914,0.18918918918918914,0.0,0.0,0.0,0.03243243243243241
22,0.0,-0.002020202020201989,0.004040404040404066,0.004040404040404089,0.0020202020202020553,-0.010101010101010078,0.14848484848484853,-0.012121212121212066,-0.012121212121212088,0.03737373737373741,-0.014141414141414099
23,-0.01767068273092367,0.0,-0.003212851405622441,-0.003212851405622463,-0.016064257028112382,-0.007228915662650559,0.12690763052208837,-0.004819277108433684,0.01927710843373498,0.03052208835341368,0.0
24,0.0,0.0,-0.004958677685950419,0.0033057851239669312,0.0041322314049586865,0.02727272727272727,0.09834710743801652,0.015702479338842945,-0.004132231404958664,-0.009090909090909127,-0.0041322314049586865
25,0.0,0.0,0.0,0.0,0.00874999999999997,0.0,0.18624999999999997,0.0,0.016249999999999966,0.0,0.0
