,ns,ndev,la,lt,sexp,ld,age,exp,rexp,nuc,fix
0,0.0,0.0,0.006493506493506529,-0.01038961038961037,0.01948051948051952,0.007792207792207817,4.4408920985006264e-17,-0.001298701298701288,-0.006493506493506484,0.0012987012987013546,0.0
1,0.003478260869565197,0.0,0.13565217391304346,0.06260869565217389,0.02869565217391301,0.01826086956521735,-0.006956521739130439,0.006956521739130417,0.011304347826086913,0.02086956521739127,0.0
2,0.0,0.0,0.16142857142857145,0.010714285714285742,0.01785714285714286,0.00428571428571427,0.0,0.018571428571428617,0.02785714285714287,-0.006428571428571383,0.0
3,-0.016568047337278125,-0.004733727810650912,-0.008284023668639095,-0.023668639053254448,-0.04023668639053255,0.005917159763313617,-0.018934911242603557,-0.02130177514792899,-0.01065088757396453,-0.014201183431952669,-0.014201183431952669
4,-0.000980392156862786,-0.004901960784313775,0.06274509803921562,-0.009803921568627527,-0.021568627450980427,-0.0186274509803922,0.021568627450980336,0.014705882352941124,0.006862745098039191,-0.004901960784313752,-0.00196078431372555
5,0.0008810572687224516,0.007048458149779746,0.044052863436123336,-0.0022026431718061624,0.005286343612334798,0.0057268722466960135,-0.0017621145374449477,0.011013215859030834,0.003524229074889873,0.003083700440528636,0.0017621145374449477
6,0.0,0.0,0.021621621621621602,0.0003603603603603567,-0.003963963963963968,-0.002522522522522519,-0.007927927927927958,0.0,-0.011531531531531547,-0.00216216216216214,0.0
7,-0.0008097165991902688,-0.0008097165991902688,0.014170040485829993,0.01052631578947374,0.011740890688259143,-0.004453441295546523,-0.0036437246963562098,0.0036437246963562987,0.0024291497975708954,0.00688259109311744,0.002024291497975739
8,-0.001379310344827589,0.002758620689655178,0.02068965517241379,0.012413793103448301,0.0048275862068965615,0.002758620689655178,0.011034482758620711,0.002758620689655178,0.012413793103448301,0.0020689655172413833,0.0034482758620689724
9,0.004545454545454542,0.0,0.020454545454545413,-0.0477272727272728,-4.4408920985006264e-17,0.011363636363636354,0.004545454545454519,-0.0068181818181818786,0.009090909090909061,-4.4408920985006264e-17,0.0
10,0.0,0.0,0.13333333333333333,0.03888888888888888,-0.005555555555555536,0.0,-0.04166666666666667,-0.008333333333333326,0.030555555555555537,0.0,0.0
11,0.0,0.00601503759398494,0.015037593984962383,0.013533834586466153,0.009022556390977422,-0.0030075187969925256,-0.006015037593985006,0.0015037593984962294,0.00601503759398494,-0.004511278195488755,0.0015037593984962294
12,0.02298850574712641,0.009195402298850564,0.029885057471264333,0.0,0.009195402298850564,0.006896551724137922,-0.004597701149425282,-0.025287356321839094,-0.022988505747126475,-0.022988505747126454,0.0
13,0.0,0.0,0.05882352941176472,0.011764705882352944,0.0,0.0,0.0,0.05882352941176472,0.0,0.0,0.0
14,0.01132075471698113,-0.0018867924528301883,0.03584905660377358,0.024528301886792447,0.03396226415094339,-0.01132075471698113,-0.04528301886792463,-0.009433962264150941,-0.01698113207547174,-0.005660377358490587,0.01132075471698113
