,fix,age,rexp,entrophy
0,-0.019277108433734935,-0.002409638554216875,-0.01927710843373496,0.17590361445783134
1,-0.013533834586466198,0.007518796992481191,-0.012030075187969946,0.20902255639097742
2,0.0033333333333333214,-0.0033333333333333214,-0.005555555555555536,0.31111111111111117
3,0.04538087520259322,0.009076175040518697,0.013938411669367979,0.2090761750405187
4,0.0030947775628626718,-0.00928433268858797,0.004255319148936176,0.1663442940038685
5,0.014844804318488513,0.001079622132253677,0.0021592442645074206,0.14439946018893385
6,0.023880597014925377,0.04567164179104481,0.039104477611940316,0.011940298507462699
7,0.0318471337579618,0.04458598726114653,0.036518046709129524,0.03821656050955417
8,0.012398921832884158,0.016711590296496003,0.017789757412398965,-0.010781671159029593
9,0.00800000000000003,0.00514285714285716,0.042857142857142885,-0.005714285714285716
10,0.02101167315175101,0.014007782101167331,0.0377431906614786,0.003891050583657596
11,0.018556701030927835,0.024971363115693035,0.06575028636884306,0.012371134020618513
12,0.01457663451232587,0.020793140407288347,0.07481243301178997,0.016291532690246545
13,0.009705882352941253,-0.016176470588235237,-0.009999999999999964,0.0129411764705883
14,0.09562499999999996,0.0006249999999999867,0.00906249999999995,0.0375
15,0.09342657342657346,0.04111888111888116,0.019020979020979056,0.03804195804195805
16,0.019976771196283317,0.01788617886178858,0.013937282229965108,0.050638792102206676
17,0.1413911060433295,0.025313568985176692,0.027366020524515377,0.06202964652223486
18,0.028943560057887098,0.013892908827785756,0.025180897250361767,0.06107091172214178
19,0.027932960893854754,0.015363128491620137,0.020111731843575443,0.09832402234636875
20,0.02161060142711515,0.012436289500509656,0.02201834862385319,0.13639143730886844
21,0.018452380952380998,0.013888888888888928,0.018452380952380977,0.12063492063492065
22,0.014541622760800866,0.005057955742887277,0.008429926238145447,0.15785036880927297
23,0.10369685767097962,0.013493530499075734,0.011460258780036935,0.1476894639556377
24,-0.0076607387140902984,0.004651162790697705,0.015321477428180574,0.09357045143638854
25,0.008908685968819597,0.0033407572383073346,0.010022271714922048,0.10957683741648105
26,0.013793103448275824,-0.0055172413793104,-0.008620689655172464,0.07448275862068965
27,0.0075102040816326324,0.006693877551020378,0.008163265306122436,0.09665306122448977
28,0.005285592497868708,0.007331628303495296,0.015004262574595039,0.12361466325660697
29,0.012557710064635286,0.005355493998153271,0.0007386888273315017,0.16712834718374886
30,0.012987012987012991,-0.0017982017982018038,0.008991008991008997,0.16123876123876124
31,-0.00912751677852348,-0.004832214765100695,0.006711409395973145,0.12187919463087246
32,0.008544726301735684,-0.016555407209612794,-0.0042723631508677865,0.09052069425901206
33,0.00501792114695343,-0.008602150537634402,0.0011947431302270274,0.10872162485065714
34,-0.004940923737916214,-0.008807733619763702,-0.007518796992481214,0.11041890440386684
35,0.0014846235418876307,-0.014634146341463405,0.0012725344644750835,0.09777306468716865
36,0.0005509641873277848,-0.014049586776859524,-0.015151515151515183,0.060055096418732766
37,0.0023560209424083657,0.0002617801047120283,-0.0005235602094240344,0.11989528795811519
38,0.013720930232558094,-0.002093023255813997,0.0013953488372092427,0.13720930232558137
39,0.0031746031746031854,-0.004563492063492047,0.02003968253968256,0.09761904761904765
40,-0.012874779541446136,-0.025044091710758342,-0.0015873015873015372,0.060493827160493875
41,-0.0007100591715976101,-0.012307692307692287,0.003313609467455625,0.0672189349112426
42,0.0168389955686854,-0.009453471196454922,0.0038404726735598695,0.07060561299852294
43,-0.003231017770597755,-0.011308562197092132,-0.011631663974151852,0.056865912762520156
44,-0.02254545454545447,-0.030909090909090865,-0.010545454545454502,0.04109090909090911
45,-0.009090909090909104,-0.03084415584415583,-0.024350649350649345,0.059090909090909104
46,-0.023937007874015714,-0.014488188976377936,0.005984251968503984,0.02393700787401578
47,-0.026224328593996836,-0.03854660347551342,-0.007266982622432883,0.011058451816745673
48,-0.013916500994035741,-0.044930417495029754,-0.036580516898608285,0.0011928429423459842
49,-0.002805611222444915,-0.01763527054108218,-0.01843687374749501,0.04769539078156306
50,0.008228980322003587,-0.01001788908765655,-0.005724508050089438,0.09803220035778178
51,0.01568627450980391,-0.018300653594771243,-0.010893246187363825,0.12505446623093683
52,0.023091247672253255,-0.020856610800744878,-0.0022346368715083775,0.1366852886405959
53,-0.0011650485436892843,-0.011262135922330075,0.04116504854368932,0.11805825242718448
54,-0.01455525606468997,0.004851752021563382,0.07870619946091653,0.14123989218328845
