,ndev,entrophy,nuc,sexp,lt,fix,age,la,ns
0,-0.004597701149425304,0.0005747126436781436,-0.0034482758620689724,0.010344827586206895,0.034482758620689655,0.004597701149425304,0.07241379310344827,0.011494252873563227,0.0
1,0.008115942028985513,0.0028985507246377163,0.005797101449275366,0.03246376811594207,0.001739130434782643,-0.0017391304347825765,0.03420289855072469,-0.006376811594202869,0.0005797101449275477
2,-0.013908872901678703,0.01822541966426856,-0.025899280575539564,0.004796163069544379,-0.011990407673860925,0.0033573141486810563,0.037410071942446034,0.00383693045563549,0.0
3,-0.01794195250659627,0.0010554089709762903,-0.024802110817941904,0.0036939313984169163,0.023746701846965722,-0.016886543535620024,0.030606860158311378,-0.01952506596306063,0.0
4,4.4408920985006264e-17,0.00945454545454547,-0.005818181818181789,-0.01672727272727268,0.0072727272727273196,-0.010909090909090823,0.029090909090909146,-0.005090909090909057,0.0
5,-0.002120141342756221,0.04593639575971729,0.020494699646643078,0.01272084805653706,0.02756183745583034,0.0021201413427561545,0.02332155477031801,0.0558303886925795,-2.2204460492503132e-17
6,0.002948402948402995,0.021621621621621668,0.0004914004914005288,0.02457002457002464,0.013759213759213806,0.0024570024570024886,0.02555282555282561,0.0029484029484029726,0.0
7,0.0013953488372093314,0.024186046511627923,0.005581395348837215,-0.009767441860465053,-0.0027906976744185965,0.00046511627906982157,0.03302325581395353,-0.002325581395348797,0.0
8,0.019999999999999973,0.04538461538461538,0.03769230769230769,0.005384615384615365,0.007692307692307642,0.017692307692307674,0.13076923076923075,-0.0007692307692307887,0.0
9,-0.0011494252873563316,0.04942528735632183,0.014942528735632177,-0.013793103448275845,-0.0149425287356322,0.0,0.09310344827586205,0.037931034482758606,0.0
10,0.005533596837944632,0.10988142292490115,0.007905138339920903,-0.027667984189723382,0.04664031620553359,0.0,0.10671936758893279,0.06403162055335967,0.0
11,-0.010084033613445387,0.01428571428571428,0.015966386554621837,0.0008403361344537785,0.026050420168067225,0.0,0.03949579831932774,0.03613445378151259,0.0
12,0.003015075376884435,-0.027135678391959805,-0.008040201005025139,-0.018090452261306567,-0.005025125628140748,-0.010050251256281428,0.019095477386934644,0.02412060301507537,-0.0010050251256281451
13,-0.01712062256809339,-0.0015564202334630295,-0.003112840466926059,-0.014007782101167331,0.021011673151750943,-0.0038910505836575737,0.00778210116731517,0.05758754863813231,0.0
14,0.012658227848101267,0.017721518987341776,0.05063291139240507,0.016455696202531622,0.11392405063291138,0.025316455696202535,0.10253164556962024,0.1,0.0
15,-0.017699115044247815,-0.003539823008849563,-0.06725663716814163,-0.012389380530973515,-0.023008849557522137,-0.02477876106194692,0.01769911504424775,-0.01238938053097347,0.0
16,-0.07453416149068318,-0.07204968944099373,-0.058385093167701796,0.003726708074534213,0.017391304347826163,-0.01242236024844714,-0.02608695652173907,-0.0211180124223602,0.0
17,-0.028048780487804903,0.01585365853658538,-0.008536585365853666,-0.007317073170731714,-0.009756097560975596,-0.0024390243902439046,0.08902439024390243,0.012195121951219523,0.0
18,-0.03529411764705881,-0.008823529411764675,-0.049999999999999975,-0.02058823529411762,-0.01029411764705881,4.4408920985006264e-17,0.002941176470588269,-0.016176470588235282,0.0014705882352941124
19,0.01636363636363638,0.016363636363636358,-0.039999999999999994,0.02727272727272727,0.016363636363636403,-0.016363636363636337,2.2204460492503132e-17,-0.023636363636363632,0.0
20,0.01428571428571428,-0.02857142857142856,0.04285714285714286,-0.02142857142857142,0.07142857142857147,0.08571428571428574,-0.0357142857142857,0.00714285714285714,0.0
21,-0.013513513513513509,-0.010810810810810789,-0.016216216216216207,-0.018918918918918882,-0.013513513513513487,-0.013513513513513509,0.013513513513513509,-0.021621621621621623,-0.002702702702702697
22,0.06822429906542057,0.10654205607476637,0.010280373831775736,-0.010280373831775668,0.07009345794392527,-0.0018691588785046509,0.05981308411214956,0.01775700934579443,0.0
23,0.01283018867924528,0.01132075471698113,0.015094339622641506,0.01132075471698113,-0.004528301886792452,0.0030188679245283013,0.03622641509433964,-0.009056603773584904,0.0
24,0.057613168724279795,-0.004115226337448585,-0.06255144032921815,0.008230452674897082,-0.01316872427983542,0.01975308641975306,0.042798353909465,0.07078189300411519,0.0
25,0.07096774193548387,-0.000921658986175089,0.011981566820276512,0.025806451612903247,-0.0018433179723502003,0.04792626728110601,0.0009216589861751334,0.10599078341013826,0.0
26,-0.03214285714285714,-0.04107142857142854,0.0,0.021428571428571463,-0.01785714285714284,0.041071428571428606,-0.03214285714285712,-0.014285714285714258,0.0
27,-0.006896551724137922,0.02758620689655169,-0.013793103448275845,0.04137931034482758,-0.0689655172413793,0.034482758620689634,-0.048275862068965524,-0.0689655172413793,0.0
28,2.2204460492503132e-17,0.009523809523809535,0.0,0.0,0.0,0.0,0.18095238095238095,0.01904761904761907,0.0
29,0.04897959183673466,0.0204081632653061,0.048979591836734705,0.08163265306122447,0.004081632653061229,0.036734693877550996,0.05306122448979589,0.09795918367346937,0.0
30,0.014925373134328401,-0.08059701492537312,-0.0029850746268656803,0.05970149253731347,0.10746268656716418,0.04477611940298509,0.017910447761194038,-0.011940298507462699,0.005970149253731361
