,la,nuc,exp,fix,entrophy,nd,ns,lt,ndev,age,ld
0,0.0,0.0,0.0,0.0,0.0,0.016231884057971067,0.0,0.0,0.0,0.0,0.0
1,0.0,-0.03629343629343633,0.0,0.0035521235521234875,0.0,-0.020540540540540598,0.0,0.0,0.0,0.0,-0.021467181467181497
2,0.03405526512322623,0.0,0.0,0.0,0.0,0.020911127707244216,0.0,0.015982076176250935,0.0,-0.025093353248693086,0.0
3,-0.03184079601990053,0.007089552238805941,0.02711442786069651,0.0,0.05422885572139302,0.0,0.0,-0.005845771144278644,0.0,0.0,-0.05597014925373136
4,0.002230897936419418,-0.0020078081427774563,-0.001673173452314547,0.0,0.013831567205800366,0.0,0.0,0.012827663134411593,-0.013050752928053555,0.010039040713887348,-0.02230897936419407
5,0.04323308270676698,-0.01710526315789467,0.004041353383458679,0.0,0.028289473684210576,0.0,0.0,0.0403195488721805,-0.005639097744360844,0.010808270676691722,-0.042669172932330766
6,-0.004802259887005622,0.0,-0.027471751412429347,0.0,0.0,0.0027542372881356413,0.0,-0.0040960451977400504,0.0,0.0,0.0010593220338983578
7,0.0,0.0,0.0,0.0,0.0,0.02376776534623528,0.0,-0.0032657998185666504,0.0,0.0,0.0
8,0.026672171758876984,-0.005862923203963621,0.010322047894302255,0.01725846407927335,0.0,0.0,-0.007349298100743184,0.021387283236994237,0.0,-0.0025598678777869256,0.0
9,0.0,0.0,0.0,-0.008625336927223715,-0.017789757412398945,0.0,0.0,-0.010422282120395355,0.0,0.0,0.0
10,0.010951526032315995,-0.003949730700179521,-0.007001795332136429,-0.015080789946140039,0.003949730700179566,0.004488330341113111,0.006104129263913882,0.10377019748653504,-0.0032315978456014085,0.017773788150807924,0.0
11,0.01456953642384109,0.006475349521707141,-0.006181015452538597,0.013686534216335566,0.06519499632082412,0.04930095658572482,0.0,-0.024724061810154498,-0.024135393671817516,0.039146431199411344,-0.0023546725533480474
12,0.029792284866468788,0.01448071216617206,0.015311572700296705,0.0,0.015430267062314517,0.0037982195845696954,0.0,0.08047477744807119,-0.002373887240356143,0.00047477744807116195,-0.022670623145400626
13,0.05628742514970064,0.002579456471672059,0.008291110087517284,0.0,-0.007554122524182372,0.0,0.0,0.0,0.0,0.0,0.010594196222938734
14,0.004682274247491703,0.027138079311992414,-0.0013377926421404228,0.0,0.0040133779264214684,0.0,0.0,0.046344959388437704,0.0,0.0,0.0
15,0.01709956709956706,0.0,0.0,0.035389610389610304,0.0,0.0,0.0,0.0,0.0,0.009956709956709919,0.0
16,-0.009678965021562024,0.0,0.0,0.043124101581217066,0.0,0.006324868231911873,0.0,0.0,0.0,0.0,-0.004504072831815975
17,0.0,0.0,0.0,0.04562946673996704,0.0,0.005277625068719094,0.0,-0.005937328202308923,0.0,0.0,0.0
18,-0.0008312551953449266,0.0,0.0039900249376559225,0.006317539484621837,0.017290108063175436,0.027265170407315086,0.0,0.010307564422277671,-0.005985037406483729,0.007148794679966786,-0.011970074812967524
19,-0.021973407977606652,0.0,0.0,-0.005598320503848786,0.0,0.0,0.0,-0.0037788663400979195,0.0,-0.020993701889433124,0.0
20,0.03167053364269139,-0.012064965197215848,0.02795823665893269,0.008352668213457037,0.008468677494199505,0.007540603248259803,0.0,0.0016241299303943802,0.004408352668213422,0.011020881670533588,-0.01055684454756387
21,0.0,0.0,0.0,-0.001930721181147077,0.013401476433844362,0.0,0.0,0.0,0.0,0.0,0.0
22,0.01455092824887103,-0.015554440541896631,0.0,0.0,0.019668840943301548,0.0,0.0,-0.0006021073758153861,0.001003512293025577,0.0,-0.024184646261916697
23,0.0,-0.00468978993649245,0.004689789936492406,0.022471910112359494,-0.007327796775769446,0.0,0.0,-0.0004885197850513334,-0.007620908646800229,0.0023448949682461917,-0.006546165119687397
24,0.018082191780821887,0.004566210045662089,0.0021004566210045318,0.009223744292237424,-0.02018264840182653,0.02091324200913238,0.0,0.0004566210045661823,0.01406392694063927,0.010410958904109546,-0.0006392694063927174
25,0.026702508960573558,-0.008243727598566264,-0.017473118279569832,0.01003584229390686,-0.004569892473118231,0.0035842293906810374,0.00017921146953407962,-0.01711469534050174,-0.011379928315412124,-0.014516129032258029,0.0021505376344086446
26,-0.004852865255549866,-0.0006195147134745004,-0.0028910686628808024,0.0012390294269488678,0.061744966442953,-0.0032008260196180194,0.0,0.022405782137325737,-0.005885389778007255,0.039339184305627196,0.0010325245224573453
27,0.005138746145940454,0.0,0.025077081192189144,0.0610483042137719,0.0,0.0,0.0,-0.005344295991777969,0.0,0.020966084275436846,0.022507708119218983
28,0.009557211749232764,0.004471722928540078,0.011836913634370871,0.0012275317843051248,0.02586584831214378,-0.006225339763261717,0.0,-0.025339763261727332,-0.003507233669443255,0.04261288908373519,0.019815870232354205
29,0.009759358288769993,-0.005614973262032153,0.011163101604278048,0.018516042780748632,-0.008355614973262048,0.02199197860962563,0.0,-0.0033422459893048375,0.0,0.0004010695187165236,-0.001336898395721975
30,0.021769082391843463,-0.0021493524386883567,-0.002755580049600459,0.008101405345825274,0.0,0.0033066960595204975,0.0,0.0066133921190410505,-0.0036924772664646112,0.007880958941857242,-0.0030311380545605116
31,0.05154475838394503,-0.007076841827303992,-0.010192764721415393,0.017850541325587478,0.01008714021653021,0.0,0.0,0.021283337734354313,-0.008925270662793828,0.03327171903881698,-0.0019012410879324592
32,0.00968962906888724,0.006585919757759284,0.009916729750189247,0.005299015897047709,-0.0056775170325510825,0.00015140045420136694,0.0,0.002876608629825905,0.0,0.0005299015897047843,0.000681302043906129
33,0.021370967741935497,0.0,0.0,0.005645161290322598,0.08185483870967744,0.0,0.0,0.0,0.0,0.030645161290322596,0.0
34,0.051538461538461575,0.0043589743589744325,0.0035897435897436656,-0.011025641025640987,0.04512820512820519,0.002051282051282133,0.0,0.02282051282051285,0.004871794871794943,0.040256410256410316,0.026666666666666682
35,-0.005583756345177715,-0.0005076142131980044,-0.0023688663282572576,0.012859560067681852,0.03671742808798641,-0.0008460236886633332,0.0,-0.0005076142131980044,-0.0010152284263959866,0.0414551607445008,0.04365482233502531
36,-0.019736842105263164,0.0,0.0,0.0056578947368421065,0.016973684210526318,0.06618421052631578,0.0,0.0,0.0,0.0,-0.026315789473684202
37,-0.02440901594282574,0.0,0.0,0.0,0.03749312809235843,0.0,0.0,0.02638812534359536,0.0,0.0,-0.009455744914788355
38,0.005535055350553497,-0.02558425584255839,0.005289052890528922,0.014883148831488313,0.0018450184501844769,0.007626076260762638,0.0,0.00799507995079951,0.0,0.0,0.020295202952029513
39,0.008189910979228453,-0.001305637982195873,0.0016617210682492,0.060296735905044474,0.0106824925816023,0.028961424332344166,0.0,0.003916913946587486,0.0354896142433234,0.033353115727002926,0.04451038575667652
40,0.051895043731778466,0.0,0.009523809523809578,0.05296404275996116,0.0,0.0,0.0,0.011758989310009738,0.0,0.026530612244897965,0.0
41,-0.004672422549517541,0.0,-0.007313357034027445,0.04225495175215843,-0.0009141696292534584,0.0,0.0,0.01533773489080752,0.0,0.0,0.030777044184865397
42,0.018045112781954864,0.01102756892230572,0.016641604010025034,0.021152882205513746,0.015438596491228052,0.021052631578947344,0.0,0.021553884711779436,0.002105263157894699,0.024360902255639073,0.021553884711779416
43,0.021862348178137612,-0.003643724696356321,-0.007489878542510153,0.008805668016194312,-0.0008097165991903133,0.0,0.003542510121457454,0.010020242914979716,-0.0012145748987854698,0.015384615384615353,0.0
44,0.060123541523678735,-0.00041180507892932814,0.002608098833218886,0.007824296499656791,0.0013726835964309903,0.0024708304735758134,0.0,0.018393960192175672,0.026355525051475582,0.0,-0.006039807824296539
45,-0.043756906077348036,-0.005524861878453047,-0.001325966850828708,-0.00044198895027625085,0.006408839779005526,0.0,0.0,0.07646408839779006,0.009723756906077342,0.0030939226519337117,-0.02541436464088396
46,-0.008515057113187941,0.0,0.0,-0.022014537902388342,-0.03779854620976113,0.0,0.0,0.08016614745586711,0.05337487019730016,0.0,0.0
47,0.019121447028423756,0.0005167958656330463,0.003100775193798433,0.005340223944875077,-0.01808785529715764,0.0,0.0,0.08923341946597758,0.024633936261843202,0.0,-0.005857019810508212
48,-0.016949152542372926,0.0,0.0,0.0,-0.012969786293294061,0.0,0.0,0.0,0.0,0.015770081061164266,0.0
49,-0.020498301245753137,0.0,0.005889014722536778,0.0,0.0,0.0,0.0,-0.018573046432616102,0.0,0.0,-0.03918459796149491
50,-0.000244798041615657,0.0,0.01358629130966953,0.0342717258261934,0.012729498164014696,0.0,0.0,0.02350061199510405,0.0,0.026805385556915518,0.012851897184822514
51,0.0,-0.0007769145394006749,0.002219755826859027,0.0599334073251942,0.014539400665926716,0.008879023307436174,0.0,0.009322974472807988,0.0,0.03518312985571585,-0.0002219755826859293
52,0.0025502318392581548,0.0,0.0,0.05510046367851629,0.0,0.013292117465224162,0.0,0.06182380216383314,0.0,-0.004404945904173063,0.0
53,0.012130069419071932,-0.004676653270003684,0.0010230179028132946,0.0073072707343806885,0.014760686883448981,0.012495432955790985,0.0,-0.005115089514066517,0.003434417245158916,0.036170990135184475,-0.0005845816587504605
54,0.03392382639503984,0.0,0.0,0.018069087688219642,0.015234720992028317,-0.004782993799822855,-0.0024800708591673935,0.02400354295837024,0.0,0.026306465899025678,0.0
55,0.030365659777424493,0.005087440381557995,0.009538950715421301,-0.0006359300476947771,0.018918918918918948,0.0,0.0,0.027186009538950718,0.0,0.008744038155802847,0.0014308426073132096
56,0.024357239512855178,-0.005142083897158334,0.008389715832205647,-2.2204460492503132e-17,0.010554803788903878,0.0,0.0,0.018132611637347716,0.0,-0.0010825439783491264,0.013802435723951234
57,-0.04093872229465452,-0.00443285528031292,-0.003911342894393721,-0.0031290743155150125,0.03494132985658409,0.029986962190352018,-0.0036505867014341884,0.02894393741851371,-0.00756192959582791,-0.004693611473272496,-0.024771838331160388
58,0.0,0.0,0.0,0.013861386138613829,0.0,0.0,0.0,-0.007425742574257432,0.0,0.0,0.0
59,0.0021321961620468953,-0.014072494669509595,0.017910447761194014,0.03347547974413643,0.024307036247334723,0.0010660980810234255,0.0,0.00788912579957357,0.0,0.0,0.016631130063965882
60,0.04974271012006861,-0.015437392795883343,-0.0034305317324184958,0.07135506003430533,0.0,0.004288164665523198,0.0,-0.0030874785591766597,0.0,0.003945111492281317,0.025214408233276208
61,-0.0025203854707190445,0.0,-0.010526315789473628,0.021942179392142335,0.0,0.0,0.0,-0.0035581912527798075,0.0,0.0,0.028020756115641254
