,rexp,la,ndev,sexp,ld,ns,nuc,lt,age,exp,fix
0,-0.007272727272727231,0.1175757575757576,0.0,0.00484848484848488,4.4408920985006264e-17,0.01030303030303037,-0.0006060606060605655,0.0,0.0,4.4408920985006264e-17,-0.0012121212121211534
1,0.006060606060606077,0.14410774410774413,0.0,0.017508417508417518,0.0,0.0,0.0,0.0013468013468013406,0.0,0.02087542087542089,0.0
2,0.012167300380228174,0.11939163498098863,0.0015209125475285745,0.0015209125475285524,-0.0022813688212927285,0.017490494296577962,0.003041825095057038,0.0015209125475285745,0.0045627376425855905,0.008365019011406894,0.007604562737642606
3,0.016666666666666607,0.19949494949494945,-0.005555555555555603,0.02171717171717169,-0.014646464646464708,-0.0035353535353535694,-0.0005050505050505416,0.1328282828282828,0.019696969696969657,-0.0015151515151515583,-0.001515151515151536
4,0.00800000000000003,0.13411764705882354,0.06870588235294121,0.0748235294117647,-0.011764705882352922,-0.004235294117647048,0.0131764705882353,0.08941176470588237,-0.0009411764705882008,0.060705882352941186,-0.0037647058823529144
5,0.0,0.07792915531335157,0.0,0.015258855585831111,0.0,0.0,0.08555858310626707,0.07193460490463222,-0.00326975476839233,0.0027247956403269936,0.0
6,0.0507739938080495,0.1281733746130031,0.043653250773993776,0.05510835913312693,0.01300309597523217,0.008978328173374583,0.03869969040247676,0.1501547987616099,0.02167182662538698,0.016099071207430305,-0.0024767801857585427
7,0.0011678832116787997,0.16817518248175178,0.06335766423357658,0.004671532846715287,0.010510948905109419,0.0035036496350364433,0.0,0.12759124087591237,-4.4408920985006264e-17,-0.00029197080291973874,0.0023357664233576215
8,0.0025917926565874883,0.2228941684665227,0.06047516198704106,0.0069114470842332795,0.009071274298056186,-0.0030237580993520696,0.03153347732181429,0.14600431965442764,0.007343412526997883,-0.0008639308855291628,0.003455723542116629
9,0.020382165605095582,0.22802547770700646,0.029299363057324924,0.11401273885350327,0.0,0.0,0.02484076433121023,0.11528662420382174,0.007006369426751591,0.020382165605095582,0.0
10,-0.0049019607843137965,0.1995098039215686,0.023529411764705865,0.06470588235294113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-0.006530612244898015,0.16244897959183666,0.031020408163265255,0.0775510204081632,0.0,-0.00040816326530612734,-0.004489795918367401,0.006938775510204031,-0.003673469387755146,-0.023673469387755164,-0.0008163265306122769
12,0.004242424242424247,0.19090909090909092,0.017575757575757578,0.0175757575757576,0.0,0.00060606060606061,0.0,4.4408920985006264e-17,2.2204460492503132e-17,-0.015757575757575748,0.0
13,0.015037593984962428,0.2037593984962406,0.005263157894736881,0.0,0.01804511278195491,0.0,0.0,0.0,0.012030075187969946,0.01578947368421053,0.0
14,0.0,0.1521428571428571,0.0,0.00785714285714283,0.0,0.0,0.0071428571428571175,-0.0014285714285714457,-0.002142857142857202,0.03499999999999996,0.0
15,-0.0015037593984962294,0.15137844611528822,0.005513784461152915,0.010025062656641649,-0.0005012531328320469,0.005012531328320824,0.0005012531328321135,0.007017543859649122,0.003007518796992503,0.01604010025062661,-0.0015037593984962294
16,-0.00191693290734829,0.1380191693290735,-0.00191693290734829,0.0031948881789136906,-0.014057507987220497,0.005750798722044692,-0.028115015974440948,0.023642172523961634,-0.012779552715654985,-0.001277955271565534,0.002555910543130935
17,0.010714285714285699,0.1482142857142857,0.012499999999999933,0.0125,-0.007142857142857162,0.008928571428571397,-0.012500000000000044,0.0017857142857142573,0.0053571428571428156,-0.003571428571428603,-0.010714285714285742
18,0.0,0.1651877133105802,0.03344709897610918,0.11126279863481223,0.0006825938566552558,0.007508532423208147,-0.002730375426621201,0.030716723549488022,0.019112627986348073,0.029351535836177424,0.0034129692832764124
19,0.0,0.2305154639175258,0.0,0.05567010309278353,0.0,0.0,0.019381443298969115,0.0,0.0,0.005360824742268022,0.0
20,-0.0011904761904762307,0.21607142857142853,0.014880952380952328,0.09583333333333328,-0.010714285714285787,0.0,0.019642857142857094,0.028571428571428536,0.0047619047619047224,-6.661338147750939e-17,0.0
21,0.01758241758241763,0.24505494505494507,-0.0010989010989010729,0.04175824175824179,0.02197802197802201,0.010989010989011016,0.027472527472527486,0.02197802197802201,0.0,6.661338147750939e-17,0.004395604395604424
22,0.0068728522336769515,0.23230240549828177,-0.01855670103092786,0.12096219931271476,0.0027491408934707806,0.0034364261168384758,0.008247422680412342,0.10652920962199311,0.0013745704467353903,0.028865979381443287,0.0006872852233676952
23,0.007032967032967008,0.22989010989010988,0.02725274725274727,0.15692307692307692,0.001318681318681314,0.005714285714285694,0.001758241758241752,0.08923076923076922,0.003956043956043942,0.02197802197802199,-0.00439560439560438
24,0.0009259259259259301,0.1515432098765432,0.042592592592592605,0.13148148148148148,0.0012345679012345512,0.0,0.004629629629629628,0.017901234567901204,0.008641975308641992,0.010493827160493852,-0.0015432098765432167
25,-0.011885245901639307,0.1364754098360656,0.013934426229508245,0.044057377049180405,0.005327868852459061,-0.0006147540983606481,-0.013114754098360604,0.037090163934426254,-0.0038934426229507713,0.0018442622950820332,-0.0014344262295081789
26,-0.000451977401129966,0.12813559322033896,0.012203389830508438,0.0022598870056496747,0.0006779661016948823,0.007457627118644061,0.0011299435028248484,0.025310734463276807,0.0015819209039547922,-0.0038418079096045332,-0.000225988700564983
27,-0.004670912951167727,0.20806794055201694,0.00424628450106157,-0.001273885350318471,-0.005095541401273884,0.0,0.026751592356687892,0.04585987261146496,0.0,0.0,0.0
28,-0.002508960573476693,0.2193548387096774,-0.0010752688172043002,0.00035842293906809266,0.022939068100358416,-0.00035842293906809266,-0.00035842293906809266,0.02222222222222219,0.007168458781362008,0.007168458781362031,0.0021505376344086225
29,-0.0010327022375215655,0.18726333907056794,-0.01927710843373498,-0.009982788296041356,0.01204819277108431,-0.0017211703958692314,0.01721170395869187,0.005851979345955205,-0.005163511187607606,-0.010327022375215189,-0.004130808950086107
30,0.0,0.16147403685092127,0.0,0.0,0.0,0.0,0.006030150753768804,0.0,0.0,0.01239530988274704,0.0
31,0.0002844950213371611,0.16386913229018493,-0.0008534850640113279,0.015931721194879157,0.08165007112375537,-0.0022759601706969558,0.04039829302987201,0.04210526315789476,0.029302987197724083,0.006827880512091067,0.0028449502133713
