,lt,age,nd,fix,ndev,ld,entrophy,la,nuc,rexp,ns
0,-0.00711297071129704,-0.00020920502092045546,0.007112970711297106,-0.0016736401673639989,0.0027196652719665205,0.0006276150627614995,0.0020920502092050207,0.0016736401673640212,0.02133891213389123,-0.0027196652719665205,0.0
1,-0.01214713430282286,-0.0010265183917878228,0.0037639007698888395,-0.0027373823781009056,0.00034217279726267424,-0.0015397775876817344,-0.0025662959794695793,0.0013686911890505194,0.033532934131736566,0.003934987168520143,0.0
2,-0.00018433179723498228,0.0009216589861751779,0.006267281105990841,-0.0003686635944699868,0.003133640552995409,-0.00036866359447000895,0.0005529953917050801,-0.0011059907834100712,0.011981566820276558,0.020092165898617575,0.0
3,0.00019361084220712588,0.0040658276863503985,0.002904162633107399,-0.010648596321394033,-0.004453049370764783,-0.0013552758954501697,0.010067763794772477,-0.005421103581800635,-0.011229428848015543,-0.020716360116166555,0.0
4,0.004979253112033177,-0.0004979253112033178,-0.0004979253112033178,0.011120331950207429,-0.008962655601659786,0.0011618257261410748,0.003319502074688785,-0.00016597510373443923,-0.011784232365145276,0.010290456431535255,0.0
5,0.011886304909560729,0.00025839793281656753,0.007751937984496138,-0.006201550387596866,0.017829457364341095,-0.00012919896640821714,0.005038759689922489,0.005426356589147319,0.008268733850129228,0.03410852713178296,0.0
6,0.00256292906178488,0.004118993135011429,0.009153318077803197,0.0012814645308924177,0.011533180778032026,0.0010068649885583314,0.0019221967963386488,0.0029290617848970026,-0.000640732265446231,0.020045766590389015,0.0
7,0.00830696202531651,0.0028481012658228442,0.006408227848101311,0.009968354430379777,0.006250000000000066,4.4408920985006264e-17,-0.0038765822784809336,0.0013449367088608,0.004430379746835511,0.0035601265822785334,-0.0006329113924050667
8,0.0008911521323996974,0.007383831954169295,0.004837683004455706,0.015531508593252651,-0.005474220241884176,-0.0036919159770847144,0.0029280712921705863,-0.002036919159770889,-0.002673456397199292,-0.010693825588797012,-0.0006365372374284028
9,-0.003921568627450989,-0.00043572984749453705,0.019607843137254923,0.0030501089324618926,-0.0034858387799564074,2.2204460492503132e-17,0.016993464052287587,0.007843137254901978,-0.018300653594771243,-0.0261437908496732,0.0
10,0.024786324786324764,0.007264957264957239,0.02222222222222219,0.023504273504273466,0.008119658119658068,0.005982905982905962,0.026923076923076873,0.0132478632478632,-0.004700854700854707,-0.005982905982906006,-0.0017094017094017033
11,0.008018327605956466,-0.002978235967926679,0.016494845360824684,0.014891179839633395,-0.01443298969072171,0.0020618556701030855,0.004352806414662069,-0.00343642611683852,-0.00664375715922112,-0.004123711340206238,0.0020618556701030855
12,0.004691164972634864,-0.0031274433150899174,0.013291634089132098,-0.00015637216575452583,-0.007662236121970323,-0.0007818608287724737,0.013760750586395587,-0.0031274433150899395,-0.009225957779515293,-0.003909304143862413,0.0009382329945269108
