,la,ndev,sexp,ns,lt,nuc,age,entrophy,fix
0,0.0034482758620689945,-0.0005747126436781213,-0.002298850574712641,0.0005747126436781658,-0.005172413793103426,-0.021264367816091912,0.09195402298850579,0.002873563218390829,0.0017241379310344973
1,0.0,0.0,0.0,0.0,0.0,0.0,0.013913043478260879,0.0,0.0
2,0.0023980815347721895,-0.006714628297362113,0.03213429256594724,0.0,0.004796163069544379,0.05131894484412469,0.009112709832134303,-0.01007194244604317,0.006714628297362113
3,-0.0010554089709763127,0.005277044854881207,0.0010554089709762238,0.0,-0.012137203166226972,0.014248021108179377,0.0036939313984168274,-0.0015831134564644022,-0.011081794195250683
4,-0.0014545454545454417,-0.00945454545454547,0.0,0.0,0.019636363636363653,-0.0021818181818181515,0.05527272727272732,0.04218181818181821,0.0
5,-0.004240282685512331,0.0007067137809187551,-0.0014134275618373992,0.0,-0.0007067137809187108,0.002826855123674932,0.0077738515901060404,0.13427561837455831,-0.0007067137809187108
6,0.0407862407862408,0.0029484029484029726,0.02309582309582312,0.000491400491400551,-0.0019656019656019152,0.04717444717444721,0.032432432432432476,0.016216216216216252,0.00933660933660938
7,-0.014883720930232469,-0.016744186046511556,-0.009767441860465053,0.0,-0.00046511627906975495,-0.002325581395348819,0.06139534883720939,0.092093023255814,0.0
8,-0.0015384615384615775,-4.4408920985006264e-17,-0.01846153846153851,0.0,-0.012307692307692375,0.00615384615384611,0.09923076923076916,0.07384615384615381,0.0007692307692307221
9,0.04022988505747131,-0.011494252873563182,0.005747126436781635,-0.0011494252873563092,0.0034482758620689945,0.014942528735632222,0.07816091954022994,0.06551724137931039,0.0034482758620689724
10,0.00316205533596845,0.010276679841897285,-0.0023715415019762267,0.0,0.051383399209486244,0.08221343873517792,0.010276679841897285,0.04110671936758899,-0.011857707509881377
11,0.020168067226890705,0.04621848739495793,0.0058823529411764055,0.0008403361344537341,0.05882352941176468,0.002521008403361269,0.07310924369747895,0.009243697478991564,0.015126050420168036
12,0.09748743718592963,0.04120603015075375,0.04422110552763816,-0.004020100502512602,0.014070351758793943,0.055276381909547714,0.05326633165829142,0.035175879396984897,-0.008040201005025182
13,0.05447470817120621,-0.021789883268482503,-0.015564202334630383,0.0,0.04513618677042799,0.011673151750972766,0.03968871595330736,-0.010116731517509758,-4.4408920985006264e-17
14,0.02911392405063289,0.0063291139240506,-0.003797468354430422,0.0,0.040506329113924024,0.11772151898734176,0.022784810126582268,0.018987341772151868,0.007594936708860733
15,0.0371681415929203,-0.005309734513274367,-0.005309734513274345,0.0,0.01769911504424777,0.003539823008849541,0.08495575221238935,0.005309734513274345,0.0017699115044247816
16,0.023602484472049667,-0.037267080745341616,-0.014906832298136653,-0.001242236024844723,0.03229813664596275,0.009937888198757738,0.007453416149068315,0.0385093167701863,-0.03229813664596275
17,-0.009756097560975618,-0.051219512195121976,-0.007317073170731714,0.0,-0.04146341463414636,-0.008536585365853666,-0.008536585365853666,-0.024390243902439046,-0.014634146341463428
18,0.03676470588235299,0.045588235294117686,0.030882352941176517,0.004411764705882404,0.016176470588235327,0.05441176470588242,0.032352941176470626,0.025000000000000043,0.0029411764705882916
19,0.001818181818181852,0.01636363636363638,-0.049090909090909074,0.0,-0.0036363636363636155,-0.014545454545454528,2.2204460492503132e-17,0.00545454545454549,0.0018181818181818299
20,0.0,-0.057142857142857204,0.014285714285714258,0.0,-0.03571428571428572,-0.0928571428571429,-0.01428571428571428,-0.02857142857142856,-0.014285714285714301
21,-0.005405405405405373,0.062162162162162235,0.04594594594594601,0.0,0.04864864864864871,0.027027027027027063,0.005405405405405439,0.027027027027027084,0.043243243243243315
22,-0.003738317757009324,0.17663551401869163,-0.00747663551401867,-0.0009345794392523254,0.12149532710280375,0.055140186915887866,0.01962616822429908,0.028971962616822465,0.03551401869158881
23,0.0015094339622641507,0.009056603773584904,-0.01811320754716981,0.0,-0.02566037735849056,0.0030188679245283013,0.01584905660377358,-0.03169811320754716,0.006792452830188677
24,0.007407407407407462,0.04197530864197534,0.0872427983539095,0.0,0.016460905349794254,-0.00905349794238679,0.0,-0.0024691358024691245,0.023868312757201672
25,0.011059907834101402,0.008294930875576045,0.019354838709677434,0.0,0.0018433179723502224,-0.023041474654377857,0.0,0.0009216589861751224,0.008294930875576045
26,0.012499999999999978,0.0875,-0.048214285714285696,0.0125,0.06785714285714287,0.03750000000000002,0.019642857142857163,0.0,0.01607142857142858
27,-4.4408920985006264e-17,-0.006896551724137967,0.06896551724137925,-0.006896551724137945,0.02758620689655169,0.06896551724137927,0.02758620689655169,0.02758620689655169,-2.2204460492503132e-17
28,0.0,-0.04761904761904765,0.0,0.0,-0.08571428571428574,-0.06666666666666668,0.07619047619047614,0.0,-0.08571428571428577
29,0.008163265306122413,-0.024489795918367398,0.024489795918367287,0.0,-0.06530612244897964,-0.020408163265306145,0.08979591836734693,-0.008163265306122481,0.024489795918367287
30,0.035820895522388096,0.03582089552238808,-0.05373134328358209,2.2204460492503132e-17,-0.017910447761193993,-0.03582089552238803,-0.03283582089552235,0.014925373134328379,-0.03582089552238803
31,0.003870967741935494,-0.058064516129032274,-0.030967741935483885,-0.0012903225806451645,-0.010322580645161316,-0.047741935483871,0.006451612903225823,-0.011612903225806482,-0.02580645161290327
32,0.022077922077922096,-0.002597402597402576,0.014285714285714301,-0.02207792207792203,0.029870129870129936,0.012987012987013036,0.04935064935064941,-0.03246753246753242,0.012987012987013036
33,0.05161290322580647,0.06881720430107532,0.0666666666666667,0.021505376344086023,0.0,0.04086021505376345,0.09247311827956992,0.004301075268817201,0.0
