,entrophy,ns,rexp,la,ndev,age,exp,nuc,ld,lt
0,0.0,0.0,-0.007339449541284427,0.044036697247706424,0.0,0.0,-0.011926605504587174,0.0,-0.008256880733944972,0.0
1,0.0,0.0,0.008414239482200658,0.08414239482200644,0.0,0.0,0.003883495145631066,0.0,0.0077669902912621104,0.0
2,0.002846975088967962,0.0,0.0021352313167259497,0.1288256227758007,-0.002135231316725972,-0.009964412811387935,0.0,-0.0028469750889679847,0.005693950177935924,-0.022064056939501798
3,-0.00883977900552484,0.0007366482504604033,0.0018416206261510082,0.12044198895027622,-0.0018416206261510082,-0.018047882136279947,-0.010681399631675848,-0.006629834254143629,-0.0014732965009208066,-0.01289134438305708
4,-0.006818181818181812,0.0027272727272727336,-0.0022727272727272483,0.09681818181818183,0.000454545454545463,0.0027272727272727114,-0.010454545454545472,0.0031818181818181746,0.0031818181818181967,0.008181818181818179
5,0.004878048780487765,-0.025783972125435595,0.013937282229965108,0.12543554006968635,0.010452961672473827,0.018118466898954667,-0.0013937282229965486,0.013937282229965087,-0.016724738675958205,0.0013937282229964597
6,-0.0023809523809523504,0.004166666666666696,-0.0011904761904761862,0.09702380952380955,0.0011904761904761862,-0.008928571428571397,-0.0172619047619047,-0.014285714285714235,0.02083333333333337,-0.018452380952380908
7,-0.001149425287356376,0.005747126436781591,0.004022988505747093,0.12643678160919536,0.0,-0.0017241379310345196,0.0017241379310344528,0.0,0.0017241379310344751,-0.000574712643678188
8,0.0,0.0,0.0,0.09943820224719103,0.0,0.0,0.002247191011236005,0.0,0.0,0.0
9,0.001098901098901095,0.003296703296703307,0.028021978021978033,0.17692307692307696,0.00219780219780219,0.029670329670329676,-0.00659340659340657,0.0049450549450549275,0.07802197802197805,-0.005494505494505475
10,0.0009661835748792314,-0.0019323671497584627,0.018679549114331694,0.17455716586151365,0.01449275362318836,0.020933977455716568,0.00032206119162641044,0.0006441223832527986,0.010950080515297866,0.009983896940418634
11,0.0031914893617020824,0.0,0.0031914893617020824,0.10460992907801414,0.0031914893617020824,0.0039007092198581226,0.005673758865248213,0.002482269503546064,0.05673758865248222,0.0060283687943261995
12,0.0,0.0,0.005668016194332037,0.012145748987854277,0.0,-0.004048582995951411,0.015384615384615396,0.0,0.07773279352226721,0.0
13,0.0,0.0,-0.01724137931034484,0.1471264367816092,0.0,0.0,0.013793103448275867,0.0,0.0,0.0
14,0.0,0.0,-0.002547770700636942,0.14777070063694264,-0.005095541401273884,-0.002547770700636942,0.001273885350318471,-0.006369426751592355,-0.008917197452229297,-0.006369426751592355
15,0.0,0.0,0.0,0.1452631578947369,0.0,-0.0031578947368420484,0.03684210526315794,0.0,0.0,0.013684210526315809
16,-0.004375000000000018,0.009999999999999943,0.0,0.03937499999999994,0.0,-0.016875000000000064,0.03124999999999998,-0.010000000000000054,0.01437499999999996,0.02937499999999995
17,-0.0011111111111111072,0.0,-0.01888888888888891,0.04277777777777776,-0.0011111111111111072,-0.04944444444444447,-0.000555555555555598,-0.008333333333333349,0.01944444444444442,0.004444444444444429
18,-0.005857740585773996,-0.004184100418409997,-0.01757322175732212,0.13221757322175737,-0.005857740585773996,-0.00836820083682006,0.01673640167364021,-0.00669456066945604,0.0008368200836820439,0.0008368200836820661
19,0.0,0.0,0.0,0.08691099476439786,0.0,0.0,0.01256544502617798,0.0,0.0,0.09738219895287954
20,-0.0036363636363636598,0.0012121212121211978,0.010909090909090868,0.09939393939393937,-0.00121212121212122,0.035151515151515114,0.055757575757575714,0.032727272727272716,0.052121212121212054,0.1054545454545454
21,0.0,0.0,0.00979020979020977,0.09510489510489509,0.0,0.039160839160839164,0.0755244755244755,0.0,0.0,0.13846153846153847
22,0.0064814814814814214,0.0027777777777777237,-0.004629629629629694,0.09166666666666663,0.011111111111111049,0.024999999999999977,0.0157407407407407,0.021296296296296258,0.03518518518518514,0.06296296296296293
23,0.030588235294117694,-0.009411764705882297,0.009411764705882408,0.09411764705882357,0.029411764705882405,0.009411764705882387,4.4408920985006264e-17,0.010588235294117699,-0.01647058823529408,0.08705882352941181
24,0.004255319148936199,0.021276595744680903,0.0,0.10638297872340427,0.004255319148936199,-0.012765957446808463,-0.012765957446808463,-0.004255319148936154,0.012765957446808529,-0.004255319148936154
