,lt,nd,nuc,ns,rexp,ld,age,fix,entrophy,la,ndev
0,0.04623430962343093,-0.000627615062761544,0.038912133891213355,0.0,0.11150627615062761,0.0018828451882844988,0.0014644351464434767,0.002928870292886998,0.017364016736401623,0.0027196652719664984,0.0916317991631799
1,-0.002737382378100994,0.005816937553464463,0.0010265183917877786,0.0,0.0003421727972625632,-0.0015397775876818231,0.0006843455945252152,-2.2204460492503132e-17,0.0011976047904191268,0.0008554319931565191,0.0018819503849443419
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.004453049370764806,0.013939980638915795,0.0021297192642788067,0.004840271055179102,0.0036786060019361245,0.013552758954501498,0.014327202323330157,0.0038722168441432947,0.007550822846079397,0.00038722168441434056,0.0019361084220716363
4,0.00215767634854771,0.014771784232365092,0.0038174273858921025,0.003485477178423224,0.00033195020746887847,0.008298755186721962,0.0014937759336099532,0.003485477178423224,-0.001991701244813271,-0.0006639004149377569,0.0029875518672199063
5,-0.00633074935400515,-0.0015503875968992053,-0.0025839793281653423,0.0003875968992247847,-0.0050387596899224675,-0.0029715762273901493,0.0011627906976744208,2.2204460492503132e-17,-0.004134366925064548,0.00012919896640828377,-0.0046511627906976605
6,-0.003935926773455334,-0.001556064073226504,0.002379862700228852,-0.0005491990846681726,-0.006864988558352358,0.001006864988558376,0.0006407322654462755,0.0013729977116705206,-0.0018306636155605905,0.001098398169336412,0.00521739130434784
7,-0.0005537974683544,0.00973101265822789,0.0029272151898734667,0.0002373417721519555,-0.00015822784810122227,0.0004746835443038222,0.0021360759493671334,0.0025316455696202667,0.0009493670886076444,0.00039556962025319995,0.002056962025316511
8,0.009548058561425866,0.017441120305537926,0.010057288351368565,-0.0006365372374284028,0.017695735200509245,0.004964990451941475,0.00636537237428394,0.01985996180776579,0.01120305537873969,0.007638446849140723,0.002291534054742228
9,-0.013943355119825696,0.003921568627451033,-0.012200435729847503,-0.002178649237472796,-0.012636165577342063,-0.00043572984749453705,-0.008714596949891074,-0.01220043572984746,-0.009150326797385611,-0.0052287581699346445,-0.009586056644880148
10,-0.004273504273504258,0.001282051282051322,-0.004273504273504236,0.0,-0.007264957264957239,4.4408920985006264e-17,-0.004273504273504258,-0.0017094017094017033,-0.002136752136752129,-0.0017094017094016812,-0.0012820512820512775
11,-0.0009163802978236158,-0.0020618556701031076,-0.007331042382588815,-0.00022909507445589838,-0.005269186712485685,-0.004810996563573866,-0.00045819014891179677,0.00022909507445589838,0.001145475372279492,-0.002290950744558984,-0.002978235967926679
12,-0.003283815480844399,0.010476935105551232,-0.008131352619233766,-0.002032838154808414,-0.00953870211102421,0.0009382329945270218,-0.0021892103205628953,-0.0026583268178264063,0.0062548866301798565,0.002501954652071947,-0.01063330727130567
13,0.006249999999999955,0.01990131578947365,-0.018256578947368474,0.0026315789473683624,-0.009375000000000067,-0.0001644736842105976,0.0042763157894736056,0.006085526315789402,0.025657894736842036,-0.0050986842105263715,-0.011184210526315862
14,-0.00786885245901645,0.010710382513661142,-0.007650273224043746,0.00021857923497263786,-0.01748633879781425,-0.0056830601092896504,0.006120218579234926,0.0019672131147540515,0.013551912568305947,0.02863387978142069,-0.013114754098360715
15,0.011333914559721037,0.04010462074978205,0.01586748038360941,0.002441150828247607,-0.0050566695727986225,-0.0010462074978203838,0.01028770706190063,0.0017436791630340176,0.037314734088927624,0.0258064516129032,-0.0033129904097646047
16,0.015242778119237887,0.015488629379225594,0.016840811309158,0.00024585125998770606,-0.0019668100799016264,0.008973570989551382,0.0011063306699447216,0.0011063306699446995,0.0009834050399508466,0.014751075599262475,-0.008358942839582006
17,0.0007751937984496138,-0.0021705426356589453,-0.0037209302325581285,0.0,0.00015503875968989612,0.0029457364341084922,-0.001395348837209287,-0.0017054263565891236,0.003100775193798433,0.0009302325581395321,-0.0018604651162790864
18,0.0033333333333333214,0.023333333333333272,0.001904761904761898,0.0004761904761904745,0.0007142857142857118,0.0,-0.0011904761904761862,-0.0014285714285714457,0.00523809523809522,0.0016666666666666607,0.0007142857142857118
