,la,entrophy,ndev,sexp,ns,nuc,lt,age,fix
0,-0.003448275862068928,-0.011494252873563204,0.006896551724137967,0.007471264367816133,0.0,-0.008045977011494232,0.016666666666666698,0.09367816091954025,0.006321839080459779
1,0.0,0.0,0.0,0.0005797101449275477,0.0,0.015072463768115996,0.014492753623188425,0.01739130434782612,-0.003478260869565197
2,0.031654676258992785,0.0,0.0,0.03453237410071939,0.0,-0.002877697841726623,0.026858513189448385,0.03788968824940044,0.015347721822541915
3,0.0,0.0021108179419524918,0.010554089709762526,0.0010554089709762682,0.0,0.012137203166226906,0.0005277044854881119,0.04221635883905015,-0.0158311345646438
4,0.0,0.0,0.0,-0.01527272727272726,0.0,0.00945454545454547,0.0123636363636364,0.05236363636363637,-0.003636363636363593
5,0.0,0.1236749116607774,-0.01413427561837457,0.0035335689045936647,0.0,-0.011307420494699637,0.009893992932862195,0.0,0.007067137809187263
6,-0.0044226044226044255,0.06191646191646192,0.012776412776412793,0.0132678132678133,0.0,0.005405405405405417,0.0019656019656019595,0.014250614250614246,0.006388206388206386
7,-0.0046511627906976605,0.004651162790697683,-0.014883720930232536,-0.0027906976744185965,-0.002325581395348797,-0.013488372093023249,-0.018139534883720932,0.047441860465116295,0.016744186046511643
8,0.02076923076923074,0.036923076923076906,0.008461538461538432,-0.0015384615384615996,0.0038461538461538325,0.01615384615384612,-0.003076923076923088,0.07153846153846152,-0.010000000000000031
9,0.010344827586206962,0.03563218390804603,-0.0022988505747125964,0.01034482758620694,0.0,-0.005747126436781569,-0.006896551724137901,0.06436781609195408,-0.006896551724137901
10,-0.0071146245059288795,0.05770750988142288,0.005533596837944632,0.005533596837944632,0.0,0.0015810276679841806,0.005533596837944632,0.07351778656126481,0.004743083003952542
11,0.0,0.030252100840336072,0.0,0.0016806722689075126,0.0,0.010924369747899098,0.0,0.11428571428571425,-0.02436974789915971
12,0.026130653266331683,0.0,0.0,-0.026130653266331638,0.0,0.0,0.0,0.10954773869346737,0.0
13,0.07237354085603118,-0.00778210116731517,-0.0038910505836575295,0.0007782101167315147,0.0,0.011673151750972787,0.05058365758754866,0.05836575875486383,0.011673151750972766
14,0.07215189873417718,0.0,-0.01898734177215191,0.0025316455696202224,0.0,-0.015189873417721555,0.032911392405063265,0.06835443037974678,-0.0025316455696202667
15,0.03539823008849561,0.014159292035398252,0.014159292035398252,0.003539823008849563,0.0,0.003539823008849563,0.023008849557522137,0.046017699115044254,-0.003539823008849563
16,-0.006211180124223592,-0.01118012422360246,-0.004968944099378847,-0.009937888198757783,-0.001242236024844723,-0.016149068322981353,0.04099378881987581,-0.006211180124223592,-0.021118012422360177
17,-0.003658536585365857,0.0,0.004878048780487809,0.007317073170731714,0.0,-0.003658536585365857,0.013414634146341475,0.014634146341463428,0.01585365853658538
18,0.00882352941176474,0.011764705882352988,0.032352941176470626,0.010294117647058853,0.0,0.029411764705882405,-0.001470588235294068,0.04117647058823537,-0.002941176470588225
19,0.007272727272727253,0.03818181818181815,0.10545454545454543,0.027272727272727226,0.0,0.05818181818181815,0.04181818181818179,0.027272727272727247,0.009090909090909038
20,0.02142857142857142,-0.0357142857142857,-0.00714285714285714,0.00714285714285714,0.0,0.02857142857142856,0.09285714285714283,-0.0357142857142857,0.06428571428571427
21,0.0,0.0,0.0,0.008108108108108103,0.0,0.05945945945945944,0.06756756756756757,0.02432432432432431,0.08108108108108107
22,-0.012149532710280343,-0.00934579439252332,0.021495327102803753,-0.009345794392523343,0.002803738317757021,-0.025233644859813074,0.004672897196261716,0.0018691588785047174,0.03738317757009348
23,-0.0030188679245283013,-0.018867924528301883,0.02415094339622641,-0.009056603773584904,0.002264150943396226,-0.01283018867924528,0.0,0.0,0.0030188679245283013
24,0.0,0.0,0.0,-0.009053497942386846,0.0,-0.11687242798353911,0.005761316872427968,0.0,0.02057613168724278
25,0.021198156682027604,0.0,0.04239631336405525,0.02396313364055296,0.0,0.0036866359447004005,0.01382488479262669,0.0,0.09861751152073729
26,0.0,0.0,-2.2204460492503132e-17,0.07499999999999998,-0.0017857142857143015,0.0,0.00892857142857142,0.03571428571428572,0.12142857142857141
27,0.0,0.0,0.0,0.05517241379310345,0.0,0.05517241379310345,0.05517241379310345,0.02758620689655169,0.08965517241379309
28,0.0,0.0,0.019047619047619025,0.0,0.0,0.0,-0.01904761904761907,0.0476190476190476,0.019047619047619025
29,0.016326530612244917,0.032653061224489834,0.05306122448979596,0.008163265306122481,0.0,-0.032653061224489764,-0.04081632653061225,0.12244897959183676,0.03673469387755104
30,0.05671641791044777,0.017910447761194038,0.008955223880597019,0.14626865671641792,0.0,0.0,0.04179104477611941,0.07462686567164178,0.06865671641791046
31,0.009032258064516107,0.0,0.019354838709677358,-0.003870967741935494,0.0,0.007741935483870921,0.0,0.01677419354838707,0.0
32,0.0,0.0,0.028571428571428602,0.0337662337662338,0.0,0.0363636363636364,-0.00649350649350644,0.12077922077922079,0.0
33,-0.010752688172043001,-0.0064516129032258,-0.008602150537634422,-0.008602150537634402,-0.0064516129032258,-0.012903225806451646,0.0,-0.008602150537634402,0.023655913978494602
