,la,ndev,sexp,ns,rexp,exp,ld,lt,nuc,age,fix
0,0.08303030303030298,0.0024242424242423956,0.012121212121212066,-2.2204460492503132e-17,-0.0006060606060606322,-0.026666666666666707,0.016969696969696923,-0.004242424242424292,-0.003636363636363682,-0.006060606060606122,0.0012121212121211755
1,0.04040404040404037,0.004040404040404022,0.07003367003367003,0.002693602693602681,0.006734006734006703,0.010101010101010078,0.004040404040404022,0.0074074074074073955,0.023569023569023573,0.014141414141414121,0.002693602693602681
2,0.017490494296577876,-0.0007604562737642872,0.01977186311787067,-0.00304182509505706,0.0007604562737641984,-0.0022813688212928174,0.03269961977186309,0.010646387832699555,0.0007604562737641984,-0.009885931558935402,-0.004562737642585612
3,0.06666666666666665,0.0010101010101010166,0.017171717171717192,0.0015151515151515138,0.007070707070707072,-0.014141414141414167,-0.009595959595959602,-0.009595959595959602,-0.0030303030303030277,-0.00303030303030305,-0.004545454545454542
4,0.054588235294117604,-0.009882352941176476,0.017411764705882328,-0.0028235294117647134,0.0037647058823529365,-0.037176470588235325,-0.011764705882352944,-0.03529411764705883,-0.003294117647058825,-0.002352941176470602,0.0037647058823529144
5,0.01961852861035418,-0.0021798365122616126,-0.03923705722070851,0.003814713896457733,-0.0005449591280654254,-0.01961852861035429,-0.007084468664850174,0.009809264305177057,0.04305177111716618,-0.004904632152588584,0.015803814713896403
6,0.057585139318885405,-0.01052631578947374,0.009907120743033992,0.0037151702786377473,0.03436532507739933,-0.0027863777089784047,-0.006501547987616152,0.010526315789473651,0.054798761609907064,0.000619195046439569,-0.0006191950464396357
7,0.18715328467153286,0.05605839416058396,0.00029197080291973874,0.01635036496350366,0.008467153284671559,0.004087591240875943,-0.0005839416058394109,0.1337226277372263,0.0017518248175182548,0.0026277372262773825,0.008759124087591275
8,0.12742980561555073,0.019438444924406006,-0.01943844492440607,0.008639308855291539,0.0069114470842332135,0.0008639308855291183,0.013822894168466493,0.005615550755939469,0.012095032397408167,0.05745140388768895,0.005615550755939469
9,0.10636942675159233,0.02292993630573248,0.09808917197452227,0.005095541401273884,0.035031847133757954,0.04394904458598725,0.04267515923566878,0.04585987261146496,0.05541401273885349,0.03566878980891719,-0.0031847133757961776
10,0.16568627450980394,0.019607843137254943,0.0906862745098039,0.0034313725490196178,-0.004411764705882337,0.0014705882352941124,0.00441176470588236,0.10637254901960788,0.003921568627451011,-0.0009803921568627416,-0.014705882352941124
11,0.06979591836734697,0.013061224489795987,0.013877551020408196,0.0028571428571428914,0.015510204081632683,-0.013061224489795875,0.003673469387755168,0.020408163265306166,0.019183673469387808,-0.0028571428571427804,0.0028571428571428914
12,0.20606060606060606,0.007878787878787864,0.033333333333333284,-0.00242424242424244,-0.00666666666666671,0.025454545454545396,-0.00060606060606061,0.0024242424242423956,-0.0036363636363636598,0.0,-0.0036363636363636598
13,0.06992481203007521,4.4408920985006264e-17,-0.02631578947368416,2.2204460492503132e-17,0.012781954887218094,-0.018045112781954864,-0.00751879699248117,-0.01353383458646611,-0.009774436090225502,4.4408920985006264e-17,-0.0030075187969924146
14,0.11571428571428569,0.0121428571428571,0.0071428571428571175,0.01642857142857137,0.011428571428571389,0.02214285714285713,0.013571428571428545,0.01428571428571428,0.020714285714285685,0.06999999999999998,-0.015000000000000036
15,0.16390977443609017,-0.0045112781954887325,0.016541353383458614,0.001002506265664116,-0.002506265664160412,0.012030075187969901,-0.004511278195488755,0.019047619047619025,-0.008521303258145397,0.010526315789473651,-4.4408920985006264e-17
16,0.04281150159744411,-0.0019169329073482233,0.01661341853035143,0.0012779552715655117,0.007028753993610248,0.008306709265175715,0.026837060702875393,0.00766773162939296,0.030031948881789127,0.019169329073482434,0.01214057507987223
17,0.06250000000000003,-0.0017857142857142573,0.05535714285714288,2.2204460492503132e-17,0.0017857142857143015,0.028571428571428602,0.008928571428571463,0.012500000000000022,0.03392857142857146,-0.03035714285714284,0.0035714285714286255
18,0.10443686006825945,-0.0027303754266211123,0.08395904436860073,0.003412969283276479,0.011604095563139993,0.025938566552901075,0.03890784982935158,0.02252559726962462,0.04846416382252565,-0.008191126279863426,0.02116040955631404
19,0.07711340206185564,0.007422680412371108,0.07670103092783505,0.0020618556701030855,0.0008247422680412342,0.014432989690721664,0.013608247422680408,0.04948453608247423,0.04618556701030929,0.03257731958762886,-0.007422680412371108
20,0.23392857142857143,-0.0029761904761904656,0.050000000000000044,-0.004166666666666652,0.0,0.004761904761904789,0.006547619047619091,0.025,0.036904761904761926,4.4408920985006264e-17,-0.0029761904761904656
21,0.22417582417582413,0.0,0.06813186813186808,0.009890109890109832,-0.008791208791208805,0.031868131868131845,0.01868131868131866,0.040659340659340626,0.021978021978021966,0.001098901098901095,0.0
22,0.22061855670103095,-0.019243986254295554,0.09347079037800685,0.0006872852233676952,0.0006872852233676952,0.024054982817869396,-0.0006872852233676952,0.07353951890034363,0.004123711340206171,0.0020618556701030633,-0.006185567010309256
23,0.21362637362637363,0.01186813186813187,0.11472527472527475,0.0,0.010549450549450534,0.014505494505494498,0.005274725274725278,0.08527472527472527,0.0,0.0,-0.008351648351648321
24,0.12500000000000003,0.00462962962962965,0.07623456790123458,0.0037037037037037203,0.023456790123456785,0.05277777777777779,0.038580246913580266,0.024691358024691377,0.06234567901234567,0.03425925925925928,-0.0006172839506172866
25,0.045696721311475466,0.004098360655737721,0.06004098360655743,0.0004098360655737876,-0.014139344262295062,0.02110655737704923,-0.0014344262295081344,0.10081967213114758,0.048565573770491866,-0.009836065573770458,-0.0024590163934425703
26,0.06802259887005654,0.02824858757062152,0.012655367231638449,0.005197740112994387,-0.009491525423728775,0.030960451977401205,0.026440677966101743,0.0354802259887006,0.03186440677966109,0.02101694915254242,-0.004519774011299415
