,nd,fix,age,exp,ns,sexp,ld,nuc,lt,ndev,la,entrophy
0,0.0013049645390071252,0.0,0.0006241134751773681,0.00022695035460997825,-0.0005673758865247791,0.0006241134751773681,0.0,0.0006808510638298459,0.0,0.0,5.673758865250011e-05,0.0009078014184397576
1,0.0015062761506276167,0.0004184100418410441,0.0005857740585774263,0.0002510460251046398,0.0008368200836820217,8.368200836821327e-05,0.0,0.0008368200836820217,0.0,8.368200836821327e-05,0.00041841004184106634,0.0005020920502092352
2,-0.0001471129091578538,-0.0005884516366311488,-0.0013975726369989782,0.0005148951820521663,-0.0014711290915778719,-0.00022066936373670297,0.00022066936373661418,-0.0011769032732622975,0.00022066936373661418,0.00022066936373663638,-0.00036778227289446797,0.00036778227289440134
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0015350175887431927,0.00012791813239525495,0.00019187719859286022,0.00019187719859288245,0.0008954269267668735,-0.00019187719859292685,0.0,-6.395906619764969e-05,-6.395906619764969e-05,6.395906619762747e-05,0.0006395906619763192,0.0005756315957786695
5,-0.00023594180102246565,-2.2204460492503132e-17,-0.00039323633503740574,-0.0003145890680299024,0.0007864726700747005,-0.00015729453401494009,0.0,-0.0007078254030672637,-0.00015729453401496228,-0.00031458906802992457,0.001415650806134461,0.0
6,0.00013917884481560173,0.0,0.0,0.000417536534446783,0.0,0.0013917884481559283,-0.0011134307585246362,0.00013917884481560173,-0.0001391788448155573,0.00013917884481560173,-0.0020876826722338038,0.0
7,0.0008438818565400519,0.0,-0.0003616636528028794,-0.0018083182640144858,0.0,0.0,-0.0013261000602773133,0.00024110910186858625,0.0,0.0,-0.0010849909584087047,-0.002049427365883072
8,0.0,0.0,0.0,-7.883326763893361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0017602427921092235,-6.0698027314121106e-05,0.0,6.06980273140989e-05,6.0698027314076694e-05,0.0,0.0,0.0,0.0004855842185128578,0.00024279210925644002,0.0,0.0003034901365704945
10,0.002859455084974405,0.00016185594820610215,0.0,-0.00016185594820610215,0.0013487995683841847,-5.3951982735367386e-05,0.0,0.0,0.0,0.0,0.0,-0.00021580793094144735
