,ld,ns,fix,rexp,exp,sexp,la,nuc,lt,ndev,age
0,0.005194805194805219,0.0,0.0,0.01948051948051952,0.04025974025974029,0.0,0.0,0.12597402597402602,0.03246753246753249,0.0,0.04805194805194808
1,0.004347826086956519,0.040000000000000015,0.0,0.03652173913043479,-0.0017391304347825986,0.0,0.20260869565217393,-0.002608695652173898,0.0,0.0,0.0
2,0.006428571428571428,0.0050000000000000044,0.002142857142857135,0.0357142857142857,0.033571428571428544,0.05,0.18071428571428572,0.0014285714285714236,0.002142857142857135,0.012142857142857122,-0.009285714285714276
3,0.0,0.0,0.0,0.016568047337278125,0.053254437869822466,0.08994082840236683,0.13372781065088757,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.04901960784313719,0.014705882352941124,0.138235294117647,0.0,0.0,0.0,-0.004901960784313775
5,0.03612334801762111,0.0,0.0,0.0,0.018942731277533008,0.033480176211453716,0.17929515418502198,0.0,0.022026431718061644,0.0,0.0
6,0.006486486486486487,0.0028828828828828534,0.0,-0.0028828828828828756,0.006486486486486487,0.0003603603603603567,0.11747747747747747,0.014054054054054022,0.025225225225225235,0.00108108108108107,0.01909909909909908
7,0.012550607287449434,0.0,0.0,0.0,0.0,0.0024291497975708733,0.06437246963562757,0.0,0.01619433198380569,0.0,0.02105263157894739
8,0.0,0.0,0.0,0.0,0.015172413793103478,0.0,0.10206896551724143,0.0,0.0,0.0,0.0
9,0.04318181818181821,0.002272727272727271,0.0,0.03409090909090908,0.020454545454545437,0.015909090909090894,0.17727272727272725,0.002272727272727271,0.03181818181818179,0.015909090909090894,0.0
10,0.03888888888888886,0.0,0.0,-2.2204460492503132e-17,0.024999999999999977,0.016666666666666653,0.18888888888888888,0.030555555555555537,0.01944444444444444,0.0,0.04444444444444442
11,0.0060150375939849845,-0.0015037593984962073,-0.0015037593984962294,-0.01353383458646613,0.01954887218045114,0.030075187969924855,0.1218045112781955,2.2204460492503132e-17,-0.015037593984962383,-0.01203007518796988,0.0015037593984962515
12,0.0,0.0,0.0,0.009195402298850519,0.03678160919540226,0.02298850574712641,0.1126436781609195,0.02298850574712641,0.011494252873563204,0.0,0.006896551724137922
13,0.011764705882352944,0.04705882352941178,0.0,0.04705882352941178,0.0,0.08235294117647056,0.05882352941176468,0.0,0.12941176470588228,0.0,0.04705882352941178
14,0.013207547169811318,0.0037735849056603765,-0.016981132075471694,0.005660377358490565,0.007547169811320753,0.02264150943396226,0.07547169811320753,0.0037735849056603765,-0.005660377358490565,-0.005660377358490565,-0.015094339622641506
