,rexp,la,entrophy,ndev,ld,ns,nuc,lt,age,nd,fix
0,0.06276150627615067,-0.002928870292886976,-0.0023012552301254984,0.01171548117154817,-0.0023012552301254763,0.0,0.025941422594142317,0.046861924686192546,0.01338912133891217,0.022175732217573275,0.00920502092050215
1,0.017792985457656108,0.0,0.0,-0.011633875106928992,0.0,0.0,0.00273738237810095,0.007014542343883656,0.017792985457656108,0.0032506415739948836,0.009238665526090695
2,0.014009216589861762,-0.00018433179723502667,0.0,0.0,-0.00036866359447005335,0.0,0.00018433179723502667,-0.003133640552995365,0.00903225806451613,0.006635944700460828,-0.002027649769585249
3,-0.01316553727008718,-0.0003872216844143628,-0.010261374636979691,-0.010261374636979714,0.001355275895450081,0.0,-0.0034849951597289985,-0.015682478218780306,0.0019361084220715918,0.00212971926427874,-0.01297192642788001
4,-0.0029875518672199063,0.005643153526970956,-0.018755186721991658,-0.007468879668049766,0.0,0.0,0.0026556016597510277,-0.005477178423236495,0.007966804979253127,-0.011618257261410747,-0.012946058091286261
5,0.011369509043927617,0.012015503875968992,-0.0006459948320413523,-0.00555555555555558,0.0019379844961240345,-0.0012919896640827045,0.009819121447028411,-0.0007751937984496138,0.030620155038759655,0.0036175710594315014,0.005813953488372081
6,-0.009153318077803197,0.004210526315789442,-0.0005491990846682171,-0.010526315789473694,-0.0021052631578947654,-0.0014645308924485345,-0.005949656750572086,-0.00649885583524028,0.032128146453089215,0.01482837528604115,-0.005308924485125854
7,-0.002294303797468378,0.008544303797468334,-0.0016613924050633555,-0.002373417721519022,0.002927215189873378,0.0034018987341772,-0.0032436708860759554,0.0003164556962025111,0.0289556962025316,0.04034810126582278,0.01874999999999998
8,-0.0064926798217695755,0.0030553787396563115,0.007893061744112084,0.0,0.0030553787396563115,0.005728835136855559,0.009166136218968845,-0.004073838319541667,0.013239974538510535,0.033736473583704706,0.02813494589433485
9,0.009586056644880126,0.019172113289760297,-0.0034858387799564738,0.0248366013071895,-0.006100217864923785,0.0021786492374727294,0.0008714596949890741,0.028758169934640466,0.019172113289760297,0.03442265795206967,0.0008714596949890741
10,0.004700854700854751,0.03589743589743595,0.004700854700854773,0.052136752136752194,0.0017094017094017478,0.0025641025641026218,0.0017094017094017254,0.034615384615384645,0.029914529914529964,0.032478632478632516,0.029487179487179514
11,0.00045819014891179677,0.025200458190148912,0.02611683848797248,0.02199312714776631,0.007789232531500545,0.0013745704467353903,0.0050400916380297645,-0.0006872852233676952,0.037800687285223344,0.03734249713631155,0.03115693012600227
12,0.0004691164972634443,0.0286161063330727,0.02658326817826422,0.004222048475371354,0.01282251759186861,0.0,0.009538702111024233,-0.0031274433150899395,0.009225957779515227,0.06708365910867864,0.022830336200156353
13,0.007236842105263164,0.014802631578947411,0.0023026315789474116,-0.010690789473684181,-0.0037828947368420797,-0.000164473684210531,-0.014473684210526305,0.023190789473684227,0.004276315789473672,0.05773026315789478,0.013815789473684226
14,0.012677595628415328,0.023606557377049177,-0.004808743169398899,0.0026229508196721207,-0.005683060109289606,0.00043715846994536457,-0.008087431693989067,0.013333333333333308,0.024918032786885248,0.04743169398907103,-0.0024043715846994384
15,0.003312990409764671,0.012205754141238057,0.01115954664341765,0.01255448997384485,0.0013949433304272674,0.0010462074978204506,0.004533565823888463,0.007323452484742865,0.021795989537925074,0.027724498692240696,0.0034873583260680353
16,-0.006023355869698798,0.009834050399508354,-0.004056545789797128,-0.003196066379840179,0.002089735709895524,-0.00012292562999385303,0.003564843269821827,0.010571604179471472,0.00012292562999385303,0.01929932390903504,0.00491702519975421
17,0.0017054263565892125,0.01271317829457368,-0.005271317829457311,0.0054263565891473405,0.003720930232558195,0.0012403100775194575,0.0068217054263566505,0.022170542635658964,0.006976744186046569,0.023100775193798495,0.0001550387596899627
18,0.004999999999999982,0.01119047619047615,0.0023809523809523725,0.01952380952380952,0.00857142857142854,-0.00023809523809523725,0.002857142857142847,0.016428571428571414,0.005952380952380931,0.014761904761904754,0.0007142857142857118
19,0.0064000000000000055,-0.0010666666666666602,0.011199999999999988,0.0248,0.0021333333333333425,0.0,0.016800000000000016,0.019200000000000016,0.04133333333333333,0.05173333333333334,0.01173333333333335
20,0.0074482758620689985,0.016000000000000035,0.00027586206896554886,0.011034482758620734,0.004413793103448316,0.0005517241379310534,0.017103448275862097,0.013241379310344858,0.044413793103448285,0.04634482758620693,0.007724137931034547
21,0.0,-0.0018237082066869359,0.0018237082066869359,0.0014184397163120367,-0.005065856129685908,0.0,0.005673758865248191,0.004660587639311031,0.01864235055724417,0.02472137791286726,-0.005268490374873358
22,0.015922330097087368,0.010485436893203826,0.005436893203883475,0.019611650485436873,0.0,0.0,0.010679611650485388,0.01650485436893199,0.009708737864077643,0.05048543689320386,0.00038834951456308
23,0.0204264870931538,0.009652076318743031,-0.002693602693602681,0.006285072951739657,0.016610549943883314,0.0020202020202020774,0.016610549943883314,0.017283950617283984,0.025589225589225627,0.03883277216610555,-0.007856341189674487
24,-0.004994571118349622,0.0,-0.0056460369163952254,-0.0056460369163952254,0.007166123778501632,0.008034744842562436,0.004994571118349622,0.004994571118349622,0.016286644951140072,0.016286644951140072,-0.0034744842562432154
25,-0.00810810810810807,0.00022522522522523404,-0.003603603603603589,-0.00045045045045044585,-0.0002252252252252118,0.0029279279279279535,0.0006756756756756798,-0.0045045045045044585,0.0029279279279279535,0.00923423423423424,0.0024774774774774856
26,-0.004097311139564641,0.023303457106274062,0.00460947503201028,0.0005121638924456163,-0.0007682458386683244,0.001280409731113985,0.015620998719590329,0.006658130601792633,0.02125480153649171,0.024583866837388002,-0.0020486555697822872
27,-0.003555555555555534,0.011111111111111138,0.009111111111111158,-0.0024444444444444045,0.006000000000000028,0.0,0.013555555555555565,0.002666666666666684,0.006666666666666687,0.040000000000000015,-0.003999999999999981
28,-0.0011173184357541333,0.0020484171322160626,-0.006703910614525133,0.001675977653631322,-0.000931098696461774,0.0026070763500931405,0.0003724394785848073,-0.012476722532588424,-0.0024208566108007146,0.0219739292364991,-0.0005586592178770777
29,0.0023255813953487747,0.002735978112175075,0.009575923392612795,0.017373461012311832,0.0010943912448699634,0.006703146374828939,0.005198358413132609,0.0012311901504787448,0.004924760601915113,-0.001367989056087593,0.010259917920656591
30,0.0007662835249042654,0.00021893814997264727,-0.008757525998905247,0.006458675424192717,0.013136288998358036,0.00043787629994531676,0.009304871373836954,-0.0017515051997810227,0.010071154898741174,0.003831417624521105,0.008319649698960086
31,-0.004770423375074539,0.009660107334525913,0.028861061419200973,0.021109123434704835,0.004293381037567068,-0.001788908765652919,0.002146690518783556,0.023136553369111513,-0.0017889087656529634,0.013357185450208697,0.011687537268932614
32,-0.0034313725490195957,0.005882352941176472,0.017810457516339896,-0.0004901960784313486,-0.0008169934640522847,0.0004901960784313708,0.0013071895424836555,-0.0063725490196078205,-0.0063725490196078205,0.0011437908496731986,0.02565359477124183
33,0.0008391608391608463,0.013706293706293726,0.008111888111888144,-0.0005594405594405271,0.007832167832167869,0.0,0.01342657342657345,-0.0008391608391608241,0.012027972027972057,0.02405594405594409,-0.0013986013986013734
34,-0.023427331887201717,0.008242950108459924,0.01084598698481567,0.002169197396963152,-0.001735357917570446,0.0,0.025596529284164872,0.004338394793926281,0.0238611713665944,0.0238611713665944,-0.0008676789587852118
35,-0.008560311284046728,-0.001556420233463074,0.013618677042801508,0.008560311284046662,-0.0019455252918288534,0.0007782101167315147,0.0007782101167314703,0.0042801556420233085,0.02373540856031122,0.036575875486381304,0.0042801556420233085
36,-0.009324009324009341,-0.002797202797202836,0.032400932400932406,0.004428904428904446,0.0018648018648018904,0.0011655011655011815,-0.02027972027972027,-0.004662004662004638,0.0013986013986013956,0.02331002331002332,0.0020979020979021044
37,0.010247026532479376,0.0045745654162854255,0.02342177493138149,0.000182982616651417,0.004208600182982592,0.0,-0.023421774931381555,0.008051235132662371,0.0,0.024153705397987158,0.000365965233302834
38,0.0005494505494505475,0.022344322344322376,0.042857142857142885,0.01703296703296704,0.0,0.0,0.0032967032967033292,0.0034798534798534675,0.01428571428571428,0.008974358974358965,0.00293040293040292
39,-0.00035555555555557563,0.0021333333333332983,0.034844444444444414,0.001599999999999957,0.0019555555555555324,-0.0005333333333333634,0.003555555555555534,0.001066666666666638,-0.001955555555555555,0.015644444444444395,-0.005866666666666664
40,0.012436974789915923,0.008907563025210053,0.008739495798319296,0.001680672268907557,0.001680672268907557,0.0,0.01058823529411761,-0.0013445378151260457,0.00588235294117645,0.035798319327731074,0.00588235294117645
41,0.00017590149516271135,-0.004397537379067717,-0.0031662269129287823,0.0019349164467898027,-0.0019349164467898027,0.0003518029903254227,-0.0007036059806508454,-0.022515391380826744,0.008267370272647323,0.030606860158311332,0.00017590149516271135
42,0.003197158081705087,-0.002841918294849077,-0.01119005328596807,0.004262877442273471,-0.000888099467140413,0.0,-0.00586145648312617,-0.000710479573712286,-0.004440497335701643,0.04387211367673176,0.0007104795737121972
43,0.0012820512820512775,0.0033653846153846034,0.008974358974358965,0.0003205128205128194,0.0008012820512820484,0.0,0.0019230769230769162,0.0,-0.0043269230769230616,0.039102564102564075,0.0016025641025640969
44,0.0027173913043478048,-0.00380434782608694,0.004710144927536186,-0.00018115942028986697,0.002355072463768071,0.0028985507246376495,-0.0038043478260869623,-0.0021739130434782483,-0.006884057971014523,-0.0012681159420290244,0.00018115942028980038
45,0.003361344537815114,0.015126050420168125,0.03428571428571432,0.00235294117647058,-0.0036974789915966257,0.005714285714285739,0.004033613445378159,-0.003361344537815092,0.018151260504201728,0.020504201680672306,-0.012773109243697433
46,0.0019656019656020263,0.018673218673218674,0.005405405405405417,-0.0009828009828009687,0.016216216216216228,0.0,0.0039312039312039415,-0.0019656019656019374,0.017690417690417702,0.0029484029484029726,-0.01277641277641275
47,0.0028288543140027713,0.020084865629420023,0.007072135785007006,0.002263083451202208,0.011032531824610992,0.0,0.009335219236209303,-0.018387553041018447,0.010466760961810406,0.02432814710042428,0.0033946251768033563
48,-0.0010282776349614053,0.017480719794344513,0.004884318766066875,-0.0077120822622107395,0.0030848329048843715,0.0,-0.0002570694087403069,-0.0208226221079691,-0.010539845758354737,0.030591259640102852,0.006426735218509028
49,-4.4408920985006264e-17,0.008959156785243704,0.021870882740447906,0.013965744400526958,-0.0005270092226614231,0.0,0.021080368906455815,-0.0015810276679842472,0.003952569169960429,0.011594202898550666,0.011594202898550666
50,-0.015844155844155883,0.0005194805194804975,0.03610389610389608,0.003636363636363593,-0.0010389610389610394,0.001038961038960995,0.006753246753246756,-0.0067532467532468,0.008571428571428563,0.015844155844155793,0.018701298701298663
51,-0.005309734513274278,0.013938053097345193,0.003097345132743423,-0.0055309734513273815,-0.009292035398230047,0.003097345132743401,-0.00022123893805303663,-0.01792035398230083,0.029867256637168205,0.011061946902654917,0.003982300884955792
52,-0.0018949181739879029,0.015676141257536646,-0.001550387596899161,0.0020671834625323403,-0.0010335917312661147,-0.0003445305770886975,0.002583979328165431,0.003789836347975939,0.01998277347114561,0.03979328165374683,0.008096468561584903
53,0.0011666666666666047,0.0168333333333333,-0.0013333333333333864,0.007666666666666622,-0.0015000000000000568,0.0006666666666666155,-0.00033333333333336325,0.019666666666666655,-0.0028333333333333544,0.01749999999999998,0.01866666666666661
54,-0.0018132366273798217,0.008884859474161422,0.01504986400725299,0.007796917497733502,0.005258386219401645,0.0009066183136899441,-0.005439709882139576,0.003445149592021801,0.020126926563916615,0.008340888485947473,0.014143245693563022
55,-0.0017518248175182993,0.0008759124087590831,-0.005839416058394176,-0.005255474452554765,0.002043795620437927,0.0,-0.011970802919708068,-0.009051094890511013,-0.0023357664233577325,-0.004379562043795615,-0.0026277372262774046
