,age,ld,rexp,sexp,ndev,entrophy,fix
0,-0.002777777777777768,0.011695906432748515,-0.00029239766081872175,-0.00350877192982455,0.22894736842105265,0.003947368421052611,0.0
1,0.005814977973568336,0.03506607929515424,-0.006167400881057228,-0.004933920704845796,0.2192070484581498,0.008281938325991223,0.0
2,0.009781477627471391,0.07825182101977106,0.005827263267429749,-0.0054110301768990786,0.18792924037460979,0.0043704474505723125,0.0
3,0.0,0.11592689295039164,0.008877284595300261,2.2204460492503132e-17,0.021409921671018295,0.019321148825065283,0.0
4,0.0013210039630118687,0.023249669749009216,0.00449141347424038,-0.020607661822985523,0.003963011889035628,0.009511228533685556,0.0
5,0.0,0.18030513176144247,0.0,0.17669902912621363,0.0,0.0,0.0
6,0.007834101382488457,0.11221198156682026,0.006912442396313345,-0.010829493087557606,-0.006221198156682028,0.019815668202764945,0.0
7,0.0009225092250922495,0.08081180811808117,0.0,-0.007380073800737996,-0.006826568265682642,0.0107011070110701,0.0
8,0.0014568158168574597,0.045993756503642055,0.01186264308012488,-0.01602497398543181,0.03225806451612907,0.0064516129032258455,0.0
9,0.0,0.2397626112759644,0.0,0.0,0.0,0.0,0.0
10,-0.002200000000000002,0.08499999999999996,-0.005600000000000005,0.02520000000000002,0.008600000000000007,0.03360000000000003,0.0
11,-0.005529953917050712,0.11874039938556066,0.010599078341013835,0.015207373271889413,0.008909370199692757,0.020276497695852512,0.0
12,-0.0026233603997501743,0.04871955028107435,0.02236102435977516,0.002248594628357292,0.1735165521549032,0.001499063085571528,0.0
13,0.0869565217391304,0.18371290545203584,0.019875776397515522,0.1995859213250517,0.20303657694962038,0.0,0.0
14,0.0,0.24019688269073008,0.0,0.0,0.0,0.0,0.0
15,0.0,0.2260956175298805,0.0,-0.008964143426294813,0.0,0.0,0.0
16,-0.002943581357318048,0.13916598528209326,0.0003270645952576201,0.0027800490596893157,-0.002125919869174142,0.0039247751430907755,0.0
17,0.0,0.14008746355685125,0.0,0.01618075801749268,0.0,0.0,0.0
18,0.004841149773071063,0.05400907715582448,0.005748865355521904,-0.00529500756429655,0.0006051437216338495,0.023903177004538544,0.0
19,0.0,0.19122257053291541,0.0,-0.007053291536050099,0.0,0.0,0.0
20,0.00022471910112353832,0.07977528089887635,-0.01325842696629218,-0.0022471910112360272,-0.020224719101123622,0.016179775280898822,0.0
21,0.0028761061946902754,0.045132743362831886,-0.003761061946902666,-0.019026548672566347,-0.019469026548672573,0.01570796460176991,0.0
22,0.0,0.22766798418972334,0.0,0.0,-0.0005928853754940677,0.0,0.0
23,-4.4408920985006264e-17,0.12413108242303869,-0.0033763654419067144,0.002383316782522282,0.01608738828202576,0.0190665342601787,0.0
24,-0.001534036433365271,0.09511025886864814,-0.005560882070949158,-0.002301054650047907,-0.008437200383509081,0.006519654841802502,0.0
25,-0.005681818181818255,0.15272727272727268,-0.0031818181818182413,-0.010000000000000031,0.0,0.0,0.0
26,-2.2204460492503132e-17,0.06782608695652173,0.017639751552795003,0.0007453416149068026,-0.002732919254658417,0.010434782608695592,0.0
27,0.0,0.1741147741147741,0.0,-0.0065934065934065925,0.0,0.0,0.0
